"<ID|readonly|noverify>";"<English>";"<French>";"<Italian>";"<German>";"<Spanish>";"<Russian>";"<Polish>";"<Czech>";"<Turkish>";"<Chinese>";"<Japanese>";"<Portuguese>";"<Ukrainian>";"<Serbian>";"<Hungarian>";"<Korean>";"<Belarusian>";"<Romanian>";"<TChinese>";"<HChinese>";"<Vietnamese>";"<Comments>";"<max_chars>"
"title/title_god_of_thunder";"God of Thunder";"Dieu du Tonnerre";"Dio del Tuono";"Donnergott";"Dios del Trueno";"Бог грома";"Bóg Piorunów";"Bůh hromu";"Şimşek Tanrısı";"雷\t神";"God of Thunder";"Deus do Trovão";"Бог грому";"God of Thunder";"A mennydörgés istene";"천둥의 신";"God of Thunder";"God of Thunder";"雷\t神";"God of Thunder";"God of Thunder";;
"title_god_of_thunder/desc";"For the purchase of ""Strv 103-0"" Pack";"Pour l'achat du Pack ""Strv 103-0""";"Per aver acquistato il pacchetto ""Strv 103-0""";"Für den Kauf des ""Strv 103-0""-Pakets";"Por la compra del Paquete ""Strv 103-0""";"За покупку Предзаказа ""Strv 103-0""";"Za zakup zestawu Strv 103-0";"Za nákup balíčku ""Strv 103-0""";"""Strv 103-0"" paketi satın alındığı için";"103 型\t坦\t克\t（0 批\t次）\t礼\t包\t奖\t励";"For the purchase of ""Strv 103-0"" Pack";"For the purchase of ""Strv 103-0"" Pack";"За покупку ""Strv 103-0""";"For the purchase of ""Strv 103-0"" Pack";"For the purchase of ""Strv 103-0"" Pack";"""Strv 103-0"" 팩 구매 특전";"За покупку Предзаказа ""Strv 103-0""";"For the purchase of ""Strv 103-0"" Pack";"103 型\t坦\t克\t（0 批\t次）\t禮\t包\t獎\t勵";"For the purchase of ""Strv 103-0"" Pack";"For the purchase of ""Strv 103-0"" Pack";;
"title/title_sleipnir";"Sleipnir";"Sleipnir";"Sleipnir";"Sleipnir";"Sleipnir";"Слейпнир";"Sleipnir";"Sleipnir";"Sleipnir";"天\t马\t斯\t莱\t普\t尼\t尔";"Sleipnir";"Sleipnir";"Слейпнір";"Sleipnir";"Szleipnir";"슬레이프니르";"Sleipnir";"Sleipnir";"天\t馬\t斯\t萊\t普\t尼\t爾";"Sleipnir";"Sleipnir";;
"title_sleipnir/desc";"For the purchase of ""SAV 20.12.48"" Pack";"Pour l'achat du Pack ""SAV 20.12.48""";"Per aver acquistato il pacchetto ""SAV 20.12.48""";"Für den Kauf des ""SAV 20.12.48""-Pakets";"Por la compra del Paquete ""SAV 20.12.48""";"За покупку Предзаказа ""SAV 20.12.48""";"Za zakup zestawu SAV 20.12.48";"Za nákup balíčku ""SAV 20.12.48""";"""SAV 20.12.48"" paketi satın alındığı için";"20.12.48 自\t行\t突\t击\t炮\t礼\t包\t奖\t励";"For the purchase of ""SAV 20.12.48"" Pack";"For the purchase of ""SAV 20.12.48"" Pack";"За покупку ""SAV 20.12.48""";"For the purchase of ""SAV 20.12.48"" Pack";"For the purchase of ""SAV 20.12.48"" Pack";"""SAV 20.12.48"" 팩 구매 특전 ";"За покупку Предзаказа ""SAV 20.12.48""";"For the purchase of ""SAV 20.12.48"" Pack";"20.12.48 自\t行\t突\t擊\t砲\t禮\t包\t獎\t勵";"For the purchase of ""SAV 20.12.48"" Pack";"For the purchase of ""SAV 20.12.48"" Pack";;
"title/title_the_saloon_frequenter";"The Saloon Frequenter";"Le Fréquenteur de Saloon";"Frequentatore del Saloon";"Der Stammgast im Salon";"El Frecuentador de la Cantina";"Завсегдатай салуна";"Bywalec saloonów";"The Saloon Frequenter";"Meyhane Müdavimi";"聚\t会\t常\t客";"The Saloon Frequenter";"O Frequentador de Salão";"Постійний гість салуна";"The Saloon Frequenter";"Kocsmák törzsvendége";"술집 단골손님";"The Saloon Frequenter";"The Saloon Frequenter";"聚\t會\t常\t客";"The Saloon Frequenter";"The Saloon Frequenter";;
"title/title_the_last_one_standing";"The Last One Standing";"Le Dernier Debout";"Ultimo Rimasto";"Letzter Überlebender";"El Último en Pie";"Последний за столом";"Ostatni żywy";"The Last One Standing";"Son Kalan Adam";"“站”\t至\t最\t后\t一\t刻";"The Last One Standing";"O Último de Pé";"Останній за столом";"The Last One Standing";"Az utolsó legény a gáton";"최후의 1인";"The Last One Standing";"The Last One Standing";"“站”\t至\t最\t後\t一\t刻";"The Last One Standing";"The Last One Standing";;
"title/title_the_pub_crawler";"The Pub Crawler";"L'Habitué des Pubs";"Frequentatore di Pub";"Der Kneipenbummler";"El Recorredor de Bares";"Барный турист";"Dusza imprezowicza";"The Pub Crawler";"Gecelere Akan";"酒\t吧\t串\t门\t狂\t饮\t人";"The Pub Crawler";"O Frequentador de Pub";"Барний турист";"The Pub Crawler";"Kocsmatúrázó";"주정뱅이";"The Pub Crawler";"The Pub Crawler";"酒\t吧\t串\t門\t狂\t飲\t人";"The Pub Crawler";"The Pub Crawler";;
"title/title_the_grape_chief";"The Grape Chief";"Le Chef du Raisin";"Viticoltore";"Der Traubenhäuptling";"El Patrón de la Uva";"Главный шампанье";"Winiarz";"The Grape Chief";"Üzüm Ustası";"首\t席\t葡\t萄\t顾\t问";"The Grape Chief";"O Chefe da Uva";"Головний Шампаньє";"The Grape Chief";"A szőlővezér";"포도학 박사";"The Grape Chief";"The Grape Chief";"首\t席\t葡\t萄\t顧\t問";"The Grape Chief";"The Grape Chief";;
"title/title_the_brandenburg_merrymaker";"The Brandenburg Merrymaker";"Le Ripailleur de Brandebourg";"Festaiolo di Brandenburgo";"Feiernder Brandenburger";"El Parroquiano de Brandenburgo";"Бранденбургский весельчак";"Brandenburski Wesołek";"The Brandenburg Merrymaker";"The Brandenburg Merrymaker";"勃\t兰\t登\t堡\t狂\t欢\t者";"The Brandenburg Merrymaker";"O Folião de Brandenburgo";"Бранденбурзький веселун";"The Brandenburg Merrymaker";"A brandenburgi tréfamester";"브란덴부르크의 인싸";"The Brandenburg Merrymaker";"The Brandenburg Merrymaker";"布\t蘭\t登\t堡\t狂\t歡\t者";"The Brandenburg Merrymaker";"The Brandenburg Merrymaker";;
"title/title_the_party_samurai";"The Party Samurai";"Le Samurai de la Fête";"Samurai della Festa";"Der Party-Samurai";"El Samurai de la Fiesta";"Полуночный самурай";"Imprezowy Samurai";"The Party Samurai";"Parti Samurayı";"派\t对\t武\t士";"The Party Samurai";"O Samurai da Festa";"Опівнічний самурай";"The Party Samurai";"A partiszamuráj";"파티 사무라이";"The Party Samurai";"The Party Samurai";"派\t對\t武\t士";"The Party Samurai";"The Party Samurai";;
"title/title_the_leaning_hero";"The Leaning Hero";"Le Héros Penchant";"Eroe Incombente";"Der schräge Held";"El Héroe Inclinado";"Падающий герой";"Pochylony Bohater";"The Leaning Hero";"Eğik Kahraman";"倾\t斜\t舞\t步\t豪\t杰";"The Leaning Hero";"O Herói Inclinado";"Падаючий герой";"The Leaning Hero";"Bukott hős";"배워가는 영웅";"The Leaning Hero";"The Leaning Hero";"傾\t斜\t舞\t步\t豪\t傑";"The Leaning Hero";"The Leaning Hero";;
"title/title_the_fireworks_expert";"The Fireworks Expert";"L'Expert en Feux d'artifice";"Esperto di Fuochi d'Artificio";"Der Feuerwerker";"El Experto en Fuegos de Artificio";"Поджигатель фейерверков";"Pirotechnik";"The Fireworks Expert";"Havai Fişek Uzmanı";"烟\t花\t专\t业\t户";"The Fireworks Expert";"O Especialista em Fogos de Artifício";"Підпалювач феєрверків";"The Fireworks Expert";"A tűzijáték-szakértő";"폭죽 전문가";"The Fireworks Expert";"The Fireworks Expert";"煙\t火\t專\t業\t戶";"The Fireworks Expert";"The Fireworks Expert";;
"title/title_the_new_year_champion";"The New Year Champion";"Le Champion du Nouvel An";"Campione di Capodanno";"Der Neujahrs-Champion";"El Campeón de Año Nuevo";"Новогодний чемпион";"Mistrz Nowego Roku";"The New Year Champion";"Yeni Yıl Şampiyonu";"新\t年\t竞\t技\t场\t冠\t军";"The New Year Champion";"O Campeão de Ano Novo";"Новорічний чемпіон";"The New Year Champion";"Az újévi bajnok";"새해의 챔피언";"The New Year Champion";"The New Year Champion";"新\t年\t競\t技\t場\t冠\t軍";"The New Year Champion";"The New Year Champion";;
"title/title_dancing_dragon";"Dancing dragon";"Dragon dansant";"Drago danzante";"Tanzender Drache";"Dragón Danzante";"Танцующий дракон";"Tańczący smok";"Tančící drak";"Dans Eden Ejderha";"龙\t举\t云\t兴";"Dancing dragon";"Dragão Dançante";"Танцюючий дракон";"Dancing dragon";"Táncoló sárkány";"춤추는 용";"Dancing dragon";"Dancing dragon";"龍\t舉\t雲\t興";"Dancing dragon";"Dancing dragon";;
"title/title_worldwar_attack_from_the_sea";"╫ Veteran of the season: Attack from the Sea";"╫ Vétéran de la Saison: Attaque amphibie";"╫ Veterano stagionale: Attacco dal Mare";"╫ Veteran der Saison: Attack from the Sea";"╫ Veterano de la temporada: Ataque desde el Mar";"╫ Ветеран сезона: Атака с моря";"╫ Weteran sezonu: Atak z Morza";"╫ Veteran of the season: Attack from the Sea";"╫ Sezonun Ustası Attack from the Sea";"╫ 赛\t季\t老\t兵 • 逐\t梦\t深\t蓝";"╫ Veteran of the season: Attack from the Sea";"╫ Veterano da temporada: Ataque do Mar";"╫ Ветеран сезону: Атака з моря";"╫ Veteran of the season: Attack from the Sea";"╫ A szezon veteránja: támadás a tenger felől";"╫ Attack from the Sea 시즌 베테랑";"╫ Veteran of the season: Attack from the Sea";"╫ Veteran of the season: Attack from the Sea";"╫ 賽\t季\t老\t兵 • 逐\t夢\t深\t藍";"╫ Veteran of the season: Attack from the Sea";"╫ Veteran of the season: Attack from the Sea";;
"title/title_worldwar_road_to_the_west";"╫ Veteran of the season: Road to the West";"╫ Vétéran de la Saison: En route vers l’Ouest";"╫ Veterano stagionale: Strada per l'Occidente";"╫ Veteran der Saison: Road to the West";"╫ Veterano de la temporada: Camino al Oeste";"╫ Ветеран сезона: Дорога на Запад";"╫ Weteran sezonu: Droga na Zachód";"╫ Veteran of the season: Road to the West";"╫ Sezonun Ustası: Road to the West";"╫ 赛\t季\t老\t兵 • 西\t方\t之\t路";"╫ Veteran of the season: Road to the West";"╫ Veterano da temporada: Estrada para o Oeste";"╫ Ветеран сезону: Дорога на Захід";"╫ Veteran of the season: Road to the West";"╫ A szezon veteránja: út nyugat felé";"╫ Road to the West 시즌 베테랑";"╫ Veteran of the season: Road to the West";"╫ Veteran of the season: Road to the West";"╫ 賽\t季\t老\t兵 • 西\t方\t之\t路";"╫ Veteran of the season: Road to the West";"╫ Veteran of the season: Road to the West";;
"title/title_defender_of_the_fatherland";"Defender of the Fatherland";"Défenseur de la Patrie";"Difensore della Patria";"Verteidiger des Vaterlandes";"Defensor de la Padre Patria";"Защитник Отечества";"Obrońca Ojczyzny";"Obránce vlasti";"Memleketin Koruyucusu";"祖\t国\t保\t卫\t者";"Defender of the Fatherland";"Defensor da Pátria";"Захисник Вітчизни";"Defender of the Fatherland";"A haza védelmezője";"조국의 수호자";"Defender of the Fatherland";"Defender of the Fatherland";"祖\t國\t保\t衛\t者";"Defender of the Fatherland";"Defender of the Fatherland";;
"title/title_survivor";"Survivor";"Survivant";"Sopravvissuto";"Überlebenskünstler";"Sobreviviente";"Выживший";"Ocalały";"Přeživší";"Hayatta Kalan";"天\t神\t下\t凡";"Survivor";"Sobrevivente";"Виживший";"Survivor";"Túlélő";"생존자";"Survivor";"Survivor";"天\t神\t下\t凡";"Survivor";"Survivor";;
"title/title_iron_claw";"Iron Claw";"Griffe de Fer";"Artiglio d'Acciaio";"Eiserne Klaue";"Garra de Acero";"Стальной Коготь";"Żelazny Pazur";"Iron Claw";"Demir Pençe";"爪\t牙\t之\t士";"Iron Claw";"Garra de Ferro";"Сталевий Кіготь";"Iron Claw";"Vaskarom";"아이언 클로";"Iron Claw";"Iron Claw";"鋼\t鐵\t之\t爪";"Iron Claw";"Iron Claw";;
"title_iron_claw/desc";"For the purchase of ""Rooikat 105"" Pack";"Pour l'achat du Pack ""Rooikat 105""";"Per aver acquistato il pacchetto ""Rooikat 105""";"Für den Kauf des ""Rooikat 105""-Pakets";"Por la compra del Paquete ""Rooikat 105""";"За покупку Предзаказа ""Rooikat 105""";"Za zakup zestawu Rooikat 105";"Za nákup balíčku ""Rooikat 105""";"""Rooikat 105"" paketi satın alındığı için";"“大\t山\t猫”\t/105 毫\t米\t礼\t包\t奖\t励";"For the purchase of ""Rooikat 105"" Pack";"For the purchase of ""Rooikat 105"" Pack";"За покупку ""Rooikat 105""";"For the purchase of ""Rooikat 105"" Pack";"For the purchase of ""Rooikat 105"" Pack";"""루이카트 105"" 팩 구매 특전";"За покупку Предзаказа ""Rooikat 105""";"For the purchase of ""Rooikat 105"" Pack";"獰\t貓 105 禮\t包\t獎\t勵";"For the purchase of ""Rooikat 105"" Pack";"For the purchase of ""Rooikat 105"" Pack";;
"title/title_berserker";"Berserker";"Berserker";"Berserker";"Berserker";"Berserker";"Берсерк";"Berserker";"Berserker";"Asi";"狂\t战\t士";"Berserker";"Berserker";"Берсерк";"Berserker";"Dühöngő";"버서커";"Berserker";"Berserker";"狂\t戰\t士";"Berserker";"Berserker";;
"title_berserker/desc";"For the purchase of ""CV 90105 TML"" Pack";"Pour l'achat du Pack ""CV 90105 TML""";"Per aver acquistato il pacchetto ""CV 90105 TML""";"Für den Kauf des ""CV 90105 TML""-Pakets";"Por la compra del Paquete ""CV 90105 TML""";"За покупку Предзаказа ""CV 90105 TML""";"Za zakup zestawu CV 90105 TML";"Za nákup balíčku ""CV 90105 TML""";"""CV 90105 TML"" paketi satın alındığı için";"CV90105 TML 礼\t包\t奖\t励";"For the purchase of ""CV 90105 TML"" Pack";"For the purchase of ""CV 90105 TML"" Pack";"За покупку ""CV 90105 TML""";"For the purchase of ""CV 90105 TML"" Pack";"For the purchase of ""CV 90105 TML"" Pack";"""CV 90105 TML"" 팩 구매 특전";"За покупку Предзаказа ""CV 90105 TML""";"For the purchase of ""CV 90105 TML"" Pack";"CV90105 TML 禮\t包\t獎\t勵";"For the purchase of ""CV 90105 TML"" Pack";"For the purchase of ""CV 90105 TML"" Pack";;
"title/title_apache";"Apache";"Apache";"Apache";"Apache";"Apache";"Апач";"Apacz";"Apač";"Apaçi";"阿\t帕\t奇\t战\t士";"Apache";"Apache";"Апач";"Apache";"Apache";"아파치";"Apache";"Apache";"阿\t帕\t契";"Apache";"Apache";;
"title_apache/desc";"For the purchase of ""Apache"" Pack";"Pour l'achat du Pack ""Apache""";"Per aver acquistato il pacchetto ""Apache""";"Für den Kauf des ""Apache""-Pakets";"Por la compra del Paquete ""Apache""";"За покупку Предзаказа ""Apache""";"Za zakup zestawu Apache";"Za nákup balíčku ""Apache""";"""Apache"" paketi satın alındığı için";"“阿\t帕\t奇”\t礼\t包\t奖\t励";"For the purchase of ""Apache"" Pack";"For the purchase of ""Apache"" Pack";"За покупку ""Apache""";"For the purchase of ""Apache"" Pack";"For the purchase of ""Apache"" Pack";"""아파치"" 팩 구매 특전";"За покупку Предзаказа ""Apache""";"For the purchase of ""Apache"" Pack";"阿\t帕\t契 禮\t包\t獎\t勵";"For the purchase of ""Apache"" Pack";"For the purchase of ""Apache"" Pack";;
"title/title_my_castle";"My castle";"Mon château";"Il mio Castello";"Meine Burg";"Mi castillo";"Моя крепость";"Mój zamek";"Můj hrad";"Benim Kalem";"我\t的\t温\t馨\t城\t堡";"我が\t城";"Meu Castelo";"Моя фортеця";"My castle";"Én váram";"이불 밖은 위험해";"My castle";"My castle";"我\t的\t溫\t馨\t城\t堡";"My castle";"My castle";;
"title/title_the_wolf_of_snail_street";"The Wolf of Snail Street";"Le Loup de Snail Street";"Il Lupo di ""Snail Street""";"The Wolf of Snail Street";"El Lobo de Snail Street";"Фиксирую прибыль";"Wilk ze Ślimaczej Ulicy";"Vlk ze Snail street";"The Wolf of Snail Street";"蜗\t尔\t街\t之\t狼";"The Wolf of Snail Street";"O Lobo de Snail Street";"Брокер равлик";"The Wolf of Snail Street";"A Snail Street farkasa";"달팽이거리의 늑대";"The Wolf of Snail Street";"The Wolf of Snail Street";"蝸\t爾\t街\t之\t狼";"The Wolf of Snail Street";"The Wolf of Snail Street";;
"title/title_lets_go";"Let’s go!";"En avant!";"Andiamo!";"Let’s go!";"¡Vámos!";"Поехали!";"Idziemy!";"Jdeme na to!";"Hadi!";"我\t出\t发\t了！";"Let’s go!";"Vamos!";"Поїхали!";"Let’s go!";"Gyerünk!";"가자!";"Let’s go!";"Let’s go!";"我\t出\t發\t了！";"Let’\ts go!";"Let’s go!";;
"title_lets_go/desc";"Another milestone in the history of War Thunder has been reached - 121,784 players that were online at the same time! May these memorable title stop you forgetting about that achievement.";"Une autre étape importante dans l'histoire de War Thunder a été atteint - 121 784 joueurs se sont connectés en même temps! Que ce titre commémoratif vous rappellent cette réussite.";"Un'altra pietra miliare nella storia di war Thunder è stata raggiunta - 121.784 giocatori online contemporaneamente!
Possano queste indimenticabili immagini non farti mai dimenticare questo traguardo.";"Ein weiterer Meilenstein in der Geschichte von War Thunder wurde erreicht - 121.784 Spieler, die gleichzeitig online waren! Möge dieser denkwürdige Titel Dichdavon abhalten, diese Leistung zu vergessen.";"Se ha alcanzado otro hito en la historia de War Thunder - ¡121,784 jugadores conectados al mismo tiempo! Que estos títulos memorables te impidan olvidar ese logro.";"Новый этап в истории War Thunder — 121 784 игрока, одновременно находящихся в игре! Пусть этот титул не даст забыть о нашем общем достижении.";"Kolejny krok milowy w historii War Thunder został osiągnięty - 121,784 graczy było online w tym samym czasie! Niech ten niezapomniany tytuł przypomina Ci o tym osiągnięciu.";"Another milestone in the history of War Thunder has been reached - 121,784 players that were online at the same time! May these memorable title stop you forgetting about that achievement.";"War Thunder'de yeni bir başarı elde edildi, 121,784 oyuncu aynı anda çevrimiçiydi! Bu hatıra unvan ile bu başarıyı aklınızda tutacağınızı umuyoruz.";"这\t一\t天，\tWar Thunder 抵\t达\t了\t又\t一\t座\t里\t程\t碑\t─\t─\t高\t达 121,784 名\t玩\t家\t同\t时\t在\t线！\t让\t我\t们\t通\t过\t此\t纪\t念\t头\t衔，\t永\t远\t记\t住\t这\t一\t历\t史\t时\t刻。";"Another milestone in the history of War Thunder has been reached - 121,784 players that were online at the same time! May these memorable title stop you forgetting about that achievement.";"Outro marco na história do War Thunder foi alcançado - 121 784 jogadores online ao mesmo tempo! Que este memorável título não o deixe esquecer-se desse marco.";"Новий етап в історії War Thunder - 121 784 гравця, що одночасно знаходяться в грі! Нехай цей титул не дасть забути про наше спільне досягнення.";"Another milestone in the history of War Thunder has been reached - 121,784 players that were online at the same time! May these memorable title stop you forgetting about that achievement.";"Another milestone in the history of War Thunder has been reached - 121,784 players that were online at the same time! May these memorable title stop you forgetting about that achievement.";"동시 접속자 수 12만 1784명이라는 워 썬더 역사에 남을 또 다른 이정표에 도달했음을 기념하는 칭호입니다. 이게 있으면 그 영광스러운 날을 더 오래 기억할 수 있겠죠?";"Another milestone in the history of War Thunder has been reached - 121,784 players that were online at the same time! May these memorable title stop you forgetting about that achievement.";"Another milestone in the history of War Thunder has been reached - 121,784 players that were online at the same time! May these memorable title stop you forgetting about that achievement.";"這\t一\t天，\tWar Thunder 抵\t達\t了\t又\t一\t座\t里\t程\t碑\t─\t─\t高\t達 121,784 名\t玩\t家\t同\t時\t在\t線！\t讓\t我\t們\t通\t過\t此\t紀\t念\t頭\t銜，\t永\t遠\t記\t住\t這\t一\t歷\t史\t時\t刻。";"Another milestone in the history of War Thunder has been reached - 121,784 players that were online at the same time! May these memorable title stop you forgetting about that achievement.";"Another milestone in the history of War Thunder has been reached - 121,784 players that were online at the same time! May these memorable title stop you forgetting about that achievement.";;
"title/title_sea_hawk";"Sea Hawk";"Sea Hawk";"Sea Hawk";"Seebussard";"Águila Marina";"Морской ястреб";"Jastrząb Morski";"Sea Hawk";"Deniz Şahini";"海\t上\t雄\t鹰";"Sea Hawk";"Falcão Marítimo";"Морський яструб";"Sea Hawk";"Tengeri sólyom";"바다매";"Sea Hawk";"Sea Hawk";"海\t上\t雄\t鷹";"Sea Hawk";"Sea Hawk";;
"title_sea_hawk/desc";"For the purchase of ""P420 Sparviero"" Pack";"Pour l'achat du Pack ""P420 Sparviero""";"Per aver acquistato il pacchetto ""P420 Sparviero""";"Für den Kauf des ""P 420 Sparviero""-Pakets";"Por la compra del Paquete ""P420 Sparviero""";"За покупку Предзаказа ""P420 Sparviero""";"Za zakup zestawu P420 Sparviero";"Za nákup balíčku ""P420 Sparviero""";"""P420 Sparviero"" paketi satın alındığı için";"P420\t“食\t雀\t鹰”\t礼\t包\t奖\t励";"For the purchase of ""P420 Sparviero"" Pack";"For the purchase of ""P420 Sparviero"" Pack";"За покупку ""P420 Sparviero""";"For the purchase of ""P420 Sparviero"" Pack";"For the purchase of ""P420 Sparviero"" Pack";"""P420 스파르비에로"" 팩 구매 특전 ";"За покупку Предзаказа ""P420 Sparviero""";"For the purchase of ""P420 Sparviero"" Pack";"P420 食\t雀\t鷹 禮\t包\t獎\t勵";"For the purchase of ""P420 Sparviero"" Pack";"For the purchase of ""P420 Sparviero"" Pack";;
"title/title_key_to_victory";"Technological Supremacy Dictates the Battle in the Sky";"La Suprématie de la Technologie Dicte le Combat Aérien";"Dettami della Supremazia Tecnologica nelle Battaglie Aeree";"Technologische Überlegenheit diktiert die Schlacht am Himmel";"La Supremacía Tecnológica Dicta la Batalla en el Cielo";"Ключ к победе";"Przewaga Technologiczna Rządzi Bitwą w Powietrzu";"Technologická převaha diktuje bitvu na obloze";"Teknolojik Üstünlük Göklerdeki Savaşa Hükmeder";"科\t学\t技\t术\t是\t空\t战\t胜\t利\t之\t本";"空の\t勝利は\t技術にあり";"A chave para a vitória no céu é a tecnologia";"Ключ до перемоги";"Technological Supremacy Dictates the Battle in the Sky";"Az égi győzelem kulcsa a technológia";"제공권 장악의 열쇠는 과학기술에서 나온다";"Technological Supremacy Dictates the Battle in the Sky";"Technological Supremacy Dictates the Battle in the Sky";"科\t學\t技\t術\t是\t空\t戰\t勝\t利\t之\t本";"Technological Supremacy Dictates the Battle in the Sky";"Technological Supremacy Dictates the Battle in the Sky";;
"title/title_armed_to_the_teeth";"Armed to the Teeth";"Armé jusqu'aux dents";"Armato fino ai Denti";"Bewaffnet bis an die Zähne";"Armado hasta los Dientes";"Во всеоружии";"Uzbrojony po zęby";"Po zuby vyzbrojen";"Tepeden Tırnağa Silahlı";"武\t装\t到\t牙\t齿";"Armed to the Teeth";"Armado até os Dentes";"Озброєний до зубів";"Armed to the Teeth";"Állig felfegyverzett";"완전 무장";"Armed to the Teeth";"Armed to the Teeth";"武\t裝\t到\t牙\t齒";"Armed to the Teeth";"Armed to the Teeth";;
"title/title_sapper";"Sapper";"Sapeur";"Zappatore";"Pionier";"Zapador";"Сапёр";"Saper";"Sapér";"Lağımcı";"战\t斗\t工\t兵";"Sapper";"Sapador";"Сапер";"Sapper";"Utász";"공병";"Sapper";"Sapper";"戰\t鬥\t工\t兵";"Sapper";"Sapper";;
"title_sapper/desc";"For the purchase of ""Geniere"" Pack";"Pour l'achat du Pack ""Geniere""";"Per aver acquistato il pacchetto ""Geniere""";"Für den Kauf des ""RN Geniere""-Pakets";"Por la compra del Paquete ""Geniere""";"За покупку Предзаказа ""Geniere""";"Za zakup zestawu Geniere";"Za nákup balíčku ""Geniere""";"""Geniere"" paketi satın alındığı için";"“工\t兵”\t礼\t包\t奖\t励";"For the purchase of ""Geniere"" Pack";"For the purchase of ""Geniere"" Pack";"За покупку ""Geniere""";"For the purchase of ""Geniere"" Pack";"For the purchase of ""Geniere"" Pack";"""제니에레"" 팩 구매 특전";"За покупку Предзаказа ""Geniere""";"For the purchase of ""Geniere"" Pack";"工\t兵 禮\t包\t獎\t勵";"For the purchase of ""Geniere"" Pack";"For the purchase of ""Geniere"" Pack";;
"title/title_bengal_tiger";"Bengal tiger";"Tigre du Bengale";"Tigre del Bengala";"Bengalischer Tiger";"Tigre de Bengala";"Бенгальский тигр";"Tygrys Bengalski";"Bengálský tygr";"Bengal Kaplanı";"孟\t加\t拉\t勇\t虎";"Bengal tiger";"Tigre de Bengala";"Бенгальський тигр";"Bengal tiger";"Bengáli tigris";"벵골 호랑이";"Bengal tiger";"Bengal tiger";"孟\t加\t拉\t勇\t虎";"Bengal tiger";"Bengal tiger";;
"title_bengal_tiger/desc";"For the purchase of ""Type 69-IIG"" Pack";"Pour l'achat du Pack ""Type 69-IIG""";"Per aver acquistato il pacchetto ""Tipo 69-IIG""";"Für den Kauf des ""Typ 69-IIG""-Pakets";"Por la compra del Paquete ""Tipo 69-IIG""";"За покупку Предзаказа ""Type 69-IIG""";"Za zakup zestawu Typ 69-IIG";"Za nákup balíčku ""Typ 69-IIG""";"""Type 69-IIG"" paketi satın alındığı için";"69-IIG 礼\t包\t奖\t励";"For the purchase of ""Type 69-IIG"" Pack";"For the purchase of ""Type 69-IIG"" Pack";"За покупку ""Type 69-IIG""";"For the purchase of ""Type 69-IIG"" Pack";"For the purchase of ""Type 69-IIG"" Pack";"""69-IIG식"" 팩 구매 특전";"За покупку Предзаказа ""Type 69-IIG""";"For the purchase of ""Type 69-IIG"" Pack";"69-IIG 禮\t包\t獎\t勵";"For the purchase of ""Type 69-IIG"" Pack";"For the purchase of ""Type 69-IIG"" Pack";;
"title/title_beachhead_gold";"Beachhead Gold";"Tête de pont Gold";"Testa di Ponte Gold";"Brückenkopf Gold";"Cabeza de Playa Gold";"Плацдарм ""Голд""";"Plaża Gold";"Předmostí Gold";"Köprübaşı Altın";"浴\t血\t黄\t金\t滩\t头";"Beachhead Gold";"Cabeça de Praia Gold";"Плацдарм ""Голд""";"Beachhead Gold";"Gold partszakasz";"골드 상륙거점";"Beachhead Gold";"Beachhead Gold";"浴\t血\t黃\t金\t灘\t頭";"Beachhead Gold";"Beachhead Gold";;
"title/title_beachhead_omaha";"Beachhead Omaha";"Tête de pont Omaha";"Testa di Ponte Omaha";"Brückenkopf Omaha";"Cabeza de Playa Omaha";"Плацдарм ""Омаха""";"Plaża Omaha";"Předmostí Omaha";"Omaha Köprübaşı";"浴\t血\t奥\t马\t哈\t滩\t头";"Beachhead Omaha";"Cabeça de Praia Omaha";"Плацдарм ""Омаха""";"Beachhead Omaha";"Omaha partszakasz";"오마하 상륙거점";"Beachhead Omaha";"Beachhead Omaha";"浴\t血\t奧\t馬\t哈\t灘\t頭";"Beachhead Omaha";"Beachhead Omaha";;
"title/title_neptune";"Neptune";"Neptune";"Nettuno";"Neptun";"Neptuno";"Нептун";"Neptun";"Neptun";"Neptün";"海\t王\t星\t行\t动";"Neptune";"Netuno";"Нептун";"Neptune";"Neptunusz";"넵튠";"Neptune";"Neptune";"海\t王\t星\t行\t動";"Neptune";"Neptune";;
"title/title_hovering_threat";"Hovering Threat";"Menace planante";"Minaccia Flottante";"Schwebende Bedrohung";"Amenaza Flotante";"Нависшая угроза";"Wiszące Zagrożenie";"Hovering Threat";"Süzülen Tehdit";"空\t中\t女\t武\t神";"Hovering Threat";"Ameaça Pairando";"Нависла загроза";"Hovering Threat";"Lebegő veszedelem";"맴도는 위협";"Hovering Threat";"Hovering Threat";"空\t中\t女\t武\t神";"Hovering Threat";"Hovering Threat";;
"title/title_diving_threat";"Diving Threat";"Menace sournoise";"Minaccia in Picchiata";"Abtauchende Bedrohung";"Amenaza Sumergida";"Пикирующая угроза";"Nukrujące Zagrożenie";"Diving Threat";"Dalan Tehlike";"空\t中\t送\t葬\t者";"Diving Threat";"Ameaça de Mergulho";"Пікіруюча загроза";"Diving Threat";"Merülő veszedelem";"강하하는 위협";"Diving Threat";"Diving Threat";"空\t中\t送\t葬\t者";"Diving Threat";"Diving Threat";;
