"<ID|readonly|noverify>";"<English>";"<French>";"<Italian>";"<German>";"<Spanish>";"<Russian>";"<Polish>";"<Czech>";"<Turkish>";"<Chinese>";"<Japanese>";"<Portuguese>";"<Ukrainian>";"<Serbian>";"<Hungarian>";"<Korean>";"<Belarusian>";"<Romanian>";"<TChinese>";"<HChinese>";"<Vietnamese>";"<Comments>";"<max_chars>"
"wwar_locations/fiji/name";"Archipelago";"Archipel";"Arcipelago";"Archipel";"Archipiélago";"Архипелаг";"Archipelag";"Souostroví";"Takımada";"群\t岛";"群島";"Arquipélago";"Архіпелаг";"Arhipelag";"Szigetcsoport";"다도해";"Архіпелаг";"Archipelago";"群\t島";"  ";"Quẩn đảo";;
"wwar_locations/mediterranean_port/name";"Port";"Port";"Porto";"Hafen";"Puerto";"Порт";"Port";"Přístav";"Liman";"港\t口";"港";"Porto";"Порт";"Port";"Kikötő";"항구";"Порт";"Port";"港\t口";"  ";"Cảng";;
"wwar_locations/norway_islands/name";"Coast";"Côte";"Costa";"Küste";"Costa";"Побережье";"Wybrzeże";"Pobřeží";"Sahil";"海\t岸";"海岸";"Costa";"Узбережжя";"Obala";"Tengerpart";"해안";"Узбярэжжа";"Coast";"海\t岸";"  ";"Bờ biển";;
"wwar_locations/peleliu/name";"Archipelago";"Archipel";"Arcipelago";"Archipel";"Archipiélago";"Архипелаг";"Archipelag";"Souostroví";"Takımada";"群\t岛";"群島";"Arquipélago";"Архіпелаг";"Arhipelag";"Szigetcsoport";"다도해";"Архіпелаг";"Archipelago";"群\t島";"  ";"Quẩn đảo";;
"wwar_locations/peleliu_02/name";"Archipelago";"Archipel";"Arcipelago";"Archipel";"Archipiélago";"Архипелаг";"Archipelag";"Souostroví";"Takımada";"群\t岛";"群島";"Arquipélago";"Архіпелаг";"Arhipelag";"Szigetcsoport";"다도해";"Архіпелаг";"Archipelago";"群\t島";"  ";"Quẩn đảo";;
"wwar_locations/phang_nga_bay/name";"Coast";"Côte";"Costa";"Küste";"Costa";"Побережье";"Wybrzeże";"Pobřeží";"Sahil";"海\t岸";"海岸";"Costa";"Узбережжя";"Obala";"Tengerpart";"해안";"Узбярэжжа";"Coast";"海\t岸";"  ";"Bờ biển";;
"wwar_locations/port_moresby/name";"Coast";"Côte";"Costa";"Küste";"Costa";"Побережье";"Wybrzeże";"Pobřeží";"Sahil";"海\t岸";"海岸";"Costa";"Узбережжя";"Coast";"Tengerpart";"해안";"Узбярэжжа";"Coast";"海\t岸";"  ";"Bờ biển";;
"wwar_locations/fulda/name";"Hills";"Collines";"Colline";"Hügel";"Colinas";"Холмы";"Wzgórza";"Vrchovina";"Tepeler";"丘\t陵";"丘陵";"Montes";"Пагорби";"Hills";"Dombok";"산지";"Пагоркі";"Hills";"丘\t陵";"  ";"Đồi";;
"locationType/archipelago";"Archipelago";"Archipel";"Arcipelago";"Archipel";"Archipiélago";"Архипелаг";"Archipelag";"Souostroví";"Takımada";"群\t岛";"群島";"Arquipélago";"Архіпелаг";"Archipelago";"Szigetcsoport";"다도해";"Архіпелаг";"Archipelago";"群\t島";"Archipelago";"Quẩn đảo";;
"locationType/coast";"Coast";"Côte";"Costa";"Küste";"Costa";"Побережье";"Wybrzeże";"Pobřeží";"Sahil";"海\t岸";"海岸";"Costa";"Узбережжя";"Coast";"Tengerpart";"해안";"Узбярэжжа";"Coast";"海\t岸";"Coast";"Bờ biển";;
"locationType/city";"City";"Ville";"Città";"Stadt";"Ciudad";"Город";"Miasto";"Město";"Şehir";"城\t市";"都市";"Cidade";"Місто";"City";"Város";"도시";"Горад";"City";"城\t市";"City";"Thành phố";;
"locationType/desert";"Desert";"Désert";"Deserto";"Wüste";"Desierto";"Пустыня";"Pustynia";"Poušť";"Çöl";"沙\t漠";"砂漠";"Deserto";"Пустеля";"Desert";"Sivatag";"사막";"Пустыня";"Desert";"沙\t漠";"Desert";"Sa mạc";;
"locationType/fields";"Fields";"Champs";"Campi";"Felder";"Campos";"Поле";"Pola";"Planiny";"Düzlükler";"原\t野";"野原";"Campos";"Поле";"Fields";"Mezők";"평야";"Палі";"Fields";"原\t野";"Fields";"Cánh đồng";;
"locationType/foothill";"Foothill";"Contrefort";"Catena montuosa";"Vorgebirge";"Pie de monte";"Предгорье";"Pogórze";"Podhůří";"Dağ Etekleri";"山\t丘";"山麓";"Contraforte";"Передгір’я";"Foothill";"Előhegység";"언덕";"Перадгор'е";"Foothill";"山\t丘";"Foothill";"Chân đồi";;
"locationType/forest";"Forest";"Forêt";"Foresta";"Wald";"Bosque";"Лес";"Las";"Les";"Orman";"森\t林";"森林";"Floresta";"Ліс";"Forest";"Erdő";"숲";"Лес";"Forest";"森\t林";"Forest";"Rừng rậm";;
"locationType/hills";"Hills";"Collines";"Colline";"Hügel";"Colinas";"Холмы";"Wzgórza";"Vrchovina";"Tepeler";"丘\t陵";"丘陵";"Colinas";"Пагорби";"Hills";"Dombok";"산지";"Пагоркі";"Hills";"丘\t陵";"Hills";"Đồi";;
"locationType/mountain_pass";"Mountain pass";"Col de montagne";"Passo di montagna";"Gebirgspass";"Paso de montaña";"Перевал";"Przełęcz";"Horský průsmyk";"Dağ geçidi";"山\t口";"山道";"Passagem de montanha";"Перевал";"Mountain pass";"Hegyszoros";"산길";"Перавал";"Mountain pass";"山\t口";"Mountain pass";"Đèo núi";;
"locationType/port";"Port";"Port";"Porto";"Hafen";"Puerto";"Порт";"Port";"Přístav";"Liman";"港\t口";"港";"Porto";"Порт";"Port";"Kikötő";"항구";"Порт";"Port";"港\t口";"Port";"Cảng";;
"locationType/village";"Village";"Village";"Villaggio";"Dorf";"Aldea";"Деревня";"Wieś";"Vesnice";"Köy";"村\t庄";"村";"Vilarejo";"Село";"Village";"Falu";"마을";"Вёска";"Village";"村\t莊";"Village";"Làng";;
"worldwar/charError/defaultError";"Action is not allowed";"L'action n'est pas permise";"Azione non consentita";"Aktion ist nicht erlaubt";"Acción no permitida";"Действие невозможно";"Czynność niedozwolona";"Akce není dovolena";"İşleme izin verilmiyor";"操\t作\t被\t禁\t止";"アクションは\t許可されていません";"Ação não permitida";"Дія неможлива";"Action is not allowed";"A művelet nem engedélyezett";"허용되지 않는 작업입니다.";"Дзеянне немагчыма";"Acțiunea nu este permisă";"操\t作\t被\t禁\t止。";"  ";"Hành động không hợp lệ";;
"worldwar/charError/NO_RIGHTS_TO_EMPLACE";"No access to control";"Pas d'accès aux contrôles";"Nessun accesso al controllo";"Kein Zugriff auf die Steuerung";"Sin acceso a control";"Нет доступа к управлению";"Brak dostępu do sterowania";"Bez přístupu k ovládání";"Kontrol için erişim yok";"没\t有\t指\t挥\t权";"コントロールへ\tアクセスできません";"Sem acesso ao controle";"Немає доступу до керування";"No access to control";"Nincs hozzáférés az irányításhoz";"제어권한 없음";"Няма доступу да кіравання";"Nu există acces la gestionare";"沒\t有\t指\t揮\t權";"  ";"Không thể kiểm soát ";;
"worldwar/charError/WRONG_REINFORCEMENT_NAME";"Wrong Reinforcement Name";"Nom de renfort incorrect";"Nome dei rinforzi sbagliato";"Falscher Name für die Verstärkungen";"Nombre de Refuerzo Incorrecto";"Неправильное имя подкрепления";"Zła nazwa posiłków";"Špatný název posil";"Yanlış Takviye Adı";"增\t援\t名\t称\t错\t误";"増援名が\t間違っています";"Nome de reforço errado";"Неправильне ім'я підкріплення";"Wrong Reinforcement Name";"Az erősítés neve hibás";"잘못된 지원병력 이름";"Няправільнае імя падмацавання";"Nume întăriri greșit";"增\t援\t名\t稱\t錯\t誤";"  ";"Tên gia cố sai";;
"worldwar/charError/REINFORCEMENT_NOT_READY";"Reinforcement is not ready";"Les renforts ne sont pas prêts";"I Rinforzi non sono pronti";"Verstärkungen sind nicht bereit";"Los refuerzos no están listos";"Подкрепление не готово";"Posiłki nie są gotowe";"Posily nejsou připraveny";"Takviye hazır değil";"增\t援\t尚\t未\t准\t备\t就\t绪";"増援準備ができていません";"Reforço não está pronto";"Підкріплення не готове";"Reinforcement is not ready";"Az erősítés nem áll készen";"지원군이 준비되지 않았습니다.";"Падмацаванне не гатовае";"Întăririle nu sunt pregătite";"增\t援\t尚\t未\t準\t備\t就\t緒";"  ";"Lực lượng hỗ trợ chưa sẵn sàng";;
"worldwar/charError/AIR_ARMY_REQUIRES_AN_AIRFIELD";"Select airfield to deploy";"Sélectionnez un aérodrome pour le déploiement";"Seleziona un aeroporto per il dispiegamento";"Wähle ein Flugfeld aus zum ausrücken";"Selecciona el aeródromo para desplegar";"Выберите аэродром для развёртывания";"Wybierz lotnisko do startu";"Vyber letiště k vysazení";"Konuşlanılacak havaalanı seçin";"请\t选\t择\t机\t场\t进\t行\t部\t署";"配備する\t飛行場を\t選択してください";"Selecione o aeroporto a utilizar";"Виберіть аеродром для розгортання";"Select airfield to deploy";"Válaszd ki a repteret a kitelepüléshez";"배치할 비행장을 선택하십시오";"Выберыце аэрадром для разгортвання";"Selectează aerodromul pentru desfășurare";"請\t選\t擇\t機\t場\t進\t行\t部\t署";"  ";"Chọn sân bay để triển khai";;
"worldwar/charError/NOT_ENOUGH_SPACE_ON_AIRFIELD";"No free space on the selected airfield";"L'aérodrome sélectionné n'a pas de place de libre";"Nessun spazio disponibile sull'aeroporto selezionato";"Kein freier Platz auf dem ausgewählten Flugfeld";"No hay espacio disponible en el aeródromo seleccionado";"Отсутствует свободное место на выбранном аэродроме";"Brak wolnego miejsca na wybranym lotnisku";"Na vybraném letišti není volné místo";"Seçilen havaalanında yeteri kadar boş yer yok";"所\t选\t机\t场\t已\t无\t空\t位";"選択された\t飛行場に\t空き\tスペースがありません";"Não há espaço livre no aeródromo selecionado";"Відсутня вільне місце на обраному аеродромі";"No free space on the selected airfield";"Nincs szabad hely a kiválasztott repülőtéren";"선택한 비행장에 여유 공간이 없습니다";"На выбраным аэрадроме няма вольных месцаў";"Nu există spațiu pe aerodromul selectat";"所\t選\t機\t場\t已\t無\t空\t位";"  ";"Không có không gian trống cho sân bay được chọn";;
"worldwar/charError/AIRFIELD_HAS_WRONG_TYPE";"You have selected the wrong type of airfield";"Vous avez sélectionné le mauvais type d’aérodrome";"Hai scelto il tipo di aeroporto sbagliato";"Sie haben den falschen Flugplatztyp gewählt";"Has seleccionado el tipo de aeródromo incorrecto";"Выбран аэродром неподходящего типа";"Wybrano zły typ lotniska";"Vybrali jste špatný typ letiště";"Yanlış türde havaalanı seçtiniz";"选\t择\t了\t错\t误\t的\t机\t场\t种\t类";"間違った\t種類の\t飛行場が\t選択されています";"Tipo de aeródromo selecionado errado";"Обрано аеродром невідповідного типу";"You have selected the wrong type of airfield";"Rossz  repülőtér típust választottál";"부적절한 종류의 비행장을 선택하였습니다";"Абраны аэрадром неадпаведнага тыпу";"You have selected the wrong type of airfield";"選\t擇\t了\t錯\t誤\t的\t機\t場\t種\t類";"  ";"Bạn đã chọn sai loại sân bay";;
"worldwar/charError/ZONE_IS_NOT_REAR";"Select the rear zone to deploy";"Sélectionnez un zone de déploiement à l'arrière";"Seleziona la retroguardia per il dispiegamento";"Wähle die hintere Zone zum ausrücken";"Selecciona la zona trasera a desplegar";"Выберите тыловой сектор для развёртывания";"Wybierz tylny sektor do rozstawienia";"Vyber týlovou oblast k vysazení";"Konuşlanmak için arka bölgeyi seçin";"请\t选\t择\t后\t方\t战\t区\t进\t行\t部\t署";"配備する\t後方\tゾーンを\t選択してください";"Selecione a zona recuada para implantar";"Виберіть тиловий сектор для розгортання";"Select the rear zone to deploy";"Válaszd ki a hátországot a kitelepüléshez";"후방 지역에 배치해야 합니다.";"Выберыце тылавы сектар для разгортвання";"Selectează zona din spate pentru desfășurare";"請\t選\t擇\t後\t方\t戰\t區\t進\t行\t部\t署";"  ";"Chọn khu vực cánh sau để triển khai";;
"worldwar/charError/OPERATION_TIME_STOPPED";"Operation paused";"Opération en pause";"Operazione in pausa";"Operation angehalten";"Operación pausada";"Операция поставлена на паузу";"Operacja zawieszona";"Operace pozastavena";"Harekata ara verildi";"军\t事\t行\t动\t已\t暂\t停";"作戦一時停止";"Operação pausada";"Операція поставлена на паузу";"Operation paused";"A hadművelet szüneteltetve";"작전이 정지되었습니다";"Аперацыя прыпынена";"Operațiune în pauză";"軍\t事\t行\t動\t已\t暫\t停";"  ";"Chiến dịch tạm dừng";;
"worldwar/charError/OPERATION_STOPPED";"Operation has finished";"L'opération est terminée";"L'operazione è terminata";"Die Operation wurde abgeschlossen";"La operación ha terminado";"Операция завершена";"Operacja zakończona";"Operace byla ukončena";"Operasyon tamamlandı";"军\t事\t行\t动\t已\t结\t束";"作戦は\t完了しました";"Operação foi concluída";"Операція завершена";"Operation has finished";"A hadművelet véget ért";"작전이 종료되었습니다.";"Аперацыя завершана";"Operațiunea a luat sfârșit";"軍\t事\t行\t動\t已\t結\t束";"  ";"Chiến dịch đã kết thúc";;
"worldwar/charError/RETURN_ARMY_CAN_NOT_CHANGE_LOCATION";"No free space on the selected airfield";"Aucun espace disponible sur l'aérodrome sélectionné";"Nessuno spazio disponibile sull'aeroporto selezionato";"Kein freier Platz auf dem ausgewählten Flugplatz";"No hay espacio disponible en el aeródromo seleccionado";"Отсутствует свободное место на выбранном аэродроме";"Brak wolnego miejsca na wybranym lotnisku";"Na vybraném letišti není volné místo";"Seçilen havaalanında yeteri kadar boş yer yok";"所\t选\t机\t场\t已\t无\t空\t位";"選択された\t飛行場に\t空き\tスペースがありません";"Não há espaço livre no aeródromo selecionado";"Відсутня вільне місце на обраному аеродромі";"No free space on the selected airfield";"Nincs szabad hely a kiválasztott repülőtéren";"선택한 비행장에 여유 공간이 없습니다";"На выбраным аэрадроме няма вольных месцаў";"Nu există spațiu pe aerodromul selectat";"所\t選\t機\t場\t已\t無\t空\t位";"  ";"Không có không gian trống cho sân bay được chọn";;
"worldwar/charError/MOVE_REJECTED";"The movement of the army to this location is impossible";"Le déploiement de l'armée à cet endroit est impossible";"Non è possibile muovere l'esercito in questo spazio";"Die Bewegung der Armee zu diesen Ort ist nicht möglich";"El movimiento del ejército a esta localización es imposible";"Движение армии в данное место невозможно";"Ruch armii do tej lokacji nie jest możliwy";"Přesun armády na toto místo je nemožný";"Bu ordunun seçilen yere hareketi mümkün değil";"部\t队\t无\t法\t前\t往\t此\t处";"軍のこの\t位置への\t移動は\t不可能です";"O movimento do exército para este local é impossível";"Рух армії в дане місце неможливо";"The movement of the army to this location is impossible";"A hadsereg nem tud eljutni erre a pontra";"이 위치로 병력을 이동시킬 수 없습니다.";"Рух войска ў дадзенае месца немагчымы";"Mutarea armatei la această destinație este imposibilă";"部\t隊\t無\t法\t前\t往\t此\t處";"  ";"Sự di chuyển của đội quân đến địa điểm này không khả thi";;
"worldwar/charError/ALLIES_WOULD_BE_AFFECTED";"You have selected an invalid target";"Vous avez sélectionné une cible invalide";"Hai selezionato un bersaglio non valido";"Du hast ein ungültiges Ziel ausgewählt";"Has seleccionado un objetivo inválido";"Выбрана недопустимая цель";"Wybrałeś błędny cel";"Vybral jsi neplatný cíl";"Geçersiz bir hedef seçtiniz";"所\t选\t目\t标\t无\t效";"選択された\t標的は\t無効です";"Selecionou um alvo invalido";"Обрана неприпустима ціль";"You have selected an invalid target";"Érvénytelen kiválasztott célpont";"부적절한 대상을 선택하였습니다.";"Выбрана недапушчальная цэль";"Ai selectat o țintă nevalidă";"所\t選\t目\t標\t無\t效";"  ";"Bạn đã chọn mục tiêu không hợp lệ";;
"worldwar/charError/SUPPLIES_ENDED";"Not enough supplies in the army";"Pas assez de ravitaillement pour l'armée";"Non hai risorse nell'armata";"Nicht genug Vorräte in der Armee";"No hay suficientes suministros en el ejército";"Недостаточно ресурсов в армии";"Brak wystarczających zasobów w armii";"Nedostatečné zásobování armády";"Ordunun yeteri kadar erzağı yok";"部\t队\t可\t用\t补\t给\t不\t足";"軍の\t物資が\t不足しています";"Suprimentos insuficientes no exército";"Недостатньо ресурсів в армії";"Not enough supplies in the army";"A hadseregnek nincs elegendő ellátmánya";"병력의 보급량이 부족합니다";"Недастаткова рэсурсаў у войску";"Not enough supplies in the army";"部\t隊\t可\t用\t補\t給\t不\t足";"Not enough supplies in the army";"Không có đủ tài nguyên cho đội quân";;
"worldwar/charError/NO_RIGHTS_TO_CONTROL";"No access to control";"Pas d'accès aux contrôles";"Nessun accesso al controllo";"Kein Zugriff auf die Steuerung";"Sin acceso a control";"Нет доступа к управлению";"Brak dostępu do sterowania";"Bez přístupu k ovládání";"Kontrol için erişim yok";"没\t有\t指\t挥\t权";"コントロールへ\tアクセスできません";"Sem acesso ao controle";"Немає доступу для контролю";"No access to control";"Nincs hozzáférés az irányításhoz";"조종할 권한이 없습니다";"Няма доступу да кіравання";"No access to control";"沒\t有\t指\t揮\t權";"No access to control";"Không thể kiểm soát ";;
"worldwar/error/noManagementAccess";"No access to control";"Pas d'accès au contrôle";"Nessun accesso al controllo";"Kein Zugriff auf die Steuerung";"Sin acceso a control";"Нет доступа к управлению";"Brak dostępu do sterowania";"Bez přístupu k ovládání";"Kontrol için erişim yok";"没\t有\t指\t挥\t权";"コントロールへ\tアクセスできません";"Sem acesso ao controlo";"Немає доступу для контролю";"No access to control";"Nincs hozzáférés az irányításhoz";"제어권한 없음";"Няма доступу да кіравання";"Nu există acces la gestionare";"沒\t有\t指\t揮\t權";"  ";"Không thể kiểm soát ";;
"worldwar/noreinforcements";"No available reinforcements";"Aucun renfort disponible";"Nessun rinforzo disponibile";"Keine verfügbaren Verstärkungen";"No hay refuerzos disponibles";"Нет доступных подкреплений";"Brak dostępnych odwodów";"Žádné dostupné posily";"Kullanılabilir takviye yok";"尚\t无\t可\t用\t增\t援";"援軍要請不可";"Sem reforços disponíveis";"Немає доступних підкріплень";"Nema dostupnih pojačanja";"Nincs rendelkezésre álló erősítés";"증원병력 없음";"Няма даступных падмацаванняў";"Nu există întăriri disponibile";"尚\t無\t可\t用\t增\t援";"  ";"Không có lực lượng hỗ trợ sẵn có";;
"worldwar/noreadyreinforcements";"No ready reinforcements";"Aucun renfort prêt";"Nessun rinforzo pronto";"Keine Verstärkungen bereit";"No hay refuerzos listos";"Нет готовых подкреплений";"Brak dostępnych posiłków";"Žádné připravené posily";"Hazır takviye yok";"尚\t无\t准\t备\t就\t绪\t的\t增\t援";"準備ができている\t援軍がいません";"Se reforços prontos";"Немає готових підкріплень";"No ready reinforcements";"Nincs készen álló erősítés";"준비된 증원병력 없음";"Няма гатовы падмацаванняў";"Întăririle nu sunt pregătite";"尚\t無\t準\t備\t就\t緒\t的\t增\t援";"  ";"Không có lực lượng viện binh đang sẵn sàng";;
"worldwar/structure/reinforcement";"Reinforcement structure";"Structure de renfort";"Struttura di rinforzo";"Verstärkungsgebäude";"Estructura de refuerzos";"Состав подкрепления";"Struktura odwodów";"Struktura posil";"Takviye yapısı";"增\t援\t部\t队\t结\t构";"増援構成";"Estrutura de reforço";"Склад підкріплення";"Struktura pojačanja";"Erősítés felépítése";"증원 구조";"Склад падмацавання";"Structură întăriri";"援\t軍\t結\t構";"  ";"Cấu trúc tiếp viện";;
"worldwar/casualties";"Casualties";"Nombre de victimes";"Vittime";"Verluste";"Bajas";"Потери";"Straty";"Ztráty";"Kayıplar";"伤\t亡";"死傷者";"Baixas";"Втрати";"Žrtve";"Veszteségek";"사망자";"Страты";"Pierderi";"傷\t亡";"  ";"Thương vong";;
"worldwar/casualties/none";"None";"Aucun";"Nessuna";"Keine";"Ninguno";"Отсутствуют";"Brak";"Žádné";"Hiçbiri";"无";"なし";"Nenhum";"Відсутні";"Nijedan";"Nincs";"없음";"Адсутнічаюць";"Nimic";"無";"  ";"Không có";;
"worldwar/group_helicopter_armies_limit";"Number of squadron helicopter armies (current - max): {cur} / {max}";"Nombre d'armées d'hélicoptères de l'escadron (courant - max): {cur} / {max}";"Numero di armate di elicotteri della squadriglia (corrente - massimo): {cur} / {max}";"Anzahl der Kampfgruppen-Helicopterarmeen (gegenwärtig - max): {cur} - {max}";"Número de ejércitos de helicópteros de escuadrón (actual - máximo): {cur} / {max}";"Количество вертолётных армий полка (текущее / макс): {cur} / {max}";"Liczba dywizjonowych armii śmigłowców (obecna / maks): {cur} / {max}";"Počet vrtulníkových armád svazu (současný - maximální): {cur} / {max}";"Filo helikopter orduları sayısı (mevcut - en yüksek): {cur} / {max}";"联\t队\t直\t升\t机\t部\t队\t上\t限：\t{cur} / {max}";"ヘリコプター\t軍の\t編隊数 (現在～最大)：\t{cur} / {max}";"Número de esquadras de helicópteros (corrente - máx): {cur} / {max}";"Кількість гелікоптерних армій полку (поточна / макс): {cur} / {max}";"Number of squadron helicopter armies (current - max): {cur} / {max}";"A század helikopter seregeinek száma (aktuális - max): {cur} / {max}";"비행대 헬리콥터 부대 수 (현재 / 최대): {cur} / {max}";"Колькасць гелікоптэрных войскаў палка (бягучае / макс): {cur} / {max}";"Number of squadron helicopter armies (current - max): {cur} / {max}";"聯\t隊\t直\t升\t機\t部\t隊\t上\t限：\t{cur} / {max}";"  ";"Số lượng đội máy bay trực thăng (số hiện tại - số tối đa) {cur} / {max}";;
"worldwar/group_air_armies_limit";"Number of squadron aircraft armies (current - max): {cur} / {max}";"Nombre d'armées aériennes de l'escadron (actuel - max): {cur} / {max}";"Numero delle squadriglie aeree (corrente - max): {cur} / {max}";"Anzahl der Kampfgruppen-Luftarmeen (gegenwärtig - max): {cur} - {max}";"Número de ejércitos de aviones de escuadrón (actual - máximo): {cur} / {max}";"Количество самолётных армий полка (текущее / макс): {cur} / {max}";"Liczba dywizjonowych armii lotniczych (obecna / maks): {cur} / {max}";"Počet leteckých armád svazu (současný - maximální): {cur} / {max}";"Filo uçak orduları sayısı (mevcut - en yüksek): {cur} / {max}";"联\t队\t空\t军\t部\t队\t上\t限：\t{cur} / {max}";"航空機軍の\t編隊数 (現在～最大)：\t{cur} / {max}";"Número de esquadras aéreas do esquadrão (atuais - máx): {cur} / {max}";"Кількість літакових армій полку (поточний / макс): {cur} / {max}";"Number of squadron aircraft armies (current - max): {cur} / {max}";"A század légi seregeinek száma (aktuális/max): {cur}/{max}";"비행대 항공기부대 수 (현재 / 최대): {cur} / {max}";"Колькасць самалётных армій палка (бягучая / макс): {cur} / {max}";"Număr unități aeriene din companie (current - max): {cur} / {max}";"聯\t隊\t空\t軍\t部\t隊\t上\t限：\t{cur} / {max}";"  ";"Số lượng đội máy bay (số hiện tại - số tối đa) {cur} / {max}";;
"worldwar/reached_helicopter_armies_limit";"You have reached the limit of helicopter armies";"Vous avez atteint la limite d'armées d’hélicoptères";"Hai raggiunto il limite di armate di elicotteri";"Sie haben die Grenze der Hubschrauberarmeen erreicht";"Has llegado al límite de ejércitos de helicópteros";"Достигнут лимит вертолётных армий";"Osiągnąłeś limit armii śmigłowcowych";"Dosáhli jste limitu vrtulníkových armád";"Helikopter ordusu sayısı sınırına ulaştınız";"已\t达\t到\t直\t升\t机\t部\t队\t上\t限";"ヘリコプター\t軍が\t上限に\t達しました";"Limite de esquadras de helicópteros atingido";"Досягнуто ліміт гелікоптерних армій";"You have reached the limit of helicopter armies";"Elérted a helikopter seregek számának határát";"헬리콥터 병력이 최대치에 도달했습니다";"Дасягнута максімальная колькасць гелікоптэрных армій";"You have reached the limit of helicopter armies";"已\t達\t到\t直\t升\t機\t部\t隊\t上\t限";"  ";"Bạn đã đạt số đội máy bay trực thăng tối đa";;
"worldwar/reached_air_armies_limit";"You have reached the limit of airplane armies";"Vous avez atteint la limite d'armées aériennes";"Hai raggiunto il limite delle squadriglie aeree";"Du hast das Armeelimit erreicht";"Has llegado al límite de ejércitos de aviones";"Достигнут лимит самолётных армий";"Osiągnąłeś limit armii lotniczych";"Dosáhli jste limitu leteckých armád";"Hava ordusu sayısı sınırına ulaştınız";"已\t达\t到\t空\t军\t部\t队\t上\t限";"航空機軍が\t上限に\t達しました";"Alcançado o limite de esquadras aéreas";"Досягнуто ліміт літакових армій";"You have reached the limit of airplane armies";"Elérted a légi seregek számának határát";"항공기 병력이 최대치에 도달했습니다";"Дасягнута максімальная колькасць самалётных армій";"S-a atins limita maximă de unități aeriene";"已\t達\t到\t空\t軍\t部\t隊\t上\t限";"  ";"Bạn đã đạt số đội máy bay tối đa";;
"worldwar/airfield/army_type_fighter";"Army type: fighters";"Type de l'armée : chasseurs";"Tipo di armata: caccia";"Armee-Typ: Kämpfer";"Tipo de ejército: cazas";"Тип армии: истребительная";"Typ armii: myśliwce";"Typ: stíhačky";"Ordu tipi: avcılar";"部\t队\t类\t型：\t对\t空\t歼\t击";"軍の\tタイプ：\t戦闘機";"Tipo de grupo: Caças";"Тип армії: винищувальна";"Army type: fighters";"Hadsereg típusa: vadászrepülők";"병력 유형: 전투";"Тып войска: знішчальнае";"Tip armată: de vânătoare";"部\t隊\t類\t型：\t對\t空";"  ";"Loại đội quân: chiến đấu";;
"worldwar/airfield/army_type_combined";"Army type: assault";"Type de l'armée : attaquants";"Tipo di armata: assaltatori";"Armee-Typ: Angreifer";"Tipo de ejército: asalto";"Тип армии: штурмовая";"Typ armii: szturmowce";"Typ: bitevníky";"Ordu tipi: taarruz";"部\t队\t类\t型：\t对\t地\t攻\t击";"軍の\tタイプ：\t攻撃機";"Tipo de grupo: Assaulto";"Тип армії: штурмова";"Army type: assault";"Hadsereg típusa: csatarepülők";"병력 유형: 강습";"Тып войска: штурмавое";"Tip armată: de atac";"部\t隊\t類\t型：\t對\t地";"  ";"Loại đội quân: tiêm kích";;
"worldwar/airfield/army_type_helicopter";"Army type: helicopters";"Type de l'armée : hélicoptères";"Tipo di armata: elicotteri";"Armeetyp: Hubschrauber";"Tipo de ejército: helicópteros";"Тип армии: вертолётная";"Typ armii: śmigłowce";"Typ: vrtulníky";"Ordu tipi: helikopterler";"部\t队\t类\t型：\t直\t升\t机";"軍の\tタイプ：\tヘリコプター";"Tipo de grupo: helicópteros";"Тип армії: гелікоптерна";"Army type: helicopters";"Hadsereg típusa: helikopterek";"병력 유형: 헬리콥터";"Тып арміі: гелікоптэрная";"Army type: helicopters";"部\t隊\t類\t型：\t直\t升\t機";"  ";"Loại đội quân: trực thăng";;
"worldwar/airfield/required_number";"required {numb}";"requis {numb}";"richiesto {numb}";"erfordert {numb}";"requerido {numb}";"необходимо {numb}";"wymagane {numb}";"potřebné {numb}";"gerekli {numb}";"需\t要 {numb}";"必要数 {numb}";"requerido {numb}";"необхідно {numb}";"required {numb}";"{numb} szükséges";"{numb} 필요";"патрабуецца {numb}";"necesare  {numb}";"需\t要 {numb}";"  ";"yêu cầu {numb}";;
"worldwar/airfield/required_range";"required from {min} to {max}";"requis de {min} à {max}";"richiesto da {min} a {max}";"erforderlich von {min} bis {max}";"requerido de {min} a {max}";"необходимо от {min} до {max}";"wymagane od {min} do {max}";"potřebné od {min} do {max}";"{min} ve {max} arası gerekli";"需\t要 {min} 至 {max}";"必要数 {min} ～ {max}";"requerimento de {min} até {max}";"необхідно від {min} до {max}";"required from {min} to {max}";"szükséges {min}-től {max}-ig";"{min} 에서 {max} 필요";"неабходна ад {min} да {max}";"necesare de la {min} la {max}";"需\t要 {min} 至 {max}";"  ";"Yêu cầu từ {min} đến {max}";;
"worldwar/airfield/selected";"selected {amountText}";"sélectionnés {amountText}";"selezionato {amountText}";"ausgewählt {amountText}";"seleccionado {amountText}";"выбрано {amountText}";"wybierz {amountText}";"vybráno {amountText}";"seçilen {amountText}";"选\t中 {amountText}";"選択済み {amountText}";"selecionado {amountText}";"обрано {amountText}";"selected {amountText}";"{amountText} kiválasztva";"{amountText} 개 선택";"абрана {amountText}";"selectate {amountText}";"選\t中 {amountText}";"  ";"Đã chọn {amountText}";;
