"<ID|readonly|noverify>";"<English>";"<French>";"<Italian>";"<German>";"<Spanish>";"<Russian>";"<Polish>";"<Czech>";"<Turkish>";"<Chinese>";"<Japanese>";"<Portuguese>";"<Ukrainian>";"<Serbian>";"<Hungarian>";"<Korean>";"<Belarusian>";"<Romanian>";"<TChinese>";"<HChinese>";"<Vietnamese>";"<Comments>";"<max_chars>"
"streaks/multi_kill_ground";"Ground multi strike x%d!";"Frappe multiple x%d !";"Colpo terrestre multiplo x%d!";"Land-Mehrfachschlag: x%d!";"¡Ataque múltiple terrestre ×%d!";"Наземный Мультиудар x%d!";"Wielokrotne zniszczenie naziemne: x%d!";"%d× série pozemních útoků";"Karada çoklu darbe x%d!";"地\t面\t载\t具 %d 连\t杀！";"x%d\t連撃破！";"Golpe múltiplo: x%d!";"Мультиудар x%d!";"Višestruki kopneni udar x%d!";"Szárazföldi csapássorozat ×%d!";"지상 장비 %d연파!";"Наземны мнагакратны ўдар ×%d!";"Serie de lovituri terestre multiple x%d!";"地\t面\t載\t具 %d 連\t殺！";"地\t面\t载\t具 %d 连\t杀！";"Hạ nhiều mặt đất x%d!";;
"streaks/multi_kill_ground/other";;;;;;;;;;;;;;;;;;;;;;;
"streaks/multi_kill_ground/desc";"Destroyed %d AI ground units in a row.";"A détruit x%d unités au sol de suite.";"Ha distrutto %d unità di terra consecutive.";"Verliehen für das Zerstören von %d Bodentruppen in Folge.";"Has destruido %d unidades terrestres seguidas.";"Уничтожил %d единиц наземной техники ИИ подряд.";"Zniszczył %d jednostek naziemnych z rzędu.";"Zničení %d pozemních jednotek v řadě";"Art arda %d kara birimini yok etti.";"连\t续\t摧\t毁 %d 个\t地\t面\t单\t位";" 続けて%d\t個の\t地上部隊を\t撃破しました。";"Destruiu %d alvos terrestres em série.";"Знищив %d наземних юнітів підряд.";"Uništio %d kopnenih jedinica za redom .";"Sorozatban %d szárazföldi egységet semmisítettél meg.";"연속으로 %d대의 지상 목표를 격파.";"Знішчыў %d адзінак наземнай тэхнікі запар.";"Pentru distrugerea a %d vehicule terestre la rând.";"連\t續\t摧\t毀 %d 個\t地\t面\t單\t位";"连\t续\t摧\t毁 %d 个\t地\t面\t单\t位";"Tiêu diệt %d đơn vị mặt đất liên tiếp.";;
"streaks/multi_kill_ground/multiple/desc";"Destroyed several AI ground units in a row.";"A détruit plusieurs unités terrestres d'affilée.";"Per aver distrutto diverse unità terrestri di fila.";"Verliehen für die Zerstörung mehrerer Landfahrzeuge in Folge.";"Has destruido varias unidades terrestres seguidas.";"Уничтожил несколько единиц наземной техники ИИ подряд.";"Zniszczono kilka celów naziemnych z rzędu.";"Zničení několika pozemních jednotek v řadě";"Aynı anda birkaç kara birimi yok etti.";"连\t续\t摧\t毁\t数\t个\t地\t面\t单\t位。";"連続で\t地上部隊を\t撃破しました。";"Destruiu várias unidades terrestres em série.";"Знищив декілька одиниць наземної техніки поспіль.";"Uništeno više kopnenih jedinica u nizu.";"Sorozatban több szárazföldi egységet semmisítettél meg.";"연속으로 지상 유닛 몇 대를 격파.";"Знішчыў некалькі адзінак наземнай тэхнікі запар.";"Pentru distrugerea vehiculelor terestre a câtorva jucători la rând.";"連\t續\t摧\t毀\t數\t個\t地\t面\t單\t位。";"连\t续\t摧\t毁\t数\t个\t地\t面\t单\t位。";"Tiêu diệt nhiều đơn vị mặt đất liên tiếp.";;
"streaks/multi_kill_ground/multiple";"Ground multi strike!";"Frappe multiple!";"Colpo terrestre multiplo!";"Land-Mehrfachschlag!";"¡Ataque múltiple terrestre!";"Наземный Мультиудар!";"Wielokrotne zniszczenie naziemne!";"Série pozemních útoků";"Karada çoklu darbe!";"地\t面\t载\t具\t连\t续\t击\t杀！";"連続撃破";"Golpe múltiplo!";"Мультиудар!";"Kopneni multi udar!";"Szarazföldi csapássorozat!";"지상 장비 연속 격파!";"Наземны мнагакратны ўдар!";"Serie de lovituri terestre multiple!";"地\t面\t載\t具\t連\t續\t擊\t殺！";"地\t面\t载\t具\t连\t续\t击\t杀！";"Hạ nhiều mặt đất!";;
"streaks/row_air_kill";"Win streak: x%d!";"Série de victoires : x%d !";"Serie di colpi aerei: x%d!";"Siegesserie: x%d!";"¡Racha de victorias: x%d!";"Серия побед: x%d!";"Seria zestrzeleń: X%d!";"Série vítězství ×%d";"Galibiyet serisi: x%d!";"连\t续\t歼\t敌\t×%d！";"対空連続撃墜: x%d！";"Vitórias em série: x%d!";"Серія перемог: x%d!";"Niz vazdušnih pobeda: x%d!";"Győzelmi sorozat ×%d!";"공중 %d연파!";"Серыя перамог: ×%d!";"Serie de victorii: x%d!";"連\t續\t殲\t敵\t×%d！";"连\t续\t歼\t敌\t×%d！";"Chuỗi thắng: x%d!";;
"streaks/row_air_kill/multiple";"Win streak!";"Série de victoires!";"Vittorie consecutive!";"Abschussserie!";"¡Racha de Victorias!";"Серия побед!";"Seria zestrzeleń!";"Série vítězství";"Galibiyet Serisi!";"连\t续\t歼\t敌！";"連勝";"Vitórias em série!";"Серія перемог!";"Pobednički niz!";"Győzelmi sorozat!";"연승!";"Серыя перамог!";"Serie de victorii!";"連\t續\t殲\t敵！";"连\t续\t歼\t敌！";"Chuỗi thắng!";;
"streaks/row_air_kill/other";;;;;;;;;;;;;;;;;;;;;;;
"streaks/row_air_kill/desc";"Destroyed %d air targets in a row.";"A détruit %d cibles aériennes d'affilée.";"Hai distrutto %d bersagli aerei di seguito.";"Verliehen für das Zerstören von %d Luftzielen in Folge.";"Ha destruido %d objetivos aéreos seguidos.";"Уничтожил %d воздушных целей подряд.";"Zniszczył %d celów powietrznych z rzędu.";"Zničení %d letadel v řadě";"Üst üste %d hava hedefini yok ettin.";"连\t续\t击\t落 %d 个\t空\t中\t目\t标";"続けて%dの\t空中目標を\t破壊しました。";"Destruiu %d alvos terrestres em série.";"Знищив %d повітряних цілей поспіль.";"Uništeno %d vazdušnih meta zaredom.";"Sorozatban %d légi célpontot semmisítettél meg.";"연속으로 %d대의 공중 목표를 격추.";"Знішчыў %d паветраных цэляў запар.";"Pentru distrugerea a %d ținte aeriene la rând.";"連\t續\t擊\t落 %d 個\t空\t中\t目\t標";"连\t续\t击\t落 %d 个\t空\t中\t目\t标";"Tiêu diệt %d mục tiêu trên không liên tiếp.";;
"streaks/row_air_assist";"Assists streak: x%d!";"Série d'assistances : x%d !";"Serie di assist: x%d!";"Abschusshilfenserie: x%d!";"¡Racha de asistencias: x%d!";"Серия вспомогательных атак: x%d!";"Seria asyst: x%d!";"Série asistencí ×%d";"Asist serisi: x%d!";"连\t续\t助\t攻\t×%d！";"対空連続\tアシスト: x%d！";"Assistências em série: x%d!";"Серія допоміжних атак: x%d!";"Niz asistencija: x%d!";"Asszisztálási sorozat ×%d!";"%d연속 어시스트!";"Серыя дапамог у знішчэнні: ×%d!";"Serie de asistări: x%d!";"連\t續\t助\t攻\t×%d！";"连\t续\t助\t攻\t×%d！";"Chuỗi hỗ trợ: x%d!";;
"streaks/row_air_assist/multiple";"Assists streak!";"Série d’assistances!";"Assist consecutivi!";"Abschusshilfenserie!";"¡Racha de asistencias!";"Серия вспомогательных атак!";"Seria asyst!";"Série asistencí";"Asist Serisi!";"连\t续\t助\t攻！";"連続共同撃墜";"Assistências em série!";"Серія допоміжних атак!";"Niz asistencija!";"Asszisztálási sorozat!";"연속 어시스트!";"Серыя дапамог у знішчэнні!";"Serie de asistări!";"連\t續\t助\t攻！";"连\t续\t助\t攻！";"Chuỗi hỗ trợ!";;
"streaks/row_air_assist/other";;;;;;;;;;;;;;;;;;;;;;;
"streaks/row_air_assist/desc";"Assisted allies in destroying enemy vehicles %d times in a row.";"A assisté des alliés pour la destruction de cibles aériennes %d fois de suite.";"Hai assistito %d abbattimenti aerei di seguito.";"Verliehen für das %d-malige Unterstützen von Verbündeten bei der Zerstörung von Zielen in Folge.";"Has ayudado a los aliados a destruir vehículos enemigos %d veces seguidas.";"Помог союзникам в уничтожении техники противника %d раз подряд.";"Pomógł sojusznikom zniszczyć cele powietrzne %d razy z rzędu.";"Asistence spojencům %d× v řadě při ničení nepřátelských strojů";"Üst üste %d defa müttefiklere düşman araçlarını yok etmek için yardım ettin.";"连\t续\t协\t助\t友\t军\t摧\t毁 %d 个\t目\t标";"友軍が\t航空機を\t撃墜するのを\t連続 %d 回\tアシストしました";"Apoiou aliados a destruir de alvos aéreos %d vezes em série.";"Допоміг союзникам у знищенні повітряних цілей %d раз поспіль.";"Asistencija saveznicima u uništavanju neprijateljskih vozila %d puta zaredom.";"Sorozatban %d célpont megsemmisítésében segédkeztél.";"%d번 연속으로 아군의 공중 목표 격파를 도움.";"Дапамог хаўруснікам знішчыць машыны супраціўніка %d разоў запар.";"Pentru asistarea aliaților la distrugerea vehiculelor inamice de %d ori la rând.";"連\t續\t協\t助\t友\t軍\t摧\t毀 %d 個\t目\t標";"连\t续\t协\t助\t友\t军\t摧\t毁 %d 个\t目\t标";"Hỗ trợ đồng đội tiêu diệt các xe tăng địch %d lần liên tiếp.";;
"streaks/row_ground_kill";"Ground win streak: x%d!";"Série de victoires au sol : x%d !";"Serie di colpi a terra: x%d!";"Bodensiegserie: x%d!";"¡Racha de victorias terrestres: x%d!";"Серия уничтожений наземной техники: x%d!";"Seria zniszczeń naziemnych: x%d!";"Série pozemních vítězství ×%d";"Kara galibiyeti serisi: x%d!";"对\t地\t攻\t击\t连\t胜\t×%d！";"対地連続撃破: x%d！";"Vitórias terrestres em série: x%d!";"Серія знищень наземної техніки: x%d!";"Kopneno pobednički niz x%d!";"Szárazföldi győzelmi sorozat ×%d!";"지상 %d연파!";"Серыя знішчэння наземных цэляў: ×%d!";"Serie victorii terestre: x%d!";"對\t地\t攻\t擊\t連\t勝\t×%d！";"对\t地\t攻\t击\t连\t胜\t×%d！";"Chuỗi thắng mặt đất: x%d!";;
"streaks/row_ground_kill/multiple";"Ground win streak!";"Série de victoires au sol!";"Vittorie terrestri consecutive!";"Bodenziel-Abschusshilfenserie!";"¡Racha de victorias terrestres!";"Серия уничтожений наземной техники!";"Seria zniszczeń naziemnych!";"Série pozemních vítězství";"Kara galibiyeti serisi!";"对\t地\t攻\t击\t连\t胜！";"対地攻撃連勝";"Vitórias terrestres em série!";"Серія знищень наземної техніки!";"Kopneno pobednički niz!";"Szárazföldi győzelmi sorozat!";"지상 연속 격파!";"Серыя знішчэння наземных цэляў!";"Serie de victorii terestre!";"對\t地\t攻\t擊\t連\t勝！";"对\t地\t攻\t击\t连\t胜！";"Chuỗi thắng mặt đất!";;
"streaks/row_ground_kill/other";;;;;;;;;;;;;;;;;;;;;;;
"streaks/row_ground_kill/desc";"Destroyed %d ground targets in a row.";"A détruit %d cibles terrestre d'affilée.";"Hai distrutto %d bersagli terrestri di seguito.";"Verliehen für das Zerstören von %d Bodenzielen in Folge.";"Has destruido %d objetivos terrestres seguidos.";"Уничтожил %d наземных целей подряд.";"Zniszczył %d celów naziemnych z rzędu.";"Zničení %d pozemních jednotek v řadě";"Üst üste %d kara hedefini yok ettin.";"连\t续\t摧\t毁 %d 个\t地\t面\t单\t位";"地上部隊を %d 台連続して\t撃破しました";"Destruiu %d alvos terrestres em série.";"Знищив %d наземних цілей поспіль.";"Uništeno %d kopnenih meta zaredom.";"Sorozatban %d szárazföldi célpontot semmisítettél meg.";"연속으로 %d대의 지상 목표를 격파.";"Знішчыў %d наземных цэляў запар.";"Pentru distrugerea a %d ținte terestre la rând.";"連\t續\t摧\t毀 %d 個\t地\t面\t單\t位";"连\t续\t摧\t毁 %d 个\t地\t面\t单\t位";"Tiêu diệt %d mục tiêu trên mặt đất liên tiếp.";;
"streaks/row_water_kill";"Water win streak: x%d!";"Série de victoires navales : x%d !";"Serie di colpi sull'acqua: x%d!";"Seesiegserie: x%d!";"¡Racha de victorias navales: x%d!";"Серия уничтожений водной техники: x%d!";"Seria zatopień: x%d!";"Série vodních vítězství ×%d";"Deniz galibiyeti serisi: x%d!";"对\t舰\t攻\t击\t连\t胜\t×%d！";"対艦船連続撃沈: x%d！";"Vitórias marítimas em série. x%d!";"Серія знищень водної техніки: x%d!";"Vodeno pobednički niz x%d!";"Vízi győzelmi sorozat ×%d!";"해상 %d연파!";"Серыя знішчэння надводных цэляў: ×%d!";"Serie de victorii navale: x%d!";"對\t艦\t攻\t擊\t連\t勝\t×%d！";"对\t舰\t攻\t击\t连\t胜\t×%d！";"Chuỗi thắng nước: x%d!";;
"streaks/row_water_kill/multiple";"Water win streak!";"Série de victoires maritime!";"VIttorie navali consecutive!";"Seeziel-Abschusshilfenserie!";"¡Racha de victorias navales!";"Серия уничтожений водной техники!";"Seria zatopień!";"Série vodních vítězství";"Deniz galibiyeti serisi!";"对\t舰\t攻\t击\t连\t胜！";"対艦攻撃連勝";"Vitórias navais em série!";"Серія знищень водної техніки!";"Vodeno pobednički niz!";"Vízi győzelmi sorozat!";"해상 연속 격파!";"Серыя знішчэння надводных цэляў!";"Serie de victorii navale!";"對\t艦\t攻\t擊\t連\t勝！";"对\t舰\t攻\t击\t连\t胜！";"Chuỗi thắng nước!";;
"streaks/row_water_kill/other";;;;;;;;;;;;;;;;;;;;;;;
"streaks/row_water_kill/multiple/desc";"Destroyed several water targets in a row.";"A détruit plusieurs cibles marines d'affilée.";"Per aver distrutto diversi bersagli navali di fila.";"Verliehen für die Zerstörung mehrerer Seeziele in Folge.";"Ha destruido varios objetivos navales seguidos.";"Уничтожил несколько водных целей подряд.";"Zniszczono kilka celów wodnych z rzędu.";"Zničení několika plavidel v řadě";"Üst üste birkaç deniz hedefi yok etti.";"连\t续\t摧\t毁\t数\t个\t水\t面\t单\t位。";"連続で\t水上目標を\t撃破しました。";"Destruiu vários alvos marítimos em série.";"Знищив декілька водних цілей поспіль.";"Uništeno više pomorskih meta u nizu.";"Sorozatban több vízi célpontot semmisítettél meg.";"연속으로 수상 목표 몇 대를 격파.";"Знішчыў некалькі надводных цэляў запар.";"Pentru distrugerea câtorva ținte navale la rând.";"連\t續\t摧\t毀\t數\t個\t水\t面\t單\t位。";"连\t续\t摧\t毁\t数\t个\t水\t面\t单\t位。";"
Tiêu diệt một vài mục tiêu trên nước liên tiếp.";;
"streaks/default/other";"has achieved ""%s""";"a obtenu « %s »";"ha ottenuto ""%s""";"hat ""%s"" erreicht";"has conseguido ""%s""";"получил ""%s""";"osiągnął ""%s""";"získal ocenění ""%s""";", ""%s"" başarımını kazandı";"获\t得\t嘉\t奖\t“%s”";"""%s"" を\t達成";"alcançou ""%s""";"отримав ""%s""";"je postigao ""%s""";"%s kitüntetést kapott.";"이(가) ""%s""을(를) 달성했습니다.";"атрымаў «%s»";"a obținut „%s”";"獲\t得\t嘉\t獎\t“%s”";"获\t得\t嘉\t奖\t“%s”";"đã đạt được ""%s""";;
"streaks/squad_kill";"Teamwork: x%d";"Travail d'équipe : x%d";"Lavoro di squadra: x%d";"Zusammenarbeit: x%d";"Trabajo en Equipo: x%d";"Командная работа: x%d";"Praca Zespołowa: x%d";"Potvrzení zničení ×%d";"Takım çalışması: x%d";"团\t队\t协\t作\t×%d";"チームワーク：\tx%d";"Trabalho em Equipe: x%d";"Командна робота: x%d";"Timski rad: x%d";"Csapatmunka ×%d";"협동 정신: x%d";"Камандная праца: ×%d";"Colaborare: x%d";"團\t隊\t協\t作\t×%d";"团\t队\t协\t作\t×%d";"Đoàn kết: x%d";;
"streaks/squad_kill/other";;;;;;;;;;;;;;;;;;;;;;;
"streaks/squad_kill/desc";"The award for destroying enemy vehicles by any member of a squad. It is given to all members of the squad who were near the squadmate that destroyed an enemy unit. The distance between squad members shouldn't be greater than 1000 m for two aircraft, or 3000 m for an aircraft and a tank/ship, not greater than 500 m for squad members on ships, and not greater than 100 m for squad members on tanks.";"Récompense pour la destruction de véhicules ennemis, quel que soit le membre de l'escouade. Elle est attribuée à tous les membres de l'escouade à proximité de l'allié ayant détruit l'unité ennemie. La distance entre les membres de l'escouade ne doit pas dépasser 1000m entre deux avions, 3000m entre un avion et un char, 500m entre deux navires ou 100m entre deux membres d'escouade en char.";"Riconoscimento per aver distrutto unità nemiche da parte di qualsiasi membro del plotone. E' assegnata a tutti i membri del plotone vicini al compagno che ha distrutto l'unità nemica. La distanza tra i membri del plotone non deve essere oltre i 1000m tra due aerei, o 3000m tra un aereo ed un carro/nave, non oltre 500m tra membri su navi e non oltre 100m tra membri su carri.";"Verliehen für die Zerstörung eines feindlichen Fahrzeugs durch ein Staffelmitglied. Wird an alle Staffelmitglieder vergeben, die sich in der Nähe des Staffelmitglieds, das den Abschuss erreichte, befinden. Der Abstand zwischen den Staffelmitgliedern sollte bei zwei Flugzeugen nicht größer als 1000m, bei einem Flugzeug und einem Landfahrzeug/Schiff nicht größer als 3000m, bei zwei Schiffen nicht größer als 500m und bei zwei Landfahrzeugen nicht größer als 100m sein.";"Premio por la destrucción de vehículos enemigos por parte de cualquier miembro de un escuadrón. Se concede a todos los miembros del escuadrón que estaban cerca del compañero que destruyó una unidad enemiga. La distancia entre los miembros del escuadrón no debe ser mayor de 1000 m para dos aviones, o de 3000 m para un avión y un tanque/barco, no mayor de 500 m para los miembros del escuadrón en barcos, y no mayor de 100 m para los miembros del escuadrón en tanques.";"Награда за уничтожение вражеской техники кем-либо из отряда. Выдаётся всем членам отряда, находившимся поблизости от того, кто уничтожил врага (не более 1000 м между членами отряда на воздушной технике, 3000 м между самолётом/вертолётом и танком/кораблём, не более 100 м между танками членов отряда, не более 500 м между кораблями членов отряда).";"Nagroda za niszczenie wrogich maszyn przez dowolnego członka oddziału. Jest przyznawana wszystkim graczom w oddziale, którzy znajdowali się w pobliżu gracza, który pokonał wroga. Odległość między graczami w oddziale nie powinna przekraczać 1000 m dla dwóch samolotów, 3000 m dla samolotu i czołgu/okrętu, 500 m dla dwóch okrętów i 100 m dla czołgów.";"Sledování, jak další člen skupiny ničí nepřítele. Odměnu obdrží všichni členové skupiny, kteří jsou blízko spolubojovníka, který nepřítele zničil.
Nejvyšší vzdálenost je:
100 m pro vozidla
500 m pro lodě
1000 m pro letadla
3000 m pro letadlo a vozidlo nebo loď";"Bölüğün herhangi bir üyesi tarafından düşman araçlarının yok edilmesi için verilen ödül. Düşman ünitesini yok eden bölük arkadaşının yakınında olan bütün bölük üyelerine verilir. Bölük üyelerinin arasındaki mesafe iki uçak için 1000 m, veya bir tank/gemi ve bir uçak için 3000 m, gemilerdeki bölük üyeleri için 500 m'den fazla olmamalı ve tanklarda olan bölük üyeleri için 100 m'den fazla olmamalıdır.";"当\t小\t队\t成\t员\t摧\t毁\t敌\t方\t单\t位\t时\t处\t于\t该\t队\t友\t附\t近\t即\t可\t获\t得\t嘉\t奖\t（与\t队\t友\t的\t距\t离\t在\t空\t中\t不\t得\t超\t过 1,000 米，\t地\t面\t不\t得\t超\t过 100 米，\t水\t面\t不\t得\t超\t过 500 米。\t分\t属\t空\t地\t或\t空\t海\t载\t具\t时\t距\t离\t不\t得\t超\t过 3,000 米）。";"分隊\tメンバーが\t敵兵器を\t破壊した\t際に\t与えられる\tアワードです。\t敵\tユニットを\t破壊した\t分隊\tメンバーの\t近くにいた\tメンバー\t全員に\t授与されます。\t分隊\tメンバー\t間の\t距離は、\t航空機\t2機の\t場合は\t1000m\t以下、\t航空機と\t戦車\tor\t艦艇の\t場合は\t3000m\t以下、\t艦艇同士の\t分隊\tメンバーの\t場合は\t500m\t以下、\t戦車同士の\t分隊\tメンバーの\t場合は\t100m\t以下である\t必要があります。";"Recompensa por destruir inimigos por qualquer membro da equipe. Isto é dado a todos os membros do pelotão que estavam perto do colega que destruiu a unidade inimiga. A distância entre os membros do pelotão não deve ser mais de 1000 m entre dois aviões, 3000 m entre um avião e um tanque/navio, 500 m entre navios e 100 m entre dois tanques em pelotão.";"Нагорода за знищення ворожої техніки будь-ким із загону. Видається усім членам загону, що знаходяться поблизу від того, хто знищив ворога (не більше 1000 м між членами загону на повітряній техніці, 3000 м між літаком/гелікоптером та танком/кораблем, не більше 100 м між танками членів загону, не більше 500 м між кораблями членів загону).";"Nagrada za uništavanje neprijateljskih vozila od strane bilo kog člana odreda. Dat je svima u odredu koji su bili pored saigrača kad je uništena neprijateljska jedinica. Razdaljina izmedju članova odreda ne sme biti veća od 3000m za dva aviona, aviona i tenka ili broda, ne veća od 500 za dva broda i ne veća od 100m za članove odreda koji su u tenku.";"Kitüntetés, amiért az osztagod ellenséges járműveket semmisített meg. Az osztag minden olyan tagja megkapja, aki az ellenséges egységet megsemmisítő osztagtársa közelében tartózkodott. Az osztag tagjai közti távolság legfeljebb 1000 méter lehet két repülőgép, 3000 méter egy harckocsi/hajó és egy repülőgép, 500 méter két hajó, valamint 100 méter két harckocsi között.";"같은 편대원이 적 장비를 격파했을 때의 보상입니다. 이 보상은 적을 격파한 편대원 주변에 있는 편대원 모두가 받을 수 있습니다. 이 때 편대원은 항공기와 항공기의 경우 1km, 항공기와 전차/함선의 경우 3km, 함선의 경우 500m 이내, 전차와 전차의 경우 100m 이내에 있어야 합니다.";"Даецца за знішчэнне варожай тэхнікі членам звязу. Даецца ўсім членам звязу, якія знаходзіліся побач таго, хто знішчыў ворага (не больш за 1000 м паміж самалётамі, 3000 м паміж самалётам і танкам/караблём, не больш за 100 м паміж танкамі членаў звязу, не больш за 500 м паміж караблямі членаў звязу).";"Titlu acordat pentru distrugerea vehiculelor inamice de către oricare membru al detașamentului. Se acordă tuturor membrilor detașamentului care erau lângă coechipierul de detașament care a distrus inamicul. Distanța dintre membrii detașamentului nu trebuie să depășească 1000 m pentru două avioane sau 3000 m pentru un avion și un tanc/navă, nu mai mare de 500 m pentru membrii detașamentelor de pe nave și nu mai mare de 100 m pentru membri unui detașament cu tancuri.";"當\t小\t隊\t成\t員\t摧\t毀\t敵\t方\t單\t位\t時\t處\t於\t該\t隊\t友\t附\t近，\t則\t獲\t得\t該\t榮\t譽\t（與\t隊\t友\t的\t距\t離\t在\t空\t中\t不\t得\t超\t過\t1,000 公\t尺，\t地\t面\t不\t得\t超\t過\t100 公\t尺，\t水\t面\t不\t得\t超\t過\t500 公\t尺。\t分\t屬\t空\t地\t或\t空\t海\t載\t具\t時\t距\t離\t不\t得\t超\t過\t3,000 公\t尺）。";"当\t小\t队\t成\t员\t摧\t毁\t敌\t方\t单\t位\t时\t处\t于\t该\t队\t友\t附\t近，\t则\t获\t得\t该\t荣\t誉\t（与\t队\t友\t的\t距\t离\t在\t空\t中\t不\t得\t超\t过 1,000 米，\t地\t面\t或\t水\t面\t不\t得\t超\t过 100 米，\t分\t属\t空\t地\t或\t空\t海\t载\t具\t时\t距\t离\t不\t得\t超\t过 3,000 米）。";"Giải thưởng cho việc phá hủy phương tiện địch của bất kỳ thành viên nào trong một tổ đội. Nó được trao cho tất cả các thành viên của nhóm mà đã ở gần thành viên trong nhóm đã phá hủy một đơn vị địch. Khoảng cách giữa các thành viên trong nhóm không được lớn hơn 1000 m cho hai máy bay, hoặc 3000 m cho một máy bay và một xe tăng/tàu, không lớn hơn 500 m cho các thành viên trong nhóm trên tàu, và không lớn hơn 100 m cho các thành viên trong nhóm trên xe tăng.";;
"streaks/squad_kill/multiple";"Teamwork";"Travail d'équipe";"Lavoro di squadra";"Zusammenarbeit";"Trabajo en Equipo";"Командная работа";"Praca Zespołowa";"Potvrzení zničení";"Takım Çalışması";"团\t队\t协\t作";"チームワーク";"Trabalho em Equipe";"Командна робота";"Timski rad";"Csapatmunka";"협동 정신";"Камандная праца";"Colaborare";"團\t隊\t協\t作";"团\t队\t协\t作";"Đoàn kết";;
"streaks/squad_assist";"Supporting Fire x%d";"Appui feu x%d";"Fuoco di supporto x%d";"Unterstützungsfeuer: x%d";"Fuego de Apoyo x%d";"Огневая поддержка x%d";"Pomocna Dłoń x%d";"Podpůrná palba ×%d";"Destek Ateşi x%d";"火\t力\t支\t援\t×%d！";"攻撃支援：\tx%d";"Fogo de apoio x%d";"Вогнева підтримка x%d";"Vatrena podrška x%d";"Támogató tűz ×%d";"화력 지원 x%d";"Агнявая падтрымка ×%d";"Foc de suport x%d";"火\t力\t支\t援\t×%d！";"火\t力\t支\t援\t×%d！";"Hỗ trợ hoả lực x%d";;
"streaks/squad_assist/other";;;;;;;;;;;;;;;;;;;;;;;
"streaks/squad_assist/desc";"The award for assist to a squadmate in destroying an enemy unit.";"Récompense pour l'assistance apportée à un coéquipier lors de la destruction d'une unité adverse.";"Riconoscimento per aver assistito un membro della squadriglia nella distruzione di una unità nemica.";"Verliehen für die Unterstützung eines Staffelmitglieds bei der Zerstörung eines Feindes.";"El premio por asistir a un compañero de escuadrón en destruir una unidad enemiga.";"Награда за помощь члену отряда в уничтожении вражеской техники.";"Nagroda za pomoc koledze z oddziału w zniszczeniu wrogiej jednostki.";"Asistence členovi skupiny při ničení nepřátelského stroje";"Düşman birimini yok etmesine yardım eden takım arkadaşına verilen ödüldür.";"协\t助\t小\t队\t队\t友\t摧\t毁\t敌\t方\t单\t位";"敵\tプレイヤーを\t撃墜/撃破する\t分隊\tメンバーと\t共同撃墜した\t際に\t授与されます。";"A recompensa por ajudar um colega de equipe na destruição de uma unidade inimiga.";"Нагорода за допомогу члену загону в знищенні ворожої техніки.";"Nagrada za asistenciju grupi u uništavanju neprijateljske jedinice.";"Segítettél egy osztagtársadnak megsemmisíteni egy ellenséges egységet.";"같은 편대원이 적을 격파하는 데 도움을 줌.";"Даецца члену звязу за дапамогу ў знішчэнні варожай тэхнікі.";"Titlu obținut pentru acordarea ajutorului unui membru al detașamentului la distrugerea unui inamic.";"協\t助\t小\t隊\t隊\t友\t摧\t毀\t敵\t方\t單\t位。";"协\t助\t小\t队\t队\t友\t摧\t毁\t敌\t方\t单\t位。";"Phần thưởng dành cho việc hỗ trợ thành viên biên đội tiêu diệt địch.";;
"streaks/squad_assist/multiple";"Supporting Fire";"Appui feu";"Fuoco di supporto";"Unterstützungsfeuer";"Fuego de Apoyo";"Огневая поддержка";"Pomocna Dłoń";"Podpůrná palba";"Destek Ateşi";"火\t力\t支\t援";"攻撃支援";"Fogo de apoio";"Вогнева підтримка";"Vatrena podrška";"Támogató tűz";"화력 지원";"Агнявая падтрымка";"Foc de suport";"火\t力\t支\t援";"火\t力\t支\t援";"Hỗ trợ hoả lực";;
"streaks/squad_best";"The Best Squad";"La meilleure escouade";"La squadra migliore";"Die beste Staffel!";"El Mejor Escuadrón";"Лучший отряд";"Najlepszy Oddział";"Nejlepší skupina";"En İyi Manga";"最\t佳\t小\t队";"戦友";"A Melhor Equipe";"Найкращий загін";"Najbolji Odred";"Legjobb osztag";"최고의 편대";"Найлепшы звяз";"Cel mai bun detașament";"最\t佳\t小\t隊";"最\t佳\t小\t队";"Tổ đội xuất sắc nhất";;
"streaks/squad_best/other";;;;;;;;;;;;;;;;;;;;;;;
