"<ID|readonly|noverify>";"<English>";"<French>";"<Italian>";"<German>";"<Spanish>";"<Russian>";"<Polish>";"<Czech>";"<Turkish>";"<Chinese>";"<Japanese>";"<Portuguese>";"<Ukrainian>";"<Serbian>";"<Hungarian>";"<Korean>";"<Belarusian>";"<Romanian>";"<TChinese>";"<HChinese>";"<Vietnamese>";"<Comments>";"<max_chars>"
"modification/sidearms_pistol_beretta_m9";"Sidearms";"Sidearms";"Sidearms";"Sidearms";"Sidearms";"Пистолет";"Sidearms";"Sidearms";"Sidearms";"Sidearms";"Sidearms";"Sidearms";"Пистолет";"Sidearms";"Sidearms";"Sidearms";"Пистолет";"Sidearms";"Sidearms";"Sidearms";"Sidearms";;
"modification/sidearms_pistol_beretta_m9/desc";"Adds pistols to the soldiers' equipment.";"Adds pistols to the soldiers' equipment.";"Adds pistols to the soldiers' equipment.";"Adds pistols to the soldiers' equipment.";"Adds pistols to the soldiers' equipment.";"Добавляет пистолеты к экипировке солдат.";"Adds pistols to the soldiers' equipment.";"Adds pistols to the soldiers' equipment.";"Adds pistols to the soldiers' equipment.";"Adds pistols to the soldiers' equipment.";"Adds pistols to the soldiers' equipment.";"Adds pistols to the soldiers' equipment.";"Добавляет пистолеты к экипировке солдат.";"Adds pistols to the soldiers' equipment.";"Adds pistols to the soldiers' equipment.";"Adds pistols to the soldiers' equipment.";"Добавляет пистолеты к экипировке солдат.";"Adds pistols to the soldiers' equipment.";"Adds pistols to the soldiers' equipment.";"Adds pistols to the soldiers' equipment.";"Adds pistols to the soldiers' equipment.";;
"modification/human_medkit";"Extra medkit";"Extra medkit";"Extra medkit";"Extra medkit";"Extra medkit";"Доп. аптечка";"Extra medkit";"Extra medkit";"Extra medkit";"Extra medkit";"Extra medkit";"Extra medkit";"Доп. аптечка";"Extra medkit";"Extra medkit";"Extra medkit";"Доп. аптечка";"Extra medkit";"Extra medkit";"Extra medkit";"Extra medkit";;
"modification/human_medkit/desc";"Increases the number of individual first aid kits for each soldier in the squad.";"Increases the number of individual first aid kits for each soldier in the squad.";"Increases the number of individual first aid kits for each soldier in the squad.";"Increases the number of individual first aid kits for each soldier in the squad.";"Increases the number of individual first aid kits for each soldier in the squad.";"Увеличивает количество индивидуальных аптечек у каждого солдата в отряде.";"Increases the number of individual first aid kits for each soldier in the squad.";"Increases the number of individual first aid kits for each soldier in the squad.";"Increases the number of individual first aid kits for each soldier in the squad.";"Increases the number of individual first aid kits for each soldier in the squad.";"Increases the number of individual first aid kits for each soldier in the squad.";"Increases the number of individual first aid kits for each soldier in the squad.";"Увеличивает количество индивидуальных аптечек у каждого солдата в отряде.";"Increases the number of individual first aid kits for each soldier in the squad.";"Increases the number of individual first aid kits for each soldier in the squad.";"Increases the number of individual first aid kits for each soldier in the squad.";"Увеличивает количество индивидуальных аптечек у каждого солдата в отряде.";"Increases the number of individual first aid kits for each soldier in the squad.";"Increases the number of individual first aid kits for each soldier in the squad.";"Increases the number of individual first aid kits for each soldier in the squad.";"Increases the number of individual first aid kits for each soldier in the squad.";;
"modification/bulletproof_vest_empty";"No armor";"No armor";"No armor";"No armor";"No armor";"Без брони";"No armor";"No armor";"No armor";"No armor";"No armor";"No armor";"Без брони";"No armor";"No armor";"No armor";"Без брони";"No armor";"No armor";"No armor";"No armor";;
"modification/bulletproof_vest_default";"Default armor";"Default armor";"Default armor";"Default armor";"Default armor";"Стандартная броня";"Default armor";"Default armor";"Default armor";"Default armor";"Default armor";"Default armor";"Стандартная броня";"Default armor";"Default armor";"Default armor";"Стандартная броня";"Default armor";"Default armor";"Default armor";"Default armor";;
"modification/bulletproof_vest_default/desc";;;;;;;;;;;;;;;;;;;;;;;
"modification/bulletproof_vest_light";"Light armor";"Light armor";"Light armor";"Light armor";"Light armor";"Лёгкая броня";"Light armor";"Light armor";"Light armor";"Light armor";"Light armor";"Light armor";"Лёгкая броня";"Light armor";"Light armor";"Light armor";"Лёгкая броня";"Light armor";"Light armor";"Light armor";"Light armor";;
"modification/bulletproof_vest_light_ghillie";"Ghillie suit";"Ghillie suit";"Ghillie suit";"Ghillie suit";"Ghillie suit";"Маскхалат";"Ghillie suit";"Ghillie suit";"Ghillie suit";"Ghillie suit";"Ghillie suit";"Ghillie suit";"Маскхалат";"Ghillie suit";"Ghillie suit";"Ghillie suit";"Маскхалат";"Ghillie suit";"Ghillie suit";"Ghillie suit";"Ghillie suit";;
"modification/bulletproof_vest_medium";"Medium armor";"Medium armor";"Medium armor";"Medium armor";"Medium armor";"Средняя броня";"Medium armor";"Medium armor";"Medium armor";"Medium armor";"Medium armor";"Medium armor";"Средняя броня";"Medium armor";"Medium armor";"Medium armor";"Средняя броня";"Medium armor";"Medium armor";"Medium armor";"Medium armor";;
"modification/bulletproof_vest_heavy";"Heavy armor";"Heavy armor";"Heavy armor";"Heavy armor";"Heavy armor";"Тяжёлая броня";"Heavy armor";"Heavy armor";"Heavy armor";"Heavy armor";"Heavy armor";"Heavy armor";"Тяжёлая броня";"Heavy armor";"Heavy armor";"Heavy armor";"Тяжёлая броня";"Heavy armor";"Heavy armor";"Heavy armor";"Heavy armor";;
"modification/category/equipment_grenade";"Grenades";"Grenades";"Grenades";"Grenades";"Grenades";"Гранаты";"Grenades";"Grenades";"Grenades";"Grenades";"Grenades";"Grenades";"Гранаты";"Grenades";"Grenades";"Grenades";"Гранаты";"Grenades";"Grenades";"Grenades";"Grenades";;
"modification/category/equipment_special";"Special";"Special";"Special";"Special";"Special";"Специализация";"Special";"Special";"Special";"Special";"Special";"Special";"Специализация";"Special";"Special";"Special";"Специализация";"Special";"Special";"Special";"Special";;
"modification/category/equipment_common";"Equipment";"Equipment";"Equipment";"Equipment";"Equipment";"Экипировка";"Equipment";"Equipment";"Equipment";"Equipment";"Equipment";"Equipment";"Экипировка";"Equipment";"Equipment";"Equipment";"Экипировка";"Equipment";"Equipment";"Equipment";"Equipment";;
"modification/item__weight";"{value} to weight";"{value} to weight";"{value} to weight";"{value} to weight";"{value} to weight";"{value} к весу";"{value} to weight";"{value} to weight";"{value} to weight";"{value} to weight";"{value} to weight";"{value} to weight";"{value} к весу";"{value} to weight";"{value} to weight";"{value} to weight";"{value} к весу";"{value} to weight";"{value} to weight";"{value} to weight";"{value} to weight";;
"modification/gun__adsSpeedMult";"{value} to aiming speed";"{value} to aiming speed";"{value} to aiming speed";"{value} to aiming speed";"{value} to aiming speed";"{value} к скорости прицеливания";"{value} to aiming speed";"{value} to aiming speed";"{value} to aiming speed";"{value} to aiming speed";"{value} to aiming speed";"{value} to aiming speed";"{value} к скорости прицеливания";"{value} to aiming speed";"{value} to aiming speed";"{value} to aiming speed";"{value} к скорости прицеливания";"{value} to aiming speed";"{value} to aiming speed";"{value} to aiming speed";"{value} to aiming speed";;
"modification/gun__recoilAmount";"{value} to recoil impulse";"{value} to recoil impulse";"{value} to recoil impulse";"{value} to recoil impulse";"{value} to recoil impulse";"{value} к импульсу отдачи";"{value} to recoil impulse";"{value} to recoil impulse";"{value} to recoil impulse";"{value} to recoil impulse";"{value} to recoil impulse";"{value} to recoil impulse";"{value} к импульсу отдачи";"{value} to recoil impulse";"{value} to recoil impulse";"{value} to recoil impulse";"{value} к импульсу отдачи";"{value} to recoil impulse";"{value} to recoil impulse";"{value} to recoil impulse";"{value} to recoil impulse";;
"modification/gun__recoilDirAmount";"{value} to recoil predictability";"{value} to recoil predictability";"{value} to recoil predictability";"{value} to recoil predictability";"{value} to recoil predictability";"{value} к предсказуемости отдачи";"{value} to recoil predictability";"{value} to recoil predictability";"{value} to recoil predictability";"{value} to recoil predictability";"{value} to recoil predictability";"{value} to recoil predictability";"{value} к предсказуемости отдачи";"{value} to recoil predictability";"{value} to recoil predictability";"{value} to recoil predictability";"{value} к предсказуемости отдачи";"{value} to recoil predictability";"{value} to recoil predictability";"{value} to recoil predictability";"{value} to recoil predictability";;
"modification/gun__recoilControlMult";"{value} to recoil control";"{value} to recoil control";"{value} to recoil control";"{value} to recoil control";"{value} to recoil control";"{value} к контролю отдачи";"{value} to recoil control";"{value} to recoil control";"{value} to recoil control";"{value} to recoil control";"{value} to recoil control";"{value} to recoil control";"{value} к контролю отдачи";"{value} to recoil control";"{value} to recoil control";"{value} to recoil control";"{value} к контролю отдачи";"{value} to recoil control";"{value} to recoil control";"{value} to recoil control";"{value} to recoil control";;
"modification/weap__sprintLerpFactor";"{value} to speed up running";"{value} to speed up running";"{value} to speed up running";"{value} to speed up running";"{value} to speed up running";"{value} к ускорению бега";"{value} to speed up running";"{value} to speed up running";"{value} to speed up running";"{value} to speed up running";"{value} to speed up running";"{value} to speed up running";"{value} к ускорению бега";"{value} to speed up running";"{value} to speed up running";"{value} to speed up running";"{value} к ускорению бега";"{value} to speed up running";"{value} to speed up running";"{value} to speed up running";"{value} to speed up running";;
"armor_parameters/composition";"Armor composition and parameters";"Armor composition and parameters";"Armor composition and parameters";"Armor composition and parameters";"Armor composition and parameters";"Состав и параметры брони";"Armor composition and parameters";"Armor composition and parameters";"Armor composition and parameters";"Armor composition and parameters";"Armor composition and parameters";"Armor composition and parameters";"Состав и параметры брони";"Armor composition and parameters";"Armor composition and parameters";"Armor composition and parameters";"Состав и параметры брони";"Armor composition and parameters";"Armor composition and parameters";"Armor composition and parameters";"Armor composition and parameters";;
"armor_parameters/weight";"Armor weight";"Armor weight";"Armor weight";"Armor weight";"Armor weight";"Вес брони";"Armor weight";"Armor weight";"Armor weight";"Armor weight";"Armor weight";"Armor weight";"Вес брони";"Armor weight";"Armor weight";"Armor weight";"Вес брони";"Armor weight";"Armor weight";"Armor weight";"Armor weight";;
"armorSegment/helmet/name";"Helmet";"Helmet";"Helmet";"Helmet";"Helmet";"Шлем";"Helmet";"Helmet";"Helmet";"Helmet";"Helmet";"Helmet";"Шлем";"Helmet";"Helmet";"Helmet";"Шлем";"Helmet";"Helmet";"Helmet";"Helmet";;
"armorSegment/body/name";"Torso protection";"Torso protection";"Torso protection";"Torso protection";"Torso protection";"Защита торса";"Torso protection";"Torso protection";"Torso protection";"Torso protection";"Torso protection";"Torso protection";"Защита торса";"Torso protection";"Torso protection";"Torso protection";"Защита торса";"Torso protection";"Torso protection";"Torso protection";"Torso protection";;
"armorSegment/rear_plate/name";"Rear plate";"Rear plate";"Rear plate";"Rear plate";"Rear plate";"Задняя плита";"Rear plate";"Rear plate";"Rear plate";"Rear plate";"Rear plate";"Rear plate";"Задняя плита";"Rear plate";"Rear plate";"Rear plate";"Задняя плита";"Rear plate";"Rear plate";"Rear plate";"Rear plate";;
"armorSegment/front_plate/name";"Front plate";"Front plate";"Front plate";"Front plate";"Front plate";"Передняя плита";"Front plate";"Front plate";"Front plate";"Front plate";"Front plate";"Front plate";"Передняя плита";"Front plate";"Front plate";"Front plate";"Передняя плита";"Front plate";"Front plate";"Front plate";"Front plate";;
"armorSegment/side_plate_L/name";"Left side plate";"Left side plate";"Left side plate";"Left side plate";"Left side plate";"Левая боковая плита";"Left side plate";"Left side plate";"Left side plate";"Left side plate";"Left side plate";"Left side plate";"Левая боковая плита";"Left side plate";"Left side plate";"Left side plate";"Левая боковая плита";"Left side plate";"Left side plate";"Left side plate";"Left side plate";;
"armorSegment/side_plate_R/name";"Right side plate";"Right side plate";"Right side plate";"Right side plate";"Right side plate";"Правая боковая плита";"Right side plate";"Right side plate";"Right side plate";"Right side plate";"Right side plate";"Right side plate";"Правая боковая плита";"Right side plate";"Right side plate";"Right side plate";"Правая боковая плита";"Right side plate";"Right side plate";"Right side plate";"Right side plate";;
"armorSegment/groin/name";"Groin protection";"Groin protection";"Groin protection";"Groin protection";"Groin protection";"Напашник";"Groin protection";"Groin protection";"Groin protection";"Groin protection";"Groin protection";"Groin protection";"Напашник";"Groin protection";"Groin protection";"Groin protection";"Напашник";"Groin protection";"Groin protection";"Groin protection";"Groin protection";;
"armorSegment/groin_plate/name";"Groin protection plate";"Groin protection plate";"Groin protection plate";"Groin protection plate";"Groin protection plate";"Плита напашника";"Groin protection plate";"Groin protection plate";"Groin protection plate";"Groin protection plate";"Groin protection plate";"Groin protection plate";"Плита напашника";"Groin protection plate";"Groin protection plate";"Groin protection plate";"Плита напашника";"Groin protection plate";"Groin protection plate";"Groin protection plate";"Groin protection plate";;
"armorSegment/vest/name";"Vest";"Vest";"Vest";"Vest";"Vest";"Жилет";"Vest";"Vest";"Vest";"Vest";"Vest";"Vest";"Жилет";"Vest";"Vest";"Vest";"Жилет";"Vest";"Vest";"Vest";"Vest";;
"armorSegment/neck/name";"Neck";"Neck";"Neck";"Neck";"Neck";"Шея";"Neck";"Neck";"Neck";"Neck";"Neck";"Neck";"Шея";"Neck";"Neck";"Neck";"Шея";"Neck";"Neck";"Neck";"Neck";;
"armorSegment/shoulder_L/name";"Left shoulder";"Left shoulder";"Left shoulder";"Left shoulder";"Left shoulder";"Левый наплечник";"Left shoulder";"Left shoulder";"Left shoulder";"Left shoulder";"Left shoulder";"Left shoulder";"Левый наплечник";"Left shoulder";"Left shoulder";"Left shoulder";"Левый наплечник";"Left shoulder";"Left shoulder";"Left shoulder";"Left shoulder";;
"armorSegment/shoulder_R/name";"Right shoulder";"Right shoulder";"Right shoulder";"Right shoulder";"Right shoulder";"Правый наплечник";"Right shoulder";"Right shoulder";"Right shoulder";"Right shoulder";"Right shoulder";"Right shoulder";"Правый наплечник";"Right shoulder";"Right shoulder";"Right shoulder";"Правый наплечник";"Right shoulder";"Right shoulder";"Right shoulder";"Right shoulder";;
"streaks/heroic_human";"Marksman Elite";"Marksman Elite";"Marksman Elite";"Marksman Elite";"Marksman Elite";"Элитный стрелок";"Marksman Elite";"Marksman Elite";"Marksman Elite";"Marksman Elite";"Marksman Elite";"Marksman Elite";"Элитный стрелок";"Marksman Elite";"Marksman Elite";"Marksman Elite";"Элитный стрелок";"Marksman Elite";"Marksman Elite";"Marksman Elite";"Marksman Elite";;
"streaks/heroic_human/other";;;;;;;;;;;;;;;;;;;;;;;
"streaks/heroic_human/desc";"Destroyed the most enemy infantry.";"Destroyed the most enemy infantry.";"Destroyed the most enemy infantry.";"Destroyed the most enemy infantry.";"Destroyed the most enemy infantry.";"Уничтожил больше всех пехотинцев в миссии.";"Destroyed the most enemy infantry.";"Destroyed the most enemy infantry.";"Destroyed the most enemy infantry.";"Destroyed the most enemy infantry.";"Destroyed the most enemy infantry.";"Destroyed the most enemy infantry.";"Уничтожил больше всех пехотинцев в миссии.";"Destroyed the most enemy infantry.";"Destroyed the most enemy infantry.";"Destroyed the most enemy infantry.";"Уничтожил больше всех пехотинцев в миссии.";"Destroyed the most enemy infantry.";"Destroyed the most enemy infantry.";"Destroyed the most enemy infantry.";"Destroyed the most enemy infantry.";;
"streaks/heroic_human_survivor";"Predator";"Predator";"Predator";"Predator";"Predator";"Хищник";"Predator";"Predator";"Predator";"Predator";"Predator";"Predator";"Хищник";"Predator";"Predator";"Predator";"Хищник";"Predator";"Predator";"Predator";"Predator";;
"streaks/heroic_human_survivor/other";;;;;;;;;;;;;;;;;;;;;;;
"streaks/heroic_human_survivor/desc";"Hasn't lost a single infantry fireteam or a single vehicle (whether tank or aircraft) while destroying more enemy infantry than any other player on either team.";"Hasn't lost a single infantry fireteam or a single vehicle (whether tank or aircraft) while destroying more enemy infantry than any other player on either team.";"Hasn't lost a single infantry fireteam or a single vehicle (whether tank or aircraft) while destroying more enemy infantry than any other player on either team.";"Hasn't lost a single infantry fireteam or a single vehicle (whether tank or aircraft) while destroying more enemy infantry than any other player on either team.";"Hasn't lost a single infantry fireteam or a single vehicle (whether tank or aircraft) while destroying more enemy infantry than any other player on either team.";"Не потерял ни одного пехотного отделения и ни одной единицы техники и уничтожил большее количество вражеской пехоты, чем другие игроки среди обеих команд.";"Hasn't lost a single infantry fireteam or a single vehicle (whether tank or aircraft) while destroying more enemy infantry than any other player on either team.";"Hasn't lost a single infantry fireteam or a single vehicle (whether tank or aircraft) while destroying more enemy infantry than any other player on either team.";"Hasn't lost a single infantry fireteam or a single vehicle (whether tank or aircraft) while destroying more enemy infantry than any other player on either team.";"Hasn't lost a single infantry fireteam or a single vehicle (whether tank or aircraft) while destroying more enemy infantry than any other player on either team.";"Hasn't lost a single infantry fireteam or a single vehicle (whether tank or aircraft) while destroying more enemy infantry than any other player on either team.";"Hasn't lost a single infantry fireteam or a single vehicle (whether tank or aircraft) while destroying more enemy infantry than any other player on either team.";"Не потерял ни одного пехотного отделения и ни одной единицы техники и уничтожил большее количество вражеской пехоты, чем другие игроки среди обеих команд.";"Hasn't lost a single infantry fireteam or a single vehicle (whether tank or aircraft) while destroying more enemy infantry than any other player on either team.";"Hasn't lost a single infantry fireteam or a single vehicle (whether tank or aircraft) while destroying more enemy infantry than any other player on either team.";"Hasn't lost a single infantry fireteam or a single vehicle (whether tank or aircraft) while destroying more enemy infantry than any other player on either team.";"Не потерял ни одного пехотного отделения и ни одной единицы техники и уничтожил большее количество вражеской пехоты, чем другие игроки среди обеих команд.";"Hasn't lost a single infantry fireteam or a single vehicle (whether tank or aircraft) while destroying more enemy infantry than any other player on either team.";"Hasn't lost a single infantry fireteam or a single vehicle (whether tank or aircraft) while destroying more enemy infantry than any other player on either team.";"Hasn't lost a single infantry fireteam or a single vehicle (whether tank or aircraft) while destroying more enemy infantry than any other player on either team.";"Hasn't lost a single infantry fireteam or a single vehicle (whether tank or aircraft) while destroying more enemy infantry than any other player on either team.";;
"streaks/heroic_human_punisher";"Against all odds";"Against all odds";"Against all odds";"Against all odds";"Against all odds";"В неравном бою";"Against all odds";"Against all odds";"Against all odds";"Against all odds";"Against all odds";"Against all odds";"В неравном бою";"Against all odds";"Against all odds";"Against all odds";"В неравном бою";"Against all odds";"Against all odds";"Against all odds";"Against all odds";;
"streaks/heroic_human_punisher/other";;;;;;;;;;;;;;;;;;;;;;;
"streaks/heroic_human_punisher/desc";"Destroyed the most enemy infantry that are by 1.0 battle rating higher than your own.";"Destroyed the most enemy infantry that are by 1.0 battle rating higher than your own.";"Destroyed the most enemy infantry that are by 1.0 battle rating higher than your own.";"Destroyed the most enemy infantry that are by 1.0 battle rating higher than your own.";"Destroyed the most enemy infantry that are by 1.0 battle rating higher than your own.";"Уничтожил больше всех пехотинцев в миссии с БР на 1.0 выше своего.";"Destroyed the most enemy infantry that are by 1.0 battle rating higher than your own.";"Destroyed the most enemy infantry that are by 1.0 battle rating higher than your own.";"Destroyed the most enemy infantry that are by 1.0 battle rating higher than your own.";"Destroyed the most enemy infantry that are by 1.0 battle rating higher than your own.";"Destroyed the most enemy infantry that are by 1.0 battle rating higher than your own.";"Destroyed the most enemy infantry that are by 1.0 battle rating higher than your own.";"Уничтожил больше всех пехотинцев в миссии с БР на 1.0 выше своего.";"Destroyed the most enemy infantry that are by 1.0 battle rating higher than your own.";"Destroyed the most enemy infantry that are by 1.0 battle rating higher than your own.";"Destroyed the most enemy infantry that are by 1.0 battle rating higher than your own.";"Уничтожил больше всех пехотинцев в миссии с БР на 1.0 выше своего.";"Destroyed the most enemy infantry that are by 1.0 battle rating higher than your own.";"Destroyed the most enemy infantry that are by 1.0 battle rating higher than your own.";"Destroyed the most enemy infantry that are by 1.0 battle rating higher than your own.";"Destroyed the most enemy infantry that are by 1.0 battle rating higher than your own.";;
"streaks/trophy_near_human";"Marksman";"Marksman";"Marksman";"Marksman";"Marksman";"Стрелок";"Marksman";"Marksman";"Marksman";"Marksman";"Marksman";"Marksman";"Стрелок";"Marksman";"Marksman";"Marksman";"Стрелок";"Marksman";"Marksman";"Marksman";"Marksman";;
"streaks/trophy_near_human/other";;;;;;;;;;;;;;;;;;;;;;;
"streaks/trophy_near_human/desc";"Destroyed the most enemy infantry. If several players have equal number of destroyed targets, the award is given to the one with a bigger score.";"Destroyed the most enemy infantry. If several players have equal number of destroyed targets, the award is given to the one with a bigger score.";"Destroyed the most enemy infantry. If several players have equal number of destroyed targets, the award is given to the one with a bigger score.";"Destroyed the most enemy infantry. If several players have equal number of destroyed targets, the award is given to the one with a bigger score.";"Destroyed the most enemy infantry. If several players have equal number of destroyed targets, the award is given to the one with a bigger score.";"Уничтожил больше всех пехотинцев в миссии. Если несколько игроков имеют одинаковое количество уничтоженных целей, достижение присуждается тому, кто набрал больше очков.";"Destroyed the most enemy infantry. If several players have equal number of destroyed targets, the award is given to the one with a bigger score.";"Destroyed the most enemy infantry. If several players have equal number of destroyed targets, the award is given to the one with a bigger score.";"Destroyed the most enemy infantry. If several players have equal number of destroyed targets, the award is given to the one with a bigger score.";"Destroyed the most enemy infantry. If several players have equal number of destroyed targets, the award is given to the one with a bigger score.";"Destroyed the most enemy infantry. If several players have equal number of destroyed targets, the award is given to the one with a bigger score.";"Destroyed the most enemy infantry. If several players have equal number of destroyed targets, the award is given to the one with a bigger score.";"Уничтожил больше всех пехотинцев в миссии. Если несколько игроков имеют одинаковое количество уничтоженных целей, достижение присуждается тому, кто набрал больше очков.";"Destroyed the most enemy infantry. If several players have equal number of destroyed targets, the award is given to the one with a bigger score.";"Destroyed the most enemy infantry. If several players have equal number of destroyed targets, the award is given to the one with a bigger score.";"Destroyed the most enemy infantry. If several players have equal number of destroyed targets, the award is given to the one with a bigger score.";"Уничтожил больше всех пехотинцев в миссии. Если несколько игроков имеют одинаковое количество уничтоженных целей, достижение присуждается тому, кто набрал больше очков.";"Destroyed the most enemy infantry. If several players have equal number of destroyed targets, the award is given to the one with a bigger score.";"Destroyed the most enemy infantry. If several players have equal number of destroyed targets, the award is given to the one with a bigger score.";"Destroyed the most enemy infantry. If several players have equal number of destroyed targets, the award is given to the one with a bigger score.";"Destroyed the most enemy infantry. If several players have equal number of destroyed targets, the award is given to the one with a bigger score.";;
"streaks/human_bullseye";"Bullseye: x%d";"Bullseye: x%d";"Bullseye: x%d";"Bullseye: x%d";"Bullseye: x%d";"Точно в цель: x%d";"Bullseye: x%d";"Bullseye: x%d";"Bullseye: x%d";"Bullseye: x%d";"Bullseye: x%d";"Bullseye: x%d";"Точно в цель: x%d";"Bullseye: x%d";"Bullseye: x%d";"Bullseye: x%d";"Точно в цель: x%d";"Bullseye: x%d";"Bullseye: x%d";"Bullseye: x%d";"Bullseye: x%d";;
"streaks/human_bullseye/other";;;;;;;;;;;;;;;;;;;;;;;
"streaks/human_bullseye/desc";"Reward for neutralizing enemy infantry from a long distance.";"Reward for neutralizing enemy infantry from a long distance.";"Reward for neutralizing enemy infantry from a long distance.";"Reward for neutralizing enemy infantry from a long distance.";"Reward for neutralizing enemy infantry from a long distance.";"Награда за нейтрализацию пехоты противника с большого расстояния.";"Reward for neutralizing enemy infantry from a long distance.";"Reward for neutralizing enemy infantry from a long distance.";"Reward for neutralizing enemy infantry from a long distance.";"Reward for neutralizing enemy infantry from a long distance.";"Reward for neutralizing enemy infantry from a long distance.";"Reward for neutralizing enemy infantry from a long distance.";"Награда за нейтрализацию пехоты противника с большого расстояния.";"Reward for neutralizing enemy infantry from a long distance.";"Reward for neutralizing enemy infantry from a long distance.";"Reward for neutralizing enemy infantry from a long distance.";"Награда за нейтрализацию пехоты противника с большого расстояния.";"Reward for neutralizing enemy infantry from a long distance.";"Reward for neutralizing enemy infantry from a long distance.";"Reward for neutralizing enemy infantry from a long distance.";"Reward for neutralizing enemy infantry from a long distance.";;
"streaks/human_bullseye/multiple";"Bullseye";"Bullseye";"Bullseye";"Bullseye";"Bullseye";"Точно в цель";"Bullseye";"Bullseye";"Bullseye";"Bullseye";"Bullseye";"Bullseye";"Точно в цель";"Bullseye";"Bullseye";"Bullseye";"Точно в цель";"Bullseye";"Bullseye";"Bullseye";"Bullseye";;
"streaks/human_row_melee_kill";"Close and Personal: x%d";"Close and Personal: x%d";"Close and Personal: x%d";"Close and Personal: x%d";"Close and Personal: x%d";"На расстоянии удара: x%d";"Close and Personal: x%d";"Close and Personal: x%d";"Close and Personal: x%d";"Close and Personal: x%d";"Close and Personal: x%d";"Close and Personal: x%d";"На расстоянии удара: x%d";"Close and Personal: x%d";"Close and Personal: x%d";"Close and Personal: x%d";"На расстоянии удара: x%d";"Close and Personal: x%d";"Close and Personal: x%d";"Close and Personal: x%d";"Close and Personal: x%d";;
"streaks/human_row_melee_kill/multiple";"Close and Personal";"Close and Personal";"Close and Personal";"Close and Personal";"Close and Personal";"На расстоянии удара";"Close and Personal";"Close and Personal";"Close and Personal";"Close and Personal";"Close and Personal";"Close and Personal";"На расстоянии удара";"Close and Personal";"Close and Personal";"Close and Personal";"На расстоянии удара";"Close and Personal";"Close and Personal";"Close and Personal";"Close and Personal";;
"streaks/human_row_melee_kill/other";;;;;;;;;;;;;;;;;;;;;;;
"streaks/human_row_melee_kill/desc";"Reward for neutralizing 5 enemy infantrymen with melee weapons without losing your own fireteam.";"Reward for neutralizing 5 enemy infantrymen with melee weapons without losing your own fireteam.";"Reward for neutralizing 5 enemy infantrymen with melee weapons without losing your own fireteam.";"Reward for neutralizing 5 enemy infantrymen with melee weapons without losing your own fireteam.";"Reward for neutralizing 5 enemy infantrymen with melee weapons without losing your own fireteam.";"Награда за нейтрализацию 5 пехотинцев противника оружием ближнего боя без потери своего пехотного отделения.";"Reward for neutralizing 5 enemy infantrymen with melee weapons without losing your own fireteam.";"Reward for neutralizing 5 enemy infantrymen with melee weapons without losing your own fireteam.";"Reward for neutralizing 5 enemy infantrymen with melee weapons without losing your own fireteam.";"Reward for neutralizing 5 enemy infantrymen with melee weapons without losing your own fireteam.";"Reward for neutralizing 5 enemy infantrymen with melee weapons without losing your own fireteam.";"Reward for neutralizing 5 enemy infantrymen with melee weapons without losing your own fireteam.";"Награда за нейтрализацию 5 пехотинцев противника оружием ближнего боя без потери своего пехотного отделения.";"Reward for neutralizing 5 enemy infantrymen with melee weapons without losing your own fireteam.";"Reward for neutralizing 5 enemy infantrymen with melee weapons without losing your own fireteam.";"Reward for neutralizing 5 enemy infantrymen with melee weapons without losing your own fireteam.";"Награда за нейтрализацию 5 пехотинцев противника оружием ближнего боя без потери своего пехотного отделения.";"Reward for neutralizing 5 enemy infantrymen with melee weapons without losing your own fireteam.";"Reward for neutralizing 5 enemy infantrymen with melee weapons without losing your own fireteam.";"Reward for neutralizing 5 enemy infantrymen with melee weapons without losing your own fireteam.";"Reward for neutralizing 5 enemy infantrymen with melee weapons without losing your own fireteam.";;
"streaks/human_row_ai_members_kill";"Commander: x%d";"Commander: x%d";"Commander: x%d";"Commander: x%d";"Commander: x%d";"Командир: x%d";"Commander: x%d";"Commander: x%d";"Commander: x%d";"Commander: x%d";"Commander: x%d";"Commander: x%d";"Командир: x%d";"Commander: x%d";"Commander: x%d";"Commander: x%d";"Командир: x%d";"Commander: x%d";"Commander: x%d";"Commander: x%d";"Commander: x%d";;
"streaks/human_row_ai_members_kill/multiple";"Commander";"Commander";"Commander";"Commander";"Commander";"Командир";"Commander";"Commander";"Commander";"Commander";"Commander";"Commander";"Командир";"Commander";"Commander";"Commander";"Командир";"Commander";"Commander";"Commander";"Commander";;
"streaks/human_row_ai_members_kill/other";;;;;;;;;;;;;;;;;;;;;;;
