"<ID|readonly|noverify>";"<English>";"<French>";"<Italian>";"<German>";"<Spanish>";"<Russian>";"<Polish>";"<Czech>";"<Turkish>";"<Chinese>";"<Japanese>";"<Portuguese>";"<Ukrainian>";"<Serbian>";"<Hungarian>";"<Korean>";"<Belarusian>";"<Romanian>";"<TChinese>";"<HChinese>";"<Vietnamese>";"<Comments>";"<max_chars>"
"guiHints/rocketSpotting";"Enable/disable markers on air-to-air missiles during their engine operation time.";"Dés/active le marqueur des missiles air-air durant la phase de fonctionnement du moteur.";"Attiva/disattiva i marcatori dei missili aria-aria durante il loro tempo operativo.";"Ein-/Ausschalten der Marker für Luft-Luft-Lenkraketen, während deren Motor läuft.";"Activar/desactivar los marcadores de los misiles aire-aire durante el tiempo de funcionamiento de su motor.";"Включить/отключить отображение маркеров на ракетах воздух-воздух в течение времени работы их двигателя.";"Włącz/wyłącz znaczniki pocisków powietrze-powietrze podczas czasu pracy ich silników";"Zapnutí/vypnutí značek na střelách vzduch-vzduch během doby provozu jejich motorů.";"Motor çalışma süreleri boyunca havadan havaya füzelerdeki işaretleyicileri etkinleştirin / devre dışı bırakın.";"启​用 / 禁​用​空​对​空​导​弹​动​力​段​的​导​弹​标​记。";"空対空\tミサイルの\tエンジン\t作動時間中に\tマーカーを\t有効/無効にしましょう。";"Ativar/desativar marcadores em mísseis ar-ar durante a operação da sua propulsão.";"Ввімкнути/вимкнути показ маркерів на ракетах повітря-повітря упродовж часу роботи їх двигуна.";"Enable/disable markers on air-to-air missiles during their engine operation time.";"Enable/disable markers on air-to-air missiles during their engine operation time.";"공대공 미사일의 엔진이 작동하는 동안 표시되는 마커를 끄고 켭니다.";"Включить/отключить отображение маркеров на ракетах воздух-воздух в течение времени работы их двигателя.";"Enable/disable markers on air-to-air missiles during their engine operation time.";"啟​用 / 禁​用​空​對​空​導​彈​動​力​段​的​導​彈​標​記。";"Enable/disable markers on air-to-air missiles during their engine operation time.";"Bật/tắt đánh dấu trên tên lửa không đối không trong thời gian động cơ của chúng hoạt động.";;
"options/fonts_type";"UI Scale";"Taille des polices du menu";"Dimensione caratteri menu";"UI-Skalierung";"Escala de IU";"Масштаб интерфейса";"Rozmiar interfejsu";"Velikost písma";"Arayüz Boyutu";"界​面​比​例";"メニューの\tフォント サイズ";"Escala da UI";"Масштаб інтерфейсу";"Veličina slova u meniju";"Felhasználói felület méretaránya";"메뉴 글꼴 크기";"Маштаб інтэрфейсу";"Dimensiune font interfață";"界​面​比​例";"界​面​比​例";"Kích thước phông menu";;
"guiHints/fonts_type";"The larger the screen size, more options are available for UI scale selection.";"Plus l'écran est large, et plus vous avez d'options pour la taille de l'interface.";"Dimensione schermo maggiori, più opzioni per selezionare la dimensione del carattere.";"Je größer der Bildschirm, desto mehr Einstellungen stehen für die Skalierung der Benutzeroberfläche (UI) zur Verfügung.";"Cuanto mayor sea el tamaño de la pantalla, más opciones estarán disponibles para la selección de la escala de la IU.";"Чем больше размер экрана, тем больше вариантов выбора масштаба интерфейса.";"Im większy rozmiar ekranu, tym więcej opcji wyboru rozmiaru czcionki.";"Čím větší obrazovka, tím více možností nastavení velikosti písma";"Ekran boyutu ne kadar büyük olursa, yazı tipi boyutunu seçmek için o kadar çok seçenek olur.";"屏​幕​尺​寸​越​大，​界​面​比​例​的​选​择​范​围​就​越​广。";"メニューの\tフォント サイズ";"Quando maior a dimensão da tela, mais opções para seleção da escala da UI haverão.";"Розмір шрифтів в меню";"Veličina slova u meniju";"Minél nagyobb a képernyő mérete, annál több lehetőség van a felhasználói felület méretarányának kiválasztására.";"메뉴 글꼴 크기";"Чым большы памер экрана, тым больш варыянтаў выбару маштабу інтэрфейсу.";"Cu cât ecranul este mai mare, cu atât sunt mai multe opțiuni pentru dimensiunea fontului.";"屏​幕​尺​寸​越​大，​界​面​比​例​的​選​擇​範​圍​就​越​廣。";"屏​幕​尺​寸​越​大，​界​面​比​例​的​选​择​范​围​就​越​广。";"Kích thước phông menu";;
"options/big_fonts_type";"Large fonts in menu";"Grandes polices dans le menu";"Caratteri grandi nel menu";"Große Schriftart im Menü";"Letras grandes en el menú";"Большие шрифты в меню";"Duża czcionka w menu";"Velké písmo v nabídce";"Menüde büyük yazı tipleri";"菜​单​界​面​使​用​较​大​字​号";"巨大\tフォントメニュー";"Fonte(letra) grande no menú";"Великі шрифти в меню";"Veliki font u meniju";"Nagy betűtípus a menüben";"메뉴 글꼴 크게";"Буйныя шрыфты ў меню";"Font mare în meniu";"菜​單​界​面​使​用​較​大​字​體";"菜​单​界​面​使​用​较​大​字​号";"Font cỡ to trong menu";;
"options/console_mode";"Gamepad User Interface";"Interface utilisateur Gamepad";"Interfaccia Gamepad Utente";"Gamepad-Benutzeroberfläche";"Interfaz de Usuario del Mando";"Интерфейс для геймпада";"Tryb konsolowy";"Uživatelské rozhraní Gamepadu";"Gamepad Kullanıcı Arayüzü";"手​柄​模​式​用​户​界​面";"ゲームパッドユーザーの\tインターフェイス";"Interface de usuário do Gamepad";"Інтерфейс для геймпада";"Korisnički interfejs za gejmped";"Felület vezérlése gamepad által";"게임패드 유저 인터페이스";"Інтэрфейс для геймпада";"Gamepad User Interface";"手​把​玩​家​界​面";"显​示​手​柄​操​作​界​面";"Giao Diện Người Dùng Tay Cầm";;
"guiHints/console_mode";"Show gamepad buttons and visual selection of items for better usability";"Afficher les boutons de la manette de jeu et de sélection visuelle des éléments pour une meilleure ergonomie";"Mostra i pulsanti del gamepad selezionando gli elementi per un migliore utilizzo";"Zeigt die Gamepad-Knöpfe und hebt ausgewählte Elemente für bessere Sichtbarkeit hervor";"Muestra los botones del gamepad y selecciona visualmente los botones para un mejor uso";"Отображение кнопок геймпада и выделение элементов интерфейса, для удобства использования.";"Pokaż przyciski na padzie oraz wizualizuj ich zaznaczanie dla łatwiejszej przystępności";"Zobrazení tlačítek a vizuální výběr položek pro lepší použitelnost";"Oyun kolu tuşlarını ve daha yüksek kullanım için eşyaların sanal seçilimi göster";"显​示​手​柄​按​键​以​及​选​择​时​的​视​觉​效​果";"ゲームパッドの\tボタンを\t表示して、\tアイテムを\t視覚的に\t選択して\t利便性を\t向上します";"Mostrar botões gamepad e seleção visual de itens para melhor usabilidade";"Відображення кнопок геймпада і виділення елементів інтерфейсу, для зручності використання.";"Prikaži gejmped tastere i vizuelno biranje predmeta za bolju upotrebljivost";"A gamepad gombjainak megjelenítése és a kiválasztás vizualizálása a jobb használhatóság érdekében.";"게임패드 버튼을 화면에 표시하고 항목 선택을 가시화하여 사용하기 편리하게 합니다.";"Паказваць кнопкі геймпада і візуальны выбар элементаў інтэрфейсу, для лепшай зручнасці.";"Afișare butoane controler de jocuri și selectare vizuală elemente pentru o vizibilitate mai bună";"顯​示​手​把​按​鍵​以​及​選​擇​時​的​視​覺​效​果";"显​示​手​柄​按​键​以​及​选​择​时​的​视​觉​效​果";"Hiển thị nút tay cầm và hình ảnh vật phẩm lựa chọn sử dụng tốt hơn";;
"options/smallFonts";"For small screens";"Pour les petits écrans";"Per schermi di piccole dimensioni";"Für normale Bildschirme";"Para pantallas pequeñas";"Для маленьких экранов";"Dla małych ekranów";"Pro malé obrazovky";"Küçük ekranlar için";"低​分​辨​率​适​用";"小画面用";"Para telas pequenas";"Для маленьких екранів";"Za male rezolucije";"Kisméretű képernyőkhöz";"작은 모니터용";"Для малых экранаў";"Pentru ecrane mici";"低​解​析​度​適​用";"低​分​辨​率​适​用";"Cho màn hình nhỏ";;
"options/fontsByScreenHeight";"For large screens";"Pour les grands écrans";"Per schermi di grandi dimensioni";"Für große Bildschirme";"Para pantallas grandes";"Для больших экранов";"Dla dużych ekranów";"Pro velké obrazovky";"Büyük ekranlar için";"高​分​辨​率​适​用";"大画面用";"Para telas grandes";"Для великих екранів";"Za velike rezolucije";"Nagyméretű képernyőkhöz";"큰 모니터용";"Для вялікіх экранаў";"Pentru ecrane mari";"高​解​析​度​適​用";"高​分​辨​率​适​用";"Cho màn hình lớn";;
"options/lut/contrast";"Contrast";"Contraste";"Contrasto";"Kontrast";"Contraste";"Контраст";"Kontrast";"Kontrast";"Kontrast";"对​比​度";"コントラスト";"Contraste";"Контраст";"Kontrast";"Kontraszt";"대비";"Кантраснасць";"Contrast";"對​比​度";"对​比​度";"Độ tương phản";;
"options/lut/fall_colors";"Fall colors";"Couleurs d'automne";"Colori autunnali";"Herbstfarben";"Colores otoñales";"Осенние цвета";"Kolory jesieni";"Podzimní barvy";"Sonbahar renkleri";"秋​色";"秋色";"Cores de outono";"Осінні кольори";"Jesenje boje";"Őszi színek";"가을 색감";"Восеньскія колеры";"Culori tomnatice";"秋​色";"秋​色";"Giảm màu";;
"options/lut/filmstock";"Film";"Film";"Pellicola";"Film";"Película";"Фильм";"Film";"Film";"Film";"电​影​效​果";"フィルム";"Filme";"Фільм";"Film";"Film";"필름";"Кінастужка";"Film";"電​影​效​果";"电​影​效​果";"Phim";;
"options/lut/greyscale";"Desaturated";"Saturation";"Scala di grigi";"Ungesättigt";"Desaturado";"Приглушённый";"Nienasycony";"Desaturace";"Gri tonlama";"灰​阶";"グレースケール";"''Desaturated''";"Приглушений";"Siva skala";"Szürkeárnyalatos";"회색조";"У адценнях шэрага";"Desaturat";"灰​階";"灰​阶";"Xám";;
"options/lut/night_from_day";"Night from day";"Point du jour";"Illuminazione a giorno";"Nacht vom Tag";"De la noche al día";"Ночь из дня";"Dzień w Noc";"Noc ze dne";"Gündüzden gece";"昼​夜​更​替";"日夜";"Amanhecer";"Ніч з дня";"Noć od dana";"Nappalból éjszaka";"늦은 저녁";"Дзень у ноч";"Noapte din zi";"晝​夜​更​替";"昼​夜​更​替";"Ngày đêm";;
"options/lut/sepia";"Sepia";"Sépia";"Seppia";"Sepia";"Sepia";"Сепия";"Sepia";"Sépie";"Sepya";"深​褐​色";"セピア";"Sépia";"Сепія";"Sepija";"Szépia";"세피아";"Сепія";"Sepia";"深​褐​色";"深​褐​色";"Nâu đỏ";;
"options/lut/telecontrol";"Black and white";"Noir et blanc";"Bianco e nero";"Schwarz-Weiß";"Blanco y negro";"Чёрно-белый";"czarno-biały";"Černá a bílá";"Siyah ve beyaz";"黑​白";"白黒";"Preto e branco";"Чорно-білий";"Crno-bela";"Fekete és fehér";"흑백";"Чорна-белы";"Black and white";"黑​白";"黑​白";"Trắng đen";;
"options/hud_show_fuel";"Fuel indication";"Indication de carburant";"Indicazione livello carburante";"Treibstoffanzeige";"Indicador de combustible";"Индикатор топлива";"Wskaźnik paliwa";"Ukazatel paliva";"Yakıt göstergesi";"显​示​燃​油​余​量";"残り\t燃料の\t表示";"Indicador de combustível";"Iндикатор палива";"Pokazivač za gorivo";"Üzemanyagmennyiség kijelzése";"연료량계";"Індыкатар паліва";"Indicator carburant";"顯​示​燃​油​餘​量";"显​示​燃​油​余​量";"Chỉ số nhiên liệu";;
"guiHints/hud_show_fuel";"When enabled, shows how much fuel is left.";"Indique la quantité restante de carburant.";"Se attiva, mostra il livello del carburante residuo.";"Falls aktiviert, wird der verbleibende Treibstoffmenge als HUD-Indikator angezeigt.";"Cuando está activado, muestra el combustible restante.";"Показывать остаток топлива.";"Włączony pokazuje, ile pozostało paliwa";"Při zapnutí ukazuje zbývající palivo";"Devredeyken ne kadar yakıt kaldığını gösterir.";"启​用​后​将​会​在​左​上​方​显​示​剩​余​油​量​所​能​支​持​的​飞​行​时​间。";"有効な\t場合、\t燃料残量を\t表示します。";"Quando está ativado, mostra o combustível restante.";"Показувати залишок палива.";"Kada je uključeno, pokazuje koliko vam je goriva preostalo.";"A rendelkezésre álló üzemanyagmennyiség megjelenítése.";"남은 연료의 양을 표시합니다.";"Паказвае, колькі паліва засталося.";"Când e activat, arată cantitatea de carburant rămasă.";"啟​用​後​將​會​在​左​上​方​顯​示​剩​餘​油​量​所​能​支​援​的​飛​行​時​間。";"启​用​后​将​会​在​左​上​方​显​示​剩​余​油​量​所​能​支​持​的​飞​行​时​间。";"Khi kích hoạt, hiển thị số nhiên liệu đã sử dụng.";;
"options/hud_show_ammo";"Ammo indication";"Indicateur de munitions";"Indicazione delle munizioni";"Munitionsreserven anzeigen";"Indicador de munición";"Индикатор боеприпасов";"Wskaźnik amunicji";"Ukazatel munice";"Cephane göstergesi";"显​示​剩​余​弹​药​量";"残り\t弾薬の\t表示";"Indicação de munição";"Iндикатор боєприпасів";"Pokazivač za municiju";"Lőszermennyiség kijelzése";"잔탄량 지시계";"Індыкатар боезапасу";"Indicator muniție";"顯​示​剩​餘​彈​藥​量";"显​示​剩​余​弹​药​量";"Chỉ số đạn";;
"guiHints/hud_show_ammo";"When enabled, shows how much ammo is left.";"Affiche le nombre de munitions restantes.";"Quanto attivo, a sinistra mostra quante munizioni sono disponibili.";"Falls aktiviert, wird der verbleibende Munitionsmenge als HUD-Indikator angezeigt.";"Cuando está activado, muestra cuanta munición queda.";"Показывать остаток боеприпасов.";"Włączony pokazuje ilość poszczególnej amunicji.";"Při zapnutí ukazuje zbývající munici";"Etkin olduğunda, ne kadar cephane kaldığını gösterir.";"启​用​后​将​会​在​左​上​方​显​示​武​器​的​剩​余​弹​药​量";"有効な\t場合、\t残りの\t弾薬が\t表示されます。";"Quando ativado, mostra quantas munições restam.";"Показувати залишок боєприпасів.";"Kada je uključeno, pokazuje koliko vam je municije preostalo.";"A rendelkezésre álló lőszermennyiség megjelenítése.";"탄약이 얼마나 남았는지 표시합니다.";"Паказвае, колькі боезапасу засталося.";"Când e activat, arată cantitatea de muniție rămasă.";"啟​用​後​將​會​在​左​上​方​顯​示​武​器​的​剩​餘​彈​藥​量";"启​用​后​将​会​在​左​上​方​显​示​武​器​的​剩​余​弹​药​量";"Khi kích hoạt, hiển thị số lượng đạn đã sử dụng.";;
"options/hud_show_tank_guns_ammo";"Tank machine guns ammo indication";"Indicateur des munitions des mitrailleuses de chars";"Indicatore munizioni mitragliatrici del carro";"Panzer-Maschinengewehre Munitionsanzeige";"Indicación de la munición de las ametralladoras del tanque";"Индикатор боекомплекта танковых пулемётов";"Wskaźnik pozostałej amunicji w karabinach maszynowych";"Ukazatel munice tankových kulometů";"Tank makineli tüfek mühimmat işaretçisi";"地​面​单​位​机​枪​弹​药​提​示";"地上車両の\t機関銃残弾表示";"Indicação de munição de metralhadoras";"Індикатор боєкомплекту танкових кулеметів";"Indikator municije mitraljeza na tenku";"Harckocsi géppuskák lőszerjelzése";"기관총 잔탄량 표시(전차)";"Індыкатар боекамплекта танкавых кулямётаў";"Tank machine guns ammo indication";"地​面​單​位​機​槍​彈​藥​提​示";"Tank machine guns ammo indication";"Hiển thị đạn súng máy xe tăng";;
"guiHints/hud_show_tank_guns_ammo";"When enabled, shows how much ammo in tank machine guns is left.";"Si activé, indique combien de cartouches il reste dans les mitrailleuses d'un char.";"Quando abilitato, mostra quante munizioni sono rimaste nella mitragliatrice del carro.";"Wenn aktiviert, wird angezeigt, wie viel Munition noch in den Maschinengewehren des Panzers geladen ist.";"Cuando se activa, muestra cuánta munición queda en las ametralladoras del tanque.";"Показывать остаток боеприпасов танковых пулемётов.";"Po włączeniu pokazuje, ile amunicji pozostało w karabinach maszynowych.";"Pokud je tato funkce zapnutá, zobrazuje, kolik munice zbývá v tankových kulometech.";"Etkinleştirildiğinde, tank makineli tüfeklerinde ne kadar mühimmat kaldığını gösterir";"开​启​时​将​会​显​示​所​驾​驶​的​地​面​载​具​的​机​枪​弹​药​剩​余​数​量。";"有効な\t場合、\t機関銃の\t残りの\t弾薬数が\t表示されます。";"Quando ativado, mostra a quantidade de munição restante nas metralhadoras do tanque.";"Показувати залишок боєприпасів танкових кулеметів.";"Kada je upaljeno, pokazuje koliko je municije ostalo u mitraljezima na tenku.";"Ha be van kapcsolva, mutatja mennyi lőszer maradt a harckocsi géppuskáiban.";"이 옵션을 켜면 전차에 탑재된 기관총의 잔탄량을 알 수 있습니다.";"Паказвае, колькі боепрыпасаў засталося ў танкавых кулямётах.";"When enabled, shows how much ammo in tank machine guns is left.";"開​啟​時​將​會​顯​示​所​駕​駛​的​地​面​載​具​的​機​槍​彈​藥​剩​餘​數​量。";"When enabled, shows how much ammo in tank machine guns is left.";"Khi bật, hiển thị số đạn trong súng máy của xe tăng";;
"options/hud_show_temperature";"Temperature indication";"Affichage de la température";"Indicazione della temperatura";"Temperatur anzeigen";"Indicador de la temperatura";"Индикатор температуры";"Wskaźnik temperatury";"Ukazatel teploty";"Sıcaklık göstergesi";"显​示​温​度";"温度の\t表示";"Indicação de temperatura";"Iндикатор температури";"Indikator temperature";"Hőmérséklet kijelzése";"온도계";"Індыкатар тэмпературы";"Indicator temperatură";"顯​示​溫​度";"显​示​温​度";"Chỉ số nhiệt độ";;
"guiHints/hud_show_temperature";"When enabled, shows engine temperature.";"Lorsqu'activé, affiche la température du moteur.";"Quando attivo, mostra la temperatura del motore.";"Falls aktiviert, werden die Motortemperaturen als HUD-Indikator angezeigt.";"Cuando está activado, muestra la temperatura del motor.";"Показывать температуру двигателя.";"Włączony pokazuje temperaturę silnika.";"Při zapnutí ukazuje teplotu motoru";"Etkin olduğunda, motor sıcaklığı gösterir.";"启​用​后​将​会​在​左​上​方​显​示​动​力​系​统​的​各​项​温​度​指​标";"有効な\t場合、\tエンジンの\t温度を\t表示します。";"Quando ativado, mostra a temperatura do motor.";"Показувати температуру двигуна.";"Kada je uključeno, pokazuje temperaturu motora.";"A pillanatnyi motorhőmérséklet megjelenítése.";"엔진 온도, 냉각수 온도, 윤활유 온도를 표시합니다.";"Паказвае тэмпературу рухавіка.";"Când e activat, arată temperatura motorului.";"啟​用​後​將​會​在​左​上​方​顯​示​動​力​系​統​的​各​項​溫​度​指​標";"启​用​后​将​会​在​左​上​方​显​示​动​力​系​统​的​各​项​温​度​指​标";"Khi kích hoạt, hiển thị nhiệt độ động cơ.";;
"options/auto";"Autoselect";"Sélection auto.";"Scegli automaticamente";"Autoselektion";"Selección automática";"Автоматический выбор";"Wybór automatyczny";"Automatický výběr";"Otomatik seçim";"自​动​选​择";"オートセレクト";"Seleção Automática";"Автоматично";"Automatski odabir";"Automatikus választás";"자동 선택";"Аўтавыбар";"Autoselect";"自​動​選​擇";"自​动";"Tự động chọn";;
"options/auto/tooltip";"{clusters}. Autoselect server by ping.";"{clusters}. Sélection automatique du serveur par ping.";"{clusters}. Scegli automaticamente il server dal ping.";"{clusters}. Server automatisch nach Ping wählen.";"{clusters}. Selecciona automáticamente servidor por ping.";"{clusters}. Автоматический выбор сервера с учётом времени отклика.";"{clusters}. Wybierz serwer automatycznie w oparciu o ping.";"{clusters}. Automatický výběr serveru dle pingu.";"{clusters}. Sunucuyu ping'e göre otomatik seç.";"{clusters}。​根​据​延​迟​自​动​选​择​服​务​器。";"{clusters}。\tPing\t値に\t基づき\tサーバーを\t自動選択する";"{clusters}. Seleção automática de servidor por ping.";"{clusters}. Автоматичний вибір серверу на основі затримки.";"{clusters}. Automatski odaberi server po pingu.";"{clusters}. A szerver automatikus kiválasztása válaszidő alapján.";"{clusters}. 핑에 따라 자동으로 서버를 선택합니다.";"{clusters}. Аўтаматычны выбар сервера па пiнгу.";"{clusters}. Autoselect server by ping.";"{clusters}。​根​據​延​遲​自​動​選​擇​伺​服​器。";"{clusters}. Autoselect server by ping.";"{clusters}. Tự động chọn server theo ping.";;
"options/inhardcore";"On ""Simulator Battles"" difficulty";"En Difficulté ""simulateur""";"Al livello di difficoltà ""simulatore""";"In Simulator-Schlachten";"En dificultad ""Batallas de Simulador""";"На сложности ""Симуляторные бои""";"W trybie ""Bitew Symulacyjnych""";"Na obtížnost „Simulátorové bitvy“";"Sadece ""Simülatör savaşları"" zorluğunda";"限​全​真​模​式";"「シミュレーターバトル」\t難易度を\t有効";"Na dificuldade de ""Batalhas de simulação""";"На складності ""Симуляторні бої""";"Na ""Simulator bitke"" nivou težine";"Csak szimulátor csatákban";"시뮬레이터 난이도에서만";"На складанасці «Сімуляцыйныя баі»";"În dificultatea „Lupte simulator”";"限​全​真​模​式";"限​全​真​模​式";"Độ khó ""chế độ Giả Lập""";;
"options/min_tank";"Minimum load";"Charge minimale";"Carico minimo";"Mindestbeladung";"Carga mínima";"Минимальная загрузка";"Minimalny ładunek";"minimální";"Minimum yük";"最​低​载​油​量";"最小負荷";"Carga mínima";"Мін. завантаження";"Minimalno punjenje";"Minimális";"최소 연료량";"Мінімальная загрузка";"Încărcătură minimă";"最​低​載​油​量";"最​低​载​油​量";"Tải tối thiểu";;
"options/gamepad_cursor_controller";"Use stick to control cursor";"Utiliser le stick pour contrôler le curseur";"Usa il joystick per controllare il cursore";"Stick zur Cursor-Steuerung verwenden";"Usa el joystick para controlar el cursor";"Использовать стик для управления курсором";"Używanie gałki do poruszania kursorem";"Použít páčku k ovládání kurzoru";"Fare imlecini kontrol etmek için oyun çubuğunu kullan";"用​摇​杆​控​制​鼠​标​指​针";"マウスカーソル\t操作に\tスティックを\t使う";"Usar stick para controlar o cursor";"Використовувати стік для керування курсором";"Koristi palicu da kontrolišeš kursor";"Kurzor vezérlése analóg karral";"조이스틱으로 마우스 커서 제어";"Выкарыстоўваць «грыбок» для кіравання курсорам";"Controlare cursor cu maneta";"用​搖​桿​控​制​滑​鼠​遊​標";"用​摇​杆​控​制​鼠​标​指​针";"Sử dụng nút điều khiển để điều khiển con trỏ";;
"guiHints/gamepad_cursor_controller";"If enabled, the Left Stick of the gamepad functions as a mouse. If disabled, it works like a D-pad.";"Si activé, le Stick gauche du gamepad fonctionne comme une souris. Si désactivé, il marche comme une D-pad.";"Se abilitata, la Levetta Sinistra del gamepad funziona come un mouse. Se disabilitata, funziona come un Pad.";"Wenn aktiviert, fungiert der linke Stick des Gamepads als Maus. Wenn er deaktiviert ist, funktioniert er wie ein D-Pad.";"Si está activado, el Stick Izquierdo del gamepad funciona como un ratón. Si está desactivado, funciona como un D-pad.";"Если включено, левый джойстик геймпада (LS) работает как мышь. Если выключено, то он работает как крестовина (D-pad).";"Jeśli jest włączona, lewy drążek gamepada działa jak mysz. Jeśli jest wyłączony, działa jak D-pad.";"Pokud je zapnuto, levá páčka na gamepadu funguje jako myš. Pokud vypnuto, funguje jako d-pad.";"Etkinleştirilirse, gamepad'in Sol Çubuğu fare görevi görür. Devre dışı bırakılırsa D-pad gibi çalışır.";"启​用​后，​手​柄​左​摇​杆​可​作​为​鼠​标​使​用。​禁​用​后​左​摇​杆​功​能​与​十​字​键​相​同。";"有効にすると、\tゲームパッドの\t左\tスティックが\tマウスとして\t機能し、\t無効にすると\t十字\tキーとして\t機能します。";"Se ativado, o direcional analógico esquerdo do gamepad funciona como um mouse. Se desativado, funciona como botão direcional comum.";"Якщо ввімкнено, лівий джойстик геймпаду (LS) працюватиме як миша. Якщо вимкнено, він працюватиме як хрестовина (D-pad).";"Ako je uključeno, leva palica gejmpeda funkcionira kao miš. Ako je isključeno, funkcionira kao D-pad";"Ha be van kapcsolva, a gamepad bal karja egérként működik. Ha ki van kapcsolva, akkor irányválasztóként.";"활성화시 게임패드의 왼쪽 스틱이 마우스 기능을 합니다. 비활성화시 D-패드처럼 작동합니다.";"Калі ўключана, левы джойсцік геймпада (LS) працуе як мыш. Калі выключана, то ён працуе як крыжавіна (D-pad).";"If enabled, the Left Stick of the gamepad functions as a mouse. If disabled, it works like a D-pad.";"如​果​啟​用，​則​手​把​的​左​搖​桿​可​充​當​滑​鼠。 如​果​禁​用，​它​將​像​十​字​鍵​一​樣​作​用。";"若​启​用​本​功​能，​则​控​制​器​左​杆​则​会​替​代​鼠​标​功​能。​若​禁​用，​其​功​能​则​会​变​为​控​制​按​钮。";"Nếu được bật, cần bên trái của tay cầm sẽ hoạt động như một con chuột. Nếu bị tắt, nó hoạt động như một D-pad.";;
"options/gamepad_cursor_controller_speed";"Cursor control speed";"Curseur de contrôle de vitesse";"Controllo velocità del cursore";"Zeigergeschwindigkeit";"Velocidad de control del cursor";"Скорость управления курсором";"Szybkość kursora";"Rychlost pohybu kurzoru";"İmleç kontrol hızı";"瞄​准​灵​敏​度";"カーソルの\t操作速度";"Controle de velocidade do cursor";"Швидкість керування прицілом";"Brzina kontrole kursora";"Kurzor vezérlés sebessége";"커서 속도";"Хуткасць кіравання курсорам";"Controlare viteză cursor";"瞄​準​靈​敏​度";"指​针​控​制​速​度";"Tốc độ điều khiển con trỏ";;
"guiHints/gamepad_cursor_controller_speed";"Cursor control speed";"Curseur de contrôle de vitesse";"Controllo velocità del cursore";"Zeigergeschwindigkeit";"Velocidad de control del cursor";"Скорость управления курсором";"Szybkość kursora";"Rychlost pohybu kurzoru";"İmleç kontrol hızı";"瞄​准​灵​敏​度";"カーソルの\t操作速度";"Controle de velocidade do cursor";"Швидкість керування прицілом";"Brzina kontrole kursora";"Kurzor vezérlés sebessége";"커서 속도";"Хуткасць кіравання курсорам";"Controlarea vitezei cursorului";"瞄​準​靈​敏​度";"鼠​标​灵​敏​度";"Tốc độ điều khiển con trỏ";;
"options/hud_screen_safe_area";"Safe area in HUD";"Zone de sécurité dans le HUD";"Zona sicura HUD";"HUD-Mindestabstand";"Área segura del HUD";"Безопасная область экрана в бою";"Obszar bezpieczny w HUD";"Šířka okraje HUD";"HUD güvenli alanı";"抬​头​显​示​安​全​区";"HUD の\t位置\tマージン";"Área segura no HUD";"Відступ інтерфейсу від краю екрану в бою";"Bezbedna zona HUD-a";"HUD szegélye";"HUD 띄어놓기";"Водступ элементаў інтэрфейсу ад краю экрана ў баі";"Zona sigură pe interfață";"抬​頭​顯​示​安​全​區";"抬​头​显​示​安​全​区";"HUD khu vực an toàn";;
"guiHints/hud_screen_safe_area";"Safe area in HUD";"Zone de sécurité HUD";"Zona sicura HUD";"HUD-Mindestabstand vom Bildschirmrand";"Área segura del HUD";"Безопасная область экрана (Safe Area) в бою";"Obszar bezpieczny w HUD";"Šířka okraje HUD";"HUD güvenli alanı";"抬​头​显​示​安​全​区";"HUD 位置の\tマージン";"Área segura no HUD";"Відступ інтерфейсу від краю екрану в бою";"Bezbedna zona HUD-a";"HUD szegélye.";"HUD를 화면의 좀 더 안쪽으로 배치합니다.";"Водступ элементаў інтэрфейсу ад краю экрана ў баі";"Zona sigură pe interfață (INT)";"抬​頭​顯​示​安​全​區";"抬​头​显​示​安​全​区";"HUD khu vực an toàn";;
"options/menu_screen_safe_area";"Safe area in Menu";"Zone sûre dans le menu";"Zona sicura del Menu";"Menü-Mindestabstand vom Bildschirmrand";"Zona segura en el menú";"Безопасная область экрана в меню";"Obszar bezpieczny w menu";"Šířka okraje v Nabídce";"Menüde güvenli bölge";"菜​单​界​面​安​全​区";"メニューの\tセーフエリア";"Área segura no Menu";"Відступ інтерфейсу від краю екрану в меню";"Bezbedna zona u meniju";"Menü szegélye";"메뉴 띄어놓기";"Водступ элементаў інтэрфейсу ад краю экрана ў меню";"Zona sigură în meniu";"菜​單​界​面​安​全​區";"菜​单​界​面​安​全​区";"Khu vực an toàn trong menu";;
"guiHints/menu_screen_safe_area";"Safe area in Menu";"Zone sûre dans le menu";"Zona sicura del Menu";"Mindestabstand der Menü-Elemente vom Bildschirmrand in Prozent der Bildschirmfläche.";"Zona segura en el menú";"Безопасная область экрана (Safe Area) в меню";"Obszar bezpieczny w menu";"Šířka okraje v Nabídce";"Menüde güvenli bölge";"菜​单​界​面​安​全​区";"メニューの\tセーフエリア";"Área segura no Menu";"Відступ інтерфейсу від краю екрану в меню";"Bezbedna zona u meniju";"Menü szegélye.";"메뉴를 화면의 좀 더 안쪽으로 배치합니다.";"Водступ элементаў інтэрфейсу ад краю экрана ў меню";"Zona sigură în meniu";"菜​單​界​面​安​全​區";"菜​单​界​面​安​全​区";"Khu vực an toàn trong menu";;
