"<ID|readonly|noverify>";"<English>";"<French>";"<Italian>";"<German>";"<Spanish>";"<Russian>";"<Polish>";"<Czech>";"<Turkish>";"<Chinese>";"<Japanese>";"<Portuguese>";"<Ukrainian>";"<Serbian>";"<Hungarian>";"<Korean>";"<Belarusian>";"<Romanian>";"<TChinese>";"<HChinese>";"<Vietnamese>";"<Comments>";"<max_chars>"
"missions/aircraft_atgm_mclos_tft/short";;;;;;;;;;;;;;;;;;;;;;;
"missions/aircraft_atgm_mclos_tft";"AGM with manual guidance";"AGM with manual guidance";"AGM with manual guidance";"AGM with manual guidance";"AGM with manual guidance";"УРВП с ручным наведением";"AGM with manual guidance";"AGM with manual guidance";"AGM with manual guidance";"AGM with manual guidance";"AGM with manual guidance";"AGM com guiamento manual";"УРВП с ручным наведением";"AGM with manual guidance";"AGM with manual guidance";"AGM with manual guidance";"УРВП с ручным наведением";"AGM with manual guidance";"AGM with manual guidance";"AGM with manual guidance";"AGM with manual guidance";;
"missions/aircraft_atgm_mclos_tft/date";;;;;;;;;;;;;;;;;;;;;;;
"missions/aircraft_atgm_mclos_tft/objective";"Hit the target using an air-to-ground missile with manual guidance.";"Hit the target using an air-to-ground missile with manual guidance.";"Hit the target using an air-to-ground missile with manual guidance.";"Hit the target using an air-to-ground missile with manual guidance.";"Hit the target using an air-to-ground missile with manual guidance.";"Поразите цель при помощи управляемой ракеты ""воздух–поверхность"" с ручным наведением.";"Hit the target using an air-to-ground missile with manual guidance.";"Hit the target using an air-to-ground missile with manual guidance.";"Hit the target using an air-to-ground missile with manual guidance.";"Hit the target using an air-to-ground missile with manual guidance.";"Hit the target using an air-to-ground missile with manual guidance.";"Atingir o alvo usando mísseis ar-superfície com guiamento manual.";"Поразите цель при помощи управляемой ракеты ""воздух–поверхность"" с ручным наведением.";"Hit the target using an air-to-ground missile with manual guidance.";"Hit the target using an air-to-ground missile with manual guidance.";"Hit the target using an air-to-ground missile with manual guidance.";"Поразите цель при помощи управляемой ракеты ""воздух–поверхность"" с ручным наведением.";"Hit the target using an air-to-ground missile with manual guidance.";"Hit the target using an air-to-ground missile with manual guidance.";"Hit the target using an air-to-ground missile with manual guidance.";"Hit the target using an air-to-ground missile with manual guidance.";;
"missions/aircraft_atgm_mclos_tft/desc";"Manually guided (MCLOS) missiles are the most primitive air-to-ground missiles.
After the missile is launched, the pilot or gunner observes the missile's motor or tracer and issues corrective commands to aim at the target.
In the absence of control commands, the missile will behave like a simple unguided rocket.";"Manually guided (MCLOS) missiles are the most primitive air-to-ground missiles.
After the missile is launched, the pilot or gunner observes the missile's motor or tracer and issues corrective commands to aim at the target.
In the absence of control commands, the missile will behave like a simple unguided rocket.";"Manually guided (MCLOS) missiles are the most primitive air-to-ground missiles.
After the missile is launched, the pilot or gunner observes the missile's motor or tracer and issues corrective commands to aim at the target.
In the absence of control commands, the missile will behave like a simple unguided rocket.";"Manually guided (MCLOS) missiles are the most primitive air-to-ground missiles.
After the missile is launched, the pilot or gunner observes the missile's motor or tracer and issues corrective commands to aim at the target.
In the absence of control commands, the missile will behave like a simple unguided rocket.";"Manually guided (MCLOS) missiles are the most primitive air-to-ground missiles.
After the missile is launched, the pilot or gunner observes the missile's motor or tracer and issues corrective commands to aim at the target.
In the absence of control commands, the missile will behave like a simple unguided rocket.";"УРВП с ручным наведением — самые примитивные ракеты класса ""воздух–поверхность"".
После пуска ракеты пилот или наводчик наблюдает за двигателем или трассером ракеты и подаёт корректирующие команды для наведения на цель.
При отсутствии управляющих команд ракета будет вести себя как простая неуправляемая ракета.";"Manually guided (MCLOS) missiles are the most primitive air-to-ground missiles.
After the missile is launched, the pilot or gunner observes the missile's motor or tracer and issues corrective commands to aim at the target.
In the absence of control commands, the missile will behave like a simple unguided rocket.";"Manually guided (MCLOS) missiles are the most primitive air-to-ground missiles.
After the missile is launched, the pilot or gunner observes the missile's motor or tracer and issues corrective commands to aim at the target.
In the absence of control commands, the missile will behave like a simple unguided rocket.";"Manually guided (MCLOS) missiles are the most primitive air-to-ground missiles.
After the missile is launched, the pilot or gunner observes the missile's motor or tracer and issues corrective commands to aim at the target.
In the absence of control commands, the missile will behave like a simple unguided rocket.";"Manually guided (MCLOS) missiles are the most primitive air-to-ground missiles.
After the missile is launched, the pilot or gunner observes the missile's motor or tracer and issues corrective commands to aim at the target.
In the absence of control commands, the missile will behave like a simple unguided rocket.";"Manually guided (MCLOS) missiles are the most primitive air-to-ground missiles.
After the missile is launched, the pilot or gunner observes the missile's motor or tracer and issues corrective commands to aim at the target.
In the absence of control commands, the missile will behave like a simple unguided rocket.";"Mísseis guiados manualmente (MCLOS) são os mísseis ar-superfície mais primitivos.
Após o lançamento do míssil, o piloto ou o atirador observa o propulsor do míssil ou o seu traço e envia comandos de correção para o apontar ao alvo.
Na ausência de comandos de controle, o míssil vai comportar-se como um foguete não guiado.";"УРВП с ручным наведением — самые примитивные ракеты класса ""воздух–поверхность"".
После пуска ракеты пилот или наводчик наблюдает за двигателем или трассером ракеты и подаёт корректирующие команды для наведения на цель.
При отсутствии управляющих команд ракета будет вести себя как простая неуправляемая ракета.";"Manually guided (MCLOS) missiles are the most primitive air-to-ground missiles.
After the missile is launched, the pilot or gunner observes the missile's motor or tracer and issues corrective commands to aim at the target.
In the absence of control commands, the missile will behave like a simple unguided rocket.";"Manually guided (MCLOS) missiles are the most primitive air-to-ground missiles.
After the missile is launched, the pilot or gunner observes the missile's motor or tracer and issues corrective commands to aim at the target.
In the absence of control commands, the missile will behave like a simple unguided rocket.";"Manually guided (MCLOS) missiles are the most primitive air-to-ground missiles.
After the missile is launched, the pilot or gunner observes the missile's motor or tracer and issues corrective commands to aim at the target.
In the absence of control commands, the missile will behave like a simple unguided rocket.";"УРВП с ручным наведением — самые примитивные ракеты класса ""воздух–поверхность"".
После пуска ракеты пилот или наводчик наблюдает за двигателем или трассером ракеты и подаёт корректирующие команды для наведения на цель.
При отсутствии управляющих команд ракета будет вести себя как простая неуправляемая ракета.";"Manually guided (MCLOS) missiles are the most primitive air-to-ground missiles.
After the missile is launched, the pilot or gunner observes the missile's motor or tracer and issues corrective commands to aim at the target.
In the absence of control commands, the missile will behave like a simple unguided rocket.";"Manually guided (MCLOS) missiles are the most primitive air-to-ground missiles.
After the missile is launched, the pilot or gunner observes the missile's motor or tracer and issues corrective commands to aim at the target.
In the absence of control commands, the missile will behave like a simple unguided rocket.";"Manually guided (MCLOS) missiles are the most primitive air-to-ground missiles.
After the missile is launched, the pilot or gunner observes the missile's motor or tracer and issues corrective commands to aim at the target.
In the absence of control commands, the missile will behave like a simple unguided rocket.";"Manually guided (MCLOS) missiles are the most primitive air-to-ground missiles.
After the missile is launched, the pilot or gunner observes the missile's motor or tracer and issues corrective commands to aim at the target.
In the absence of control commands, the missile will behave like a simple unguided rocket.";;
"missions/aircraft_atgm_laser_tft/short";;;;;;;;;;;;;;;;;;;;;;;
"missions/aircraft_atgm_laser_tft";"AGM with laser seeker, visual targeting";"AGM with laser seeker, visual targeting";"AGM with laser seeker, visual targeting";"AGM with laser seeker, visual targeting";"AGM with laser seeker, visual targeting";"УРВП с лазерной ГСН, визуальное наведение";"AGM with laser seeker, visual targeting";"AGM with laser seeker, visual targeting";"AGM with laser seeker, visual targeting";"AGM with laser seeker, visual targeting";"AGM with laser seeker, visual targeting";"AGM com cabeça de busca LASER, seguimento visual";"УРВП с лазерной ГСН, визуальное наведение";"AGM with laser seeker, visual targeting";"AGM with laser seeker, visual targeting";"AGM with laser seeker, visual targeting";"УРВП с лазерной ГСН, визуальное наведение";"AGM with laser seeker, visual targeting";"AGM with laser seeker, visual targeting";"AGM with laser seeker, visual targeting";"AGM with laser seeker, visual targeting";;
"missions/aircraft_atgm_laser_tft/date";;;;;;;;;;;;;;;;;;;;;;;
"missions/aircraft_atgm_laser_tft/objective";"Hit the target using an air-to-ground missile with laser guidance. The carrier aircraft is equipped with a gyro-stabilized targeting pod for guided missiles but does not have an electro-optical targeting system. ";"Hit the target using an air-to-ground missile with laser guidance. The carrier aircraft is equipped with a gyro-stabilized targeting pod for guided missiles but does not have an electro-optical targeting system. ";"Hit the target using an air-to-ground missile with laser guidance. The carrier aircraft is equipped with a gyro-stabilized targeting pod for guided missiles but does not have an electro-optical targeting system. ";"Hit the target using an air-to-ground missile with laser guidance. The carrier aircraft is equipped with a gyro-stabilized targeting pod for guided missiles but does not have an electro-optical targeting system. ";"Hit the target using an air-to-ground missile with laser guidance. The carrier aircraft is equipped with a gyro-stabilized targeting pod for guided missiles but does not have an electro-optical targeting system. ";"Поразите цель при помощи управляемой ракеты ""воздух–поверхность"" с лазерным наведением. Носитель оснащён гиростабилизированной станцией целеуказания управляемым ракетам, но не оснащён оптико-электронной прицельной станцией.";"Hit the target using an air-to-ground missile with laser guidance. The carrier aircraft is equipped with a gyro-stabilized targeting pod for guided missiles but does not have an electro-optical targeting system. ";"Hit the target using an air-to-ground missile with laser guidance. The carrier aircraft is equipped with a gyro-stabilized targeting pod for guided missiles but does not have an electro-optical targeting system. ";"Hit the target using an air-to-ground missile with laser guidance. The carrier aircraft is equipped with a gyro-stabilized targeting pod for guided missiles but does not have an electro-optical targeting system. ";"Hit the target using an air-to-ground missile with laser guidance. The carrier aircraft is equipped with a gyro-stabilized targeting pod for guided missiles but does not have an electro-optical targeting system. ";"Hit the target using an air-to-ground missile with laser guidance. The carrier aircraft is equipped with a gyro-stabilized targeting pod for guided missiles but does not have an electro-optical targeting system. ";"Atingir o alvo usando míssil ar-superfície com guiamento LASER. O portador do míssil está equipado com estação diretora do míssil guiado giro-estabilizada, mas não tem estação de observação eletro-ótica. ";"Поразите цель при помощи управляемой ракеты ""воздух–поверхность"" с лазерным наведением. Носитель оснащён гиростабилизированной станцией целеуказания управляемым ракетам, но не оснащён оптико-электронной прицельной станцией.";"Hit the target using an air-to-ground missile with laser guidance. The carrier aircraft is equipped with a gyro-stabilized targeting pod for guided missiles but does not have an electro-optical targeting system. ";"Hit the target using an air-to-ground missile with laser guidance. The carrier aircraft is equipped with a gyro-stabilized targeting pod for guided missiles but does not have an electro-optical targeting system. ";"Hit the target using an air-to-ground missile with laser guidance. The carrier aircraft is equipped with a gyro-stabilized targeting pod for guided missiles but does not have an electro-optical targeting system. ";"Поразите цель при помощи управляемой ракеты ""воздух–поверхность"" с лазерным наведением. Носитель оснащён гиростабилизированной станцией целеуказания управляемым ракетам, но не оснащён оптико-электронной прицельной станцией.";"Hit the target using an air-to-ground missile with laser guidance. The carrier aircraft is equipped with a gyro-stabilized targeting pod for guided missiles but does not have an electro-optical targeting system. ";"Hit the target using an air-to-ground missile with laser guidance. The carrier aircraft is equipped with a gyro-stabilized targeting pod for guided missiles but does not have an electro-optical targeting system. ";"Hit the target using an air-to-ground missile with laser guidance. The carrier aircraft is equipped with a gyro-stabilized targeting pod for guided missiles but does not have an electro-optical targeting system. ";"Hit the target using an air-to-ground missile with laser guidance. The carrier aircraft is equipped with a gyro-stabilized targeting pod for guided missiles but does not have an electro-optical targeting system. ";;
"missions/aircraft_atgm_laser_tft/desc";"Air-to-ground missiles with the semi-active laser guidance system use laser emissions from the carrier aircraft to guide them towards the target.";"Air-to-ground missiles with the semi-active laser guidance system use laser emissions from the carrier aircraft to guide them towards the target.";"Air-to-ground missiles with the semi-active laser guidance system use laser emissions from the carrier aircraft to guide them towards the target.";"Air-to-ground missiles with the semi-active laser guidance system use laser emissions from the carrier aircraft to guide them towards the target.";"Air-to-ground missiles with the semi-active laser guidance system use laser emissions from the carrier aircraft to guide them towards the target.";"УРВП с полуактивной лазерной системой наведения используют для наведения на цель лазерное излучение, испускаемое носителем.";"Air-to-ground missiles with the semi-active laser guidance system use laser emissions from the carrier aircraft to guide them towards the target.";"Air-to-ground missiles with the semi-active laser guidance system use laser emissions from the carrier aircraft to guide them towards the target.";"Air-to-ground missiles with the semi-active laser guidance system use laser emissions from the carrier aircraft to guide them towards the target.";"Air-to-ground missiles with the semi-active laser guidance system use laser emissions from the carrier aircraft to guide them towards the target.";"Air-to-ground missiles with the semi-active laser guidance system use laser emissions from the carrier aircraft to guide them towards the target.";"Mísseis ar-superfície com sistema de guiamento semi-arivo a LASER podem usar emissões LASER da aeronave portador para o guiar em direção ao alvo.";"УРВП с полуактивной лазерной системой наведения используют для наведения на цель лазерное излучение, испускаемое носителем.";"Air-to-ground missiles with the semi-active laser guidance system use laser emissions from the carrier aircraft to guide them towards the target.";"Air-to-ground missiles with the semi-active laser guidance system use laser emissions from the carrier aircraft to guide them towards the target.";"Air-to-ground missiles with the semi-active laser guidance system use laser emissions from the carrier aircraft to guide them towards the target.";"УРВП с полуактивной лазерной системой наведения используют для наведения на цель лазерное излучение, испускаемое носителем.";"Air-to-ground missiles with the semi-active laser guidance system use laser emissions from the carrier aircraft to guide them towards the target.";"Air-to-ground missiles with the semi-active laser guidance system use laser emissions from the carrier aircraft to guide them towards the target.";"Air-to-ground missiles with the semi-active laser guidance system use laser emissions from the carrier aircraft to guide them towards the target.";"Air-to-ground missiles with the semi-active laser guidance system use laser emissions from the carrier aircraft to guide them towards the target.";;
"missions/aircraft_atgm_laser_container_tft/short";;;;;;;;;;;;;;;;;;;;;;;
"missions/aircraft_atgm_laser_container_tft";"AGM with laser seeker, targeting pod";"AGM with laser seeker, targeting pod";"AGM with laser seeker, targeting pod";"AGM with laser seeker, targeting pod";"AGM with laser seeker, targeting pod";"УРВП с лазерной ГСН, прицельный контейнер";"AGM with laser seeker, targeting pod";"AGM with laser seeker, targeting pod";"AGM with laser seeker, targeting pod";"AGM with laser seeker, targeting pod";"AGM with laser seeker, targeting pod";"AGM com cabeça de busca LASER, estação de seguimento";"УРВП с лазерной ГСН, прицельный контейнер";"AGM with laser seeker, targeting pod";"AGM with laser seeker, targeting pod";"AGM with laser seeker, targeting pod";"УРВП с лазерной ГСН, прицельный контейнер";"AGM with laser seeker, targeting pod";"AGM with laser seeker, targeting pod";"AGM with laser seeker, targeting pod";"AGM with laser seeker, targeting pod";;
"missions/aircraft_atgm_laser_container_tft/date";;;;;;;;;;;;;;;;;;;;;;;
"missions/aircraft_atgm_laser_container_tft/objective";"Hit the target using an air-to-ground missile with laser seeker. The carrier aircraft is equipped with a targeting pod containing an electro-optical targeting system and a laser designator. ";"Hit the target using an air-to-ground missile with laser seeker. The carrier aircraft is equipped with a targeting pod containing an electro-optical targeting system and a laser designator. ";"Hit the target using an air-to-ground missile with laser seeker. The carrier aircraft is equipped with a targeting pod containing an electro-optical targeting system and a laser designator. ";"Hit the target using an air-to-ground missile with laser seeker. The carrier aircraft is equipped with a targeting pod containing an electro-optical targeting system and a laser designator. ";"Hit the target using an air-to-ground missile with laser seeker. The carrier aircraft is equipped with a targeting pod containing an electro-optical targeting system and a laser designator. ";"Поразите цель при помощи управляемой ракеты ""воздух–поверхность"" с лазерным наведением. Носитель оснащён контейнером с оптико-электронной прицельной станцией и лазерным целеуказателем.";"Hit the target using an air-to-ground missile with laser seeker. The carrier aircraft is equipped with a targeting pod containing an electro-optical targeting system and a laser designator. ";"Hit the target using an air-to-ground missile with laser seeker. The carrier aircraft is equipped with a targeting pod containing an electro-optical targeting system and a laser designator. ";"Hit the target using an air-to-ground missile with laser seeker. The carrier aircraft is equipped with a targeting pod containing an electro-optical targeting system and a laser designator. ";"Hit the target using an air-to-ground missile with laser seeker. The carrier aircraft is equipped with a targeting pod containing an electro-optical targeting system and a laser designator. ";"Hit the target using an air-to-ground missile with laser seeker. The carrier aircraft is equipped with a targeting pod containing an electro-optical targeting system and a laser designator. ";"Atingir o alvo usando míssil ar-superfície com cabeça de busca LASER. A aeronave portadora está equipada com contentor de seguimento contendo uma estação de seguimento eletro-ótico e um designador LASER. ";"Поразите цель при помощи управляемой ракеты ""воздух–поверхность"" с лазерным наведением. Носитель оснащён контейнером с оптико-электронной прицельной станцией и лазерным целеуказателем.";"Hit the target using an air-to-ground missile with laser seeker. The carrier aircraft is equipped with a targeting pod containing an electro-optical targeting system and a laser designator. ";"Hit the target using an air-to-ground missile with laser seeker. The carrier aircraft is equipped with a targeting pod containing an electro-optical targeting system and a laser designator. ";"Hit the target using an air-to-ground missile with laser seeker. The carrier aircraft is equipped with a targeting pod containing an electro-optical targeting system and a laser designator. ";"Поразите цель при помощи управляемой ракеты ""воздух–поверхность"" с лазерным наведением. Носитель оснащён контейнером с оптико-электронной прицельной станцией и лазерным целеуказателем.";"Hit the target using an air-to-ground missile with laser seeker. The carrier aircraft is equipped with a targeting pod containing an electro-optical targeting system and a laser designator. ";"Hit the target using an air-to-ground missile with laser seeker. The carrier aircraft is equipped with a targeting pod containing an electro-optical targeting system and a laser designator. ";"Hit the target using an air-to-ground missile with laser seeker. The carrier aircraft is equipped with a targeting pod containing an electro-optical targeting system and a laser designator. ";"Hit the target using an air-to-ground missile with laser seeker. The carrier aircraft is equipped with a targeting pod containing an electro-optical targeting system and a laser designator. ";;
"missions/aircraft_atgm_laser_container_tft/desc";"Air-to-ground missiles with the semi-active laser guidance system use laser emissions from the carrier aircraft to guide them towards the target. Continuous laser illumination of the target from the carrier aircraft is required for guidance until the target is hit.
The targeting pod is equipped with powerful optics that enable the detection and recognition of ground targets from long distances, as well as their automatic tracking and laser designation for guided weapons.";"Air-to-ground missiles with the semi-active laser guidance system use laser emissions from the carrier aircraft to guide them towards the target. Continuous laser illumination of the target from the carrier aircraft is required for guidance until the target is hit.
The targeting pod is equipped with powerful optics that enable the detection and recognition of ground targets from long distances, as well as their automatic tracking and laser designation for guided weapons.";"Air-to-ground missiles with the semi-active laser guidance system use laser emissions from the carrier aircraft to guide them towards the target. Continuous laser illumination of the target from the carrier aircraft is required for guidance until the target is hit.
The targeting pod is equipped with powerful optics that enable the detection and recognition of ground targets from long distances, as well as their automatic tracking and laser designation for guided weapons.";"Air-to-ground missiles with the semi-active laser guidance system use laser emissions from the carrier aircraft to guide them towards the target. Continuous laser illumination of the target from the carrier aircraft is required for guidance until the target is hit.
The targeting pod is equipped with powerful optics that enable the detection and recognition of ground targets from long distances, as well as their automatic tracking and laser designation for guided weapons.";"Air-to-ground missiles with the semi-active laser guidance system use laser emissions from the carrier aircraft to guide them towards the target. Continuous laser illumination of the target from the carrier aircraft is required for guidance until the target is hit.
The targeting pod is equipped with powerful optics that enable the detection and recognition of ground targets from long distances, as well as their automatic tracking and laser designation for guided weapons.";"УРВП с полуактивной лазерной системой наведения используют для наведения на цель лазерное излучение, испускаемое носителем. Для наведения необходим непрерывный лазерный подсвет цели с носителя до момента поражения цели.
Прицельный контейнер оснащён мощной оптикой, позволяющий обнаруживать и распознавать наземные цели с большой дальности, а также осуществлять их автоматическое сопровождение и лазерный подсвет для управляемого оружия.";"Air-to-ground missiles with the semi-active laser guidance system use laser emissions from the carrier aircraft to guide them towards the target. Continuous laser illumination of the target from the carrier aircraft is required for guidance until the target is hit.
The targeting pod is equipped with powerful optics that enable the detection and recognition of ground targets from long distances, as well as their automatic tracking and laser designation for guided weapons.";"Air-to-ground missiles with the semi-active laser guidance system use laser emissions from the carrier aircraft to guide them towards the target. Continuous laser illumination of the target from the carrier aircraft is required for guidance until the target is hit.
The targeting pod is equipped with powerful optics that enable the detection and recognition of ground targets from long distances, as well as their automatic tracking and laser designation for guided weapons.";"Air-to-ground missiles with the semi-active laser guidance system use laser emissions from the carrier aircraft to guide them towards the target. Continuous laser illumination of the target from the carrier aircraft is required for guidance until the target is hit.
The targeting pod is equipped with powerful optics that enable the detection and recognition of ground targets from long distances, as well as their automatic tracking and laser designation for guided weapons.";"Air-to-ground missiles with the semi-active laser guidance system use laser emissions from the carrier aircraft to guide them towards the target. Continuous laser illumination of the target from the carrier aircraft is required for guidance until the target is hit.
The targeting pod is equipped with powerful optics that enable the detection and recognition of ground targets from long distances, as well as their automatic tracking and laser designation for guided weapons.";"Air-to-ground missiles with the semi-active laser guidance system use laser emissions from the carrier aircraft to guide them towards the target. Continuous laser illumination of the target from the carrier aircraft is required for guidance until the target is hit.
The targeting pod is equipped with powerful optics that enable the detection and recognition of ground targets from long distances, as well as their automatic tracking and laser designation for guided weapons.";"Mísseis ar-superfície com sistema de guiamento LASER semi-ativo usam emissões LASER proveniente da aeronave portadora para os guiar em direção ao alvo. É necessária a iluminação LASER contínua do alvo por parte da aeronave portadora para guiamento até atingir o alvo.
A estação diretora está equipada com óticas potentes que permitem a deteção e reconhecimento de alvos terrestres a longas distâncias e ainda seguimento e designação LASER automática para sistemas de armas guiadas.";"УРВП с полуактивной лазерной системой наведения используют для наведения на цель лазерное излучение, испускаемое носителем. Для наведения необходим непрерывный лазерный подсвет цели с носителя до момента поражения цели.
Прицельный контейнер оснащён мощной оптикой, позволяющий обнаруживать и распознавать наземные цели с большой дальности, а также осуществлять их автоматическое сопровождение и лазерный подсвет для управляемого оружия.";"Air-to-ground missiles with the semi-active laser guidance system use laser emissions from the carrier aircraft to guide them towards the target. Continuous laser illumination of the target from the carrier aircraft is required for guidance until the target is hit.
The targeting pod is equipped with powerful optics that enable the detection and recognition of ground targets from long distances, as well as their automatic tracking and laser designation for guided weapons.";"Air-to-ground missiles with the semi-active laser guidance system use laser emissions from the carrier aircraft to guide them towards the target. Continuous laser illumination of the target from the carrier aircraft is required for guidance until the target is hit.
The targeting pod is equipped with powerful optics that enable the detection and recognition of ground targets from long distances, as well as their automatic tracking and laser designation for guided weapons.";"Air-to-ground missiles with the semi-active laser guidance system use laser emissions from the carrier aircraft to guide them towards the target. Continuous laser illumination of the target from the carrier aircraft is required for guidance until the target is hit.
The targeting pod is equipped with powerful optics that enable the detection and recognition of ground targets from long distances, as well as their automatic tracking and laser designation for guided weapons.";"УРВП с полуактивной лазерной системой наведения используют для наведения на цель лазерное излучение, испускаемое носителем. Для наведения необходим непрерывный лазерный подсвет цели с носителя до момента поражения цели.
Прицельный контейнер оснащён мощной оптикой, позволяющий обнаруживать и распознавать наземные цели с большой дальности, а также осуществлять их автоматическое сопровождение и лазерный подсвет для управляемого оружия.";"Air-to-ground missiles with the semi-active laser guidance system use laser emissions from the carrier aircraft to guide them towards the target. Continuous laser illumination of the target from the carrier aircraft is required for guidance until the target is hit.
The targeting pod is equipped with powerful optics that enable the detection and recognition of ground targets from long distances, as well as their automatic tracking and laser designation for guided weapons.";"Air-to-ground missiles with the semi-active laser guidance system use laser emissions from the carrier aircraft to guide them towards the target. Continuous laser illumination of the target from the carrier aircraft is required for guidance until the target is hit.
The targeting pod is equipped with powerful optics that enable the detection and recognition of ground targets from long distances, as well as their automatic tracking and laser designation for guided weapons.";"Air-to-ground missiles with the semi-active laser guidance system use laser emissions from the carrier aircraft to guide them towards the target. Continuous laser illumination of the target from the carrier aircraft is required for guidance until the target is hit.
The targeting pod is equipped with powerful optics that enable the detection and recognition of ground targets from long distances, as well as their automatic tracking and laser designation for guided weapons.";"Air-to-ground missiles with the semi-active laser guidance system use laser emissions from the carrier aircraft to guide them towards the target. Continuous laser illumination of the target from the carrier aircraft is required for guidance until the target is hit.
The targeting pod is equipped with powerful optics that enable the detection and recognition of ground targets from long distances, as well as their automatic tracking and laser designation for guided weapons.";;
"missions/aircraft_atgm_laser_fixed_beam_tft/short";;;;;;;;;;;;;;;;;;;;;;;
"missions/aircraft_atgm_laser_fixed_beam_tft";"AGM with fixed beam laser seeker";"AGM with fixed beam laser seeker";"AGM with fixed beam laser seeker";"AGM with fixed beam laser seeker";"AGM with fixed beam laser seeker";"УРВП с лазерной ГСН с фиксированным лучом";"AGM with fixed beam laser seeker";"AGM with fixed beam laser seeker";"AGM with fixed beam laser seeker";"AGM with fixed beam laser seeker";"AGM with fixed beam laser seeker";"AGM com cabeça de busca por feixe LASER fixo";"УРВП с лазерной ГСН с фиксированным лучом";"AGM with fixed beam laser seeker";"AGM with fixed beam laser seeker";"AGM with fixed beam laser seeker";"УРВП с лазерной ГСН с фиксированным лучом";"AGM with fixed beam laser seeker";"AGM with fixed beam laser seeker";"AGM with fixed beam laser seeker";"AGM with fixed beam laser seeker";;
"missions/aircraft_atgm_laser_fixed_beam_tft/date";;;;;;;;;;;;;;;;;;;;;;;
"missions/aircraft_atgm_laser_fixed_beam_tft/objective";"Hit the target using a laser-guided air-to-ground missile. The aircraft is equipped with an acquisition radar with a fixed laser beam.";"Hit the target using a laser-guided air-to-ground missile. The aircraft is equipped with an acquisition radar with a fixed laser beam.";"Hit the target using a laser-guided air-to-ground missile. The aircraft is equipped with an acquisition radar with a fixed laser beam.";"Hit the target using a laser-guided air-to-ground missile. The aircraft is equipped with an acquisition radar with a fixed laser beam.";"Hit the target using a laser-guided air-to-ground missile. The aircraft is equipped with an acquisition radar with a fixed laser beam.";"Поразите цель при помощи управляемой ракеты ""воздух–поверхность"" с лазерным наведением. Носитель оснащён станцией целеуказания с фиксированным лазерным лучом.";"Hit the target using a laser-guided air-to-ground missile. The aircraft is equipped with an acquisition radar with a fixed laser beam.";"Hit the target using a laser-guided air-to-ground missile. The aircraft is equipped with an acquisition radar with a fixed laser beam.";"Hit the target using a laser-guided air-to-ground missile. The aircraft is equipped with an acquisition radar with a fixed laser beam.";"Hit the target using a laser-guided air-to-ground missile. The aircraft is equipped with an acquisition radar with a fixed laser beam.";"Hit the target using a laser-guided air-to-ground missile. The aircraft is equipped with an acquisition radar with a fixed laser beam.";"Atingir o alvo usando um míssil ar-superfície guiado a LASER. O avião está equipado com um RADAR de aquisição de alvo com um feixe LASER fixo.";"Поразите цель при помощи управляемой ракеты ""воздух–поверхность"" с лазерным наведением. Носитель оснащён станцией целеуказания с фиксированным лазерным лучом.";"Hit the target using a laser-guided air-to-ground missile. The aircraft is equipped with an acquisition radar with a fixed laser beam.";"Hit the target using a laser-guided air-to-ground missile. The aircraft is equipped with an acquisition radar with a fixed laser beam.";"Hit the target using a laser-guided air-to-ground missile. The aircraft is equipped with an acquisition radar with a fixed laser beam.";"Поразите цель при помощи управляемой ракеты ""воздух–поверхность"" с лазерным наведением. Носитель оснащён станцией целеуказания с фиксированным лазерным лучом.";"Hit the target using a laser-guided air-to-ground missile. The aircraft is equipped with an acquisition radar with a fixed laser beam.";"Hit the target using a laser-guided air-to-ground missile. The aircraft is equipped with an acquisition radar with a fixed laser beam.";"Hit the target using a laser-guided air-to-ground missile. The aircraft is equipped with an acquisition radar with a fixed laser beam.";"Hit the target using a laser-guided air-to-ground missile. The aircraft is equipped with an acquisition radar with a fixed laser beam.";;
