"<ID|readonly|noverify>";"<English>";"<French>";"<Italian>";"<German>";"<Spanish>";"<Russian>";"<Polish>";"<Czech>";"<Turkish>";"<Chinese>";"<Japanese>";"<Portuguese>";"<Ukrainian>";"<Serbian>";"<Hungarian>";"<Korean>";"<Belarusian>";"<Romanian>";"<TChinese>";"<HChinese>";"<Vietnamese>";"<Comments>";"<max_chars>"
"coop/Bot183";"Hiroaki";"Hiroaki";"Hiroaki";"Hiroaki";"Hiroaki";"Hiroaki";"Hiroaki";"Hiroaki";"Hiroaki";"浩\t明";"ヒロアキ";"Hiroaki";"Хіруакі";"Hiroaki";"Hiroaki";"히로아키";"Hiroaki";"««Hiroaki»»";"浩\t明";"««\t〔AI-\t陪\t练\t机\t器\t人〕\t»»";"Hiroaki";;
"coop/Bot184";"Hirohiko";"Hirohiko";"Hirohiko";"Hirohiko";"Hirohiko";"Hirohiko";"Hirohiko";"Hirohiko";"Hirohiko";"裕\t彦";"ヒロヒコ";"Hirohiko";"Хірохіко";"Hirohiko";"Hirohiko";"히로히코";"Hirohiko";"««Hirohiko»»";"裕\t彥";"««\t〔AI-\t陪\t练\t机\t器\t人〕\t»»";"Hirohiko";;
"coop/Bot185";"Hiroichi";"Hiroichi";"Hiroichi";"Hiroichi";"Hiroichi";"Hiroichi";"Hiroichi";"Hiroiči";"Hiroichi";"博\t一";"ヒロイチ";"Hiroichi";"Хіроічі";"Hiroichi";"Hiroicsi";"히로이치";"Hiroichi";"««Hiroichi»»";"博\t一";"««\t〔AI-\t陪\t练\t机\t器\t人〕\t»»";"Hiroichi";;
"coop/Bot186";"Hirokazu";"Hirokazu";"Hirokazu";"Hirokazu";"Hirokazu";"Hirokazu";"Hirokazu";"Hirokazu";"Hirokazu";"广\t和";"ヒロカズ";"Hirokazu";"Хіроказу";"Hirokazu";"Hirokazu";"히로카즈";"Hirokazu";"««Hirokazu»»";"廣\t和";"««\t〔AI-\t陪\t练\t机\t器\t人〕\t»»";"Hirokazu";;
"coop/Bot187";"Hironori";"Hironori";"Hironori";"Hironori";"Hironori";"Hironori";"Hironori";"Hironori";"Hironori";"弘\t典";"ヒロノリ";"Hironori";"Хіронорі";"Hironori";"Hironori";"히로노리";"Hironori";"««Hironori»»";"弘\t典";"««\t〔AI-\t陪\t练\t机\t器\t人〕\t»»";"Hironori";;
"coop/Bot188";"Hirosuke";"Hirosuke";"Hirosuke";"Hirosuke";"Hirosuke";"Hirosuke";"Hirosuke";"Hirosuke";"Hirosuke";"广\t介";"ヒロスケ";"Hirosuke";"Хіросуке";"Hirosuke";"Hiroszuke";"히로스케";"Hirosuke";"««Hirosuke»»";"廣\t介";"««\t〔AI-\t陪\t练\t机\t器\t人〕\t»»";"Hirosuke";;
"coop/Bot189";"Hiroyuki";"Hiroyuki";"Hiroyuki";"Hiroyuki";"Hiroyuki";"Hiroyuki";"Hiroyuki";"Hirojuki";"Hiroyuki";"启\t之";"ヒロユキ";"Hiroyuki";"Хіроюкі";"Hiroyuki";"Hirojuki";"히로유키";"Hiroyuki";"««Hiroyuki»»";"啟\t之";"««\t〔AI-\t陪\t练\t机\t器\t人〕\t»»";"Hiroyuki";;
"coop/Bot190";"Hisashi";"Hisashi";"Hisashi";"Hisashi";"Hisashi";"Hisashi";"Hisashi";"Hisaši";"Hisashi";"寿";"ヒサシ";"Hisashi";"Хісаши";"Hisashi";"Hiszasi";"히사시";"Hisashi";"««Hisashi»»";"壽";"««\t〔AI-\t陪\t练\t机\t器\t人〕\t»»";"Hisashi";;
"coop/Bot191";"Hisoka";"Hisoka";"Hisoka";"Hisoka";"Hisoka";"Hisoka";"Hisoka";"Hisoka";"Hisoka";"久\t香";"ヒソカ";"Hisoka";"Хісока";"Hisoka";"Hiszoka";"히소카";"Hisoka";"««Hisoka»»";"久\t香";"««\t〔AI-\t陪\t练\t机\t器\t人〕\t»»";"Hisoka";;
"coop/Bot192";"Hitoshi";"Hitoshi";"Hitoshi";"Hitoshi";"Hitoshi";"Hitoshi";"Hitoshi";"Hitoši";"Hitoshi";"仁\t志";"ヒトシ";"Hitoshi";"Хітоши";"Hitoshi";"Hitosi";"히토시";"Hitoshi";"««Hitoshi»»";"仁\t志";"««\t〔AI-\t陪\t练\t机\t器\t人〕\t»»";"Hitoshi";;
"coop/Bot193";"Hotaka";"Hotaka";"Hotaka";"Hotaka";"Hotaka";"Hotaka";"Hotaka";"Hotaka";"Hotaka";"誉\t高";"ホタカ";"Hotaka";"Хотака";"Hotaka";"Hotaka";"호타카";"Hotaka";"««Hotaka»»";"譽\t高";"««\t〔AI-\t陪\t练\t机\t器\t人〕\t»»";"Hotaka";;
"coop/Bot194";"Ichirou";"Ichirou";"Ichirou";"Ichirou";"Ichirou";"Ichirou";"Ichirou";"Ičirou";"Ichirou";"一\t郎";"イチロウ";"Ichirou";"Ічіроу";"Ichirou";"Icsirou";"이치로";"Ichirou";"««Ichirou»»";"一\t郎";"««\t〔AI-\t陪\t练\t机\t器\t人〕\t»»";"Ichirou";;
"coop/Bot195";"Izanagi";"Izanagi";"Izanagi";"Izanagi";"Izanagi";"Izanagi";"Izanagi";"Izanagi";"Izanagi";"伊\t邪\t那\t岐";"イザナギ";"Izanagi";"Ізанагі";"Izanagi";"Izanagi";"이자나기";"Izanagi";"««Izanagi»»";"伊\t邪\t那\t岐";"««\t〔AI-\t陪\t练\t机\t器\t人〕\t»»";"Izanagi";;
"coop/Bot196";"Jirou";"Jirou";"Jirou";"Jirou";"Jirou";"Jirou";"Jirou";"Jirou";"Jirou";"二\t郎";"ジロウ";"Jirou";"Жиро";"Jirou";"Dzsirou";"지로";"Jirou";"««Jirou»»";"二\t郎";"««\t〔AI-\t陪\t练\t机\t器\t人〕\t»»";"Jirou";;
"coop/Bot197";"Junichi";"Junichi";"Junichi";"Junichi";"Junichi";"Junichi";"Junichi";"Juniči";"Junichi";"顺\t一";"ジュンイチ";"Junichi";"Юнічі";"Junichi";"Dzsunicsi";"준이치";"Junichi";"««Junichi»»";"順\t一";"««\t〔AI-\t陪\t练\t机\t器\t人〕\t»»";"Junichi";;
"coop/Bot198";"Kaede";"Kaede";"Kaede";"Kaede";"Kaede";"Kaede";"Kaede";"Kaede";"Kaede";"枫";"カエデ";"Kaede";"Каєде";"Kaede";"Kaede";"카에데";"Kaede";"««Kaede»»";"楓";"««\t〔AI-\t陪\t练\t机\t器\t人〕\t»»";"Kaede";;
"coop/Bot199";"Katashi";"Katashi";"Katashi";"Katashi";"Katashi";"Katashi";"Katashi";"Kataši";"Katashi";"刚";"ツヨシ";"Katashi";"Каташі";"Katashi";"Katasi";"카타시";"Katashi";"««Katashi»»";"剛";"««\t〔AI-\t陪\t练\t机\t器\t人〕\t»»";"Katashi";;
"coop/Bot200";"Katsumi";"Katsumi";"Katsumi";"Katsumi";"Katsumi";"Katsumi";"Katsumi";"Kacumi";"Katsumi";"胜\t美";"カツミ";"Katsumi";"Катсумі";"Katsumi";"Kacumi";"카츠미";"Katsumi";"««Katsumi»»";"勝\t美";"««\t〔AI-\t陪\t练\t机\t器\t人〕\t»»";"Katsumi";;
"coop/Bot201";"Katsuo";"Katsuo";"Katsuo";"Katsuo";"Katsuo";"Katsuo";"Katsuo";"Kacuo";"Katsuo";"克\t雄";"カツオ";"Katsuo";"Катсуо";"Katsuo";"Kacuo";"카츠오";"Katsuo";"««Katsuo»»";"克\t雄";"««\t〔AI-\t陪\t练\t机\t器\t人〕\t»»";"Katsuo";;
"coop/Bot202";"Kazuhiko";"Kazuhiko";"Kazuhiko";"Kazuhiko";"Kazuhiko";"Kazuhiko";"Kazuhiko";"Kazuhiko";"Kazuhiko";"和\t彦";"カズヒコ";"Kazuhiko";"Казухіко";"Kazuhiko";"Kazuhiko";"카즈히코";"Kazuhiko";"««Kazuhiko»»";"和\t彥";"««\t〔AI-\t陪\t练\t机\t器\t人〕\t»»";"Kazuhiko";;
"coop/Bot203";"Kazuhiro";"Kazuhiro";"Kazuhiro";"Kazuhiro";"Kazuhiro";"Kazuhiro";"Kazuhiro";"Kazuhiro";"Kazuhiro";"一\t弘";"カズヒロ";"Kazuhiro";"Казухіро";"Kazuhiro";"Kazuhiro";"카즈히로";"Kazuhiro";"««Kazuhiro»»";"一\t弘";"««\t〔AI-\t陪\t练\t机\t器\t人〕\t»»";"Kazuhiro";;
"coop/Bot204";"Keihiro";"Keihiro";"Keihiro";"Keihiro";"Keihiro";"Keihiro";"Keihiro";"Keihiro";"Keihiro";"庆\t熙";"ケイヒロ";"Keihiro";"Кейхіро";"Keihiro";"Keihiro";"케이히로";"Keihiro";"««Keihiro»»";"慶\t熙";"««\t〔AI-\t陪\t练\t机\t器\t人〕\t»»";"Keihiro";;
"coop/Bot205";"Keiichi";"Keiichi";"Keiichi";"Keiichi";"Keiichi";"Keiichi";"Keiichi";"Keiiči";"Keiichi";"圭\t一";"ケイイチ";"Keiichi";"Кеічі";"Keiichi";"Keiicsi";"케이이치";"Keiichi";"««Keiichi»»";"圭\t一";"««\t〔AI-\t陪\t练\t机\t器\t人〕\t»»";"Keiichi";;
"coop/Bot206";"Keisuke";"Keisuke";"Keisuke";"Keisuke";"Keisuke";"Keisuke";"Keisuke";"Keisuke";"Keisuke";"启\t介";"ケイスケ";"Keisuke";"Кейсуке";"Keisuke";"Keiszuke";"케이스케";"Keisuke";"««Keisuke»»";"啟\t介";"««\t〔AI-\t陪\t练\t机\t器\t人〕\t»»";"Keisuke";;
"coop/Bot207";"Ken";"Ken";"Ken";"Ken";"Ken";"Ken";"Ken";"Ken";"Ken";"研";"ケン";"Ken";"Кен";"Ken";"Ken";"켄";"Ken";"««Ken»»";"研";"««\t〔AI-\t陪\t练\t机\t器\t人〕\t»»";"Ken";;
"coop/Bot208";"Kichirou";"Kichirou";"Kichirou";"Kichirou";"Kichirou";"Kichirou";"Kichirou";"Kičirou";"Kichirou";"吉\t郎";"キチロウ";"Kichirou";"Кічіроу";"Kichirou";"Kicsirou";"키치로";"Kichirou";"««Kichirou»»";"吉\t郎";"««\t〔AI-\t陪\t练\t机\t器\t人〕\t»»";"Kichirou";;
"coop/Bot209";"Kiyoshi";"Kiyoshi";"Kiyoshi";"Kiyoshi";"Kiyoshi";"Kiyoshi";"Kiyoshi";"Kijoši";"Kiyoshi";"清";"キヨシ";"Kiyoshi";"Кійоши";"Kiyoshi";"Kijosi";"키요시";"Kiyoshi";"««Kiyoshi»»";"清";"««\t〔AI-\t陪\t练\t机\t器\t人〕\t»»";"Kiyoshi";;
"coop/Bot210";"Koichi";"Koichi";"Koichi";"Koichi";"Koichi";"Koichi";"Koichi";"Koiči";"Koichi";"孝\t一";"コウイチ";"Koichi";"Коічі";"Koichi";"Koicsi";"코이치";"Koichi";"««Koichi»»";"孝\t一";"««\t〔AI-\t陪\t练\t机\t器\t人〕\t»»";"Koichi";;
"coop/Bot211";"Kunio";"Kunio";"Kunio";"Kunio";"Kunio";"Kunio";"Kunio";"Kunio";"Kunio";"邦\t夫";"クニオ";"Kunio";"Куньйо";"Kunio";"Kunio";"쿠니오";"Kunio";"««Kunio»»";"邦\t夫";"««\t〔AI-\t陪\t练\t机\t器\t人〕\t»»";"Kunio";;
"coop/Bot212";"Kyou";"Kyou";"Kyou";"Kyou";"Kyou";"Kyou";"Kyou";"Kiou";"Kyou";"京";"キョウ";"Kyou";"Кйоу";"Kyou";"Kjou";"쿄우";"Kyou";"««Kyou»»";"京";"««\t〔AI-\t陪\t练\t机\t器\t人〕\t»»";"Kyou";;
"coop/Bot213";"Makoto";"Makoto";"Makoto";"Makoto";"Makoto";"Makoto";"Makoto";"Makoto";"Makoto";"诚";"マコト";"Makoto";"Макото";"Makoto";"Makoto";"마코토";"Makoto";"««Makoto»»";"誠";"««\t〔AI-\t陪\t练\t机\t器\t人〕\t»»";"Makoto";;
"coop/Bot214";"Mamoru";"Mamoru";"Mamoru";"Mamoru";"Mamoru";"Mamoru";"Mamoru";"Mamoru";"Mamoru";"真\t守";"マモル";"Mamoru";"Мамору";"Mamoru";"Mamoru";"마모루";"Mamoru";"««Mamoru»»";"真\t守";"««\t〔AI-\t陪\t练\t机\t器\t人〕\t»»";"Mamoru";;
"coop/Bot215";"Masaaki";"Masaaki";"Masaaki";"Masaaki";"Masaaki";"Masaaki";"Masaaki";"Masaaki";"Masaaki";"正\t昭";"マサキ";"Masaaki";"Масаакі";"Masaaki";"Maszaaki";"마사아키";"Masaaki";"««Masaaki»»";"正\t昭";"««\t〔AI-\t陪\t练\t机\t器\t人〕\t»»";"Masaaki";;
"coop/Bot216";"Masahiko";"Masahiko";"Masahiko";"Masahiko";"Masahiko";"Masahiko";"Masahiko";"Masahiko";"Masahiko";"昌\t彦";"マサヒロ";"Masahiko";"Месехіко";"Masahiko";"Maszahiko";"마사히코";"Masahiko";"««Masahiko»»";"昌\t彥";"««\t〔AI-\t陪\t练\t机\t器\t人〕\t»»";"Masahiko";;
"coop/Bot217";"Masahiro";"Masahiro";"Masahiro";"Masahiro";"Masahiro";"Masahiro";"Masahiro";"Masahiro";"Masahiro";"正\t弘";"マサヒロ";"Masahiro";"Месехіро";"Masahiro";"Maszahiro";"마사히로";"Masahiro";"««Masahiro»»";"正\t弘";"««\t〔AI-\t陪\t练\t机\t器\t人〕\t»»";"Masahiro";;
"coop/Bot218";"Masakazu";"Masakazu";"Masakazu";"Masakazu";"Masakazu";"Masakazu";"Masakazu";"Masakazu";"Masakazu";"真\t和";"マサカズ";"Masakazu";"Месеказу";"Masakazu";"Maszakazu";"마사카즈";"Masakazu";"««Masakazu»»";"真\t和";"««\t〔AI-\t陪\t练\t机\t器\t人〕\t»»";"Masakazu";;
"coop/Bot219";"Masanori";"Masanori";"Masanori";"Masanori";"Masanori";"Masanori";"Masanori";"Masanori";"Masanori";"正\t宪";"マサノリ";"Masanori";"Месенорі";"Masanori";"Maszanori";"마사노리";"Masanori";"««Masanori»»";"正\t憲";"««\t〔AI-\t陪\t练\t机\t器\t人〕\t»»";"Masanori";;
"coop/Bot220";"Masasuke";"Masasuke";"Masasuke";"Masasuke";"Masasuke";"Masasuke";"Masasuke";"Masasuke";"Masasuke";"政\t助";"マサスケ";"Masasuke";"Месесуке";"Masasuke";"Maszaszuke";"마사스케";"Masasuke";"««Masasuke»»";"政\t助";"««\t〔AI-\t陪\t练\t机\t器\t人〕\t»»";"Masasuke";;
"coop/Bot221";"Masayuki";"Masayuki";"Masayuki";"Masayuki";"Masayuki";"Masayuki";"Masayuki";"Masajuki";"Masayuki";"昌\t之";"マサユキ";"Masayuki";"Месеюкі";"Masayuki";"Maszajuki";"마사유키";"Masayuki";"««Masayuki»»";"昌\t之";"««\t〔AI-\t陪\t练\t机\t器\t人〕\t»»";"Masayuki";;
"coop/Bot222";"Midori";"Midori";"Midori";"Midori";"Midori";"Midori";"Midori";"Midori";"Midori";"绿";"ミドリ";"Midori";"Мідорі";"Midori";"Midori";"미도리";"Midori";"««Midori»»";"綠";"««\t〔AI-\t陪\t练\t机\t器\t人〕\t»»";"Midori";;
"coop/Bot223";"Minori";"Minori";"Minori";"Minori";"Minori";"Minori";"Minori";"Minori";"Minori";"实";"ミノリ";"Minori";"Мінорі";"Minori";"Minori";"미노리";"Minori";"««Minori»»";"實";"««\t〔AI-\t陪\t练\t机\t器\t人〕\t»»";"Minori";;
"coop/Bot224";"Mitsuko";"Mitsuko";"Mitsuko";"Mitsuko";"Mitsuko";"Mitsuko";"Mitsuko";"Micuko";"Mitsuko";"光\t子";"ミツコ";"Mitsuko";"Мітсуко";"Mitsuko";"Micuko";"미츠코";"Mitsuko";"««Mitsuko»»";"光\t子";"««\t〔AI-\t陪\t练\t机\t器\t人〕\t»»";"Mitsuko";;
"coop/Bot225";"Naoki";"Naoki";"Naoki";"Naoki";"Naoki";"Naoki";"Naoki";"Naoki";"Naoki";"直\t树";"ナオキ";"Naoki";"Наокі";"Naoki";"Naoki";"나오키";"Naoki";"««Naoki»»";"直\t樹";"««\t〔AI-\t陪\t练\t机\t器\t人〕\t»»";"Naoki";;
"coop/Bot226";"Natsuko";"Natsuko";"Natsuko";"Natsuko";"Natsuko";"Natsuko";"Natsuko";"Nacuko";"Natsuko";"夏\t子";"ナツコ";"Natsuko";"Натсуко";"Natsuko";"Nacuko";"나츠코";"Natsuko";"««Natsuko»»";"夏\t子";"««\t〔AI-\t陪\t练\t机\t器\t人〕\t»»";"Natsuko";;
"coop/Bot227";"Nobuaki";"Nobuaki";"Nobuaki";"Nobuaki";"Nobuaki";"Nobuaki";"Nobuaki";"Nobuaki";"Nobuaki";"伸\t明";"ノブアキ";"Nobuaki";"Нубякі";"Nobuaki";"Nobuaki";"노부아키";"Nobuaki";"««Nobuaki»»";"伸\t明";"««\t〔AI-\t陪\t练\t机\t器\t人〕\t»»";"Nobuaki";;
"coop/Bot228";"Nobuhiko";"Nobuhiko";"Nobuhiko";"Nobuhiko";"Nobuhiko";"Nobuhiko";"Nobuhiko";"Nobuhiko";"Nobuhiko";"信\t彦";"ノブヒコ";"Nobuhiko";"Нобухіко";"Nobuhiko";"Nobuhiko";"노부히코";"Nobuhiko";"««Nobuhiko»»";"信\t彥";"««\t〔AI-\t陪\t练\t机\t器\t人〕\t»»";"Nobuhiko";;
"coop/Bot229";"Nobuhiro";"Nobuhiro";"Nobuhiro";"Nobuhiro";"Nobuhiro";"Nobuhiro";"Nobuhiro";"Nobuhiro";"Nobuhiro";"延\t博";"ノブヒロ";"Nobuhiro";"Нобухіро";"Nobuhiro";"Nobuhiro";"노부히로";"Nobuhiro";"««Nobuhiro»»";"延\t博";"««\t〔AI-\t陪\t练\t机\t器\t人〕\t»»";"Nobuhiro";;
"coop/Bot230";"Nobuichi";"Nobuichi";"Nobuichi";"Nobuichi";"Nobuichi";"Nobuichi";"Nobuichi";"Nobuiči";"Nobuichi";"信\t一";"ノブイチ";"Nobuichi";"Нобуіши";"Nobuichi";"Nobuicsi";"노부이치";"Nobuichi";"««Nobuichi»»";"信\t一";"««\t〔AI-\t陪\t练\t机\t器\t人〕\t»»";"Nobuichi";;
"coop/Bot231";"Nobukazu";"Nobukazu";"Nobukazu";"Nobukazu";"Nobukazu";"Nobukazu";"Nobukazu";"Nobukazu";"Nobukazu";"信\t和";"ノブカズ";"Nobukazu";"Нобуказу";"Nobukazu";"Nobukazu";"노부카즈";"Nobukazu";"««Nobukazu»»";"信\t和";"««\t〔AI-\t陪\t练\t机\t器\t人〕\t»»";"Nobukazu";;
"coop/Bot232";"Nobunori";"Nobunori";"Nobunori";"Nobunori";"Nobunori";"Nobunori";"Nobunori";"Nobunori";"Nobunori";"宣\t德";"ノブノリ";"Nobunori";"Нобунорі";"Nobunori";"Nobunori";"노부노리";"Nobunori";"««Nobunori»»";"宣\t德";"««\t〔AI-\t陪\t练\t机\t器\t人〕\t»»";"Nobunori";;
"coop/Bot233";"Nobusuke";"Nobusuke";"Nobusuke";"Nobusuke";"Nobusuke";"Nobusuke";"Nobusuke";"Nobusuke";"Nobusuke";"延\t助";"ノブスケ";"Nobusuke";"Нобусукє";"Nobusuke";"Nobuszuke";"노부스케";"Nobusuke";"««Nobusuke»»";"延\t助";"««\t〔AI-\t陪\t练\t机\t器\t人〕\t»»";"Nobusuke";;
"coop/Bot234";"Nobuyuki";"Nobuyuki";"Nobuyuki";"Nobuyuki";"Nobuyuki";"Nobuyuki";"Nobuyuki";"Nobujuki";"Nobuyuki";"修\t之";"ノブユキ";"Nobuyuki";"Нобуюкі";"Nobuyuki";"Nobujuki";"노부유키";"Nobuyuki";"««Nobuyuki»»";"修\t之";"««\t〔AI-\t陪\t练\t机\t器\t人〕\t»»";"Nobuyuki";;
"coop/Bot235";"Noriaki";"Noriaki";"Noriaki";"Noriaki";"Noriaki";"Noriaki";"Noriaki";"Noriaki";"Noriaki";"宪\t昭";"ノリアキ";"Noriaki";"Норіакі";"Noriaki";"Noriaki";"노리아키";"Noriaki";"««Noriaki»»";"憲\t昭";"««\t〔AI-\t陪\t练\t机\t器\t人〕\t»»";"Noriaki";;
"coop/Bot236";"Norihiko";"Norihiko";"Norihiko";"Norihiko";"Norihiko";"Norihiko";"Norihiko";"Norihiko";"Norihiko";"纪\t彦";"ノリヒコ";"Norihiko";"Норіхіко";"Norihiko";"Norihiko";"노리히코";"Norihiko";"««Norihiko»»";"紀\t彥";"««\t〔AI-\t陪\t练\t机\t器\t人〕\t»»";"Norihiko";;
"coop/Bot237";"Norihiro";"Norihiro";"Norihiro";"Norihiro";"Norihiro";"Norihiro";"Norihiro";"Norihiro";"Norihiro";"典\t弘";"ノリヒコ";"Norihiro";"Норіхіро";"Norihiro";"Norihiro";"노리히로";"Norihiro";"««Norihiro»»";"典\t弘";"««\t〔AI-\t陪\t练\t机\t器\t人〕\t»»";"Norihiro";;
"coop/Bot238";"Noriichi";"Noriichi";"Noriichi";"Noriichi";"Noriichi";"Noriichi";"Noriichi";"Noriiči";"Noriichi";"德\t一";"ノリイチ";"Noriichi";"Норіічі";"Noriichi";"Noriicsi";"노리이치";"Noriichi";"««Noriichi»»";"德\t一";"««\t〔AI-\t陪\t练\t机\t器\t人〕\t»»";"Noriichi";;
"coop/Bot239";"Norikazu";"Norikazu";"Norikazu";"Norikazu";"Norikazu";"Norikazu";"Norikazu";"Norikazu";"Norikazu";"哲\t一";"ノリカズ";"Norikazu";"Норіказу";"Norikazu";"Norikazu";"노리카즈";"Norikazu";"««Norikazu»»";"哲\t一";"««\t〔AI-\t陪\t练\t机\t器\t人〕\t»»";"Norikazu";;
"coop/Bot240";"Norisuke";"Norisuke";"Norisuke";"Norisuke";"Norisuke";"Norisuke";"Norisuke";"Norisuke";"Norisuke";"则\t祐";"ノリスケ";"Norisuke";"Норісуке";"Norisuke";"Noriszuke";"노리스케";"Norisuke";"««Norisuke»»";"則\t祐";"««\t〔AI-\t陪\t练\t机\t器\t人〕\t»»";"Norisuke";;
"coop/Bot241";"Noriyuki";"Noriyuki";"Noriyuki";"Noriyuki";"Noriyuki";"Noriyuki";"Noriyuki";"Norijuki";"Noriyuki";"敬\t之";"ノリユキ";"Noriyuki";"Норіюкі";"Noriyuki";"Norijuki";"노리유키";"Noriyuki";"««Noriyuki»»";"敬\t之";"««\t〔AI-\t陪\t练\t机\t器\t人〕\t»»";"Noriyuki";;
"coop/Bot242";"Orochi";"Orochi";"Orochi";"Orochi";"Orochi";"Orochi";"Orochi";"Oroči";"Orochi";"大\t蛇";"オロチ";"Orochi";"Орочі";"Orochi";"Orocsi";"오로치";"Orochi";"««Orochi»»";"大\t蛇";"««\t〔AI-\t陪\t练\t机\t器\t人〕\t»»";"Orochi";;
"coop/Bot243";"Raiden";"Raiden";"Raiden";"Raiden";"Raiden";"Raiden";"Raiden";"Raiden";"Raiden";"来\t田";"ライデン";"Raiden";"Райден";"Raiden";"Raiden";"라이덴";"Raiden";"««Raiden»»";"來\t田";"««\t〔AI-\t陪\t练\t机\t器\t人〕\t»»";"Raiden";;
"coop/Bot244";"Saburo";"Saburo";"Saburo";"Saburo";"Saburo";"Saburo";"Saburo";"Saburo";"Saburo";"三\t郎";"サブロウ";"Saburo";"Сабуро";"Saburo";"Szaburó";"사부로";"Saburo";"««Saburo»»";"三\t郎";"««\t〔AI-\t陪\t练\t机\t器\t人〕\t»»";"Saburo";;
"coop/Bot245";"Satoru";"Satoru";"Satoru";"Satoru";"Satoru";"Satoru";"Satoru";"Satoru";"Satoru";"聪";"サトル";"Satoru";"Сатору";"Satoru";"Szatoru";"사토루";"Satoru";"««Satoru»»";"聰";"««\t〔AI-\t陪\t练\t机\t器\t人〕\t»»";"Satoru";;
"coop/Bot246";"Satoshi";"Satoshi";"Satoshi";"Satoshi";"Satoshi";"Satoshi";"Satoshi";"Satoši";"Satoshi";"智";"サトシ";"Satoshi";"Сатоші";"Satoshi";"Szatosi";"사토시";"Satoshi";"««Satoshi»»";"智";"««\t〔AI-\t陪\t练\t机\t器\t人〕\t»»";"Satoshi";;
"coop/Bot247";"Seiichi";"Seiichi";"Seiichi";"Seiichi";"Seiichi";"Seiichi";"Seiichi";"Seiiči";"Seiichi";"诚\t一";"セイイチ";"Seiichi";"Сюіші";"Seiichi";"Szeiicsi";"세이이치";"Seiichi";"««Seiichi»»";"誠\t一";"««\t〔AI-\t陪\t练\t机\t器\t人〕\t»»";"Seiichi";;
"coop/Bot248";"Seikazu";"Seikazu";"Seikazu";"Seikazu";"Seikazu";"Seikazu";"Seikazu";"Seikazu";"Seikazu";"政";"セイカズ";"Seikazu";"Сейказу";"Seikazu";"Szeikazu";"세이카즈";"Seikazu";"««Seikazu»»";"政";"««\t〔AI-\t陪\t练\t机\t器\t人〕\t»»";"Seikazu";;
"coop/Bot249";"Seisuke";"Seisuke";"Seisuke";"Seisuke";"Seisuke";"Seisuke";"Seisuke";"Seisuke";"Seisuke";"诚\t亮";"セイスケ";"Seisuke";"Сейсуке";"Seisuke";"Szeiszuke";"세이스케";"Seisuke";"««Seisuke»»";"誠\t亮";"««\t〔AI-\t陪\t练\t机\t器\t人〕\t»»";"Seisuke";;
"coop/Bot250";"Setsuko";"Setsuko";"Setsuko";"Setsuko";"Setsuko";"Setsuko";"Setsuko";"Secuko";"Setsuko";"雪\t子";"セツコ";"Setsuko";"Сетсуко";"Setsuko";"Szecuko";"세츠코";"Setsuko";"««Setsuko»»";"雪\t子";"««\t〔AI-\t陪\t练\t机\t器\t人〕\t»»";"Setsuko";;
"coop/Bot251";"Shigeru";"Shigeru";"Shigeru";"Shigeru";"Shigeru";"Shigeru";"Shigeru";"Šigeru";"Shigeru";"茂";"シゲル";"Shigeru";"Шігеру";"Shigeru";"Sigeru";"시게루";"Shigeru";"««Shigeru»»";"茂";"««\t〔AI-\t陪\t练\t机\t器\t人〕\t»»";"Shigeru";;
"coop/Bot252";"Susumi";"Susumi";"Susumi";"Susumi";"Susumi";"Susumi";"Susumi";"Susumi";"Susumi";"进";"ススム";"Susumi";"Сусумі";"Susumi";"Szuszumi";"스스미";"Susumi";"««Susumi»»";"進";"««\t〔AI-\t陪\t练\t机\t器\t人〕\t»»";"Susumi";;
"coop/Bot253";"Tadao";"Tadao";"Tadao";"Tadao";"Tadao";"Tadao";"Tadao";"Tadao";"Tadao";"忠\t生";"タダオ";"Tadao";"Тадао";"Tadao";"Tadao";"타다오";"Tadao";"««Tadao»»";"忠\t生";"««\t〔AI-\t陪\t练\t机\t器\t人〕\t»»";"Tadao";;
"coop/Bot254";"Tadashi";"Tadashi";"Tadashi";"Tadashi";"Tadashi";"Tadashi";"Tadashi";"Tadaši";"Tadashi";"规";"タダシ";"Tadashi";"Тадаші";"Tadashi";"Tadasi";"타다시";"Tadashi";"««Tadashi»»";"規";"««\t〔AI-\t陪\t练\t机\t器\t人〕\t»»";"Tadashi";;
"coop/Bot255";"Takaaki";"Takaaki";"Takaaki";"Takaaki";"Takaaki";"Takaaki";"Takaaki";"Takaaki";"Takaaki";"隆\t明";"タカアキ";"Takaaki";"Такаакі";"Takaaki";"Takaaki";"타카아키";"Takaaki";"««Takaaki»»";"隆\t明";"««\t〔AI-\t陪\t练\t机\t器\t人〕\t»»";"Takaaki";;
"coop/Bot256";"Takahiko";"Takahiko";"Takahiko";"Takahiko";"Takahiko";"Takahiko";"Takahiko";"Takahiko";"Takahiko";"高\t彦";"タカヒロ";"Takahiko";"Такахіко";"Takahiko";"Takahiko";"타카히코";"Takahiko";"««Takahiko»»";"高\t彥";"««\t〔AI-\t陪\t练\t机\t器\t人〕\t»»";"Takahiko";;
