"<ID|readonly|noverify>";"<English>";"<French>";"<Italian>";"<German>";"<Spanish>";"<Russian>";"<Polish>";"<Czech>";"<Turkish>";"<Chinese>";"<Japanese>";"<Portuguese>";"<Ukrainian>";"<Serbian>";"<Hungarian>";"<Korean>";"<Belarusian>";"<Romanian>";"<TChinese>";"<HChinese>";"<Vietnamese>";"<Comments>";"<max_chars>"
"controls/help/tank_hud_gear";"Gear";"Rapport";"Marcia";"Gang";"Marcha";"Передача";"Bieg";"Převod";"Vites";"档\t位";"ギア";"Transmissão";"Передача";"Gear";"Gear";"기어 단수";"Передача";"Gear";"檔\t位";"Gear";"Hộp số";;
"controls/help/tank_hud_rpm";"Engine rotation rate";"Vitesse de rotation du moteur";"Giri al minuto del motore";"Motordrehzahl";"Velocidad de rotación del motor";"Обороты двигателя";"Prędkość obrotowa silnika";"Otáčky motoru";"Motor dönme oranı";"发\t动\t机\t转\t速";"エンジン\t回転数";"Taxa de rotação do motor";"Швидкість обертання двигуна";"Engine rotation rate";"Engine rotation rate";"엔진 회전수";"Обороты двигателя";"Engine rotation rate";"發\t動\t機\t轉\t速";"Engine rotation rate";"Tốc độ xoay động cơ";;
"controls/help/tank_hud_speed";"Speed of ground vehicle";"Vitesse du véhicule terrestre";"Velocità del mezzo terrestre";"Fahrzeuggeschwindigkeit";"Velocidad del vehículo terrestre";"Скорость танка";"Szybkość pojazdu naziemnego";"Rychlost bojového vozidla";"Kara aracının hızı";"载\t具\t行\t驶\t速\t度";"地上車両の\t速度";"Velocidade do veículo terrestre";"Швидкість наземної техніки";"Speed of ground vehicle";"Speed of ground vehicle";"지상 장비의 속도";"Скорость танка";"Speed of ground vehicle";"載\t具\t行\t駛\t速\t度";"Speed of ground vehicle";"Tốc độ của phương tiện mặt đất";;
"controls/help/tank_xray";"By activating the tank's X-ray vision, you will be able to see all critical modules";"En activant la vision à rayons X du char, vous pourrez voir tous les modules critiques";"Attivando la visione a Raggi-X per i carri, potrai visionare tutti i moduli critici";"Die Aktivierung der Röntgensicht des Panzers ermöglicht es alle kritischen Module zu sehen";"Al activar la visión de rayos X del tanque, podrás ver todos los módulos críticos";"Включив рентген танка, вы сможете увидеть все критические модули";"Aktywując widok wnętrza czołgu, będziesz móc zobaczyć wszystkie krytyczne moduły";"Aktivací rentgenového vidění tanku uvidíte všechny kritické moduly";"Tankın X-ray görüntüsünü etkinleştirerek tüm kritik modüllerini görebilirsiniz";"进\t入\t内\t构\t布\t局\t展\t示\t视\t角 (默\t认\t按\t键 O) 后\t可\t以\t查\t看\t载\t具\t所\t有\t的\t关\t键\t部\t件";"戦車の\tX\t線視点を\t有効にすると、\t重要\tモジュールのすべてを\t確認できます。";"Ao ativar a visão de raios X do tanque, você poderá ver todos os módulos críticos";"Активувавши рентгенівське бачення танка, ви зможете побачити всі критично важливі модулі";"By activating the tank's X-ray vision, you will be able to see all critical modules";"By activating the tank's X-ray vision, you will be able to see all critical modules";"엑스레이를 켜면, 주요 모듈을 확인하실 수 있습니다.";"Включив рентген танка, вы сможете увидеть все критические модули";"By activating the tank's X-ray vision, you will be able to see all critical modules";"進\t入\t內\t構\t佈\t局\t展\t示\t視\t角 (預\t設\t按\t鍵 O) 後\t可\t查\t看\t載\t具\t所\t有\t的\t關\t鍵\t零\t件";"By activating the tank's X-ray vision, you will be able to see all critical modules";"Bằng cách bật góc nhìn X-ray của xe tăng, bạn sẽ có thể thấy tất cả những mô đun quan trọng";;
"controls/help/ID_REPAIR_TANK_0";"Ground vehicle repair";"Réparation du tank";"Riparazioni veicolo";"Fahrzeug-Reparatur";"Reparación del carro de combate";"Ремонт танка";"Naprawa jednostki naziemnej";"Oprava vozidla";"Kara aracı onarımı";"维\t修\t车\t辆";"戦車修理";"Reparação do tanque";"Ремонт танка";"Popravka tenka";"Harckocsi megjavítása";"전차 수리 시작/중지";"Рамонт танка";"Reparare tanc";"地\t面\t載\t具\t維\t修";"维\t修\t车\t辆";"Sửa chữa xe tăng";;
"controls/help/ID_TARGET_CAMERA_0";"Zoom Camera";"Zoom de la caméra";"Zoom Telecamera";"Zoomansicht";"Zoom de la cámara";"Приблизиться";"Przybliż Widok";"Přiblížení pohledu";"Kamerayı Yakınlaştır";"视\t角\t缩\t放";"カメラを\tズーム";"Câmara de zoom";"Камера наближення";"Kamera za zumiranje";"Közelítés";"화면 확대/축소";"Наблізіць камеру";"Zoom cameră";"縮\t放\t視\t角";"视\t角\t缩\t放";"Phóng Camera";;
"controls/help/ID_ZOOM_HOLD_GM_0";"Zoom Camera";"Zoom de la caméra";"Zoom Telecamera";"Zoomansicht";"Zoom de la cámara";"Приблизиться";"Przybliż Widok";"Přiblížení pohledu";"Kamerayı yakınlaştır";"视\t角\t缩\t放";"カメラズーム";"Câmara de zoom";"Камера наближення";"Kamera za zumiranje";"Közelítés";"화면 확대/축소";"Наблізіць камеру";"Zoom cameră";"縮\t放\t視\t角";"视\t角\t缩\t放";"Phóng Camera";;
"controls/help/ID_TOGGLE_VIEW_GM_0";"Sniper mode";"Mode sniper";"Modalità Cecchino";"Richtschützenansicht";"Modo de francotirador";"Снайперский режим";"Tryb snajperski";"Pohled přes zaměřovač";"Nişancı modu";"瞄\t准\t镜\t视\t角";"スナイパーモード";"Modo de atirador";"Снайперський режим";"Snajperski režim";"Irányzéknézet";"포수 조준경 시점";"Снайперскі рэжым";"Mod lunetist";"瞄\t準\t鏡\t視\t角";"瞄\t准\t镜\t视\t角";"Chế độ nhắm bắn";;
"controls/help/ID_ACTION_BAR_ITEM_1_0";"Select the first type of shells";"Sélectionnez le premier type d'obus";"Seleziona il primo tipo di proiettile";"Erste Munitionsart auswählen";"Seleccionar el primer tipo de proyectil";"Выбор первого типа снарядов";"Wybierz pierwszy typ pocisku";"Vybrat první typ munice";"İlk mühimmat türünü seç";"选\t择\t弹\t种 1";"第一の\t弾種を\t選択する";"Selecione o primeiro tipo de munições";"Вибрати перший тип снарядів";"Izaberi prvu vrstu granata";"Első lőszertípus kiválasztása";"1번 탄종 선택";"Выбраць першы тып снарадаў";"Selectare proiectile tip 1";"選\t擇\t第\t一\t彈\t藥\t種\t類";"选\t择\t弹\t种 1";"Chọn loại đạn pháo thứ nhất";;
"controls/help/ID_ACTION_BAR_ITEM_2_0";"Select the second type of shells";"Sélectionnez le deuxième type d'obus";"Seleziona il secondo tipo di proiettile";"Zweite Munitionsart auswählen";"Seleccionar el segundo tipo de proyectil";"Выбор второго типа снарядов";"Wybierz drugi typ pocisku";"Vybrat druhý typ munice";"İkinci mühimmat türünü seç";"选\t择\t弹\t种 2";"第二の\t弾種を\t選択する";"Selecione o segundo tipo de munições";"Вибрати другий тип снарядів";"Izaberi drugu vrstu granata";"Második lőszertípus kiválasztása";"2번 탄종 선택";"Выбраць другі тып снарадаў";"Selectare proiectile tip 2";"選\t擇\t第\t二\t彈\t藥\t種\t類";"选\t择\t弹\t种 2";"Chọn loại đạn pháo thứ hai";;
"controls/help/ID_ACTION_BAR_ITEM_3_0";"Select the third type of shells";"Sélectionnez le troisième type d'obus";"Seleziona il terzo tipo di proiettile";"Dritte Munitionsart auswählen";"Seleccionar el tercer tipo de proyectil";"Выбор третьего типа снарядов";"Wybierz trzeci typ pocisku";"Vybrat třetí typ munice";"Üçüncü mühimmat türünü seç";"选\t择\t弹\t种 3";"第三の\t弾種を\t選択する";"Selecione o terceiro tipo de munições";"Вибрати третій тип снарядів";"Izaberi treću vrstu granata";"Harmadik lőszertípus kiválasztása";"3번 탄종 선택";"Выбраць трэці тып снарадаў";"Selectare proiectile tip 3";"選\t擇\t第\t三\t彈\t藥\t種\t類";"选\t择\t弹\t种 3";"Chọn loại đạn pháo thứ ba";;
"controls/help/ID_ACTION_BAR_ITEM_4_0";"Select the fourth type of shells";"Sélectionnez le quatrième type d'obus";"Seleziona il quarto tipo di proiettile";"Vierte Munitionsart auswählen";"Seleccionar el cuarto tipo de proyectil";"Выбор четвёртого типа снарядов";"Wybierz czwarty typ pocisku";"Vybrat čtvrtý typ munice";"Dördüncü mühimmat türünü seç";"选\t择\t弹\t种 4";"第四の\t弾種を\t選択する";"Selecione o quarto tipo de munições";"Вибрати четвертий тип снарядів";"Izaberi četvrtu vrstu granata";"Negyedik lőszertípus kiválasztása";"4번 탄종 선택";"Выбраць чацвёрты тып снарадаў";"Selectare proiectile tip 4";"選\t擇\t第\t四\t彈\t藥\t種\t類";"选\t择\t弹\t种 4";"Chọn loại đạn pháo thứ tư";;
"controls/help/ID_ACTION_BAR_ITEM_5_0";"Artillery strike";"Frappe d'artillerie";"Chiamata artiglieria";"Artillerieschlag";"Modo de apuntamiento de artillería";"Артиллерийский удар";"Ostrzał artyleryjski";"Palebná podpora";"Topçu ateşi";"呼\t叫\t火\t炮\t支\t援";"支援砲撃";"Salva de artilharia";"Артилерійський удар";"Artiljerijski napad";"Tüzérségi támogatás";"포격 지원 요청";"Артылерыйскі ўдар";"Salvă artilerie";"呼\t叫\t火\t炮\t支\t援";"呼\t叫\t火\t炮\t支\t援";"Chế độ gọi pháo binh hỗ trợ";;
"controls/help/ID_ACTION_BAR_ITEM_6_0";"Fire extinguisher";"Extincteur";"Estintori";"Feuerlöscher";"Extintor de incendios";"Огнетушитель";"Gaśnica";"Hasicí přístroj";"Yangın söndürücü";"使\t用\t灭\t火\t器";"消火器";"Extintor";"Вогнегасник";"Protivopožarni aparat";"Tűzoltó berendezés";"소화기";"Вогнетушыцель";"Extinctor";"滅\t火\t器";"使\t用\t灭\t火\t器";"Bình chữa cháy";;
"controls/help/ID_CAMERA_NEUTRAL_0";"Press and hold to look around";"Appuyez et maintenez pour regarder autour";"Premi e mantieni per guardarti intorno";"Zum Umschauen Taste drücken und halten";"Presione y mantenga pulsado para mirar alrededor";"Нажмите и удерживайте, чтобы осмотреться вокруг";"Naciśnij i przytrzymaj, aby się rozglądać";"Stiskni a podrž pro rozhlížení okolo";"Etrafa bakmak için basılı tut";"按\t住\t后\t可\t环\t顾\t四\t周";"押し\t続けて\t辺りを\t見回す";"Pressione e segure para olhar ao redor";"Натисніть та утримуйте, щоб огледітися навколо";"Pritisni i drži da bi gledao okolo";"Tartsd lenyomva a körbenézéshez";"눌러서 주위 둘러보기";"Націсніце і ўтрымлівайце, каб агледзецца навокал";"Apasă și menține apăsat pentru a privi împrejur";"按\t住\t後\t可\t環\t顧\t四\t週";"按\t住\t后\t可\t环\t顾\t四\t周";"Nhấn và giữ để nhìn xung quanh";;
"controls/help/ID_SHOW_VOICE_MESSAGE_LIST_0";"Send a short message to your team";"Envoyer un court message à votre équipe";"Invia un breve messaggio alla tua squadra";"Kurze Funknachricht an das Team senden";"Enviar un mensaje corto a tu equipo";"Короткие сообщения для команды";"Wyślij krótką wiadomość do swojej drużyny";"Poslat zprávu spojencům";"Takımına kısa bir mesaj gönder";"发\t送\t一\t份\t无\t线\t电 (语\t音)\t作\t战\t通\t讯";"味方に\tショートメッセージを\t送信";"Enviar uma mensagem curta para sua equipe";"Короткі повідомлення для команди";"Pošalji kratku poruku tvom timu";"Küldj rövid rádióüzenetet a csapatodnak";"아군에게 짧은 메시지 보내기";"Кароткія паведамленні для каманды";"Trimite un mesaj scurt echipei tale";"發\t送\t一\t份\t無\t線\t電\t（語\t音）\t作\t戰\t通\t訊";"发\t送\t一\t份\t无\t线\t电\t（语\t音）\t作\t战\t通\t讯";"Gửi tin nhắn thoại ngắn cho đội của bạn";;
"controls/gm_throttle";"Ground vehicle throttle";"Accélération du char";"Acceleratore del veicolo";"Panzer: Beschleunigung";"Acelerador del tanque";"Танковый газ";"Do przodu / Do tyłu";"Plyn vozidla";"Kara aracı gazı";"油\t门";"戦車の\tスロットル";"Acelerador do tanque";"Танковий газ";"Gas tenka";"Harckocsi gázkar";"전차 가속페달";"Танкавы газ";"Accelerare tanc";"油\t門";"油\t门";"Ga xe tăng";;
"hotkeys/gm_throttle";"Ground vehicle throttle";"Accélération du char";"Acceleratore del veicolo";"Panzer: Beschleunigung";"Acelerador del tanque";"Танковый газ";"Naprzód / W Tył ";"Plyn vozidla";"Kara aracı gazı";"油\t门";"戦車の\tスロットル";"Acelerador do tanque";"Танковий газ";"Gas tenka";"Harckocsi gázkar";"전차 가속페달";"Танкавы газ";"Accelerare tanc";"地\t面\t載\t具\t油\t門";"油\t门";"Ga xe tăng";;
"controls/gm_steering";"Ground vehicle steering";"Pilotage du char";"Sterzo del veicolo";"Panzer: Lenkung";"Dirección del tanque";"Танковое руление";"Sterowanie czołgiem";"Řízení vozidla";"Kara aracı dönüşü";"转\t向";"戦車の\t旋回";"Condução do tanque";"Керування танком";"Upravljački sistem tenka";"Harckocsi kormánymű";"전차 조향";"Танкавае руленне";"Direcție tanc";"轉\t向";"转\t向";"Trục lái xe tăng";;
"hotkeys/gm_steering";"Ground vehicle steering";"Pilotage du char";"Sterzo del veicolo";"Panzer: Lenkung";"Dirección del tanque";"Танковое руление";"Sterowanie czołgiem";"Řízení vozidla";"Kara aracı dönüşü";"转\t向";"戦車の\t旋回";"Condução do tanque";"Танкове кермування";"Upravljački sistem tenka";"Harckocsi kormánymű";"전차 조향";"Танкавае руленне";"Direcție tanc";"轉\t向";"转\t向";"Trục lái xe tăng";;
"hotkeys/gm_steering_rangeMin";"Ground vehicle steering left";"Virage à gauche en char";"Sterzo del veicolo a sinistra";"Panzer nach links lenken";"Conducción de tanque hacia la izquierda";"Танковый поворот налево";"Skręt w lewo";"Otočení vozidla doleva";"Kara aracı sola dönüşü";"左\t转";"戦車の\t左旋回";"Virar o tanque para a esquerda";"Танковий поворот ліворуч";"Upravljač tenka levo";"Harckocsi kormányzás balra";"전차 왼쪽으로";"Танкавы паварот налева";"Virare tanc la stânga";"左\t轉";"左\t转";"Lái xe tăng sang trái";;
"hotkeys/gm_steering_rangeMax";"Ground vehicle steering right";"Virage à droite en char";"Sterzo del veicolo a destra";"Panzer nach rechts lenken";"Conducción de tanque hacia la derecha";"Танковый поворот направо";"Skręt w prawo";"Otočení vozidla doprava";"Kara aracı sağa dönüşü";"右\t转";"戦車の\t右旋回";"Virar o tanque para a direita";"Танковий поворот праворуч";"Upravljač tenka desno";"Harckocsi kormányzás jobbra";"전차 오른쪽으로";"Танкавы паварот направа";"Virare tanc la dreapta";"右\t轉";"右\t转";"Lái xe tăng sang phải";;
"hotkeys/gm_steering_rangeSet";"Reset ground vehicle steering axis";"Réinitialiser l'axe de contrôle du char";"Reimposta asse sterzo veicolo";"Panzer: Lenkungsachse zurücksetzen";"Reiniciar el eje de dirección del tanque";"Сбросить значение оси танкового руления";"Przywróć ustawienia osi skętu czołgu";"Resetovat osu řízení vozidla";"Kara aracı dönüş eksenini sıfırla";"重\t置\t陆\t战\t转\t向\t轴";"戦車の\tステアリング\t軸を\tリセット";"Reiniciar eixos de direção do tanque";"Скинути значення вісі танкового кермування";"Resetuj osu tenkovskog upravljanja";"Harckocsi kormányműtengely alaphelyzetbe";"지상 장비의 조향축 초기화";"Вярнуць вось танкавага рулення ў перадвызначанае становішча";"Resetare axă direcție tanc";"重\t置\t轉\t向\t軸";"重\t置\t坦\t克\t转\t向\t轴";"Đặt lại trục lái của phương tiện mặt đất";;
"controls/gm_brake_left";"Ground vehicle left brake";"Frein gauche de char";"Freno sinistro del veicolo";"Panzer: Linke Bremse";"Freno izquierdo del tanque";"Танковый левый тормоз";"Lewy hamulec";"Levá brzda vozidla";"Kara aracı sol fren";"左\t侧\t制\t动";"戦車左\tブレーキ";"Freio/travão esquerdo do tanque";"Танкове ліве гальмо";"Leva kočnica tenka";"Harckocsi bal fék";"전차 왼쪽 제동";"Танкавы левы тормаз";"Frână stânga tanc";"左\t方\t煞\t車";"左\t侧\t制\t动";"Phanh bên trái xe tăng";;
"hotkeys/gm_brake_left";"Enable ground vehicle left brake axis";"Activer l'axe du frein gauche du char";"Freno sinistro del veicolo";"Panzer: Linke Bremse";"Freno izquierdo del tanque";"Активация оси танкового левого тормоза";"Lewy hamulec";"Zapnout levou osu brzdy vozidla";"Kara aracı sol fren eksenini etkinleştir";"启\t用\t左\t侧\t制\t动\t轴";"戦車左\tブレーキ";"Habilitar eixo do freio/travão esquerdo do tanque";"Активація вісі танкового лівого гальма";"Leva kočnica tenka";"Harckocsi bal fék";"전차 왼쪽 제동";"Задзейнічаць танкавы левы тормаз";"Activare axă frânare stânga tanc";"啟\t用\t左\t方\t煞\t車\t軸";"左\t侧\t制\t动";"Phanh bên trái xe tăng";;
"hotkeys/gm_brake_left_rangeMin";"Minimum ground vehicle left brake axis";"Axe minimum du frein de gauche (char)";"Asse minimo freno sinistro del veicolo";"Minimale linke Bremsstärkenachse";"Eje mínimo de freno izquierdo de tanque";"Минимальное значение оси танкового левого тормоза";"Minimalna wartość osi lewego hamulca";"Minimální osa levé brzdy bojového vozidla";"Minimum kara aracı sol fren ekseni";"左\t轮\t制\t动\t轴\t最\t小\t值";"戦車の\t最小左\tブレーキ\t軸";"Eixo mínimo do freio/travão esquerdo do tanque";"Мінімальне значення вісі танкового лівого гальма";"Minimum ground vehicle left brake axis";"Harckocsi bal fék tengely - minimális érték";"좌측 제동축의 최솟값 (지상 장비)";"Мінімальнае значэнне восі танкавага левага тормазу";"Minim axă frânare stânga tanc";"左\t方\t煞\t車\t軸\t最\t小\t值";"最\t小\t地\t面\t载\t具\t左\t方\t刹\t车\t轴";"Trục phanh trái tối thiểu của phương tiện trên mặt đất";;
"hotkeys/gm_brake_left_rangeMax";"Maximum ground vehicle left brake axis";"Axe maximum du frein de gauche (char)";"Asse massimo freno sinistro del veicolo";"Maximale linke Bremsstärkenachse";"Eje máximo de freno izquierdo de tanque";"Максимальное значение оси танкового левого тормоза";"Maksymalna wartość osi lewego hamulca";"Maximální osa levé brzdy bojového vozidla";"Maksimum kara aracı sol fren ekseni";"左\t轮\t制\t动\t轴\t最\t大\t值";"戦車の\t最大左\tブレーキ\t軸";"Eixo máximo do freio/travão esquerdo do tanque";"Максимальне значення вісі танкового лівого гальма";"Maximum ground vehicle left brake axis";"Harckocsi bal fék tengely - maximális érték";"좌측 제동축의 최댓값 (지상 장비)";"Максімальнае значэнне восі танкавага левага тормазу";"Maxim axă frânare stânga tanc";"左\t方\t煞\t車\t軸\t最\t大\t值";"最\t大\t地\t面\t载\t具\t左\t方\t刹\t车\t轴";"Trục phanh trái tối đa của phương tiện trên mặt đất";;
"hotkeys/gm_brake_left_rangeDec";"Decrease ground vehicle left brake axis";"Diminuer l'axe du frein de gauche (char)";"Diminuisci asse minimo freno sinistro del veicolo";"Linke Bremsstärkenachse verringern";"Disminuir eje de freno izquierdo de tanque";"Уменьшить значение оси танкового левого тормоза";"Zmniejsz wartość osi lewego hamulca";"Snížit osu levé brzdy bojového vozidla";"Kara aracı sol fren eksenini azalt";"减\t小\t左\t轮\t制\t动\t轴";"戦車の\t左\tブレーキ\t軸を\t減少する";"Reduzir eixo do freio/travão esquerdo do tanque";"Зменшити значення вісі танкового лівого гальма";"Decrease ground vehicle left brake axis";"Harckocsi bal fék tengely - érték csökkentése";"좌측 제동축의 값 감소 (지상 장비)";"Паменшыць значэнне восі танкавага левага тормазу";"Reducere valoare axă frânare stânga tanc";"減\t少\t左\t方\t煞\t車\t軸";"减\t少\t地\t面\t载\t具\t左\t方\t刹\t车\t轴";"Giảm Trục phanh trái của phương tiện trên mặt đất";;
"hotkeys/gm_brake_left_rangeInc";"Increase ground vehicle left brake axis";"Augmenter l'axe du frein de gauche (char)";"Aumenta asse minimo freno sinistro del veicolo";"Linke Bremsstärkenachse erhöhen";"Aumentar eje de freno izquierdo de tanque";"Увеличить значение оси танкового левого тормоза";"Zwiększ wartość osi lewego hamulca";"Zvýšit osu levé brzdy bojového vozidla";"Kara aracı sol fren eksenini arttır";"增\t加\t左\t轮\t制\t动\t轴";"戦車の\t左\tブレーキ\t軸を\t増加する";"Aumentar eixo do freio/travão esquerdo do tanque";"Збільшити значення вісі танкового лівого гальма";"Increase ground vehicle left brake axis";"Harckocsi bal fék tengely - érték növelése";"좌측 브레이크 축의 값 증가 (지상 장비)";"Павялічыць значэнне восі танкавага левага тормазу";"Creșetere valoare axă frânare stânga tanc";"增\t加\t左\t方\t煞\t車\t軸";"增\t加\t地\t面\t载\t具\t左\t方\t刹\t车\t轴";"Tăng Trục phanh trái của phương tiện trên mặt đất";;
"hotkeys/gm_brake_left_rangeSet";"Reset ground vehicle left brake axis";"Réinitialiser l'axe du frein de gauche (char)";"Reimposta l'asse del freno sinistro";"Linke Bremsstärkenachse zurücksetzen";"Restablecer eje de freno izquierdo de tanque";"Сброс значения оси танкового левого тормоза";"Lewy hamulec w położeniu domyślnym";"Resetovat osu levé brzdy bojového vozidla";"Kara aracı sol fren eksenini sıfırla";"重\t置\t左\t轮\t制\t动\t轴";"戦車の\t左\tブレーキ\t軸を\t初期化する";"Redefinir eixo do freio/travão esquerdo do tanque";"Скидання значення вісі танкового лівого гальма";"Reset ground vehicle left brake axis";"Harckocsi bal fék tengely - alaphelyzetbe";"좌측 제동축의 값 초기화 (지상 장비)";"Вярнуць значэнне восі танкавага левага тормазу ў пeрадвызначанае становішча";"Resetare axă frânare stânga tanc";"重\t置\t左\t方\t煞\t車\t軸";"重\t置\t地\t面\t载\t具\t左\t方\t刹\t车\t轴";"Đặt lại trục phanh trái của phương tiện trên mặt đất";;
"controls/gm_brake_right";"Ground vehicle right brake";"Frein droit de char";"Freno destro del veicolo";"Panzer: Rechte Bremse";"Freno derecho del tanque";"Танковый правый тормоз";"Prawy hamulec";"Pravá brzda vozidla";"Kara aracı sağ fren";"右\t侧\t制\t动";"戦車右\tブレーキ";"Freio/travão direito do tanque";"Танкове праве гальмо";"Desna kočnica tenka";"Harckocsi jobb fék";"전차 오른쪽 제동";"Танкавы правы тормаз";"Frână dreapta tanc";"右\t方\t煞\t車";"右\t侧\t制\t动";"Phanh bên phải xe tăng";;
"hotkeys/gm_brake_right";"Enable ground vehicle right brake axis";"Activer l'axe du frein droit de char";"Freno destro del veicolo";"Panzer: Rechte Bremse";"Freno derecho del tanque";"Активация оси танкового правого тормоза";"Prawy hamulec";"Pravá brzda vozidla";"Kara aracı sağ fren eksenini etkinleştir";"启\t用\t右\t侧\t制\t动\t轴";"戦車右\tブレーキ";"Habilitar freio/travão direito do tanque";"Танкове праве гальмо";"Desna kočnica tenka";"Harckocsi jobb fék";"전차 오른쪽 제동";"Задзейнічаць танкавы правы тормаз";"Activare axă frânare dreapta tanc";"啟\t用\t右\t方\t煞\t車\t軸";"右\t侧\t制\t动";"Phanh bên phải xe tăng";;
"hotkeys/gm_brake_right_rangeMin";"Minimum ground vehicle right brake axis";"Axe minimum du frein de droite (char)";"Asse minimo freno destro del veicolo";"Minimale rechte Bremsstärkenachse";"Eje mínimo de freno derecho de tanque";"Минимальное значение оси танкового правого тормоза";"Minimalna wartość osi prawego hamulca";"Minimální osa pravé brzdy bojového vozidla";"Minimum kara aracı sağ fren ekseni";"右\t轮\t制\t动\t轴\t最\t小\t值";"戦車の\t最小右\tブレーキ\t軸";"Eixo mínimo do freio/travão direito do tanque";"Мінімальне значення вісі танкового правого гальма";"Minimum ground vehicle right brake axis";"Harckocsi jobb fék tengely - minimális érték";"우측 제동축의 최솟값 (지상 장비)";"Мінімальнае значэнне восі танкавага правага тормазу";"Minim axă frânare dreapta tanc";"右\t方\t煞\t車\t軸\t最\t小\t值";"最\t小\t地\t面\t载\t具\t右\t方\t刹\t车\t轴";"Trục phanh phải tối thiểu của phương tiện trên mặt đất";;
"hotkeys/gm_brake_right_rangeMax";"Maximum ground vehicle right brake axis";"Axe maximum du frein de droite (char)";"Asse massimo freno destro del veicolo";"Maximale rechte Bremsstärkenachse";"Eje máximo de freno derecho de tanque";"Максимальное значение оси танкового правого тормоза";"Maksymalna wartość osi prawego hamulca";"Maximální osa pravé brzdy bojového vozidla";"Maksimum kara aracı sağ fren ekseni";"右\t轮\t制\t动\t轴\t最\t大\t值";"戦車の\t最大右\tブレーキ\t軸";"Eixo máximo do freio/travão direito do tanque";"Максимальне значення вісі танкового правого гальма";"Maximum ground vehicle right brake axis";"Harckocsi jobb fék tengely - maximális érték";"우측 제동축의 최댓값 (지상 장비)";"Максімальнае значэнне восі танкавага правага тормазу";"Maxim axă frânare dreapta tanc";"右\t方\t煞\t車\t軸\t最\t大\t值";"最\t大\t地\t面\t载\t具\t右\t方\t刹\t车\t轴";"Trục phanh phải tối đa của phương tiện trên mặt đất";;
"hotkeys/gm_brake_right_rangeDec";"Decrease ground vehicle right brake axis";"Diminuer l'axe du frein de droite (char)";"Diminuisci asse minimo freno destro del veicolo";"Rechte Bremsstärkenachse verringern";"Disminuir eje de freno derecho de tanque";"Уменьшить значение оси танкового правого тормоза";"Zmniejsz wartość osi prawego hamulca";"Snížit osu pravé brzdy bojového vozidla";"Kara aracı sağ fren eksenini azalt";"减\t小\t右\t轮\t制\t动\t轴";"戦車の\t右\tブレーキ\t軸を\t減少する";"Reduzir eixo do freio/travão direito do tanque";"Зменшити значення вісі танкового правого гальма";"Decrease ground vehicle right brake axis";"Harckocsi jobb fék tengely - érték csökkentése";"우측 제동축의 값 감소 (지상 장비)";"Паменшыць значэнне восі танкавага правага тормазу";"Reducere valoare axă frânare dreapta tanc";"減\t少\t右\t方\t煞\t車\t軸";"减\t少\t地\t面\t载\t具\t右\t方\t刹\t车\t轴";"Giảm Trục phanh phải của phương tiện trên mặt đất";;
"hotkeys/gm_brake_right_rangeInc";"Increase ground vehicle right brake axis";"Augmenter l'axe du frein de droite (char)";"Aumenta asse minimo freno destro del veicolo";"Rechte Bremsstärkenachse erhöhen";"Aumentar eje de freno derecho de tanque";"Увеличить значение оси танкового правого тормоза";"Zwiększ wartość osi prawego hamulca";"Zvýšit osu pravé brzdy bojového vozidla";"Kara aracı sağ fren eksenini arttır";"增\t加\t右\t轮\t制\t动\t轴";"戦車の\t右\tブレーキ\t軸を\t増加する";"Aumentar eixo do freio/travão direito do tanque";"Збільшити значення вісі танкового правого гальма";"Increase ground vehicle right brake axis";"Harckocsi jobb fék tengely - érték növelése";"우측 제동축의 값 증가 (지상 장비)";"Павялічыць значэнне восі танкавага правага тормазу";"Creștere valoare axă frânare dreapta tanc";"增\t加\t右\t方\t煞\t車\t軸";"增\t加\t地\t面\t载\t具\t右\t方\t刹\t车\t轴";"Tăng Trục phanh phải của phương tiện trên mặt đất";;
"hotkeys/gm_brake_right_rangeSet";"Reset ground vehicle right brake axis";"Réinitialiser l'axe du frein de droite (char)";"Reimposta l'asse del freno destro";"Rechte Bremsstärkenachse zurücksetzen";"Restablecer eje de freno derecho de tanque";"Сброс значения оси танкового правого тормоза";"Prawy hamulec w położeniu domyślnym";"Resetovat osu pravé brzdy bojového vozidla";"Kara aracı sağ fren eksenini sıfırla";"重\t置\t右\t轮\t制\t动\t轴";"戦車の\t右\tブレーキ\t軸を\t初期化する";"Redefinir eixo do freio/travão direito do tanque";"Скидання значення вісі танкового правого гальма";"Reset ground vehicle right brake axis";"Harckocsi jobb fék tengely - alaphelyzetbe";"우측 제동축의 값 초기화 (지상 장비)";"Вярнуць значэнне восі танкавага правага тормазу ў пeрадвызначанае становішча";"Resetare axă frânare dreapta tanc";"重\t置\t右\t方\t煞\t車\t軸";"重\t置\t地\t面\t载\t具\t右\t方\t刹\t车\t轴";"Đặt lại trục phanh phải của phương tiện trên mặt đất";;
