"<ID|readonly|noverify>";"<English>";"<French>";"<Italian>";"<German>";"<Spanish>";"<Russian>";"<Polish>";"<Czech>";"<Turkish>";"<Chinese>";"<Japanese>";"<Portuguese>";"<Ukrainian>";"<Serbian>";"<Hungarian>";"<Korean>";"<Belarusian>";"<Romanian>";"<TChinese>";"<HChinese>";"<Vietnamese>";"<Comments>";"<max_chars>"
"multiplayer/sectors";"Sectors";"Secteurs";"Settori";"Sektoren";"Sectores";"Секторы";"Sektory";"Sektory";"Bölgeler";"防​区";"セクター";"Setores";"Сектори";"Sektori";"Szektorok";"구역";"Сектары";"Sectoare";"防​區";"防​区";"Khu vực";;
"multiplayer/bombers";"Bombers";"Bombardiers";"Bombardieri";"Bomber";"Bombarderos";"Бомбардировщики";"Bombowce";"Bombardéry";"Bombardıman uçakları";"轰​炸​机";"爆撃機";"Bombardeiros";"Бомбардувальники";"Bombarderi";"Bombázók";"폭격기";"Бамбардзіроўшчыкі";"Bombardiere";"轟​炸​機";"轰​炸​机";"Máy bay ném bom";;
"multiplayer/fighters";"Fighters";"Chasseurs";"Caccia";"Jäger";"Cazas";"Истребители";"Myśliwce";"Stíhačky";"Avcılar";"战​斗​机";"戦闘機";"Caças";"Винищувачі";"Lovci";"Vadászrepülők";"전투기";"Знішчальнікі";"Avioane de vânătoare";"戰​鬥​機";"战​斗​机";"Máy bay tiêm kích";;
"multiplayer/infantry";"Infantry";"Infanterie";"Fanteria";"Infanterie";"Infantería";"Пехота";"Piechota";"Pěchota";"Piyadeler";"步​兵";"歩兵隊";"Infantaria";"Піхота";"Pešadija";"Gyalogság";"보병";"Пяхота";"Infanterie";"步​兵";"步​兵";"Bộ binh";;
"multiplayer/tanks";"Tanks";"Chars";"Carri armati";"Panzer";"Tanques";"Танки";"Czołgi";"Tanky";"Tanklar";"坦​克";"戦車";"Tanques";"Танки";"Tenkovi";"Harckocsik";"전차";"Танкі";"Tancuri";"坦​克";"坦​克";"Xe tăng";;
"multiplayer/artillery";"Artillery";"Artillerie";"Artiglieria";"Artillerie";"Artillería";"Артиллерия";"Artyleria";"Dělostřelectvo";"Topçular";"火​炮";"砲兵隊";"Artilharia";"Артилерія";"Artiljerija";"Tüzérség";"야포";"Артылерыя";"Artilerie";"火​炮";"火​炮";"Pháo binh";;
"multiplayer/ships";"Warships";"Bateaux";"Navi da Guerra";"Schiffe";"Barcos";"Корабли";"Okręty";"Lodě";"Savaş gemileri";"军​舰";"艦船";"Navios";"Кораблі";"Brodovi";"Hadihajók";"함선";"Караблі";"Nave";"軍​艦";"舰​船";"Tàu chiến";;
"multiplayer/nonBalancedGame";"Unbalanced Game";"Partie déséquilibrée";"Partita non equilibrata";"Unausgeglichenes Spiel";"Juego Desparejo";"Несбалансированная игра";"Gra niezrównoważona";"Nevyvážená hra";"Dengesiz Oyun";"游​戏​不​够​平​衡";"不均衡な\tゲーム";"Jogo desequilibrado";"Незбалансована гра";"Nebalansirana igra";"Kiegyensúlyozatlan játék";"불균형 게임";"Незбалансаваная гульня";"Partidă nebalansată";"遊​戲​不​夠​平​衡";"游​戏​不​够​平​衡";"Trận chiến chưa cân bằng";;
"multiplayer/autobalanceIn";"Autobalance In";"Équilibrage automatique dans";"Equil. autom. tra";"Automatischer Ausgleich in";"Balance Automático En";"Автобалансировка через";"Automatyczne równoważenie";"Automatické vyvážení za";"Otomatik Dengeleme Süresi";"自​动​平​衡​倒​计​时";"自動不均衡補正まであと";"Balanceamento automático em";"Автобалансування через";"Automatski balans za";"Automatikus kiegyensúlyozás";"자동 균형";"Аўтаматычнае балансаванне з дапамогай";"Autobalansare în";"自​動​平​衡​倒​計​時";"自​动​平​衡​倒​计​时";"Tự động cân bằng trong";;
"multiplayer/battleStartsIn";"Battle starts in {time}";"Le combat commence dans {time}";"La battaglia inizia tra {time}";"Schlacht beginnt in {time}";"Batalla empieza en {time}";"Бой начнётся через {time}";"Bitwa zacznie się za {time}";"Bitva začíná za {time}";"Savaş {time} içinde başlayacak";"战​斗​将​在 {time} 后​开​始";"戦闘開始まで {time}";"A batalha começa em {time}";"Бій почнеться через {time}";"Bitka počinje za {time}";"A kezdésig: {time}";"전투 시작까지 {time}";"Бітва пачнецца праз {time}";"Bătălia începe în {time}";"戰​鬥​將​在 {time} 後​開​始";"战​斗​将​在 {time} 后​开​始";"Trận chiến sẽ bắt đầu trong {time}";;
"multiplayer/closeByDisbalance";"Room will be closed in {time}";"Le salon sera fermé dans {time}";"La sala sarà chiusa tra {time}";"Sitzung schließt in {time}";"La sala se cerrará en {time}";"Комната будет закрыта через {time}";"Pokój będzie zamknięty z powodu nierównowagi zespołów w {time}";"Místnost bude uzavřena za {time}";"Oda dengesiz takımlar nedeniyle {time} içinde kapanacaktır";"游​戏​将​在 {time} 后​关​闭";"部屋は\tチームの\tアンバランスにより {time} 以内に\tクローズされます。";"A sala será fechada em {time}";"Кімната буде закрита через {time}";"Soba će biti zatvorena za {time}";"A szoba {time} múlva bezárásra kerül.";"팀 불균형으로 인해 {time} 뒤 방이 폐쇄됩니다.";"Пакой будзе закрыты праз {time}";"Sesiunea va fi închisă în {time}";"遊​戲​將​在 {time} 後​關​閉";"由​于​队​伍​不​平​衡，​房​间​将​在 {time} 后​关​闭";"Phòng sẽ đóng trong {time}";;
"multiplayer/reason";"Reason";"Raison";"Motivo";"Grund";"Razón";"Причина";"Powód";"Důvod";"Neden";"原​因";"理由";"Razão";"Причина";"Razlog";"Indoklás";"사유";"Прычына";"Motiv";"原​因";"原​因";"Lý do";;
"roomCloseReason/MATCH.NOT_ENOUGH_PLAYERS";"Not enough players";"Pas assez de joueurs";"Giocatori insufficienti";"Unzureichende Spieler";"No hay suficientes jugadores";"Недостаточно игроков.";"Za mało graczy";"Nedostatek hráčů";"Yeterli oyuncu yok";"玩​家​人​数​不​够";"プレイヤーが\t不足しています";"Jogadores insuficientes";"Недостатньо гравців";"Nema dovoljno igrača";"Nincs elég játékos";"플레이어수가 부족합니다";"Замала гульцоў.";"Jucători insuficienți";"玩​家​人​數​不​夠";"玩​家​人​数​不​够";"Không đủ người chơi";;
"roomCloseReason/MATCH.TEAM_IS_DISBALANCED";"Unbalanced teams";"Équipes déséquilibrées";"Squadre non bilanciate";"Unausgeglichene Teams";"Equipos disparejos";"Несбалансированные команды";"Gra niezrównoważona";"Nevyvážené strany";"Dengesiz takımlar";"游​戏​不​平​衡";"不均衡な\tチーム";"Equipes desequilibradas";"Незбалансовані команди";"Nebalansirani timovi";"Kiegyensúlyozatlan csapatok";"불균형 팀";"Незбалансаваныя каманды";"Echipe nebalansate";"遊​戲​不​平​衡";"游​戏​不​平​衡";"Đội không cân bằng";;
"multiplayer/battleInProgressTime";"Battle is already in progress {time}";"La bataille est déjà en cours {time}";"La battaglia è già in corso {time}";"Die Schlacht hat vor {time} begonnen";"La batalla ya está en marcha {time}";"Бой уже идёт {time}";"Bitwa jest już w toku {time}";"Bitva už probíhá {time}";"Savaş devam ediyor {time}";"战​斗​正​在​进​行​中：​{time}";"戦闘は\t進行中です {time}";"Batalha já está em andamento {time}";"Бій вже йде {time}";"Bitka je već u toku {time}";"A csata már {time} ideje elkezdődött";"전투가 이미 진행중입니다. {time}";"Бой ужо ідзе {time}";"Bătălia este deja în desfășurare de {time}";"戰​鬥​正​在​進​行​中：​{time}";"战​斗​正​在​进​行​中：​{time}";"Trận chiến đã đang diễn ra {time}";;
"multiplayer/battleInProgress";"Battle is already in progress";"La bataille est déjà en cours";"La battaglia è già in corso";"Die Schlacht hat bereits begonnen";"La batalla ya está en marcha";"Бой уже идёт";"Bitwa jest już w toku";"Bitva už probíhá";"Savaş devam ediyor";"战​斗​正​在​进​行​中";"バトルはすでに\t進行中です";"Batalha já está em andamento";"Бій вже йде";"Bitka je već u toku";"A csata már elkezdődött";"전투가 이미 진행중입니다";"Бой ужо ідзе";"Bătălia este deja în desfășurare";"戰​鬥​正​在​進​行​中";"战​斗​正​在​进​行​中";"Trận chiến đang diễn ra";;
"wait/generation";"Preparing missions";"Préparation des missions en cours";"Preparazione missioni";"Bereite Missionen vor.";"Preparando misiones";"Подготовка миссий";"Przygotowywanie misji";"Příprava misí";"Görevler hazırlanıyor";"任​务​准​备​中";"ミッションを\t変更中";"Preparando para a missão";"Підготовка місій";"Priprema misija";"Küldetések előkészítése";"임무 준비 중";"Падрыхтоўка місій";"Pregătire misiuni";"任​務​準​備​中";"任​务​准​备​中";"Chuẩn bị nhiệm vụ";;
"multiplayer/noRespawnBasesLeft";"No available respawn base.";"Aucune base de réapparition disponible.";"Nessuna base di respawn disponibile.";"Kein Einstiegspunkt verfügbar!";"No hay base de reaparición disponible.";"Нет доступной базы появления.";"Brak dostępnych punktów odradzania.";"Není k dispozici žádná oblast nasazení";"Mevcut doğma üssü yok.";"没​有​可​用​的​重​生​基​地。";"利用可能な\tリスポーン\t地点がありません。";"Não há base de respawn disponível.";"Немає доступної бази появи.";"Nema dostupnih baza za povratak u igru.";"Nincs elérhető belépési pont.";"부활할 수 있는 기지가 없습니다.";"Няма базы, на якой можна адрадзіцца.";"Nu există bază de intrare disponibilă.";"沒​有​可​用​的​重​生​基​地。";"没​有​可​用​的​重​生​基​地。";"Không có vị trí xuất quân phù hợp.";;
"multiplayer/respawnBaseAvailableTime";"Chosen respawn base will become unavailable in {time}";"La base de réapparition ne sera plus disponible dans {time}";"La base di rigenerazione scelta non sarà più disponibile tra {time}";"Die für den Einstieg gewählte Basis wird in {time} inaktiv";"La base de reaparición elegida se volverá indisponible en {time}";"Выбранная база появления станет недоступна через {time}";"Wybrany punkt odrodzenia przestanie być dostępny za {time}";"Vybrané místo nasazení bude nedostupné za {time}";"Seçilen yeniden doğma üssü {time} içinde kullanılamaz olacak";"所​选​重​生​点​在 {time} 后​将​不​可​用";"選択した\tリスポーン\t地点は {time} で\t使用できなくなります。";"Base de respawn escolhida estará disponível em {time}";"Обрана база відродження стане доступна через {time}";"Chosen respawn base will become unavailable in {time}";"A választott újraéledési pont {time} múlva elérhetetlenné válik";"선택한 부활 지점은 {time} 안에 비활성화 될 것입니다.";"Выбраная база адраджэння будзе даступная праз {time}";"Baza de intrare aleasă va deveni indisponibilă în {time}";"所​選​重​生​點​在 {time} 後​將​不​可​用";"所​选​重​生​点​在 {time} 后​将​不​可​用";"Điểm hồi sinh đã chọn sẽ trở thành không khả dụng trong {time}";;
"multiplayer/noCrewsLeft";"No available crews to choose";"Aucun équipage disponible à choisir";"Nessun equipaggio disponibile";"Keine Besatzungen verfügbar";"No hay ninguna tripulación disponible para elegir.";"Нет экипажей, доступных для выбора";"Brak dostępnej załogi.";"Žádná dostupná osádka";"Seçecek mürettebat yok";"无​可​用​乘​员​组";"使用可能な\t搭乗員が\t選ばれていません";"Sem tripulantes disponíveis para escolher";"Немає екіпажів, доступних для вибору";"Nema dostupnih posada za izbor";"Nincs elérhető legénység a kiválasztáshoz.";"선택할 수 있는 승무원이 없습니다.";"Няма экіпажаў, якія можна выбраць";"Nu sunt echipaje disponibile pentru alegere";"無​可​用​乘​員​組";"无​可​用​乘​员​组";"Không có kíp lái để lựa chọn";;
"multiplayer/noRespawnsInMission";"You cannot respawn in this mission any more.";"Vous ne pouvez plus réapparaître dans cette mission.";"Rigenerazione non consentita in questa missione.";"In dieser Mission kannst du keinen Wiedereinstieg mehr nutzen.";"No puedes volver a reaparecer en esta misión.";"В данной миссии больше нельзя возродиться.";"W tej misji nie możesz się odradzać.";"Do této mise už nemůžeš nasadit žádný stroj";"Bu görevde tekrar doğamazsın.";"已​无​法​在​本​任​务​中​重​生。";"この\tミッションでは\t最大\tスポーン\t数を\t超えて\t出撃できません。";"Não pode fazer novamente respawn nesta missão.";"У цій місії більше не можна відродитися.";"U ovoj misiji nema povrataka u igru.";"Nem tudsz többször belépni ezen a küldetésen.";"이 임무에서는 더 이상 부활할 수 없습니다.";"У гэтай місіі больш нельга адраджацца.";"Nu mai poți intra în această misiune.";"本​任​務​中​無​法​重​生。";"已​无​法​在​本​任​务​中​重​生。";"Bạn không thể hồi sinh trong nhiệm vụ này.";;
"multiplayer/loadingMissionData";"Waiting for data from the server...";"En attente des données du serveur...";"In attesa di risposta dal server...";"Warte auf Daten des Servers...";"Esperando datos desde el servidor...";"Ожидание данных с сервера...";"Ładowanie danych z serwera...";"Čekání na data ze serveru…";"Sunucudan veri bekleniyor...";"等​待​服​务​器​返​回​数​据...";"サーバーからの\tデータを\t待っています...";"Esperando pelos dados do servidor...";"Очікування даних з сервера...";"Čekanje podataka sa servera...";"Várakozás a szerver adataira…";"서버에서 데이터를 기다리는 중...";"Чаканне даных з сервера...";"Se așteaptă date de la server...";"等​待​服​務​器​返​回​數​據...";"等​待​服​务​器​返​回​数​据...";"Đang chờ dữ liệu từ máy chủ...";;
"multiplayer/noTeamUnitLeft";"Your team ran out of {unitName}.";"Votre équipe n'a plus de {unitName}.";"Il tuo team ha esaurito i {unitName}.";"Dein Team hat alle '{unitName}' aufgebraucht.";"Tu equipo se ha quedado sin {unitName}.";"У вашей команды закончились {unitName}.";"Twoja drużyna wykorzystała wszystkie {unitName}.";"Tvá strana už nemá {unitName}";"Takımınızda {unitName} tükendi.";"你​的​队​伍​已​没​有​{unitName}。";"あなたの\tチームは{unitName} を\t持っていません。";"Sua equipe ficou sem {unitName}.";"У вашої команди закінчилися {unitName}.";"Vaš tim je ostao bez {unitName}.";"A csapatodnak nincs több {unitName} járműve.";"아군이 {unitName}을(를) 모두 소모했습니다.";"У вашай каманды скончыліся {unitName}.";"Echipa ta a rămas fără {unitName}.";"你​的​隊​伍​已​沒​有​{unitName}。";"你​的​队​伍​已​没​有​{unitName}。";"Đội của bạn đã hết {unitName}.";;
"multiplayer/noArmyRespawnsLeft";"No respawns left for {armyIcon} ({armyName}).";"Plus d'apparitions restantes pour {armyIcon} ({armyName}).";"Nessuna rigenerazione disponibile per {armyIcon} ({armyName}).";"Keine Wiedereinstiege übrig für {armyIcon} ({armyName}).";"No hay reapariciones restantes para {armyIcon} ({armyName}).";"Не осталось возрождений на {armyIcon} ({armyName}).";"Brak odrodzeń dla {armyIcon} ({armyName}).";"Nezbývá žádné nasazení pro {armyIcon} ({armyName})";"{armyIcon} ({armyName}) için doğma hakkı kalmadı.";"{armyIcon}​（{armyName}）​已​无​法​重​生。";"{armyIcon}({armyName}) の\tリスポーンは\t残っていません。";"Não há mais respawns para {armyIcon} ({armyName}).";"Не залишилося відроджень на {armyIcon} ({armyName}).";"Bez povrataka u igru {armyIcon} ({armyName}).";"{armyIcon} ({armyName}) belépési lehetőségei elfogytak.";"{armyIcon} ({armyName})(으)로 더 이상 부활할 수 없습니다.";"Не засталося адраджэнняў на {armyIcon} ({armyName}).";"Nu mai sunt disponibile intrări pentru {armyIcon} ({armyName}).";"{armyIcon}​（{armyName}）​已​無​法​重​生。";"{armyIcon}​（{armyName}）​已​无​法​重​生。";"Không còn lượt hồi sinh cho {armyIcon} ({armyName}).";;
"multiplayer/teamUnitsLeftHeader";"The remaining vehicles of your team";"Les véhicules restants de votre équipe";"I vecoli rimanenti del tuo team";"Verbleibende Fahrzeuge deines Teams";"Los vehículos restantes de tu equipo";"Оставшаяся техника вашей команды";"Pozostałe maszyny twojej drużyny";"Zbývající stroje tvého týmu";"Ekibinizden geriye kalan araçlar";"本​队​剩​余​载​具";"チームの\t残り\t機体";"O restante dos veículos da sua equipe";"Техніка вашої команди що залишилася";"Preostala vozila u vašem timu";"A csapatod hátralevő járművei";"아군의 남은 장비";"У вашай каманды засталася тэхніка";"Vehicule din echipa ta rămase";"本​隊​剩​餘​載​具";"本​队​剩​余​载​具";"Các phương tiện còn lại của đội bạn";;
"multiplayer/enemyTeamUnitsLeftHeader";"The remaining vehicles of enemy team";"Les véhicules restants de l'équipe ennemie";"Unità restanti della squadra nemica";"Verbleibende Fahrzeuge des gegnerischen Teams";"Los vehículos restantes del equipo enemigo";"Оставшаяся техника команды противника";"Pozostałe maszyny wrogiej drużyny";"Zbývající stroje nepřítele";"Düşman takımının kalan araçları";"敌​方​剩​余​载​具";"敵\tチームの\t残りの\t兵器";"O restante dos veículos da equipe adversária";"Решта техніки ворожої команди";"The remaining vehicles of enemy team";"Az ellenséges csapat hátralevő járművei";"적 팀의 남은 장비";"Астатняя тэхніка варожай каманды";"Vehicule din echipa inamică rămase";"敵​方​剩​餘​載​具";"敌​方​队​伍​剩​余​载​具";"Các phương tiện còn lại của đội địch";;
"multiplayer/personalUnitsLeftHeader";"Your remaining vehicles";"Vos véhicules restants";"Unità rimaste";"Deine verbleibenden Fahrzeuge";"Tus vehículos restantes";"Ваша оставшаяся техника";"Twoje pozostałe jednostki";"Tvoje zbývající stroje";"Kalan araçlarınız";"剩​余​载​具";"残りの\t兵器";"Os seus veículos restantes";"Ваша техніка, що залишилась";"Your remaining vehicles";"Megmaradt járművek";"당신의 남은 장비";"Ваша тэхніка, што засталася";"Vehicule personale rămase";"剩​餘​載​具";"你​的​剩​余​载​具";"Các phương tiện còn lại của bạn";;
"tournament/prerequisite";"You need to match the following requirements to participate:";"Vous devez remplir les conditions suivantes pour participer :";"È necessario soddisfare i requisiti seguenti per partecipare:";"Du musst für die Teilnahme die folgenden Anforderungen erfüllen:";"Debes cumplir con los siguientes requisitos para participar:";"Чтобы принять участие, вы должны соответствовать следующим условиям:";"Aby wziąć udział, musisz spełnić następujące wymagania:";"Pokud se chceš zúčastnit, musíš splnit následující požadavky:";"Katılmak için şu özelliklere uygun olmalısın:";"需​满​足​以​下​条​件​方​可​加​入：";"この\tミッションを\tプレイするには、\t次の\t条件を\t満たす\t必要があります:";"Precisa de coincidir com os seguintes requisitos para participar:";"Щоб взяти участь, ви повинні відповідати наступним умовам:";"Da biste učestvovali morate zadovoljiti sledeće zahteve:";"Az alábbi feltételeket kell teljesítened a részvételhez:";"참여하기 위해선 요구사항을 만족해야 합니다:";"Каб узяць удзел, трэба адпавядаць наступным умовам:";"Trebuie să îndeplinești condițiile următoare pentru a participa:";"需​滿​足​以​下​條​件​方​可​加​入：";"需​满​足​以​下​条​件​方​可​加​入：";"Bạn cần đạt các yêu cầu sau để tham gia:";;
"rank/prestige1";"Lieutenant";"Lieutenant";"Tenente";"Leutnant";"Teniente";"Лейтенант";"Porucznik";"Poručík";"Teğmen";"中​尉";"中尉";"Tenente";"Лейтенант";"Poručnik";"Hadnagy";"중위";"Лейтэнант";"Locotenent";"中​尉";"中​尉";"Trung úy";;
"rank/prestige2";"Captain";"Capitaine";"Capitano";"Hauptmann";"Capitán";"Капитан";"Kapitan";"Kapitán";"Yüzbaşı";"上​尉";"大尉";"Capitão";"Капітан";"Kapetan";"Százados";"대위";"Капітан";"Căpitan";"上​尉";"上​尉";"Đại úy";;
"rank/prestige3";"Major";"Lieutenant-colonel";"Maggiore";"Major";"Mayor";"Майор";"Major";"Major";"Binbaşı";"少​校";"少佐";"Major";"Майор";"Major";"Őrnagy";"소령";"Маёр";"Maior";"少​校";"少​校";"Thiếu tá";;
"rank/prestige4";"Colonel";"Colonel";"Colonnello";"Oberstleutnant";"Coronel";"Подполковник";"Pułkownik";"Plukovník";"Albay";"中​校";"中佐";"Coronel";"Підполковник";"Pukovnik";"Ezredes";"중령";"Падпалкоўнік";"Colonel";"中​校";"中​校";"Trung tá";;
"rank/prestige5";"Commander";"Général de brigade";"Comandante";"Oberst";"Comandante";"Полковник";"Dowódca";"Velitel";"Tümgeneral";"上​校";"大佐";"Comandante";"Полковник";"Komandir";"Parancsnok";"대령";"Палкоўнік";"Comandant";"上​校";"上​校";"Thượng tá";;
"rank/prestige6";"Commodore";"Général de division";"Commodoro";"Generalleutnant";"Comodoro";"Генерал-майор";"Komodor";"Komodor";"Korgeneral";"少​将";"准将";"Comodoro";"Генерал-майор";"Komodor";"Vezérőrnagy";"준장";"Генерал-маёр";"Comodor";"少​將";"少​将";"Đại tá";;
"rank/prestige7";"General";"Général de corps d'armée";"Generale";"General";"General";"Генерал";"Generał";"Generál";"Orgeneral";"中​将";"大将";"General";"Генерал";"General";"Altábornagy";"대장";"Генерал";"General";"中​將";"中​将";"Đại tướng";;
"rank/prestige8";"Marshal";"Général d'armée";"Capo di Stato Maggiore";"Feldmarschall";"Mariscal";"Маршал";"Marszałek";"Maršál";"Mareşal";"大​将";"元帥";"Marechal";"Маршал";"Maršal";"Vezérezredes";"원수";"Маршал";"Mareșal";"大​將";"大​将";"Nguyên soái";;
"multiplayer/btnChat";"Chat";"Chat";"Chat";"Chat";"Chat";"Чат";"Czat";"Konverzace";"Sohbet";"聊​天";"チャット";"Chat";"Чат";"Čet";"Társalgó";"대화방";"Чат";"Discuții";"聊​天";"聊​天";"Trò chuyện";;
"multiplayer/curRound";"Round {round} of {total}";"Manche {round} sur {total}";"Round {round} di {total}";"Runde {round} von {total}";"Ronda {round} de {total}";"Раунд {round} из {total}";"Runda {round} z {total}";"Kolo {round} z {total}";"Raunt {round} / {total}";"回​合​阶​段：​{round}​／​{total}";"ラウンド {round}/{total}";"Ronda {round} de {total}";"Раунд {round} з {total}";"Runda {round} od {total}";"{round}/{total}. kör";"{round}/{total} 라운드";"Раўнд {round} з {total}";"Runda {round} din {total}";"回​合​階​段：​{round}​／​{total}";"回​合​阶​段：​{round}​／​{total}";"Vòng {round} của {total}";;
"multiplayer/gamemode";"Mode";"Mode";"Modalità";"Modus";"Modo";"Режим";"Tryb";"Mód";"Mod";"模​式";"モード";"Modo";"Режим";"Režim";"Mód";"난이도";"Рэжым";"Mod";"模​式";"模​式";"Chế độ chơi";"6 symbols or shorter";
"multiplayer/currentWaitTime";"Waiting time";"Temps d'attente";"Tempo di attesa";"Wartezeit";"Tiempo de espera";"Время ожидания";"Czas oczekiwania";"Čekací doba";"Bekleme süresi";"等​待​时​间";"待機時間";"Tempo de espera";"Час очікування";"Vreme čekanja";"Várakozási idő";"대기 시간";"Час чакання";"Timp de așteptare";"等​待​時​間";"等​待​时​间";"Thời gian chờ";;
"multiplayer/averageWaitTime";"Average waiting time";"Temps d'attente moyen";"Tempo medio di attesa";"Durchschn. Wartezeit";"Tiempo de espera medio";"Среднее время ожидания";"Przeciętny czas oczekiwania";"Průměrná čekací doba";"Ortalama bekleme süresi";"平​均​等​待​时​间";"平均待機時間";"Tempo médio de espera";"Середній час очікування";"Prosečno vreme čekanja";"Átlagos várakozási idő";"평균 대기시간";"Сярэдні час чакання";"Timp mediu de așteptare";"平​均​等​待​時​間";"平​均​等​待​时​间";"Thời gian chờ trung bình";;
"multiplayer/playersInQueue";"Waiting for battle";"En attente de la bataille";"Giocatori in attesa";"Warte auf Schlacht";"Esperando a batalla";"Ожидают боя";"Oczekujący na bitwę";"Čekání na bitvu";"Çarpışma için bekleniyor";"当​前​排​队​状​况";"戦闘待ち";"À espera da batalha";"Очікують на бій";"Čekanje na bitku";"Várakozók száma";"전투 대기 중...";"Чакаюць бою";"Jucători care așteaptă o bătălie";"當​前​排​隊​狀​況";"当​前​排​队​状​况";"Đang chờ trận chiến";;
"multiplayer/countriesSets";"Available countries sets";"Pays disponibles";"Set nazioni disponibili";"Verfügbare Nationen-Decks";"Conjuntos de países disponibles";"Доступные наборы стран";"Dostępne nacje";"Dostupné sestavy zemí";"Kullanılabilir ülke setleri";"可​选​国​家";"利用可能な\t国の\tセット";"Nações disponíveis";"Доступні набори країн";"Dostupni setovi država";"Elérhető nemzetek";"사용 가능한 국가구성";"Даступныя наборы дзяржаў";"Țări disponibile";"可​選​國​家";"可​选​国​家";"Các bộ quốc gia có sẵn";;
"multiplayer/notAvailable";"Not available";"Non disponible";"Non disponibile";"Nicht verfügbar";"No disponible";"Недоступно";"Niedostępny";"Není k dispozici";"Uygun değil";"不​可​用";"使用不能";"Não disponível";"Не доступно";"Nedostupan";"Nem elérhető";"사용 불가";"Недаступна";"Indisponibil";"不​可​用";"不​可​用";"Không sẵn sàng";;
"multiplayer/hint";"Hint";"Astuce";"Suggerimento";"Hinweis";"Pista";"Подсказка";"Wskazówka";"Tip";"İpucu";"小​贴​士";"ヒント";"Dica";"Підказка";"Nagoveštaj";"Tipp";"힌트";"Падказка";"Indiciu";"小​提​示";"小​贴​士";"Gợi ý";;
"country/VS";"VS";"VS";"VS";"VS";"VS";"VS";"VS";"VS";"VS";"对​阵";"VS";"VS";"VS";"Vs";"VS";"대";"VS";"VS";"VS";"对​阵";"VS";;
"multiplayer/sendMessage";"Send message";"Envoyer un message";"Invia messaggio";"Nachricht senden";"Enviar mensaje";"Отправить сообщение";"Wyślij wiadomość";"Odeslat zprávu";"Mesaj gönder";"发​送​消​息";"メッセージ\t送信";"Enviar mensagem";"Надіслати повідомлення";"Pošaljite poruku";"Üzenet elküldése";"쪽지 보내기";"Адправіць паведамленне";"Trimitere mesaj";"發​送​消​息";"发​送​消​息";"Gửi tin nhắn";;
"multiplayer/changeTeam";"Change team";"Changement d'équipe";"Cambia squadra";"Team wechseln";"Cambiar de equipo";"Сменить команду";"Zmień drużynę";"Změnit tým";"Takımı değiştir";"更​改​队​伍";"チームの\t変更";"Mudar de Equipe";"Зміна команди";"Promenite tim";"Csapatváltás";"팀 변경";"Змяніць каманду";"Schimbare echipă";"更​改​隊​伍";"更​改​队​伍";"Thay đổi đội";;
"multiplayer/changeAircraft";"Change vehicle";"Changer de véhicule";"Cambia unità";"Fahrzeug wechseln";"Cambiar vehículo";"Сменить технику";"Zmień maszynę";"Změnit stroj";"Aracı değiştir";"更​换​载​具";"機体変更";"Mudar de veículo";"Змінити техніку";"Promeni vozilo";"Járműváltás";"장비 변경";"Змяніць тэхніку";"Schimbare vehicul";"更​換​載​具";"更​换​载​具";"Thay đổi phương tiện";;
"multiplayer/changeAircraftDesc";"Quick access to available vehicles. Choose a vehicle that you already have or purchase it right here.";"Accès rapide aux véhicules disponibles. Choisissez l'appareil que vous avez déjà ou achetez le ici.";"Accesso rapido ai velivoli disponibili. Sceglii l'aereo che hai già o comprarlo direttamente qui";"Schnellzugriff auf verfügbare Fahrzeuge. Wähle ein Fahrzeug, das du bereits besitzt oder kaufe es gleich hier.";"Acceso rápido a los vehículos disponibles. Elige un vehículo que ya tengas o cómpralo aquí mismo.";"Быстрый доступ к активной технике. Выберите приобретённую вами технику или купите её прямо на месте.";"Szybki dostęp do maszyn, wybierz samolot lub pojazd, który już posiadasz, bądź kup go tutaj";"Rychlý přístup k dostupným strojům. Vyber stroj, který už máš, nebo si ho kup přímo zde";"Araçlara hızlı erişim. Sahip olduğunuz bir aracı seçin ya da hemen burda satın alın.";"快​速​切​换​可​用​的​载​具。​可​以​在​此​界​面​立​刻​购​买​尚​未​购​入​的​载​具。";"使用可能な\t機体への\tクイックアクセス。\tすでに\t所有している\t機体を\t選択するか、\t今ここで\t購入しましょう。";"Acesso rápido aos veículos disponíveis. Escolha um veículo que já tem ou compre-o aqui.";"Швидкий доступ до активних літаків. Виберіть придбаний вами літак або купіть його прямо на місці";"Brzi pristup do dostupnih aviona. Izaberite avion koji već posedujete ili ga kupite ovde";"Gyors hozzáférés az elérhető járművekhez. Válassz ki egy meglévő járművet vagy vegyél egyet itt.";"사용가능한 장비로 빠른 접근을 수행합니다. 이미 가지고 있는 장비를 선택하거나 여기서 바로 구입하세요.";"Хуткі доступ да тэхніцы. Выберыце ўжо купленую вамі машыну або купіце яе тут жа.";"Acces rapid la vehicule. Alege un vehicul pe care îl ai deja sau cumpără-l direct de aici.";"快​速​切​換​可​用​的​載​具。​可​以​在​此​介​面​立​刻​購​買​尚​未​購​入​的​載​具。";"快​速​切​换​可​用​的​载​具。​可​以​在​此​界​面​立​刻​购​买​尚​未​购​入​的​载​具。";"Truy cập phương tiện nhanh. Bạn chọn phương tiện có sẵn hoặc mua nó ngay.";"COMMON FOR PLANES AND TANKS";
