"<ID|readonly|noverify>";"<English>";"<French>";"<Italian>";"<German>";"<Spanish>";"<Russian>";"<Polish>";"<Czech>";"<Turkish>";"<Chinese>";"<Japanese>";"<Portuguese>";"<Ukrainian>";"<Serbian>";"<Hungarian>";"<Korean>";"<Belarusian>";"<Romanian>";"<TChinese>";"<HChinese>";"<Vietnamese>";"<Comments>";"<max_chars>"
"weapons/fr_mica_em_default";"MICA-EM air-to-air missiles";"Missiles air-air MICA-EM";"Missili aria-aria MICA-EM";"MICA-EM Luft-Luft-Raketen";"Misiles aire-aire MICA-EM";"УРВВ MICA-EM";"Pociski powietrze-powietrze MICA-EM";"Řízené střely vzduch-vzduch MICA-EM";"MICA-EM havadan havaya füzeler";"MICA-EM 空\t对\t空\t导\t弹";"MICA-EM\t空対空\tミサイル";"Mísseis ar-ar MICA-EM";"КРПП MICA-EM";"MICA-EM air-to-air missiles";"MICA-EM air-to-air missiles";"MICA-EM 공대공 미사일";"УРВВ MICA-EM";"MICA-EM air-to-air missiles";"雲\t母\t-EM 空\t對\t空\t導\t彈";"MICA-EM air-to-air missiles";"Tên lửa không đối không MICA-EM";;
"weapons/fr_mica_em_default/short";"MICA-EM";"MICA-EM";"MICA-EM";"MICA-EM";"MICA-EM";"MICA-EM";"MICA-EM";"MICA-EM";"MICA-EM";"MICA-EM";"MICA-EM";"MICA-EM";"MICA-EM";"MICA-EM";"MICA-EM";"MICA-EM";"MICA-EM";"MICA-EM";"雲\t母\t-EM";"MICA-EM";"MICA-EM";;
"weapons/su_r_3s";"R-3S air-to-air missiles";"Missiles air-air R-3S";"Missili aria-aria R-3S";"R-3S Luft-Luft-Raketen";"Misiles aire-aire R-3S";"УРВВ Р-3С";"Pociski powietrze-powietrze R-3S";"střely vzduch-vzduch R-3S";"R-3S havadan havaya füzeler";"R-3S 空\t对\t空\t导\t弹";"R-3S 空対空\tミサイル";"Mísseis ar-ar R-3S";"КРПП Р-3С";"R-3S air-to-air missiles";"R-3S levegő-levegő rakéták";"R-3S 공대공 미사일";"УРВВ Р-3С";"Rachete aer-aer R-3S";"R-3S 空\t對\t空\t導\t彈";"R-3S 空\t对\t空\t导\t弹";"Tên lửa không đối không R-3S";;
"weapons/su_r_3s/short";"R-3S";"R-3S";"R-3S";"R-3S";"R-3S";"Р-3С";"R-3S";"R-3S";"R-3S";"R-3S";"R-3S";"R-3S";"Р-3С";"R-3S";"R-3S";"R-3S";"Р-3С";"R-3S";"R-3S";"R-3S 空\t对\t空\t导\t弹";"R-3S";;
"weapons/su_r_3r";"R-3R air-to-air missiles";"Missiles air-air R-3R";"Missili aria-aria R-3R";"R-3R Luft-Luft-Raketen";"Misiles aire-aire R-3R";"УРВВ Р-3Р";"Pociski powietrze-powietrze R-3R";"střely vzduch-vzduch R-3R";"R-3R havadan havaya füzeler";"R-3R 空\t对\t空\t导\t弹";"R-3R 空対空\tミサイル";"Mísseis ar-ar R-3R";"КРПП Р-3Р";"R-3R air-to-air missiles";"R-3R levegő-levegő rakéták";"R-3R 공대공 미사일";"УРВВ Р-3Р";"R-3R air-to-air missiles";"R-3R 空\t對\t空\t導\t彈";"R-3R 空\t空\t导\t弹";"Tên lửa không đối không R-3R";;
"weapons/su_r_3r/short";"R-3R";"R-3R";"R-3R";"R-3R";"R-3R";"Р-3Р";"R-3R";"R-3R";"R-3R";"R-3R";"R-3R";"R-3R";"Р-3Р";"R-3R";"R-3R";"R-3R";"Р-3Р";"R-3R";"R-3R";"R-3R";"R-3R";;
"weapons/su_pl2";"PL-2 air-to-air missiles";"Missiles air-air PL-2";"Missili aria-aria PL-2";"PL-2 Luft-Luft-Raketen";"Misiles aire-aire PL-2";"УРВВ PL-2";"Pociski powietrze-powietrze PL-2";"střely vzduch-vzduch PL-2";"PL-2 havadan havaya füzeler";"霹\t雳\t-2 空\t对\t空\t导\t弹";"PL-2 空対空\tミサイル";"Mísseis ar-ar PL-2";"КРПП PL-2";"PL-2 air-to-air missiles";"PL-2 levegő-levegő rakéták";"PL-2 공대공 미사일";"УРВВ PL-2";"Rachete aer-aer PL-2";"霹\t靂\t-2 空\t對\t空\t導\t彈";"PL-2\t空\t对\t空\t导\t弹";"Tên lửa không đối không PL-2";;
"weapons/su_pl2/short";"PL-2";"PL-2";"PL-2";"PL-2";"PL-2";"PL-2";"PL-2";"PL-2";"PL-2";"霹\t雳\t-2";"PL-2";"PL-2";"PL-2";"PL-2";"PL-2";"PL-2";"PL-2";"PL-2";"霹\t靂\t-2";"PL-2\t空\t对\t空\t导\t弹";"PL-2";;
"weapons/su_pl2_default";"PL-2 air-to-air missiles";"Missiles air-air PL-2";"Missili aria-aria PL-2";"PL-2 Luft-Luft-Raketen";"Misiles aire-aire PL-2";"УРВВ PL-2";"Pociski powietrze-powietrze PL-2";"PL-2 střely vzduch-vzduch";"PL-2 havadan havaya füzeler";"霹\t雳\t-2 空\t对\t空\t导\t弹";"PL-2空対空\tミサイル";"Mísseis ar-ar PL-2";"КРПП PL-2";"PL-2 air-to-air missiles";"PL-2 levegő-levegő rakéta";"PL-2 공대공 미사일";"УРВВ PL-2";"PL-2 air-to-air missiles";"霹\t靂\t-2 空\t對\t空\t導\t彈";"PL-2 air-to-air missiles";"Tên lửa không đối không PL-2";;
"weapons/su_pl2_default/short";"PL-2";"PL-2";"PL-2";"PL-2";"PL-2";"PL-2";"PL-2";"PL-2";"PL-2";"霹\t雳\t-2";"PL-2";"PL-2";"PL-2";"PL-2";"PL-2";"PL-2";"PL-2";"PL-2";"霹\t靂\t-2";"PL-2";"PL-2";;
"weapons/su_r_3r_default";"R-3R air-to-air missiles";"Missiles air-air R-3R";"Missili aria-aria R-3R";"R-3R Luft-Luft-Raketen";"Misiles aire-aire R-3R";"УРВВ Р-3Р";"Pociski powietrze-powietrze R-3R";"R-3R střely vzduch-vzduch";"R-3R havadan havaya füzeler";"R-3R 空\t对\t空\t导\t弹";"R-3R\t空対空\tミサイル";"Mísseis ar-ar R-3R";"КРПП Р-3Р";"R-3R air-to-air missiles";"R-3R levegő-levegő rakéta";"R-3R 공대공 미사일";"УРВВ Р-3Р";"R-3R air-to-air missiles";"R-3R 空\t對\t空\t導\t彈";"R-3R air-to-air missiles";"Tên lửa không đối không R-3R";;
"weapons/su_r_3r_default/short";"R-3R";"R-3R";"R-3R";"R-3R";"R-3R";"Р-3Р";"R-3R";"R-3R";"R-3R";"R-3R";"R-3R";"R-3R";"Р-3Р";"R-3R";"R-3R";"R-3R";"Р-3Р";"R-3R";"R-3R";"R-3R";"R-3R";;
"weapons/su_pl5b";"PL-5B air-to-air missiles";"Missiles air-air PL-5B";"Missili aria-aria PL-5B";"PL-5B Luft-Luft-Raketen";"Misiles aire-aire PL-5B";"УРВВ PL-5B";"Pociski powietrze-powietrze PL-5B";"PL-5B střely vzduch-vzduch";"PL-5B havadan havaya füzeler";"霹\t雳\t-5B 空\t对\t空\t导\t弹";"PL-5B 空対空\tミサイル";"Mísseis ar-ar PL-5B";"КРПП PL-5B";"PL-5B air-to-air missiles";"PL-5B levegő-levegő rakéták";"PL-5B 공대공 미사일";"УРВВ PL-5B";"PL-5B air-to-air missiles";"霹\t靂\t-5B 空\t對\t空\t導\t彈";"PL-5B air-to-air missiles";"Tên lửa không đối không PL-5B";;
"weapons/su_pl5b/short";"PL-5B";"PL-5B";"PL-5B";"PL-5B";"PL-5B";"PL-5B";"PL-5B";"PL-5B";"PL-5B";"霹\t雳\t-5B";"PL-5B";"PL-5B";"PL-5B";"PL-5B";"PL-5B";"PL-5B";"PL-5B";"PL-5B";"霹\t靂\t-5B";"PL-5B";"PL-5B";;
"weapons/su_pl5b_default";"PL-5B air-to-air missiles";"Missiles air-air PL-5B";"Missili aria-aria PL-5B";"PL-5B Luft-Luft-Raketen";"Misiles aire-aire PL-5B";"УРВВ PL-5B";"Pociski powietrze-powietrze PL-5B";"PL-5B střely vzduch-vzduch";"PL-5B havadan havaya füzeler";"霹\t雳\t-5B 空\t对\t空\t导\t弹";"PL-5B 空対空\tミサイル";"Mísseis ar-ar PL-5B";"КРПП PL-5B";"PL-5B air-to-air missiles";"PL-5B levegő-levegő rakéta";"PL-5B 공대공 미사일";"УРВВ PL-5B";"PL-5B air-to-air missiles";"霹\t靂\t-5B 空\t對\t空\t導\t彈。";"PL-5B air-to-air missiles";"Tên lửa không đối không PL-5B";;
"weapons/su_pl5b_default/short";"PL-5B";"PL-5B";"PL-5B";"PL-5B";"PL-5B";"PL-5B";"PL-5B";"PL-5B";"PL-5B";"霹\t雳\t-5B";"PL-5B";"PL-5B";"PL-5B";"PL-5B";"PL-5B";"PL-5B";"PL-5B";"PL-5B";"霹\t靂\t-5B";"PL-5B";"PL-5B";;
"weapons/su_pl5c";"PL-5C air-to-air missiles";"Missiles air-air PL-5C";"Missili aria-aria PL-5C";"PL-5C Luft-Luft-Raketen";"Misiles aire-aire PL-5C";"УРВВ PL-5C";"Pocisk kierowany powietrze-powietrze PL-5C";"střely vzduch-vzduch PL-5C";"PL-5C havadan havaya füze";"霹\t雳\t-5C 空\t对\t空\t导\t弹";"PL-5C 空対空\tミサイル";"Mísseis ar-ar PL-5C";"КРПП PL-5C";"PL-5C air-to-air missiles";"PL-5C air-to-air missiles";"PL-5C 공대공 미사일";"УРВВ PL-5C";"PL-5C air-to-air missiles";"霹\t靂\t-5C 空\t對\t空\t導\t彈";"PL-5C air-to-air missiles";"Tên lửa không đối không PL-5C";;
"weapons/su_pl5c/short";"PL-5C";"PL-5C";"PL-5C";"PL-5C";"PL-5C";"PL-5C";"PL-5C";"PL-5C";"PL-5C";"霹\t雳\t-5C";"PL-5C";"PL-5C";"PL-5C";"PL-5C";"PL-5C";"PL-5C";"PL-5C";"PL-5C";"霹\t靂\t-5C";"PL-5C";"PL-5C";;
"weapons/su_pl5c_default";"PL-5C air-to-air missiles";"Missiles air-air PL-5C";"Missili aria-aria PL-5C";"PL-5C Luft-Luft-Raketen";"Misiles aire-aire PL-5C";"УРВВ PL-5C";"Pocisk kierowany powietrze-powietrze PL-5C";"střely vzduch-vzduch PL-5C";"PL-5C havadan havaya füze";"霹\t雳\t-5C 空\t对\t空\t导\t弹";"PL-5C 空対空\tミサイル";"Mísseis ar-ar PL-5C";"КРПП PL-5C";"PL-5C air-to-air missiles";"PL-5C air-to-air missiles";"PL-5C 공대공 미사일";"УРВВ PL-5C";"PL-5C air-to-air missiles";"霹\t靂\t-5C 空\t對\t空\t導\t彈";"PL-5C air-to-air missiles";"Tên lửa không đối không PL-5C";;
"weapons/su_pl5c_default/short";"PL-5C";"PL-5C";"PL-5C";"PL-5C";"PL-5C";"PL-5C";"PL-5C";"PL-5C";"PL-5C";"霹\t雳\t-5C";"PL-5C";"PL-5C";"PL-5C";"PL-5C";"PL-5C";"PL-5C";"PL-5C";"PL-5C";"霹\t靂\t-5C";"PL-5C";"PL-5C";;
"weapons/su_pl7";"PL-7 air-to-air missiles";"Missiles air-air PL-7";"Missili aria-aria PL-7";"PL-7 Luft-Luft-Raketen";"Misiles aire-aire PL-7";"УРВВ PL-7";"Pociski powietrze-powietrze PL-7";"PL-7 střely vzduch-vzduch";"PL-7 havadan havaya füzeler";"霹\t雳\t-7 空\t对\t空\t导\t弹";"PL-7空対空\tミサイル";"Mísseis ar-ar PL-7";"КРПП PL-7";"PL-7 air-to-air missiles";"PL-7 levegő-levegő rakéta";"PL-7 공대공 미사일";"УРВВ PL-7";"PL-7 air-to-air missiles";"霹\t靂\t-7 空\t對\t空\t導\t彈";"PL-7 air-to-air missiles";"Tên lửa không đối không PL-7";;
"weapons/su_pl7/short";"PL-7";"PL-7";"PL-7";"PL-7";"PL-7";"PL-7";"PL-7";"PL-7";"PL-7";"霹\t雳\t-7";"PL-7";"PL-7";"PL-7";"PL-7";"PL-7";"PL-7";"PL-7";"PL-7";"霹\t靂\t-7";"PL-7";"PL-7";;
"weapons/su_pl8";"PL-8 air-to-air missiles";"Missiles air-air PL-8";"Missili aria-aria PL-8";"PL-8 Luft-Luft-Raketen";"Misiles aire-aire PL-8";"УРВВ PL-8";"Pociski powietrze-powietrze PL-8";"PL-8 střely vzduch-vzduch";"PL-8 havadan havaya füzeler";"霹\t雳\t-8 空\t对\t空\t导\t弹";"PL-8空対空\tミサイル";"Mísseis ar-ar PL-8";"КРПП PL-8";"PL-8 air-to-air missiles";"PL-8 levegő-levegő rakéta";"PL-8 공대공 미사일";"УРВВ PL-8";"PL-8 air-to-air missiles";"霹\t靂\t-8 空\t對\t空\t導\t彈";"PL-8 air-to-air missiles";"Tên lửa không đối không PL-8";;
"weapons/su_pl8/short";"PL-8";"PL-8";"PL-8";"PL-8";"PL-8";"PL-8";"PL-8";"PL-8";"PL-8";"霹\t雳\t-8";"PL-8";"PL-8";"PL-8";"PL-8";"PL-8";"PL-8";"PL-8";"PL-8";"霹\t靂\t-8";"PL-8";"PL-8";;
"weapons/su_pl8_default";"PL-8 air-to-air missiles";"Missiles air-air PL-8";"Missili aria-aria PL-8";"PL-8 Luft-Luft-Raketen";"Misiles aire-aire PL-8";"УРВВ PL-8";"Pociski powietrze-powietrze PL-8";"Řízené střely vzduch-vzduch PL-8";"PL-8 havadan havaya füzeler";"霹\t雳\t-8 空\t对\t空\t导\t弹";"PL-8空対空\tミサイル";"Mísseis ar-ar PL-8";"КРПП PL-8";"PL-8 air-to-air missiles";"PL-8 air-to-air missiles";"PL-8 공대공 미사일";"УРВВ PL-8";"PL-8 air-to-air missiles";"霹\t靂\t-8 空\t對\t空\t導\t彈";"PL-8 air-to-air missiles";"Tên lửa không đối không PL-8";;
"weapons/su_pl8_default/short";"PL-8";"PL-8";"PL-8";"PL-8";"PL-8";"PL-8";"PL-8";"PL-8";"PL-8";"霹\t雳\t-8";"PL-8";"PL-8";"PL-8";"PL-8";"PL-8";"PL-8";"PL-8";"PL-8";"霹\t靂\t-8";"PL-8";"PL-8";;
"weapons/cn_pl11";"PL-11 air-to-air missiles";"Missiles air-air PL-11";"Missili aria-aria PL-11";"PL-11 Luft-Luft-Raketen";"Misiles aire-aire PL-11";"УРВВ PL-11";"Pociski powietrze-powietrze PL-11";"PL-11 střely vzduch-vzduch";"PL-11 havadan havaya füzeler";"霹\t雳\t-11 空\t对\t空\t导\t弹";"PL-11 空対空\tミサイル";"Mísseis ar-ar PL-11";"КРПП PL-11";"PL-11 air-to-air missiles";"PL-11 levegő-levegő rakéták";"PL-11 공대공 미사일";"УРВВ PL-11";"PL-11 air-to-air missiles";"霹\t靂\t-11 空\t對\t空\t導\t彈";"PL-11 air-to-air missiles";"Tên lửa không đối không PL-11";;
"weapons/cn_pl11/short";"PL-11";"PL-11";"PL-11";"PL-11";"PL-11";"PL-11";"PL-11";"PL-11";"PL-11";"霹\t雳\t-11";"PL-11";"PL-11";"PL-11";"PL-11";"PL-11";"PL-11";"PL-11";"PL-11";"霹\t靂\t-11";"PL-11";"PL-11";;
"weapons/cn_pl12";"PL-12 air-to-air missiles";"Missiles air-air PL-12";"Missili aria-aria PL-12";"PL-12 Luft-Luft-Raketen";"Misiles aire-aire PL-12";"УРВВ PL-12";"Pociski powietrze-powietrze PL-12";"Řízené střely vzduch-vzduch PL-12";"PL-12 havadan havaya füzeler";"霹\t雳\t-12 空\t对\t空\t导\t弹";"PL-12空対空\tミサイル";"Mísseis ar-ar PL-12";"КРПП PL-12";"PL-12 air-to-air missiles";"PL-12 air-to-air missiles";"PL-12 공대공 미사일";"УРВВ PL-12";"PL-12 air-to-air missiles";"霹\t靂\t-12 空\t對\t空\t導\t彈";"PL-12 air-to-air missiles";"Tên lửa không đối không PL-12";;
"weapons/cn_pl12/short";"PL-12";"PL-12";"PL-12";"PL-12";"PL-12";"PL-12";"PL-12";"PL-12";"PL-12";"霹\t雳\t-12";"PL-12";"PL-12";"PL-12";"PL-12";"PL-12";"PL-12";"PL-12";"PL-12";"霹\t靂\t-12";"PL-12";"PL-12";;
"weapons/cn_pl12_default";"PL-12 air-to-air missiles";"Missiles air-air PL-12";"Missili aria-aria PL-12";"PL-12 Luft-Luft-Raketen";"Misiles aire-aire PL-12";"УРВВ PL-12";"Pociski powietrze-powietrze PL-12";"střely vzduch-vzduch PL-12";"PL-12 havadan havaya füzeler";"霹\t雳\t-12 空\t对\t空\t导\t弹";"PL-12空対空\tミサイル";"Mísseis ar-ar PL-12";"КРПП PL-12";"PL-12 air-to-air missiles";"PL-12 air-to-air missiles";"PL-12 공대공 미사일";"УРВВ PL-12";"PL-12 air-to-air missiles";"霹\t靂\t-12 空\t對\t空\t導\t彈";"PL-12 air-to-air missiles";"Tên lửa không đối không PL-12";;
"weapons/cn_pl12_default/short";"PL-12";"PL-12";"PL-12";"PL-12";"PL-12";"PL-12";"PL-12";"PL-12";"PL-12";"霹\t雳\t-12";"PL-12";"PL-12";"PL-12";"PL-12";"PL-12";"PL-12";"PL-12";"PL-12";"霹\t靂\t-12";"PL-12";"PL-12";;
"weapons/jp_aam3";"AAM-3 air-to-air missiles";"Missiles air-air AAM-3";"Missili aria-aria AAM-3";"AAM-3 Luft-Luft-Raketen";"Misiles aire-aire AAM-3";"УРВВ AAM-3";"Pociski kierowane powietrze-powietrze AAM-3";"střely vzduch-vzduch AAM-3";"AAM-3 havadan havaya füze";"AAM-3 空\t对\t空\t导\t弹";"90式空対空誘導弾";"Mísseis ar-ar AAM-3";"КРПП AAM-3";"AAM-3 air-to-air missiles";"AAM-3 air-to-air missiles";"AAM-3 공대공 미사일";"УРВВ AAM-3";"AAM-3 air-to-air missiles";"AAM-3 空\t對\t空\t導\t彈";"AAM-3 air-to-air missiles";"Tên lửa không đối không AAM-3";;
"weapons/jp_aam3/short";"AAM-3";"AAM-3";"AAM-3";"AAM-3";"AAM-3";"AAM-3";"AAM-3";"AAM-3";"AAM-3";"AAM-3";"AAM-3";"AAM-3";"AAM-3";"AAM-3";"AAM-3";"AAM-3";"AAM-3";"AAM-3";"AAM-3";"AAM-3";"AAM-3";;
"weapons/jp_aam4";"AAM-4 air-to-air missiles";"Missiles air-air AAM-4";"Missili aria-aria AAM-4";"AAM-4 Luft-Luft-Raketen";"Misiles aire-aire AAM-4";"УРВВ AAM-4";"Pociski kierowane powietrze-powietrze AAM-4";"Střely vzduch-vzduch AAM-4";"AAM-4 havadan havaya füzeler";"AAM-4 空\t对\t空\t导\t弹";"AAM-4空対空\tミサイル";"Mísseis ar-ar AAM-4";"КРПП AAM-4";"AAM-4 air-to-air missiles";"AAM-4 air-to-air missiles";"AAM-4 공대공 미사일";"УРВВ AAM-4";"AAM-4 air-to-air missiles";"AAM-4 空\t對\t空\t導\t彈";"AAM-4 air-to-air missiles";"Tên lửa không đối không AAM-4";;
"weapons/jp_aam4/short";"AAM-4";"AAM-4";"AAM-4";"AAM-4";"AAM-4";"AAM-4";"AAM-4";"AAM-4";"AAM-4";"AAM-4";"AAM-4";"AAM-4";"AAM-4";"AAM-4";"AAM-4";"AAM-4";"AAM-4";"AAM-4";"AAM-4";"AAM-4";"AAM-4";;
"weapons/su_pl5e2";"PL-5EII air-to-air missiles";"Missiles air-air PL-5EII";"Missili aria-aria PL-5EII";"PL-5EII Luft-Luft-Raketen";"Misiles aire-aire PL-5EII";"УРВВ PL-5EII";"Pocisk kierowany powietrze-powietrze PL-5EII";"střely vzduch-vzduch PL-5EII";"PL-5EII havadan havaya füzeler";"霹\t雳\t-5EII 空\t对\t空\t导\t弹";"PL-5EII\t空対空\tミサイル";"Mísseis ar-ar PL-5EII";"КРПП PL-5EII";"PL-5EII air-to-air missiles";"PL-5EII air-to-air missiles";"PL-5EII 공대공 미사일";"УРВВ PL-5EII";"PL-5EII air-to-air missiles";"霹\t靂\t-5EII 空\t對\t空\t導\t彈";"PL-5EII air-to-air missiles";"Tên lửa không đối không PL-5EII";;
"weapons/su_pl5e2/short";"PL-5EII";"PL-5EII";"PL-5EII";"PL-5EII";"PL-5EII";"PL-5EII";"PL-5EII";"PL-5EII";"PL-5EII";"霹\t雳\t-5EII";"PL-5EII";"PL-5EII";"PL-5EII";"PL-5EII";"PL-5EII";"PL-5EII";"PL-5EII";"PL-5EII";"霹\t雳\t-5EII";"PL-5EII";"PL-5EII";;
"weapons/su_pl5e2_default";"PL-5EII air-to-air missiles";"Missiles air-air PL-5EII";"Missili aria-aria PL-5EII";"PL-5EII Luft-Luft-Raketen";"Misiles aire-aire PL-5EII";"УРВВ PL-5EII";"Pocisk kierowany powietrze-powietrze PL-5EII";"střely vzduch-vzduch PL-5EII";"PL-5EII havadan havaya füzeler";"霹\t雳\t-5EII 空\t对\t空\t导\t弹";"PL-5EII\t空対空\tミサイル";"Mísseis ar-ar PL-5EII";"КРПП PL-5EII";"PL-5EII air-to-air missiles";"PL-5EII air-to-air missiles";"PL-5EII 공대공 미사일";"УРВВ PL-5EII";"PL-5EII air-to-air missiles";"霹\t靂\t-5EII 空\t對\t空\t導\t彈";"PL-5EII air-to-air missiles";"Tên lửa không đối không PL-5EII";;
"weapons/su_pl5e2_default/short";"PL-5EII";"PL-5EII";"PL-5EII";"PL-5EII";"PL-5EII";"PL-5EII";"PL-5EII";"PL-5EII";"PL-5EII";"霹\t雳\t-5EII";"PL-5EII";"PL-5EII";"PL-5EII";"PL-5EII";"PL-5EII";"PL-5EII";"PL-5EII";"PL-5EII";"霹\t雳\t-5EII";"PL-5EII";"PL-5EII";;
"weapons/cn_sd10a";"SD-10(A) air-to-air missiles";"Missiles air-air SD-10(A)";"Missili aria-aria SD-10(A)";"SD-10(A) Luft-Luft-Raketen";"Misiles aire-aire SD-10(A)";"УРВВ SD-10(A)";"Pociski powietrze-powietrze SD-10(A)";"střely vzduch-vzduch SD-10(A)";"SD-10(A) havadan havaya füzeler";"SD-10A 空\t对\t空\t导\t弹";"SD-10 (A) 空対空\tミサイル";"Mísseis ar-ar SD-10(A)";"КРПП SD-10(A)";"SD-10(A) air-to-air missiles";"SD-10(A) air-to-air missiles";"SD-10(A) 공대공 미사일";"УРВВ SD-10(A)";"SD-10(A) air-to-air missiles";"SD-10(A) 空\t對\t空\t導\t彈";"SD-10(A) air-to-air missiles";"Tên lửa không đối không SD-10(A)";;
"weapons/cn_sd10a/short";"SD-10";"SD-10";"SD-10";"SD-10";"SD-10";"SD-10";"SD-10";"SD-10";"SD-10";"SD-10A";"SD-10";"SD-10";"SD-10";"SD-10";"SD-10";"SD-10";"SD-10";"SD-10";"SD-10";"SD-10";"SD-10";;
"weapons/cn_sd10a_default";"SD-10(A) air-to-air missiles";"Missiles air-air SD-10(A)";"Missili aria-aria SD-10(A)";"SD-10(A) Luft-Luft-Raketen";"Misiles aire-aire SD-10(A)";"УРВВ SD-10(A)";"Pociski powietrze-powietrze SD-10(A)";"střely vzduch-vzduch SD-10(A)";"SD-10(A) havadan havaya füzeler";"SD-10A 空\t对\t空\t导\t弹";"SD-10 (A) 空対空\tミサイル";"Mísseis ar-ar SD-10(A)";"КРПП SD-10(A)";"SD-10(A) air-to-air missiles";"SD-10(A) air-to-air missiles";"SD-10(A) 공대공 미사일";"УРВВ SD-10(A)";"SD-10(A) air-to-air missiles";"SD-10(A) 空\t對\t空\t導\t彈";"SD-10(A) air-to-air missiles";"Tên lửa không đối không SD-10(A)";;
"weapons/cn_sd10a_default/short";"SD-10";"SD-10";"SD-10";"SD-10";"SD-10";"SD-10";"SD-10";"SD-10";"SD-10";"SD-10A";"SD-10";"SD-10";"SD-10";"SD-10";"SD-10";"SD-10";"SD-10";"SD-10";"SD-10";"SD-10";"SD-10";;
"weapons/br_maa_1";"MAA-1 Piranha air-to-air missiles";"Missiles air-air MAA-1 Piranha";"Missili aria-aria MAA-1 Piranha";"MAA-1 Piranha Luft-Luft-Raketen";"Misiles aire-aire MAA-1 Piranha";"УРВВ MAA-1 Piranha";"Pociski powietrze-powietrze MAA-1 Piranha";"Střely vzduch-vzduch MAA-1 Piranha";"MAA-1 Piranha havadan havaya füzeler";"MAA-1 食\t人\t鱼 空\t对\t空\t导\t弹";"MAA-1 Piranha\t空対空\tミサイル";"Mísseis ar-ar MAA-1 Piranha";"КРПП MAA-1 Piranha";"MAA-1 Piranha air-to-air missiles";"MAA-1 Piranha air-to-air missiles";"MAA-1 피라냐 공대공 미사일";"УРВВ MAA-1 Piranha";"MAA-1 Piranha air-to-air missiles";"MAA-1 食\t人\t魚 空\t對\t空\t導\t彈";"MAA-1 Piranha air-to-air missiles";"Tên lửa không đối không MAA-1 Piranha";;
"weapons/br_maa_1/short";"MAA-1";"MAA-1";"MAA-1";"MAA-1";"MAA-1";"MAA-1";"MAA-1";"MAA-1";"MAA-1";"MAA-1";"MAA-1";"MAA-1";"MAA-1";"MAA-1";"MAA-1";"MAA-1";"MAA-1";"MAA-1";"MAA-1";"MAA-1";"MAA-1";;
"weapons/br_maa_1_default";"MAA-1 Piranha air-to-air missiles";"Missiles air-air MAA-1 Piranha";"Missili aria-aria MAA-1 Piranha";"MAA-1 Piranha Luft-Luft-Raketen";"Misiles aire-aire MAA-1 Piranha";"УРВВ MAA-1 Piranha";"Pociski powietrze-powietrze MAA-1 Piranha";"Střely vzduch-vzduch MAA-1 Piranha";"MAA-1 Piranha havadan havaya füzeler";"MAA-1 食\t人\t鱼 空\t对\t空\t导\t弹";"MAA-1 Piranha\t空対空\tミサイル";"Mísseis ar-ar MAA-1 Piranha";"КРПП MAA-1 Piranha";"MAA-1 Piranha air-to-air missiles";"MAA-1 Piranha air-to-air missiles";"MAA-1 피라냐 공대공 미사일";"УРВВ MAA-1 Piranha";"MAA-1 Piranha air-to-air missiles";"MAA-1 食\t人\t魚 空\t對\t空\t導\t彈";"MAA-1 Piranha air-to-air missiles";"Tên lửa không đối không MAA-1 Piranha";;
"weapons/br_maa_1_default/short";"MAA-1";"MAA-1";"MAA-1";"MAA-1";"MAA-1";"MAA-1";"MAA-1";"MAA-1";"MAA-1";"MAA-1";"MAA-1";"MAA-1";"MAA-1";"MAA-1";"MAA-1";"MAA-1";"MAA-1";"MAA-1";"MAA-1";"MAA-1";"MAA-1";;
"weapons/su_r_3s_default";"R-3S air-to-air missiles";"Missiles air-air R-3S";"Missili aria-aria R-3S";"R-3S Luft-Luft-Raketen";"Misiles aire-aire R-3S";"УРВВ Р-3С";"Pociski powietrze-powietrze R-3S";"R-3S střely vzduch-vzduch";"R-3S havadan havaya füzeler";"R-3S 空\t对\t空\t导\t弹";"R-3S\t空対空\tミサイル";"Mísseis ar-ar R-3S";"КРПП Р-3С";"R-3S air-to-air missiles";"R-3S levegő-levegő rakéta";"R-3S 공대공 미사일";"УРВВ Р-3С";"R-3S air-to-air missiles";"R-3S 空\t對\t空\t導\t彈";"R-3S air-to-air missiles";"Tên lửa không đối không R-3S";;
"weapons/su_r_3s_default/short";"R-3S";"R-3S";"R-3S";"R-3S";"R-3S";"Р-3С";"R-3S";"R-3S";"R-3S";"R-3S";"R-3S";"R-3S";"Р-3С";"R-3S";"R-3S";"R-3S";"Р-3С";"R-3S";"R-3S";"R-3S";"R-3S";;
"weapons/su_r_13m";"R-13M air-to-air missiles";"Missiles air-air R-13M";"Missili aria-aria R-13M";"R-13M Luft-Luft-Raketen";"Misiles aire-aire R-13M";"УРВВ Р-13М";"Pociski powietrze-powietrze R-13M";"střely vzduch-vzduch R-13M";"R-13M havadan havaya füzeler";"R-13M 空\t对\t空\t导\t弹";"R-13M 空対空\tミサイル";"Mísseis ar-ar R-13M";"КРПП Р-13М";"R-13M air-to-air missiles";"R-13M levegő-levegő rakéták";"R-13M 공대공 미사일";"УРВВ Р-13М";"Rachete aer-aer R-13M";"R-13M 空\t對\t空\t導\t彈";"R-13M 空\t对\t空\t导\t弹";"Tên lửa không đối không R-13M";;
