"<ID|readonly|noverify>";"<English>";"<French>";"<Italian>";"<German>";"<Spanish>";"<Russian>";"<Polish>";"<Czech>";"<Turkish>";"<Chinese>";"<Japanese>";"<Portuguese>";"<Ukrainian>";"<Serbian>";"<Hungarian>";"<Korean>";"<Belarusian>";"<Romanian>";"<TChinese>";"<HChinese>";"<Vietnamese>";"<Comments>";"<max_chars>"
"missions/air_event_historical";"Air Realistic Battles";"Batailles réalistes aériennes";"Battaglie Aeree realistiche";"Realistische Luftschlachten";"Batallas Realistas Aéreas";"Воздушные реалистичные бои";"Realistyczne Bitwy Powietrzne";"Letecké realistické bitvy";"Gerçekçi Hava Muharebeleri";"空​战 • 历​史​性​能";"航空\tリアリスティックバトル";"Batalhas Realistas Aéreas";"Повітряні реалістичні бої";"Vazdušne realne borbe";"Realisztikus légi csaták";"리얼리스틱 공중전";"Паветраныя рэалістычныя баі";"Lupte realiste avioane";"空​戰 • 歷​史​性​能";"空​战 • 历​史​性​能";"Trận chiến Thực tế Trên không";;
"missions/tank_event_historical_short";"Ground RB";"Char RB";"Esercito RB";"Land (RB)";"RB Terrestre";"Танковые РБ";"Naziemne RB";"Pozemní RB";"Tank GS";"陆​战​（历​史）";"戦車\tリアリスティックバトル";"RB Tanques";"Танкові РБ";"Tenkovska RB";"Realisztikus szárazföldi";"리얼리스틱 전차전";"Танкавыя РБ";"Tanc LR";"陸​戰​（歷​史）";"陆​战​（历​史）";"Mặt đất RB";;
"missions/short/tank_event_in_random_battles_historical";"Ground RB";"Char RB";"Esercito RB";"Land (RB)";"RB Terrestre";"Танковые РБ";"Naziemne BR";"Pozemní RB";"Tank GS";"陆​战​（历​史）";"戦車\tリアリスティックバトル";"RB Tanques";"Танкові РБ";"Ground RB";"Realisztikus szárazföldi";"지상 리얼";"Танкавыя РБ";"Ground RB";"陸​戰​（歷​史）";"陆​战​（历​史​性​能）";"Mặt đất RB";;
"missions/air_event_historical_short";"Air RB";"Air RB";"Aerei RB";"Luft (RB)";"RB Aérea";"Воздушные РБ";"Powietrzne RB";"Letecká RB";"Hava GM";"空​战​（历​史）";"航空\tリアリスティックバトル";"RB Aérea";"Повітряні РБ";"Vazdušna RB";"Realisztikus légi";"리얼리스틱 공중전";"Паветраныя РБ";"Avioane LR";"空​戰​（歷​史）";"空​战​（历​史）";"Trên không RB
";;
"missions/short/air_realistic";"Air RB";"RB Aérienne";"Aerei RB";"Luft (RB)";"RB Aérea";"Воздушные РБ";"Powietrzne BR";"Letecká RB";"Hava GS";"空​战​（历​史）";"航空\tリアリスティックバトル";"RB Aérea";"Повітряні РБ";"Air RB";"Realisztikus légi";"공중 리얼";"Паветраныя РБ";"Air RB";"空​戰​（歷​史）";"空​战​（历​史​性​能）";"Trên không RB
";;
"missions/ship_event_historical_short";"Naval RB";"RB Navires";"Navi RB";"Schiffe Realistisch";"RB Naval";"Морские РБ";"Morskie BR";"Námořní RB";"Donanma GS";"海​战​（历​史）";"艦艇\tリアリスティックバトル";"Batalha Realista Naval";"Кораблі РБ";"Naval RB";"Realisztikus tengeri";"리얼리스틱 해상전";"Марскія РБ";"Nave LR";"海​戰​（歷​史）";"海​战·历​史​性​能";"Thủy chiến RB";;
"missions/short/ship_event_in_random_battles_realistic";"Naval RB";"RB Navale";"Navi RB";"Schiffe (RB)";"RB Naval";"Морские РБ";"Morskie BR";"Námořní RB";"Donanma GS";"海​战​（历​史）";"艦艇\tリアリスティックバトル";"Batalha Realista Naval";"Морські РБ";"Naval RB";"Realisztikus tengeri";"해상 리얼";"Марскія РБ";"Naval RB";"海​戰​（歷​史）";"海​战​（历​史​性​能）";"Thủy chiến RB";;
"missions/mixed_event_historical";"Mixed Realistic Battles";"Batailles réalistes mixtes";"Battaglie Miste realistiche";"Verbundene Realistische Schlachten";"Batallas Realistas Mixtas";"Смешанные реалистичные бои";"Realistyczne Bitwy Mieszane";"Smíšené realistické bitvy";"Gerçekçi Karışık Muharebeler";"联​合​作​战 • 历​史​性​能";"混成\tリアリスティックバトル";"Batalhas Realistas Mistas";"Змішані реалістичні бої";"Mešane realne borbe";"Vegyes realisztikus csaták";"리얼리스틱 합동전";"Агульнавайскавыя рэалістычныя баі";"Lupte realiste mixte";"聯​合​作​戰 • 歷​史​性​能";"联​合​作​战 • 历​史​性​能";"Mixed Realistic Battles";;
"missions/tank_event_simulator";"Ground Simulator Battles";"Batailles simulateur de chars";"Battaglie Terrestri Simulatore";"Simulator-Panzerschlachten";"Batallas Terrestres Simulador";"Танковые симуляторные бои";"Symulacyjne Bitwy Pancerne";"Pozemní simulátorové bitvy";"Tank Simülatör Savaşları";"陆​战 • 全​真​模​拟";"戦車\tシミュレーターバトル";"Batalhas Simulação de Tanques";"Танкові симуляторні бої";"Tenkovske simulator borbe";"Szimulátor szárazföldi csaták";"시뮬레이터 전차전";"Танкавыя сімулятарныя баі";"Lupte simulator tancuri";"陸​戰 • 全​真​模​擬";"陆​战 • 全​真​模​拟";"Trận chiến Giả lập Mặt đất";;
"missions/tank_event_simulator_short";"Ground SB";"Char SB";"SB Terrestri";"Land (SB)";"SB Terrestre";"Танковые СБ";"Naziemne BS";"Pozemní SB";"Kara SB";"陆​战​（全​真）";"戦車\tシミュレーターバトル";"SB Tanques";"Наземні СБ";"Ground SB";"Szárazföldi SZCS";"지상 시뮬";"Танкавыя СБ";"Ground SB";"陸​戰​（全​真）";"Ground SB";"Mặt đất giả lập";;
"missions/tank_event_in_random_battles_simulator";"Ground Simulator Battles";"Batailles simulateur de chars";"Battaglie Terrestri Simulatore";"Simulator-Panzerschlachten";"Batallas Terrestres Simulador";"Танковые симуляторные бои";"Naziemne bitwy symulacyjne";"Pozemní simulátorové bitvy";"Tank Simülatör Savaşları";"陆​战 • 全​真​模​拟";"戦車\tシミュレーターバトル";"Batalhas de Simulação Terrestres";"Танкові симуляторні бої";"Ground Simulator Battles";"Szimulátor szárazföldi csaták";"시뮬레이터 지상전";"Танкавыя сімулятарныя баі";"Ground Simulator Battles";"陸​戰 • 全​真​模​擬";"陆​战​（全​真​模​拟）";"Trận chiến Giả lập Mặt đất";;
"missions/short/tank_random_battles_simulation";"Ground SB";"Char SB";"SB Terrestri";"Land (SB)";"SB Terrestre";"Танковые СБ";"Naziemne BS";"Pozemní SB";"Kara SB";"陆​战​（全​真）";"戦車\tシミュレーターバトル";"SB Tanques";"Наземні СБ";"Ground SB";"Szárazföldi SZCS";"지상 시뮬";"Танкавыя СБ";"Ground SB";"陸​戰​（全​真）";"Ground SB";"Mặt đất giả lập";;
"missions/short/tank_random_battles_simulation_1";"Ground SB";"Char SB";"SB Terrestri";"Land (SB)";"SB Terrestre";"Танковые СБ";"Naziemne BS";"Pozemní SB";"Kara SB";"陆​战​（全​真）";"戦車\tシミュレーターバトル";"SB Tanques";"Танкові СБ";"Ground SB";"Szárazföldi SZCS";"지상 시뮬";"Танкавыя СБ";"Ground SB";"陸​戰​（全​真）";"Ground SB";"Mặt đất giả lập";;
"missions/air_event_simulator";"Air Simulator Battles";"Batailles simulateur aériennes";"Battaglie Aeree simulatore";"Simulator-Luftschlachten";"Batallas Aéreas Simulador";"Воздушные симуляторные бои";"Symulacyjne Bitwy Powietrzne";"Letecké simulátorové bitvy";"Hava Simülatör Muharebeleri";"空​战 • 全​真​模​拟";"航空\tシミュレーターバトル";"Batalhas Simulação Aéreas";"Повітряні симуляторні бої";"Vazdušne simulator borbe";"Szimulátor légi csaták";"시뮬레이터 공중전";"Паветраныя сімулятарныя баі";"Lupte simulator avioane";"空​戰 • 全​真​模​擬";"空​战 • 全​真​模​拟";"Trận chiến trên không Chế độ Mô phỏng";;
"missions/air_event_simulator_short";"Air SB";"Air SB";"SB Aeree";"Luft (SB)";"SB Aéreo";"Воздушные СБ";"Powietrzne BS";"Letecká SB";"Hava SB";"空​战​（全​真）";"航空\tシミュレーターバトル";"SB Aérea";"Повітряний СБ";"Air SB";"Légi SZCS";"공중 시뮬";"Паветраныя СБ";"Air SB";"空​戰​（全​真）";"Air SB";"Trên không SB";;
"missions/air_simulation_timeDelay_battles";"Air Simulator Battles";"Batailles simulateur aériennes";"Battaglie Aeree Simulatore";"Simulator-Luftschlachten";"Batallas Aéreas Simulador";"Воздушные симуляторные бои";"Symulacyjne Bitwy Powietrzne";"Letecké simulátorové bitvy";"Hava Simülatör Muharebeleri";"空​战 • 全​真​模​拟";"航空\tシミュレーターバトル";"Batalhas Simulação Aéreas";"Повітряні симуляторні бої";"Air Simulator Battles";"Légi Szimulátor Csaták";"시뮬레이터 공중전";"Паветраныя сімулятарныя баі";"Air Simulator Battles";"空​戰 • 全​真​模​擬";"Air Simulator Battles";"Trận chiến Giả lập Trên không";;
"missions/air_simulation_timeDelay_battles_short";"Air SB";"Air SB";"SB Aeree";"Luft (SB)";"SB Aéreo";"Воздушные СБ";"Powietrzne BS";"Letecká SB";"Hava SB";"空​战​（全​真）";"航空\tSB";"SB Aérea";"Повітряні СБ";"Air SB";"Légi SZCS";"공중 시뮬";"Паветраныя СБ";"Air SB";"空​戰​（全​真）";"Air SB";"Trên không SB";;
"missions/short/air_simulation_timeDelay_battles";"Air SB";"Air SB";"SB Aeree";"Luft (SB)";"SB Aéreo";"Воздушные СБ";"Powietrzne BS";"Letecká SB";"Hava SB";"空​战​（全​真）";"航空\tシミュレーターバトル";"SB Aérea";"Повітряні СБ";"Air SB";"Légi SZCS";"공중 시뮬";"Паветраныя СБ";"Air SB";"空​戰​（全​真）";"Air SB";"Trên không SB";;
"missions/mixed_event_simulator";"Mixed Simulator Battles";"Batailles simulateur combinées";"Battaglie Miste simulatore";"Verbundene Simulatorschlachten";"Batallas Simulador Mixtas";"Смешанные симуляторные бои";"Symulacyjne Bitwy Mieszane";"Smíšené simulátorové bitvy";"Karışık Simülatör Muharebeleri";"联​合​作​战 • 全​真​模​拟";"混成\tシミュレーターバトル";"Batalhas Mistas de Simulação";"Змішані симуляторні бої";"Mešane simulator borbe";"Vegyes szimulátor csaták";"시뮬레이터 합동전";"Змешаныя сімулятарныя баі";"Lupte simulator mixte";"聯​合​作​戰 • 全​真​模​擬";"联​合​作​战 • 全​真​模​拟";"Mixed Simulator Battles";;
"missions/ship_event_arcade";"Naval Arcade Battles";"Batailles arcade navales";"Battaglie Navali Arcade";"Arcade-Seeschlachten";"Batallas Navales Arcade";"Морские аркадные бои";"Zręcznościowe Bitwy Morskie";"Námořní zjednodušené bitvy";"Donanma Arcade Savaşları";"海​战 • 街​机​娱​乐";"艦艇\tアーケードバトル";"Batalhas Arcade Navais";"Морські аркадні бої";"Pomorske Arkadne borbe";"Árkád tengeri csaták";"아케이드 해전";"Марскія аркадныя баі";"Lupte arcade nave";"海​戰 • 街​機​娛​樂";"海​战 • 标​准​战​斗";"Trận đấu thủy chiến cơ bản";;
"missions/ship_event_arcade/desc";"Naval Arcade Battles is a battle mode for naval vessels and aircraft only. Two extra aircraft slots are included in addition to your current naval vessel setup – you can also use aircraft of your choice. This mode uses a special kind of Spawn Points that are earned by successfully performing specific actions in combat. You can use these points to respawn an aircraft. The number of points you have at the start of a battle is below what is required to pilot an aircraft. There are markers over both allied and enemy units. The manoeuvrability characteristics of the vehicles are improved over those in Realistic Battles. Parties can have vehicles from any nation. The maximum number of in-combat respawns is as follows: 3 for naval vessels and 2 for aircraft.";"Les batailles navales arcades sont un mode de combat réservé aux navires et aux aéronefs. Deux emplacements d'aéronefs sont inclus en plus de la configuration navale actuelle - et vous pouvez également utiliser les aéronefs de votre choix. Ce mode utilise un type spécial de points d'apparition gagnés en réalisant des actions spécifiques au combat. Vous pouvez utiliser ces points pour réapparaître en avion. Le nombre de points que vous avez au début d’une bataille est inférieur au minimum requis pour piloter un avion. Il y a des marqueurs sur les unités alliées et ennemies. Les caractéristiques de manoeuvrabilité des véhicules sont améliorées par rapport à celles des batailles réalistes. Les équipes peuvent avoir des véhicules de n'importe quelle nation. Le nombre maximum de réapparitions en combat est le suivant: 3 pour les navires et 2 pour les aéronefs.";"Le Battaglie Navali Arcade sono una modalità esclusiva per aerei e navi. Sono inclusi due rigenerazioni extra per gli aerei in aggiunta alla preselezione di navi –puoi utilizzare gli aerei a tua scelta. Questa modalità utilizza uno speciale tipo di Punti Rigenerazione che vengono ottenuti effettuando specifiche azioni in combattimento. Puoi utilizzare questi punti per utilizzare un aereo. Il numero di punti all'inizio della battaglia è sotto la soglia richiesta per pilotare un aereo. Ci sono i segnalini sulle unità amiche e nemiche. Le caratteristiche di manovrabilità delle unità sono incrementate rispetto a quelle delle Battaglie Realistiche. I giocatori possono avere unità di qualsiasi nazione. Il numero massimo di rigenerazioni in combattimento è: 3 per le navi e 2 per gli aerei.";"Die Arcade-Schlachten der Marine sind ein Kampfmodus nur für Schiffe und Flugzeuge. Zwei zusätzliche Flugzeug-Slots sind zusätzlich zu eurem aktuellen Schiffs-Setup enthalten - und ihr könnt auch Flugzeuge eurer Wahl einsetzen. Dieser Modus verwendet eine spezielle Art von Wiedereinstiegspunkten, die durch die erfolgreiche Durchführung bestimmter Aktionen in der Schlacht verdient werden. Diese Punkte könnt ihr zum Respawn eines Flugzeugs verwenden. Die Anzahl der Punkte, die ihr zu Beginn einer Schlacht habt, liegen unter der Anzahl, die zum Steuern eines Flugzeugs erforderlich sind. Es gibt Markierungen von verbündeten und gegnerischen Einheiten. Die Manövriereigenschaften der Fahrzeuge sind gegenüber denen in realistischen Kämpfen verbessert. Die Teams können Fahrzeuge von jeder Nation einsetzen. Die maximale Anzahl von Wiedereinstiegen in der Schlacht sind wie folgt: 3 für Schiffe und 2 für Flugzeuge.";"Las Batallas Navales Arcade son un modo de batalla solo para buques y aviones. Además de tu configuración de buque, cuentas con dos ranuras de aviones extra, y también puedes usar los aviones a tu elección. Un modo especial de puntos de reaparición es usado en este modo, los cuales son ganados al realizar exitosamente acciones específicas en combate. Puedes usar estos puntos para reaparecer un avión. La cantidad de puntos que tienes al comienzo de una batalla es menor al requerido para pilotear un avión. Hay marcadores tanto sobre las unidades aliadas como enemigas. Las características de maniobrabilidad de los vehículos se encuentran mejoradas en comparación a la Batallas Realistas. Ambas partes pueden tener equipos de cualquier nación. La cantidad máxima de reapariciones en combate es la siguiente: 3 buques y 2 aviones.";"Морские аркадные бои - это режим сражения с участием кораблей и авиации. К текущему сетапу кораблей добавляются два слота с самолётами, а так же можно выставить собственные самолёты. В данном режиме используются специальные очки возрождения, которые начисляются за успешные действия в бою и расходуются для возрождения на самолётах. Количество очков, выданное в начале боя меньше необходимого минимума для вылета на самолёте. Маркеры используются как над союзниками, так и над противниками. Характеристики подвижности техники улучшены относительно реалистичного режима. В составах команд может находиться техника любой игровой нации. Максимальное количество возрождений в бою: на кораблях -3, на самолётах -2.";"Zręcznościowe bitwy morskie to tryb gry przeznaczony wyłącznie dla marynarki i lotnictwa. Poza jednostkami wybranymi w hangarze będziesz mieć dostęp do dwóch samolotów dostosowanych do poziomu jednostek w bitwie. W bitwie za wykonywanie określonych akcji naliczane są punkty odrodzenia, których można użyć, aby dołączyć do walki w innej maszynie. Liczba punktów odrodzenia na początku bitwy nie pozwala na użycie samolotu. Znaczniki są wyświetlane dla jednostek wrogich i sojuszniczych. Zwrotność jednostek jest zwiększona w porównaniu z bitwami realistycznymi. Narodowość jednostek nie jest uwzględniana przy tworzeniu drużyn. W jednej bitwie wziąć udział na 3 okrętach i 2 samolotach.";"Námořní Zjednodušené bitvy je bojový režim pouze pro námořní plavidla a letadla. Kromě stávajícího nastavení námořních plavidel jsou k dispozici další dva sloty pro letadla - můžete také použít letadla podle vlastního výběru. Tento režim využívá speciální druh bodů nasazení, které se získávají úspěšným provedením specifických akcí v boji. Tyto body můžete použít k nasazení letadla. Počet bodů, které máte na začátku bitvy, je nižší než počet bodů potřebných k pilotování letadla. Nad spojeneckými i nepřátelskými jednotkami jsou umístěny značky. Manévrovací vlastnosti strojů jsou oproti těm v Realistických bitvách posíleny. Strany mohou mít stroje jakéhokoli národa. Maximální počet nasazení v boji je následující: 3 pro námořní plavidla a 2 pro letadla.";"Donanma Arcade Savaşları sadece donanma ve uçaklar için bir savaş modudur. Mevcut donanma araçlarınızın yanına fazladan iki tane uçak yuvası da eklenmiştir - bunların yerine istediğiniz uçağı da kullanabilirsiniz. Bu mod çatışmada belirli şeyleri yerine başarılı bir şekilde getirdiğiniz zaman kazandığınız özel bir Doğma Puanı sistemi kullanır. Bu puanları ayrıca uçağa çıkmak için de kullanabilirsiniz. Savaşın başında sahip olduğunuz puanlar bir uçağı kullanmak için gereken puanın altındadır. Hem müttefik hem de düşman birimlerinin üzerinde belirteçler vardır. Araçların manevra karakteristikleri Gerçekçi Savaşlarda olanlara kıyasla daha iyidir. İki takım da her ülkeden araçlara sahip olabilir. Savaşta doğma hakkı ise şu şekildedir: donanma için 3 defa ve uçaklar için 2 defa. ";"在​海​战​的​街​机​模​式​中，​玩​家​可​使​用​任​意​国​家​的​水​面​载​具​及​空​中​单​位。​你​可​以​驾​驶​自​己​所​选​的​空​中​单​位，​也​可​以​使​用​两​个​额​外​增​加​的​空​中​单​位​栏​位。​在​该​模​式​中，​玩​家​可​以​通​过​执​行​多​种​任​务​行​动​积​累​特​殊​的​重​生​点​数，​并​利​用​这​些​点​数​出​击​空​中​单​位。​注​意，​游​戏​一​开​始​获​得​的​点​数​不​足​以​驾​驶​空​中​单​位。
街​机​模​式​允​许​玩​家​使​用​水​面​载​具​重​生​三​次，​使​用​空​中​单​位​重​生​两​次，​且​会​在​友​军​和​敌​军​的​载​具​上​方​显​示​指​示​图​标。​此​外，​街​机​模​式​中​的​舰​船​航​行​特​性​也​会​比​历​史​模​式​更​好。";"艦艇\tアーケードバトルは、\t艦艇と\t航空機のみの\tバトルモードです。\t既存の\t艦艇設定に\t加え、\t2\tつの\t追加航空機\tスロットが\t含まれます。\tまた、\t自分の\t好きな\t航空機を\t使用できます。\tこの\tモードは\t特殊な\tスポーンポイントを\t使用します。\tこれは\t戦闘で\t特定の\tアクションを\t成功させた\t時に\t獲得されます。\tこの\tポイントは、\t航空機の\tリスポーンに\t使用することができます。\tバトル\t開始時の\tポイント\t数は、\t航空機の\t操縦に\t必要な\tポイントを\t下回っています。\t味方\tユニットと\t敵\tユニットの\t両方に\tマーカーが\t付いています。\t機体の\t機動性は、\tリアリスティックバトルよりも\t優れています。\t参加者は、\tどの\t国の\t機体を\t持ってもかまいません。\tバトル\t中の\tリスポーンの\t最大回数は、\t艦艇が\t3回、\t航空機が\t2回です。";"Batalhas Arcade Navais é um modo de batalha apenas para embarcações navais e aeronaves. Duas tripulações extras de aeronaves estão incluídos além da configuração atual da sua embarcação naval - você também pode usar a aeronave de sua escolha. Este modo usa um tipo especial de pontos de spawn que são ganhos ao executar com sucesso ações específicas em combate. Você pode usar esses pontos para reaparecer uma aeronave. O número de pontos que você tem no início de uma batalha está abaixo do necessário para pilotar uma aeronave. Existem marcadores nas unidades aliadas e inimigas. As características de manobrabilidade dos veículos são melhoradas em relação às batalhas realistas. As partes podem ter veículos de qualquer nação. O número máximo de ressurgimentos em combate é o seguinte: 3 para embarcações navais e 2 para aeronaves.";"Морські аркадні бої - це режим битви за участю кораблів і авіації. До поточного сетапу кораблів додаються два слоти з літаками, а також можна виставити власні літаки. В даному режимі використовуються спеціальні очки відродження, які нараховуються за успішні дії в бою і витрачаються для відродження на літаках. Кількість очок, виданих на початку бою менше необхідного мінімуму для вильоту на літаку. Маркери використовуються як над союзниками, так і над противниками. Характеристики рухливості техніки поліпшені щодо реалістичного режиму. У складах команд може знаходитися техніка будь-якої ігровий нації. Максимальна кількість відроджень в бою: на кораблях: 3, на літаках: 2.";"Naval Arcade Battles is a battle mode for naval vessels and aircraft only. Two extra aircraft slots are included in addition to your current naval vessel setup – you can also use aircraft of your choice. This mode uses a special kind of Spawn Points that are earned by successfully performing specific actions in combat. You can use these points to respawn an aircraft. The number of points you have at the start of a battle is below what is required to pilot an aircraft. There are markers over both allied and enemy units. The manoeuvrability characteristics of the vehicles are improved over those in Realistic Battles. Parties can have vehicles from any nation. The maximum number of in-combat respawns is as follows: 3 for naval vessels and 2 for aircraft.";"Árkád tengeri csatákban csak hadihajók és repülőgépek vehetnek részt. A választott járműkészlet mellé jár még két extra repülőgép is. A játékmódban belépési pontok (SP) gyűjthetők a különféle harci tettekkel, amik repülőgéppel való újraéledésre fordíthatók. A csata kezdetén annyi belépési pont jár, hogy az csak hadihajó használatát teszi lehetővé. Mind a szövetséges, mind az ellenséges járművek esetében van kijelzés. A realisztikus játékmódhoz képest itt jobb a járművek mozgékonysága, egy csapaton belül pedig bármely nemzet részt vehet. A csatában 3 belépési lehetőség áll rendelkezésre hadihajóval és 2 repülőgéppel.";"아케이드 해상전은 해상 장비와 항공기로 참여 가능한 모드입니다. 이 모드에서는 기존 해상 장비 라인업에 항공기 슬롯을 추가로 2개 사용할 수 있고 여러분이 항공기를 골라서 사용할 수도 있습니다. 또한 이 모드에선 부활 점수를 사용하여 부활할 수 있는데, 부활 점수는 전투 중의 활동을 통해 얻을 수 있으며 항공기로 부활할 때 사용할 수 있습니다. 또한 아군과 적군 모두에게 마커가 표시되며 모든 장비의 기동성은 리얼리스틱 모드보다 나은 수준을 가지게 됩니다. 전투 시작 시엔 항공기로 부활하기엔 살짝 낮은 수준의 부활 점수를 받게 됩니다. 각 팀은 모든 국가의 장비로 이루어질 수 있으며 최대 부활 가능 횟수는 해상 장비로 3회, 항공기로 2회 부활할 수 있습니다.";"Марскія аркадныя баі - гэта рэжым бітвы з удзелам караблёў і авіяцыі. Да бягучага сэтапу караблёў дадаюцца два слота з самалётамі, а гэтак жа можна выставіць уласныя самалёты. У дадзеным рэжыме выкарыстоўваюцца спецыяльныя ачкі адраджэння, якія налічваюцца за паспяховыя дзеянні ў баі і расходуюцца для адраджэння на самалётах. Колькасць ачкоў, выдадзенае ў пачатку бою менш за неабходны мінімум для вылету на самалёце. Маркеры выкарыстоўваюцца як над хаўруснікамі, так і над супраціўнікамі. Характарыстыкі рухомасці тэхнікі палепшаны адносна рэалістычнага рэжыму. У складах каманд можа знаходзіцца тэхніка любой гульнёвай нацыі. Максімальная колькасць адраджэнняў у баі: на караблях -3, на самалётах -2.";"Lupte navale arcade este un mod de luptă doar pentru nave și avioane. Sunt incluse două echipaje suplimentare cu avioane pentru setul curent de nave ales, pentru care poți să alegi și tu tipul de avioane folosite. Acest mod folosește un mod special de puncte de intrare în bătălie ce pot fi câștigate prin executarea cu succes a anumitor acțiuni în bătălie. Poți folosi aceste puncte pentru a intra cu un avion. Punctele avute la începutul bătăliei sunt sub limita minimă necesară pilotării unui avion. Ambele echipe au identificatori deasupra vehiculelor jucătorilor. Manevrabilitatea vehiculelor este îmbunătățită față de cea din modul „Lupte realiste”. Părțile combatante pot avea vehicule din orice țară. Numărul maxim de vehicule ce pot fi folosite este: 3 nave și 2 avioane.";"在​海​戰 • 街​機​娛​樂​中，​玩​家​可​使​用​任​意​國​家​的​水​面​載​具​及​空​中​單​位。​你​可​以​駕​駛​自​己​所​選​的​空​中​單​位，​也​可​以​使​用​兩​個​額​外​增​加​的​空​中​單​位​欄​位。​在​該​模​式​中，​玩​家​可​以​通​過​執​行​多​種​任​務​行​動​積​累​特​殊​的​重​生​點​數，​並​利​用​這​些​點​數​出​擊​空​中​單​位。​注​意，​遊​戲​一​開​始​獲​得​的​點​數​不​足​以​駕​駛​空​中​單​位。
街​機​模​式​允​許​玩​家​使​用​水​面​載​具​重​生​三​次，​使​用​空​中​單​位​重​生​兩​次，​且​會​在​友​軍​和​敵​軍​的​載​具​上​方​顯​示​指​示​圖​標。​此​外，​街​機​模​式​中​的​艦​船​航​行​特​性​也​會​比​歷​史​模​式​更​好。";"在​海​战​•​街​机​娱​乐​中，​玩​家​可​使​用​任​意​国​家​的​水​面​载​具​及​空​中​单​位。​你​可​以​驾​驶​自​己​所​选​的​空​中​单​位，​也​可​以​使​用​两​个​额​外​增​加​的​空​中​单​位​字​段。​在​该​模​式​中，​玩​家​可​以​通​过​执​行​多​种​任​务​行​动​积​累​特​殊​的​重​生​点​数，​并​利​用​这​些​点​数​出​击​空​中​单​位。​注​意，​游​戏​一​开​始​获​得​的​点​数​不​足​以​驾​驶​空​中​单​位。

街​机​模​式​允​许​玩​家​使​用​水​面​载​具​重​生​三​次，​使​用​空​中​单​位​重​生​两​次，​且​会​在​友​军​和​敌​军​的​载​具​上​方​显​示​指​示​图​标。​此​外，​街​机​模​式​中​的​舰​船​航​行​特​性​也​会​比​历​史​模​式​更​好。";"Thủy chiến cơ bản là chế độ chiến đấu chỉ dành cho tàu chiến và máy bay. Ngoài các thiết bị hải quân hiện tại của bạn, chế độ này còn bao gồm hai khe cắm máy bay bổ sung - bạn cũng có thể sử dụng máy bay theo sở thích của bạn. Chế độ này sử dụng một loại Điểm Xuất phát đặc biệt, được kiếm được bằng cách thực hiện thành công các hành động cụ thể trong trận chiến. Bạn có thể sử dụng điểm này để hồi sinh một chiếc máy bay. Số điểm bạn có ở đầu trận chiến thấp hơn số điểm cần thiết để lái một chiếc máy bay. Có đánh dấu trên cả các đơn vị đồng minh và địch. Các đặc điểm về khả năng di chuyển của các phương tiện được cải thiện so với Trận chiến Hàng không thực tế. Các bên có thể có các phương tiện từ bất kỳ quốc gia nào. Số lần hồi sinh trong trận chiến tối đa như sau: 3 cho tàu chiến và 2 cho máy bay.";;
"missions/ship_event_historical";"Naval Realistic Battles";"Batailles réalistes navales";"Battaglie Navali Realistiche";"Realistische Seeschlachten";"Batallas Navales Realistas";"Морские реалистичные бои";"Realistyczne Bitwy Morskie";"Námořní realistické bitvy";"Donanma Gerçekçi Savaşları";"海​战 • 历​史​性​能";"艦艇\tリアリスティックバトル";"Batalhas Realistas Navais";"Морські реалістичні бої";"Pomorske Realistične bitke";"Realisztikus tengeri csaták";"리얼리스틱 해전";"Марскія рэалістычныя баі";"Lupte realiste nave";"海​戰 • 歷​史​性​能";"海​战 • 历​史​性​能";"Trận đấu thủy chiến thực tế";;
