"<ID|readonly|noverify>";"<English>";"<French>";"<Italian>";"<German>";"<Spanish>";"<Russian>";"<Polish>";"<Czech>";"<Turkish>";"<Chinese>";"<Japanese>";"<Portuguese>";"<Ukrainian>";"<Serbian>";"<Hungarian>";"<Korean>";"<Belarusian>";"<Romanian>";"<TChinese>";"<HChinese>";"<Comments>";"<max_chars>"
"mb/jpn_midway_m2/part1";"Still unaware of the three U.S. aircraft carriers, the Japanese fleet was preparing a second attack on Midway.";"Ignorant encore la présence des trois porte-avions américains, la flotte japonaise préparait la seconde attaque sur Midway.";"Non essendo ancora al corrente delle tre portaerei USA, la flotta Giapponese stava preparando il secondo attacco a Midway.";"Noch immer in Unkenntnis über die drei nahenden US-Flugzeugträger, bereitete die japanische Flotte einen zweiten Angriff auf Midway vor.";"Todavía sin saber sobre los tres portaaviones norteamericanos, la flota japonesa preparaba un segundo ataque en Midway.";"Все еще не подозревая о трёх американских авианосцах, японский флот ведёт подготовку ко второму рейду на Мидуэй.";"Flota japońska, wciąż niezdająca sobie sprawy z obecności trzech amerykańskich lotniskowców, przygotowywała drugi atak na Midway.";"Japonská flotila stále nemá tušení o přítomnosti tří amerických letadlových lodí a připravuje se k druhému útoku na Midway.";"Üç ABD uçak gemisinden hâlâ habersiz olan Japon donanması, Midway'e ikinci saldırıya hazırlanıyordu.";"日\t本\t舰\t队\t还\t完\t全\t没\t有\t意\t识\t到\t美\t军\t有\t三\t艘\t航\t母\t就\t在\t附\t近，\t因\t此\t打\t算\t对\t中\t途\t岛\t展\t开\t第\t二\t波\t攻\t势。";"日本軍は、\tアメリカ\t軍空母三隻の\t存在に\t気付かぬまま、\t第二次攻撃の\t準備に\t入っていた";"Ainda desconhecem os três porta-aviões dos Estados Unidos, a frota japonesa estava preparando um segundo ataque à Midway.";"Досі не підозрюючи про три американські авіаносці, японський флот готував другу атаку на Мідуей.";"Još uvek ne znajući za tri američka nosača aviona, japanska flota se spremala za drugi napad na Midvej.";"A három amerikai repülőgép-hordozóról még mindig mit sem tudván, a japán flotta a Midway-szigetek elleni második támadást készítette elő.";"3대의 미국 항공모함에 대해서는 아직 모른 채, 일본 함대는 미드웨이에 2차 공습을 가할 준비를 하고 있었다.";"Японскі флот, усё яшчэ не падазраючы пра тры амерыканскія авіяносцы, рыхтаваўся да другой атакі на Мідуэй.";"Încă neștiind de existența celor trei portavioane americane, flota japoneză pregătea un al doilea atac asupra Midway.";"日\t本\t艦\t隊\t還\t不\t知\t道\t有\t三\t艘\t美\t國\t航\t空\t母\t艦，\t正\t準\t備\t對\t中\t途\t島\t進\t行\t第\t二\t次\t攻\t擊";"相\t关\t字\t幕\t内\t容，\t暂\t不\t开\t放\t展\t示";;
"mb/jpn_midway_m2/part2";"Nine fighters from Kaga provided the fleet with air support.";"Neuf chasseurs de Kaga soutinrent la flotte par les airs.";"Nove caccia della Kaga fornivano il supporto aereo alla flotta.";"Neun Jäger der Kaga gaben der Flotte Luftunterstützung.";"Nueve aviones de combate de Kaga brindaron apoyo aéreo a la flota.";"В это время воздушное прикрытие флота обеспечивали девять истребителей с Каги.";"Dziewięć myśliwców z lotniskowca Kaga osłaniało flotę z powietrza.";"Leteckou podporu flotile poskytuje devět stíhačů z lodi Kaga.";"Kaga'dan dokuz avcı uçağı, donanmaya hava desteği sağladı.";"“加\t贺”\t号\t起\t飞\t了 9 架\t战\t斗\t机\t掩\t护\t整\t个\t舰\t队。";"上空直衛機は、\t加賀所属の\t戦闘機九機だった";"Nove caças de ""Kaga"" foi disponibilizados a frota para suporte aéreo.";"Дев'ять винищувачів з Kaga забезпечили авіапідтримку флоту.";"Devet lovaca sa Kage pružali su floti podršku iz vazduha.";"A Kaga repülőgép-hordozó kilenc vadászrepülője biztosított légi támogatást a flottának.";"카가에서 이륙한 9대의 전투기가 함대를 공중에서 지원했다.";"Тым часам дзевяць знішчальнікаў з Кагі забяспечвалі авіяцыйнае прыкрыццё флоту.";"Nouă avioane de vânătoare din Kaga au oferit flotei suport aerian.";"來\t自\t“加\t賀”\t號\t的 9 架\t戰\t鬥\t機\t提\t供\t了\t艦\t隊\t空\t中\t支\t援";"相\t关\t字\t幕\t内\t容，\t暂\t不\t开\t放\t展\t示";;
"mb/jpn_midway_m2/part3";"Their number was increased after a B-17 attack, originating from Midway.";"Leur nombre fut augmenté à la suite d'une attaque B-17, provenant de Midway.";"Il numero era aumentato dopo l'attacco al B-17, proveniente da Midway.";"Ihre Zahl wurde nach einem von Midway kommenden B-17 Angriff erhöht.";"La cantidad aumentó luego de un ataque de aviones B-17 provenientes de Midway.";"Это число было сразу же увеличено после атаки Б-17 с Мидуэя.";"Ich liczba została zwiększona po ataku samolotów B-17 z Midway.";"Počet stíhaček byl navýšen po útoku strojů B-17 startujících z Midwaye.";"Sayıları, Midway'den gelen bir B-17 saldırısının ardından arttı.";"来\t自\t中\t途\t岛\t的 B-17 空\t袭\t了\t日\t本\t舰\t队\t之\t后，\t掩\t护\t的\t战\t斗\t机\t数\t量\t有\t所\t增\t加。";"ミッドウェーから\t発進した\tB17\tによる\t爆撃後、\t直衛機の\t数を\t増加";"Os seus números foram aumentados após um ataque de B-17, originários de Midway.";"Їхня кількість зросла після атаки B-17, які направлялися з Мідуей.";"Njihov broj se povećao nakon napada B-17, poreklom sa Midveja.";"Számukat megnövelték a Midway-szigetekről indított B-17-esek támadása után.";"미드웨이에서 발진한 B-17의 공습 이후 그들의 숫자는 늘어났다.";"Іх колькасць павялічылі адразу пасля атакі B-17, што прыляцелі з атолу Мідуэй.";"Numărul acestora a crescut după atacul bombardierelor B-17, ce proveneau din Midway.";"在\tB-17\t攻\t擊\t之\t後，\t來\t自\t中\t途\t島\t的\t數\t量\t增\t加\t了";"相\t关\t字\t幕\t内\t容，\t暂\t不\t开\t放\t展\t示";;
"mb/jpn_midway_m2/part4";"The Japanese launched the fighters that were supposed to cover the bombers during the second attack on the island.";"Les Japonais envoyèrent les chasseurs qui auraient dû couvrir les bombardiers au cours de la seconde attaque de l'île.";"I Giapponesi lanciarono i caccia che avrebbero dovuto coprire i bombardieri durante il secondo attacco all'isola.";"Die Japaner brachten Jäger in die Luft, die den Bomber während des zweiten Angriffs auf die Insel Deckung geben sollten.";"Los japoneses enviaron los aviones de combate que estaban destinados a cubrir a los bombarderos durante el segundo ataque a la isla.";"В воздух подняли истребители, которые должны были составлять прикрытие бомбардировщиков во второй волне атаки на остров.";"Japończycy wysłali myśliwce mające za zadanie osłaniać bombowce podczas drugiego ataku na atol.";"Japonci vyslali stíhačky, které se měly starat o ochranu bombardérů při druhém útoku na ostrov";"Japonlar, adaya ikinci saldırı sırasında bombardıman uçaklarını koruyacak avcı uçaklarını kaldırdı.";"日\t军\t派\t出\t了\t原\t计\t划\t用\t于\t掩\t护\t第\t二\t波\t攻\t势\t的\t战\t斗\t机。";"日本軍は、\t第二次攻撃隊の\t援護戦闘機を\t上空直衛に\t回した";"Os japoneses utilizaram os caças que eram para escoltar os bombardeiros durante o segundo ataque na ilha.";"Японці підняли в небо винищувачі, які повинні були забезпечити прикриття бомбардувальників під час другої атаки на острів.";"Japanci su podigli lovce koji su trebali da pokrivaju bombardere tokom drugog napada na ostrvo. ";"A japánok elindították a vadászrepülőket, melyeknek a második támadás alatt kellett fedezniük a bombázókat.";"일본군은 섬에 두 번째 공격을 가할 때 폭격기를 호위할 예정이었던 항공기들을 발진시켰다.";"У неба ўзняліся японскія знішчальнікі, якія мусілі забяспечыць прыкрыццё бамбардзіроўшчыкаў падчас другой атакі на востраў.";"Japonezii au lansat avioanele de vânătoare care ar fi trebuit să apere bombardierele în timpul celui de al doilea atac de pe insulă.";"日\t本\t派\t出\t了\t應\t該\t在\t島\t上\t第\t二\t次\t襲\t擊\t中\t掩\t護\t轟\t炸\t機\t的\t戰\t鬥\t機";"相\t关\t字\t幕\t内\t容，\t暂\t不\t开\t放\t展\t示";;
"mb/jpn_midway_m3/place";"IJN Hiryū, 1st Carrier Striking Force ""Kido Butai"".";"IJN Hiryu, 1ère Division de porte-avions ''Kido Butai''";"IJN Hiryū, 1a Forza d'Attacco di Portaerei ""Kido Butai"".";"IJN Hiryū, 1. Marineluftflotte ''Kido Butai''.";"IJN Hiryū, 1era Fuerza de Ataque de Portaaviones ''Kido Butai''.";"Авианосец ""Хирю"", Первое авианосное ударное соединение ""Кидо Бутай""";"Lotniskowiec Hiryū, 1 Zespół Uderzeniowy „Kido Butai”.";"IJN Hirjú, 1. úderný svaz letadlových lodí „Kido Butai“.";"IJN Hiryū, 1. Uçak Gemisi Vurucu Kuvveti ""Kido Butai"".";"日\t本\t第\t一\t航\t空\t舰\t队\t第\t二\t航\t空\t战\t队，\t“飞\t龙”\t号\t航\t空\t母\t舰";"大日本帝国海軍空母第\t1機動部隊飛龍";"MIJ Hiryū, 1ª Frota de Porta-Aviões de Ataque ""Kido Butai"".";"IJN Hiryū, Перша Авіаносна Ударна Група ""Kido Butai"".";"IJN Hirju, 1. Udarna grupa nosača aviona ""Kido Butai"".";"Hirjú repülőgép-hordozó, 1. csapásmérő hordozóegység (Kidó Butai)";"일본 해군 제1항모기동부대 소속 항공모함 히류";"Авіяносец «Хір'ю», Першае авіяноснае ўдарнае злучэнне «Кідо Бутай»";"Hiryū, MIJ, Prima forță de portavioane de atac „Kido Butai”.";"日\t本\t帝\t國\t海\t軍\t一\t航\t戰\t機\t動\t部\t隊，\t“飛\t龍”\t號\t航\t空\t母\t艦";"相\t关\t字\t幕\t内\t容，\t暂\t不\t开\t放\t展\t示";;
"mb/jpn_midway_m3/date";"13:15 June 4, 1942";"13 h 15 – 4 Juin 1942";"13:15:00 del 4 Giugno 1942";"13:15 Uhr, 4. Juni 1942";"13:15hs, 4 de junio de 1942.";"13:15, 4 июня 1942";"13:15, 4 czerwca 1942 roku";"4. června 1942, 13:15";"13:15 4 Haziran 1942";"1942 年 6 月 4 日，\t13 时 15 分";"1942年\t6月\t4日\t13:15";"4 De Junho de 1942 às 13:15";"13:15, 4 червня 1942 року";"13:15 Jun 4, 1942";"1942. június 4., 13:15";"1942년 6월 4일 13:15";"13:15, 4 чэрвеня 1942 года";"13:15 4 iunie 1942";"1942 年 6 月 4 日，\t13:15";"相\t关\t字\t幕\t内\t容，\t暂\t不\t开\t放\t展\t示";;
"mb/jpn_midway_m3/objective";"Lead your wing consisting of four Nakajima B5N2, to participate in an attack on the U.S. naval force";"Menez votre escadrille de 4 Nakajima B5N dans une attaque contre les forces navales US";"Conduci il tuo stormo composto da 4 Nakajima B5N a partecipare all'attacco contro la forza navale USA";"Führe deine Staffel von vier Nakajima B5N2 und nimm an einem Angriff gegen die US-Marinestreitkräfte teil.";"Lidere su ala de 4 aviones Nakajima B5N en un ataque a la fuerza naval norteamericana";"Возглавьте свой отряд, состоящий из 4 Nakajima B5N, чтобы принять участие в атаке на соединение кораблей США.";"Poprowadź swój klucz składający się z czterech samolotów Nakajima B5N2, by wziąć udział w ataku na amerykańską flotę";"Veď svou letku čtyř letounů Nakadžima B5N2 do útoku na americké námořní jednotky";"Dört B5N2 Zeroe'dan oluşan uçuş kolunu, ABD donanmasına yapılan saldırıda yer alarak yönet";"率\t四\t架\t九\t七\t舰\t攻\t一\t二\t型\t协\t助\t攻\t击\t美\t军\t舰\t队。";"「Nakajima B5N2 (九七式)」\t四機編隊を\t率い、\t米海軍部隊に\t対する\t攻撃に\t参加せよ";"Levaram sua ala contendo quatro ""Nakajima B5N2"", para participar de um ataque às força naval dos Estados Unidos";"Очольте свій загін з чотирьох Nakajima B5N2, щоб долучитися до атаки на військово-морські сили США";"Predvodi leteći odred sastavljen od četiri Nakadžima B5N2, i učestvuj u napadu na američke pomorske snage";"Vezesd a négy B5N2 típusú repülőgépből álló köteléked az amerikai haditengerészet elleni támadásban.";"4대의 B5N2로 구성된 편대를 이끌고 미 해군에 대한 공습에 참가하라.";"Узначальце сваё звяно з чатырох самалётаў Nakajima B5N, каб узяць удзел у атацы на злучэнне караблёў ЗША.";"Condu grupul format din patru avioane Nakajima B5N2, pentru a participa la un atac asupra forțelor navale americane.";"率\t領\t四\t架\t九\t七\t式\t三\t號\t艦\t上\t攻\t擊\t機，\t加\t入\t對\t美\t軍\t艦\t隊\t的\t攻\t擊\t行\t動。";"相\t关\t字\t幕\t内\t容，\t暂\t不\t开\t放\t展\t示";;
"mb/jpn_midway_m3/part1";"While the cover fighters were fighting American planes southeast of the fleet,";"Tandis que les chasseurs combattaient les avions américains au sud-est de la flotte,";"Mentre i caccia di copertura stavano combattendo contro gli aerei americani a sudest della flotta,";"Während der Jagdschutz amerikanische Flugzeuge im Südosten der Flotte bekämpfte,";"Mientras los aviones de combate encargados de cubrir enfrentaban a los aviones norteamericanos al sureste de la flota,";"В тот момент, когда истребители прикрытия сражались с американскими самолётами к юго-востоку от флота,";"Podczas gdy myśliwce walczyły z amerykańskimi samolotami na północny wschód od floty,";"Zatímco ochranné stíhačky bojovaly s americkými letouny na jihovýchod od flotily,";"Avcı uçakları filonun güneydoğusundaki Amerikan uçaklarıyla savaşırken";"当\t护\t航\t战\t斗\t机\t在\t舰\t队\t的\t东\t南\t侧\t与\t美\t军\t战\t机\t激\t战\t时，";"直衛機が\t艦隊の\t南東で\t敵機を\t迎撃していた\t時・・・";"Enquanto a segurança dos caças lutavam pelos aviões americanos no sudeste da frota,";"Поки винищувачі прикриття билися з американськими літаками на південному сході флоту,";"Dok su se lovci za pokrivanje borili protiv američkih aviona jugoistočno od flote,";"Miközben a fedezetet nyújtó vadászrepülők az amerikai repülőkkel harcoltak a flottától délkeletre,";"함대의 남동쪽에서 호위기들이 미군기와 싸우는 동안,";"Пакуль знішчальнікі прыкрыцця біліся з амерыканскімі самалётамі на паўднёвы ўсход ад флоту,";"În timp ce avioanele de vânătoare de suport se luptau cu avioanele americane la sud-est de flotă,";"當\t掩\t護\t戰\t鬥\t機\t在\t艦\t隊\t東\t南\t方\t與\t美\t國\t飛\t機\t戰\t鬥\t時";"相\t关\t字\t幕\t内\t容，\t暂\t不\t开\t放\t展\t示";;
"mb/jpn_midway_m3/part2";"the last wave of bombers was approaching from the west, undetected.";"la dernière escadre de bombardiers arrivait de l'Ouest, sans avoir été repérée.";"l'ultimo stormo di bombardieri si stava avvicinando da ovest, senza essere scoperto.";"näherte sich die letzte Welle von Bombern aus dem Westen, unentdeckt.";"se aproximaba desde el oeste, sin ser detectada, la última ola de bombarderos.";"последняя волна бомбардировщиков заходила незамеченной с запада.";"ostatnia fala bombowców nadciągała niewykryta z zachodu.";"poslední vlna bombardérů se nepozorovaně přiblížila od západu.";"bombardıman uçaklarının son dalgası da tespit edilmeden batıdan yaklaşıyordu.";"最\t后\t一\t波\t轰\t炸\t机\t正\t悄\t然\t从\t西\t侧\t接\t近。";"最後の\tアメリカ\t軍爆撃隊が、\t西から\t忍び\t寄っていた";"a última onda de bombardeiros aproximava-se do Ocidente, sem ser detectado.";"остання хвиля бомбардувальників наближалася з заходу, непоміченою.";"poslednji talas bombardera približavao se sa zapada, neprimećen.";"addig a bombázók utolsó hulláma észrevétlenül közeledett nyugat felől.";"마지막 공세를 하러 온 폭격기들이 서쪽에서 접근 중이었으며, 이들은 아직 포착되지 않은 상태였다.";"апошняя хваля бамбардзіроўшчыкаў невыяўленая набліжалася з захаду.";"ultimul val de bombardiere se apropia din vest, nedetectat.";"最\t後\t一\t波\t轟\t炸\t機\t正\t從\t西\t方\t來\t襲，\t還\t沒\t被\t發\t現";"相\t关\t字\t幕\t内\t容，\t暂\t不\t开\t放\t展\t示";;
"mb/jpn_midway_m3/part3";"Met with no opposition, American bombers were able to drop bombs on three carriers.";"Sans opposition, les bombardiers américains purent lâcher des bombes sur trois porte-avions.";"Senza trovare opposizioni, i bombardieri americani riuscirono a sganciare le bombe su tre portaerei.";"Da sich ihnen kein Widerstand entgegensetzte, konnten die Amerikaner ihre Bomben auf drei Träger abwerfen.";"Al no encontrar oposición, los bombarderos norteamericanos lanzaron bombas sobre tres portaaviones.";"Не встретив сопротивления, американские бомбардировщики смогли сбросить бомбы на три авианосца. ";"Nie napotkawszy oporu, amerykańskie bombowce zbombardowały trzy lotniskowce.";"Americké bombardéry pak mohly bez odporu shodit své pumy na tři letadlové lodě.";"Dirençle karşılaşmayan Amerikan bombardıman uçakları üç uçak gemisine bomba atmayı başardı.";"在\t没\t有\t遇\t到\t任\t何\t抵\t抗\t的\t情\t况\t下，\t美\t军\t的\t俯\t冲\t轰\t炸\t机\t向\t三\t艘\t航\t母\t投\t下\t了\t炸\t弹。";"爆撃隊は、\t抵抗を\t受ける\t事なく\t三隻の\t空母に\t爆弾を\t投下";"Encontraram-se sem oposição, os bombardeiros americanos lançaram bombas sobre três porta-aviões.";"Не зустрівши опору, американські бомбардувальники спромоглися скинути бомби на три авіаносці.";"Nenaišavši na otpor, američki bombarderi su bili u stanju da bace bombe na tri nosača.";"Az amerikai bombázók nem ütköztek ellenállásba, így három repülőgép-hordozóra is ledobhatták bombáikat.";"미국 폭격기들은 아무런 방해 없이 3대의 항공모함에 폭탄을 떨어트릴 수 있었다.";"Не сустрэўшы супраціву, амерыканскія бамбардзіроўшчыкі закідалі бомбамі тры японскія авіяносцы. ";"Neîntâmpinând nicio opoziție, bombardierele americane au reușit să lanseze bombele pe trei portavioane.";"在\t沒\t有\t任\t何\t抵\t抗\t的\t情\t況\t下，\t美\t國\t轟\t炸\t機\t向\t三\t艘\t航\t空\t母\t艦\t隊\t投\t擲\t了\t炸\t彈";"相\t关\t字\t幕\t内\t容，\t暂\t不\t开\t放\t展\t示";;
"mb/jpn_midway_m3/part4";"After the U.S. attack, Rear Admiral Abe Hiraoki, who took command of the fleet after Akagi was sunk, had one aircraft carrier left at his disposal.";"Après l’attaque américaine, le Contre Amiral Abe Hiraoki, qui avait pris le commandement de la flotte quand l’Akago a été coulé, n'avait plus qu’un porte-avions à sa disposition.";"Dopo l'attacco USA, al Contrammiraglio Ane Hiraoki, che aveva assunto il comando della flotta dopo l'affondamento dell'Akagi, era rimasta una sola portaerei a disposizione.";"Nach dem US-Angriff hatte Konteradmiral Abe Hiroaki, der das Kommando über die Flotte übernahm nachdem die Akagi gesunken war, nur noch einen Flugzeugträger zur Verfügung.";"Luego del ataque norteamericano, el Contraalmirante Abe Hiraoki, quien tomó el mando de la flota luego del hundimiento del Akagi, tenía a su disposición un último portaaviones.";"После этой атаки в распоряжении контр-адмирала Абе Хираоки остался один авианосец.";"Po amerykańskim ataku wiceadmirał Hiroaki Abe, który przejął dowodzenie flotą po tym, jak zatonął lotniskowiec Akagi, miał do dyspozycji tylko jeden lotniskowiec.";"Po americkém útoku zbyla kontradmirálu Abe Hiraokimu, který převzal velení nad flotilou po potopení plavidla Akagi, k dispozici pouze jediná letadlová loď.";"Amerikan saldırısından sonra, Akagi battıktan sonra filonun başına geçen Tuğamiral Abe Hiraoki, bir uçak gemisini kendisine ayırttı.";"“赤\t城”\t号\t被\t击\t沉\t以\t后，\t阿\t部\t弘\t毅\t海\t军\t少\t将\t接\t管\t了\t舰\t队。\t然\t而\t此\t时\t他\t手\t头\t仅\t剩\t一\t艘\t航\t母\t了。";"アメリカ\t軍の\t攻撃で\t旗艦赤城が\t失われると、\t阿部弘毅少将が\t艦隊の\t指揮を\t受け\t継いだ　\tだが\t彼に\t残された\t空母は\t一隻のみだった";"Depois do ataque dos Estados Unidos, o vice-almirante Abe Hiraoki, que assumiu o comando da frota depois da derrota de Akagi, tinha apenas um porta-aviões à sua disposição.";"Після атаки США, контр-адмірал Абе Хіраокі, який взяв командування флотом після смерті Акагі, мав лише один авіаносець у своєму розпорядженні.";"Nakon američkog napada, admiral Abe Hiroaki, koji je preuzeo komandu nad flotom nakon potapljanja Akagija, imao je još samo jedan nosač aviona na raspolaganju.";"Az amerikai támadás után Hiroaki Abe ellentengernagynak, aki átvette a parancsnokságot az Akagi pusztulása után, már csak egy repülőgép-hordozó állt rendelkezésére.";"미군의 공격으로 아카기가 격침된 이후 함대의 지휘를 맡은 아베 히로아키(阿部 弘毅) 소장에게 남은 항모는 단 1대뿐이었다.";"Пасля гэтай атакі ў распараджэнні контр-адмірала Абэ Хіраокі, які ўзяў камандаванне флотам пасля смерці Акагі, застаўся толькі адзін авіяносец.";"După atacul americanilor, contraamiralul Abe Hiroaki, care a preluat comanda flotei după ce Akagi a fost scufundat, a avut la dispoziție doar un portavion.";"“赤\t城”\t號\t被\t擊\t沉\t以\t後，\t阿\t部\t弘\t毅\t少\t將\t接\t管\t了\t艦\t隊。\t此\t時\t只\t剩\t下\t一\t艘\t航\t空\t母\t艦\t可\t供\t使\t用。";"相\t关\t字\t幕\t内\t容，\t暂\t不\t开\t放\t展\t示";;
