"<ID|readonly|noverify>";"<English>";"<French>";"<Italian>";"<German>";"<Spanish>";"<Russian>";"<Polish>";"<Czech>";"<Turkish>";"<Chinese>";"<Japanese>";"<Portuguese>";"<Ukrainian>";"<Serbian>";"<Hungarian>";"<Korean>";"<Belarusian>";"<Romanian>";"<TChinese>";"<HChinese>";"<Vietnamese>";"<Comments>";"<max_chars>"
"decals/se_numbers_red_8";"Eight";"Huit";"Otto";"Acht";"Ocho";"Восемь";"Ósemka";"Číslo 8";"Sekiz";8;8;"Oito";"Вісім";"Osam";"Nyolc";"팔";"Восем";"Eight";8;8;"Số tám";;
"decals/se_numbers_red_9";"Nine";"Neuf";"Nove";"Neun";"Nueve";"Девять";"Dziewiątka";"Číslo 9";"Dokuz";9;9;"Nove";"Дев’ять";"Devet";"Kilenc";"구";"Дзевяць";"Nine";9;9;"Số chín";;
"decals/us_pt811_decals_unlock";"Decal pack for PT 811";"Pack de décalcomanies pour PT 811";"Pacchetto decal per PT 811";"Abzeichenpaket für den PT 811";"Paquete de calcomanías para PT 811";"Набор наклеек для PT 811";"Zestaw oznaczeń dla PT 811";"Balíček emblémů pro PT 811";"PT 811 için çıkartma paketi";"PT-811 号​贴​花​套​装";"PT 811 デカールパック";"Pacote de decalques para o PT 811";"Набір наклейок для PT 811";"Decal pack for PT 811";"PT-811 matricacsomag";"PT 811 데칼 팩";"Набор наклеек для PT 811";"Decal pack for PT 811";"PT-811 號​貼​花​套​裝";"PT-811 号​贴​花​套​装";"Bộ decal cho PT 811";;
"decals/811_decal";"Number ""811""";"Numéro ""811""";"Numero ""811""";"Nummer ""811""";"Número ""811""";"Номер ""811""";"Numer „811”";"číslo ""811""";"Numara ""811""";"“811”​号";"ナンバー「811」";"Número 811";"Номер ""811""";"Number ""811""";"811-es szám";"숫자 ""811""";"Номер ""811""";"Number ""811""";"“811”​號";"“811”​号";"Số ""811""";;
"decals/ifrit_decal";"Ifrit";"Ifrit";"Ifrit";"Ifrit";"Ifrit";"Ифрит";"Ifrit";"Ifrit";"Ifrit";"伊​夫​利​特";"イフリート";"Ifrit";"Іфрит";"Ifrit";"Ifrít";"이프리트";"Іфрыт";"Ifrit";"伊​夫​利​特";"Ifrit";"Ifrit";;
"decals/ifrit_decal/desc";"Fire collection";"Collection de feux";"Collezione Fiamme";"Feuer Sammlung";"Colección de Fuego";"Коллекция ""Пламя""";"Ognista kolekcja";"kolekce ""Oheň""";"Ateş koleksiyonu";"“火​焰”​套​装";"火の\tコレクション";"Coleção de fogo";"Колекція ""Полум'я""";"Fire collection";"Tűz gyűjtemény része.";"불 컬렉션";"Коллекция ""Пламя""";"Fire collection";"“火​焰”​套​裝";"Fire collection";"Bộ sưu tập Lửa";;
"decals/ball_1_decal";"Soccer ball (groups A, B)";"Ballon de football (groupes A, B)";"Palloni (gruppi A,B)";"Fußball (Gruppen A, B)";"Balón de fútbol (grupos A, B)";"Футбольный мяч (группы А, В)";"Piłka nożna (grupy A, B)";"Fotbalový míč (skupiny A, B)";"Futbol topları (A, B grupları)";"足​球​（A 组​／​B 组）";"サッカーボール (グループ\tA、\tB)";"Bola de Futebol (grupos A, B)";"Футбольний м'яч (групи А, В)";"Soccer ball (groups A, B)";"Focilabda (A és B csoport)";"축구공 (A, B 그룹)";"Футбольный мяч (группы А, В)";"Soccer ball (groups A, B)";"足​球​（A 組​／​B 組）";"Soccer ball (groups A, B)";"Bóng đá (Nhóm A, B)";;
"decals/ball_1_decal/desc";"Spot the Ball collection";"Collection Spot the Ball";"Collezione Avvista la Palla";"Spot the Ball Sammlung ";"Colección Spot the Ball";"Коллекция ""Охота за мячом""";"Kolekcja „Spot the Ball”";"kolekce ""Najdi míč""";"Topu Bul koleksiyonu";"“‘点’​球​大​战”​套​装";"「ボールはどこだ」\tコレクション";"Coleção Spot the Ball";"Колекція ""Полювання за м'ячем""";"Spot the Ball collection";"Figyeld a labdát gyűjtemény része.";"공을 찾아라 컬렉션";"Коллекция ""Охота за мячом""";"Spot the Ball collection";"“‘點’​球​大​戰”​套​裝";"Spot the Ball collection";"Bộ sưu tập ""Tìm quả bóng""";;
"decals/ball_2_decal";"Soccer ball (groups C, D)";"Ballon de football (groupes C, D)";"Palloni (gruppi C,D)";"Fußball (Gruppen C, D)";"Balón de fútbol (grupos C, D)";"Футбольный мяч (группы C, D)";"Piłka nożna (grupy C, D)";"Fotbalový míč (skupiny C, D)";"Futbol topları (C, D grupları)";"足​球​（C 组​／​D 组）";"サッカーボール (グループ\tC、\tD)";"Bola de Futebol (grupos C, D)";"Футбольний м'яч (групи C, D)";"Soccer ball (groups C, D)";"Focilabda (C és D csoport)";"축구공 (C, D 그룹)";"Футбольный мяч (группы C, D)";"Soccer ball (groups C, D)";"足​球​（C 組​／​D 組）";"Soccer ball (groups C, D)";"Bóng đá (Nhóm C, D)";;
"decals/ball_2_decal/desc";"Spot the Ball collection";"Collection Spot the Ball";"Collezione Avvista la Palla";"Spot the Ball Sammlung ";"Colección Spot the Ball";"Коллекция ""Охота за мячом""";"Kolekcja „Spot the Ball”";"kolekce ""Najdi míč""";"Topu Bul koleksiyonu";"“‘点’​球​大​战”​套​装";"「ボールはどこだ」\tコレクション";"Coleção Spot the Ball";"Колекція ""Полювання за м'ячем""";"Spot the Ball collection";"Figyeld a labdát gyűjtemény része.";"공을 찾아라 컬렉션";"Коллекция ""Охота за мячом""";"Spot the Ball collection";"“‘點’​球​大​戰”​套​裝";"Spot the Ball collection";"Bộ sưu tập ""Tìm quả bóng""";;
"decals/ball_3_decal";"Soccer ball (groups E, F)";"Ballon de football (groupes E, F)";"Palloni (gruppi E,F)";"Fußball (Gruppen E, F)";"Balón de fútbol (grupos E, F)";"Футбольный мяч (группы E, F)";"Piłka nożna (grupy E, F)";"Fotbalový míč (skupiny E, F)";"Futbol topları (E, F grupları)";"足​球​（E 组​／​F 组）";"サッカーボール (グループ\tE、\tF)";"Bola de Futebol (grupos E, F)";"Футбольний м'яч (групи E, F)";"Soccer ball (groups E, F)";"Focilabda (E és F csoport)";"축구공 (E, F 그룹)";"Футбольный мяч (группы E, F)";"Soccer ball (groups E, F)";"足​球​（E 組​／​F 組）";"Soccer ball (groups E, F)";"Bóng đá (Nhóm E, F)";;
"decals/ball_3_decal/desc";"Spot the Ball collection";"Collection Spot the Ball";"Collezione Avvista la Palla";"Spot the Ball Sammlung ";"Colección Spot the Ball";"Коллекция ""Охота за мячом""";"Kolekcja „Spot the Ball”";"kolekce ""Najdi míč""";"Topu Bul koleksiyonu";"“‘点’​球​大​战”​套​装";"「ボールはどこだ」\tコレクション";"Coleção Spot the Ball";"Колекція ""Полювання за м'ячем""";"Spot the Ball collection";"Figyeld a labdát gyűjtemény része.";"공을 찾아라 컬렉션";"Коллекция ""Охота за мячом""";"Spot the Ball collection";"“‘點’​球​大​戰”​套​裝";"Spot the Ball collection";"Bộ sưu tập ""Tìm quả bóng""";;
"decals/ball_4_decal";"Soccer ball (groups G, H)";"Ballon de football (groupes G, H)";"Palloni (gruppi G,H)";"Fußball (Gruppen G, H)";"Balón de fútbol (grupos G, H)";"Футбольный мяч (группы G, H)";"Piłka nożna (grupy G, H)";"Fotbalový míč (skupiny G, H)";"Futbol topları (G, H grupları)";"足​球​（G 组​／​H 组）";"サッカーボール (グループ\tG、\tH)";"Bola de Futebol (grupos G, H)";"Футбольний м'яч (групи G, H)";"Soccer ball (groups G, H)";"Focilabda (G és H csoport)";"축구공 (G, H 그룹)";"Футбольный мяч (группы G, H)";"Soccer ball (groups G, H)";"足​球​（G 組​／​H 組）";"Soccer ball (groups G, H)";"Bóng đá (Nhóm G, H)";;
"decals/ball_4_decal/desc";"Spot the Ball collection";"Collection Spot the Ball";"Collezione Avvista la Palla";"Spot the Ball Sammlung ";"Colección Spot the Ball";"Коллекция ""Охота за мячом""";"Kolekcja „Spot the Ball”";"kolekce ""Najdi míč""";"Topu Bul koleksiyonu";"“‘点’​球​大​战”​套​装";"「ボールはどこだ」\tコレクション";"Coleção Spot the Ball";"Колекція ""Полювання за м'ячем""";"Spot the Ball collection";"Figyeld a labdát gyűjtemény része.";"공을 찾아라 컬렉션";"Коллекция ""Охота за мячом""";"Spot the Ball collection";"“‘點’​球​大​戰”​套​裝";"Spot the Ball collection";"Bộ sưu tập ""Tìm quả bóng""";;
"decals/fr_af_roundel";"French Air Force Roundel";"Cocarde des Forces Aériennes Françaises";"Coccarda dell'Aviazione Francese";"Flugzeugkokarde der Französischen Luftstreitkräfte";"Escarapela de la Fuerza Aérea Francesa";"Опознавательный знак ВВС Франции";"Znak rozpoznawczy Francuskich Sił Powietrznych";"Kokarda francouzkého letectva";"Fransız Hava Kuvvetleri Arması";"法​国​空​军​机​徽";"フランス\t空軍の\t円形記章";"Roundela da Força Aérea Francesa";"Розпізнавальний знак ВПС Франції";"French Air Force Roundel";"Francia Légierő felségjele (B típus)";"프랑스 공군 식별 표지";"Опознавательный знак ВВС Франции";"French Air Force Roundel";"法​國​空​軍​圓​徽";"French Air Force Roundel";"Phù hiệu tròn Không quân Pháp";;
"decals/fr_af_roundel/desc";"French Air Force Roundel, Type B";"Cocarde des Forces Aériennes Françaises, Type B ";"Coccarda dell'Aviazione Francese, Tipo B";"Flugzeugkokarde der Französischen Luftstreitkräfte, Typ B";"Escarapela de la Fuerza Aérea Francesa, Tipo B";"Опознавательный знак ВВС Франции, Тип Б";"Znak rozpoznawczy Francuskich Sił Powietrznych, Typ B";"Kokarda francouzkého letectva, Typ B";"Fransız Hava Kuvvetleri Arması,  B tipi";"法​国​空​军 B 型​机​徽";"フランス\t空軍の\t円形記章、\tB\tタイプ";"Roundela da Força Aérea Francesa tipo B";"Розпізнавальний знак ВПС Франції, Тип Б";"French Air Force Roundel, Type B";"A Francia Légierő felségjele (B típus).";"프랑스 공군 식별 표지, B형";"Опознавательный знак ВВС Франции, Тип Б";"French Air Force Roundel, Type B";"法​國​空​軍 B 型​圓​徽";"French Air Force Roundel, Type B";"Phù hiệu tròn Không quân Pháp, loại B";;
"decals/it_af_roundel_low_visible";"Low visibility Italian Air Force Roundel";"Cocarde à faible visibilité de la Force aérienne italienne";"Coccarda dell'Aviazione Italiana a bassa visibilità";"Flugzeugkokarde der Italienischen Luftstreitkräfte bei geringer Sicht";"Escarapela de baja visibilidad de las Fuerzas Aéreas Italianas";"Опознавательный знак ВВС Италии";"Znak rozpoznawczy o obniżonej widzialności Włoskich Sił Powietrznych";"Kokarda italského letectva s nízkou viditelností";"Düşük görünürlüklü İtalyan Hava Kuvvetleri Arması";"意​大​利​空​军​低​可​视​度​机​徽";"低視界\tイタリア\t空軍の\t円形記章";"Roundela de baixa visibilidade da Força Aérea Italiana";"Розпізнавальний знак ВПС Італії";"Low visibility Italian Air Force Roundel";"Olasz Légierő alacsony láthatóságú felségjele";"저시인성 이탈리아 공군 식별표지";"Опознавательный знак ВВС Италии";"Low visibility Italian Air Force Roundel";"義​大​利​空​軍​圓​徽​（低​可​視​度）";"Low visibility Italian Air Force Roundel";"Phù hiệu tròn của Không quân Ý trong điều kiện tầm nhìn thấp";;
"decals/it_af_roundel_low_visible/desc";"Low visibility Italian Air Force Roundel";"Cocarde à faible visibilité de la Force aérienne italienne";"Coccarda dell'Aviazione Italiana a bassa visibilità";"Flugzeugkokarde der Italienischen Luftstreitkräfte bei geringer Sicht";"Escarapela de baja visibilidad de las Fuerzas Aéreas Italianas";"Опознавательный знак ВВС Италии (малозаметный)";"Znak rozpoznawczy o obniżonej widzialności Włoskich Sił Powietrznych";"Kokarda italského letectva s nízkou viditelností";"Düşük görünürlüklü İtalyan Hava Kuvvetleri Arması";"意​大​利​空​军​低​可​视​度​机​徽";"低視界\tイタリア\t空軍の\t円形記章";"Roundela de baixa visibilidade da Força Aérea Italiana";"Розпізнавальний знак ВПС Італії (малопомітний)";"Low visibility Italian Air Force Roundel";"Az Olasz Légierő alacsony láthatóságú felségjele.";"저시인성 이탈리아 공군 식별표지";"Опознавательный знак ВВС Италии (малозаметный)";"Low visibility Italian Air Force Roundel";"義​大​利​空​軍​圓​徽​（低​可​視​度）";"Low visibility Italian Air Force Roundel";"Phù hiệu tròn của Không quân Ý trong điều kiện tầm nhìn thấp";;
"decals/jp_af_roundel_low_visible";"Low visibility Japanese Air Force Roundel";"Cocarde à faible visibilité de la Force aérienne d'autodéfense japonaise";"Coccarda a bassa visibilità dell'Aviazione Giapponese";"Flugzeugkokarde der Japanischen Luftstreitkräfte bei geringer Sicht";"Escarapela de baja visibilidad de las Fuerzas Aéreas Japonesas";"Опознавательный знак ВВС Японии";"Znak rozpoznawczy o obniżonej widzialności Japońskich Sił Powietrznych";"Kokarda japonského letectva s nízkou viditelností";"Düşük görünürlüklü Japon Hava Kuvvetleri Arması";"日​本​航​空​自​卫​队​低​可​视​度​机​徽";"低視界日本空軍の\t円形記章";"Roundela de baixa visibilidade da Força Aérea Japonesa";"Розпізнавальний знак ВПС Японії";"Low visibility Japanese Air Force Roundel";"Japán Légierő alacsony láthatóságú felségjele";"저시인성 일본 공군 식별표지";"Опознавательный знак ВВС Японии";"Low visibility Japanese Air Force Roundel";"日​本​航​空​部​隊​圓​徽​（低​可​視​度）";"Low visibility Japanese Air Force Roundel";"Phù hiệu tròn của Không quân Nhật Bản trong điều kiện tầm nhìn thấp";;
"decals/jp_af_roundel_low_visible/desc";"Low visibility Japanese Air Force Roundel";"Cocarde à faible visibilité de la Force aérienne d'autodéfense japonaise";"Coccarda a bassa visibilità dell'Aviazione Giapponese";"Flugzeugkokarde der Japanischen Luftstreitkräfte bei geringer Sicht";"Escarapela de baja visibilidad de las Fuerzas Aéreas Japonesas";"Опознавательный знак ВВС Японии (малозаметный)";"Znak rozpoznawczy o obniżonej widzialności Japońskich Sił Powietrznych";"Kokarda japonského letectva s nízkou viditelností";"Düşük görünürlüklü Japon Hava Kuvvetleri Arması";"日​本​航​空​自​卫​队​低​可​视​度​机​徽";"低視界日本空軍の\t円形記章";"Roundela de baixa visibilidade da Força Aérea Japonesa";"Розпізнавальний знак ВПС Японії (малопомітний)";"Low visibility Japanese Air Force Roundel";"A Japán Légierő alacsony láthatóságú felségjele.";"저시인성 일본 공군 식별표지";"Опознавательный знак ВВС Японии (малозаметный)";"Low visibility Japanese Air Force Roundel";"日​本​航​空​部​隊​圓​徽​（低​可​視​度）";"Low visibility Japanese Air Force Roundel";"Phù hiệu tròn của Không quân Nhật Bản trong điều kiện tầm nhìn thấp";;
"decals/ca_af_roundel_low_visible";"Low visibility Royal Canadian Air Force Roundel";"Cocarde à faible visibilité de la Royal Canadian Air Force";"Coccarda a bassa visibilità dell'Aviazione Reale Canadese";"Flugzeugkokarde der Royal Canadian Air Force bei geringer Sicht";"Escarapela de baja visibilidad de la Real Fuerza Aérea Canadiense";"Опознавательный знак ВВС Канады";"Znak rozpoznawczy o obniżonej widzialności Królewskich Kanadyjskich Siły Powietrznych";"Kokarda kanadského letectva s nízkou viditelností";"Düşük görünürlüklü Royal Canadian Air Force Arması";"加​拿​大​皇​家​空​军​低​可​视​度​机​徽";"低視界\tカナダ\t空軍の\t円形記章";"Roundela de baixa visibilidade da Força Aérea Real do Canadá";"Розпізнавальний знак ВПС Канади";"Low visibility Royal Canadian Air Force Roundel";"Kanadai Királyi Légierő alacsony láthatóságú felségjele";"저시인성 캐나다 공군 식별표지";"Опознавательный знак ВВС Канады";"Low visibility Royal Canadian Air Force Roundel";"加​拿​大​皇​家​空​軍​圓​徽​（低​可​視​度）";"Low visibility Royal Canadian Air Force Roundel";"Phù hiệu tròn của Không quân Hoàng Gia Canada trong điều kiện tầm nhìn thấp";;
"decals/ca_af_roundel_low_visible/desc";"Low visibility Royal Canadian Air Force Roundel";"Cocarde à faible visibilité de la Royal Canadian Air Force";"Coccarda a bassa visibilità dell'Aviazione Reale Canadese";"Flugzeugkokarde der Royal Canadian Air Force bei geringer Sicht";"Escarapela de baja visibilidad de la Real Fuerza Aérea Canadiense";"Опознавательный знак ВВС Канады (малозаметный)";"Znak rozpoznawczy o obniżonej widzialności Królewskich Kanadyjskich Siły Powietrznych";"Kokarda kanadského letectva s nízkou viditelností";"Düşük görünürlüklü Royal Canadian Air Force Arması";"加​拿​大​皇​家​空​军​低​可​视​度​机​徽";"低視界\tカナダ\t空軍の\t円形記章";"Roundela de baixa visibilidade da Força Aérea Real do Canadá";"Розпізнавальний знак ВПС Канади (малопомітний)";"Low visibility Royal Canadian Air Force Roundel";"A Kanadai Királyi Légierő alacsony láthatóságú felségjele.";"저시인성 캐나다 공군 식별표지";"Опознавательный знак ВВС Канады (малозаметный)";"Low visibility Royal Canadian Air Force Roundel";"加​拿​大​皇​家​空​軍​圓​徽​（低​可​視​度）";"Low visibility Royal Canadian Air Force Roundel";"Phù hiệu tròn của Không quân Hoàng Gia Canada trong điều kiện tầm nhìn thấp";;
"decals/ca_gf_rounder";"Royal Canadian Ground Force Roundel";"Cocarde des Forces Terrestres Canadiennes";"Coccarda dell'Esercito Reale Canadese";"Kokarde der Royal Canadian Ground Force";"Escarapela de la Real Fuerza Terrestre Canadiense";"Опознавательный знак армии Канады";"Znak rozpoznawczy Królewskich Kanadyjskich Sił Lądowych";"Kokarda Royal Canadian Ground Force";"Royal Canadian Ground Force Arması";"加​拿​大​地​面​部​队​徽​标";"カナダ\t陸軍の\t円形記章";"Roundela das Forças Terrestres Reais do Canadá";"Розпізнавальний знак армії Канади";"Royal Canadian Ground Force Roundel";"Kanadai Királyi Szárazföldi Erők felségjele";"캐나다 육군 식별표지";"Опознавательный знак армии Канады";"Royal Canadian Ground Force Roundel";"加​拿​大​地​面​部​隊​徽​標";"Royal Canadian Ground Force Roundel";"Phù hiệu tròn Lục quân Hoàng gia Canada";;
"decals/ca_gf_rounder/desc";"Royal Canadian Ground Force Roundel";"Cocarde des Forces Terrestres Canadiennes";"Coccarda dell'Esercito Reale Canadese";"Kokarde der Royal Canadian Ground Force";"Escarapela de la Real Fuerza Terrestre Canadiense";"Опознавательный знак армии Канады";"Znak rozpoznawczy Królewskich Kanadyjskich Sił Lądowych";"Kokarda Royal Canadian Ground Force";"Royal Canadian Ground Force Arması";"加​拿​大​地​面​部​队​徽​标";"カナダ\t陸軍の\t円形記章";"Roundela das Forças Terrestres Reais do Canadá";"Розпізнавальний знак армії Канади";"Royal Canadian Ground Force Roundel";"A Kanadai Királyi Szárazföldi Erők felségjele.";"캐나다 육군 식별표지";"Опознавательный знак армии Канады";"Royal Canadian Ground Force Roundel";"加​拿​大​地​面​部​隊​徽​標";"Royal Canadian Ground Force Roundel";"Phù hiệu tròn Lục quân Hoàng gia Canada";;
"decals/uk_af_roundel_low_visible";"Low visibility Royal Air Force Roundel";"Cocarde à faible visibilité de la Royal Air Force";"Coccarda a bassa visibilità dell'Aviazione Britannica";"Flugzeugkokarde der Royal Air Force bei geringer Sicht";"Escarapela de baja visibilidad de la Real Fuerza Aérea";"Опознавательный знак ВВС Великобритании";"Znak rozpoznawczy o obniżonej widzialności Królewskich Sił Powietrznych";"Kokarda RAF s nízkou viditelností";"Düşük görünürlüklü Royal Air Force İşareti";"英​国​皇​家​空​军​低​可​视​度​机​徽";"低視界\tイギリス\t空軍の\t円形記章";"Roundela de baixa visibilidade da Royal Air Force";"Розпізнавальний знак ВПС Великобританії";"Low visibility Royal Air Force Roundel";"Brit Királyi Légierő alacsony láthatóságú felségjele";"저시인성 영국 공군 식별표지";"Опознавательный знак ВВС Великобритании";"Low visibility Royal Air Force Roundel";"英​國​皇​家​空​軍​圓​徽​（低​可​視​度）";"Low visibility Royal Air Force Roundel";"Phù hiệu tròn của Không quân Hoàng gia Anh trong điều kiện tầm nhìn thấp";;
"decals/uk_af_roundel_low_visible/desc";"Low visibility Royal Air Force Roundel";"Cocarde à faible visibilité de la Royal Air Force";"Coccarda a bassa visibilità dell'Aviazione Britannica";"Flugzeugkokarde der Royal Air Force bei geringer Sicht";"Escarapela de baja visibilidad de la Real Fuerza Aérea";"Опознавательный знак ВВС Великобритании (малозаметный)";"Znak rozpoznawczy o obniżonej widzialności Królewskich Sił Powietrznych";"Kokarda RAF s nízkou viditelností";"Düşük görünürlüklü Royal Air Force İşareti";"英​国​皇​家​空​军​低​可​视​度​机​徽";"低視界\tイギリス\t空軍の\t円形記章";"Roundela de baixa visibilidade da Royal Air Force";"Розпізнавальний знак ВПС Великобританії (малопомітний)";"Low visibility Royal Air Force Roundel";"A brit Királyi Légierő alacsony láthatóságú felségjele.";"저시인성 영국 공군 식별표지";"Опознавательный знак ВВС Великобритании (малозаметный)";"Low visibility Royal Air Force Roundel";"英​國​皇​家​空​軍​圓​徽​（低​可​視​度）";"Low visibility Royal Air Force Roundel";"Phù hiệu tròn của Không quân Hoàng gia Anh trong điều kiện tầm nhìn thấp";;
"decals/uk_af_roundel_low_visible_tail";"Low visibility Royal Air Force tail mark";"Marquage d'empennage à faible visibilité de la Royal Air Force";"Stemma di coda a bassa visibilità dell'Aviazione Britannica";"Heckmarkierung der Royal Air Force bei geringer Sicht";"Marca de cola de baja visibilidad de la Real Fuerza Aérea";"Хвостовой опознавательный знак ВВС Великобритании";"Oznaczenie ogona o obniżonej widzialności Królewskich Sił Powietrznych";"Ocasní kokarda RAF s nízkou viditelností";"Düşük görünürlüklü Royal Air Force kuyruk işareti";"英​国​皇​家​空​军​低​可​视​度​机​尾​徽​标";"低視界\tイギリス\t空軍の\t尾翼\tマーク";"Marcação de cauda de baixa visibilidade da Royal Air Force";"Хвостовий розпізнавальний знак ВПС Великобританії";"Low visibility Royal Air Force tail mark";"Brit Királyi Légierő alacsony láthatóságú farokjelzése";"저시인성 영국 공군 꼬리날개 표지";"Хвостовой опознавательный знак ВВС Великобритании";"Low visibility Royal Air Force tail mark";"英​國​皇​家​空​軍​機​尾​徽​標​（低​可​視​度）";"Low visibility Royal Air Force tail mark";"Dấu hiệu đuôi của Không quân Hoàng gia Anh trong điều kiện thấp tầm nhìn";;
"decals/uk_af_roundel_low_visible_tail/desc";"Low visibility Royal Air Force Roundel tail mark";"Cocarde d'empennage à faible visibilité de la Royal Air Force";"Stemma di coda a bassa visibilità dell'Aviazione Britannica";"Heck-Flugzeugkokarde der Royal Air Force bei geringer Sicht";"Escarapela de cola de baja visibilidad de la Real Fuerza Aérea";"Хвостовой опознавательный знак ВВС Великобритании (малозаметный)";"Znak rozpoznawczy na ogonie o obniżonej widzialności Królewskich Sił Powietrznych";"Ocasní kokarda RAF s nízkou viditelností";"Düşük görünürlüklü Royal Air Force logosu kuyruk işareti";"英​国​皇​家​空​军​低​可​视​度​机​尾​徽​标";"低視界\tイギリス\t空軍の\t円形尾翼\tマーク";"Marcação de cauda de baixa visibilidade da Royal Air Force";"Хвостовий розпізнавальний знак ВПС Великобританії (малопомітний)";"Low visibility Royal Air Force Roundel tail mark";"A brit Királyi Légierő alacsony láthatóságú farokjelzése.";"저시인성 영국 공군 꼬리날개 식별 표지";"Хвостовой опознавательный знак ВВС Великобритании (малозаметный)";"Low visibility Royal Air Force Roundel tail mark";"英​國​皇​家​空​軍​機​尾​徽​標​（低​可​視​度）";"Low visibility Royal Air Force Roundel tail mark";"Phù hiệu tròn trên đuôi máy bay của Không quân Hoàng gia Anh trong điều kiện tầm nhìn thấp";;
"decals/noak_af_roundel_low_visible";"Low visibility Chinese Air Force Roundel";"Cocarde à faible visibilité de l’armée de l'air chinoise";"Coccarda a bassa visibilità dell'Aviazione Cinese";"Flugzeugkokarde der Chinesischen Luftstreitkräfte bei geringer Sicht";"Escarapela de baja visibilidad de la Fuerza Aérea China";"Опознавательный знак ВВС Китая";"Znak rozpoznawczy o obniżonej widzialności Chińskich Sił Powietrznych";"Kokarda čínského letectva s nízkou viditelností";"Düşük görünürlüklü Çin Hava Kuvvetleri Arması";"中​国​人​民​解​放​军​空​军​低​可​视​度​机​徽";"低視界中国空軍の\t円形記章";"Roundela de baixa visibilidade da Força Aérea Chinesa";"Розпізнавальний знак ВПС Китаю";"Low visibility Chinese Air Force Roundel";"Kínai Légierő alacsony láthatóságú felségjele";"저시인성 중국 공군 식별표지";"Опознавательный знак ВВС Китая";"Low visibility Chinese Air Force Roundel";"中​國​人​民​解​放​軍​空​軍​機​徽​（低​可​視​度）";"Low visibility Chinese Air Force Roundel";"Phù hiệu tròn của Không quân Trung Quốc trong điều kiện tầm nhìn thấp";;
"decals/noak_af_roundel_low_visible/desc";"Low visibility Chinese Air Force Roundel";"Cocarde à faible visibilité de l’armée de l'air chinoise";"Coccarda a bassa visibilità dell'Aviazione Cinese";"Flugzeugkokarde der Chinesischen Luftstreitkräfte bei geringer Sicht";"Escarapela de baja visibilidad de la Fuerza Aérea China";"Опознавательный знак ВВС Китая (малозаметный)";"Znak rozpoznawczy o obniżonej widzialności Chińskich Sił Powietrznych";"Kokarda čínského letectva s nízkou viditelností";"Düşük görünürlüklü Çin Hava Kuvvetleri Arması";"中​国​人​民​解​放​军​空​军​低​可​视​度​机​徽";"低視界中国空軍の\t円形記章";"Roundela de baixa visibilidade da Força Aérea Chinesa";"Розпізнавальний знак ВПС Китаю (малопомітний)";"Low visibility Chinese Air Force Roundel";"A Kínai Légierő alacsony láthatóságú felségjele.";"저시인성 중국 공군 식별표지";"Опознавательный знак ВВС Китая (малозаметный)";"Low visibility Chinese Air Force Roundel";"中​國​人​民​解​放​軍​空​軍​機​徽​（低​可​視​度）";"Low visibility Chinese Air Force Roundel";"Phù hiệu tròn của Không quân Trung Quốc trong điều kiện tầm nhìn thấp";;
"decals/usa_af_roundel_low_visible";"Low visibility USA Air Force Roundel";"Cocarde à faible visibilité de l'US Air Force";"Coccarda a bassa visibilità dell'Aviazione USA";"Flugzeugkokarde der US Air Force bei geringer Sicht";"Escarapela de baja visibilidad de la Fuerza Aérea de EEUU";"Опознавательный знак ВВС США";"Znak rozpoznawczy o obniżonej widzialności Sił Powietrznych Stanów Zjednoczonych";"Kokarda amerického letectva s nízkou viditelností";"Düşük görünürlüklü ABD Hava Kuvvetleri Arması";"美​国​空​军​低​可​视​度​机​徽";"低視界\tアメリカ\t空軍の\t円形記章";"Roundela de baixa visibilidade da Força Aérea dos EUA";"Розпізнавальний знак ВПС США";"Low visibility USA Air Force Roundel";"Amerikai Légierő alacsony láthatóságú felségjele";"저시인성 미국 공군 식별표지";"Опознавательный знак ВВС США";"Low visibility USA Air Force Roundel";"美​國​空​軍​圓​徽​（低​可​視​度）";"Low visibility USA Air Force Roundel";"Phù hiệu tròn của Không quân Hoa Kỳ Anh trong điều kiện tầm nhìn thấp";;
"decals/usa_af_roundel_low_visible/desc";"Low visibility USA Air Force Roundel";"Cocarde à faible visibilité de l'US Air Force";"Coccarda a bassa visibilità dell'Aviazione USA";"Flugzeugkokarde der US Air Force bei geringer Sicht";"Escarapela de baja visibilidad de la Fuerza Aérea de EEUU";"Опознавательный знак ВВС США (малозаметный)";"Znak rozpoznawczy o obniżonej widzialności Sił Powietrznych Stanów Zjednoczonych";"Kokarda amerického letectva s nízkou viditelností";"Düşük görünürlüklü ABD Hava Kuvvetleri Arması";"美​国​空​军​低​可​视​度​机​徽";"低視界\tアメリカ\t空軍の\t円形記章";"Roundela de baixa visibilidade da Força Aérea dos EUA";"Розпізнавальний знак ВПС США (малопомітний)";"Low visibility USA Air Force Roundel";"Az Amerikai Légierő alacsony láthatóságú felségjele.";"저시인성 미국 공군 식별표지";"Опознавательный знак ВВС США (малозаметный)";"Low visibility USA Air Force Roundel";"美​國​空​軍​圓​徽​（低​可​視​度）";"Low visibility USA Air Force Roundel";"Phù hiệu tròn của Không quân Hoa Kỳ Anh trong điều kiện tầm nhìn thấp";;
