"<ID|readonly|noverify>";"<English>";"<French>";"<Italian>";"<German>";"<Spanish>";"<Russian>";"<Polish>";"<Czech>";"<Turkish>";"<Chinese>";"<Japanese>";"<Portuguese>";"<Ukrainian>";"<Serbian>";"<Hungarian>";"<Korean>";"<Belarusian>";"<Romanian>";"<TChinese>";"<HChinese>";"<Vietnamese>";"<Comments>";"<max_chars>"
"missions/britain_theHardestDay/condition";"Wind SW 7 m/s, visibility unlimited, sea calm";"Vent SW 7 m/s, visibilité illimité, mer calme";"Vento SO 7 m/s, visibilità illimitata, mare calmo";"Wind aus SW mit Stärke 7 m/sek, uneingeschränkte Sicht, ruhige See";"Viento SO 7 m/s, visibilidad ilimitada, mar en calma";"Ветер ЮЗ 7 м/с, видимость неограниченная, море спокойно";"Wiatr: południowo-zachodni, 7 m/s, widoczność: nieograniczona, morze spokojne";"Neomezená viditelnost, Jihozápadní vítr o rychlosti 7 m/s, moře klidné";"Rüzgar GB 7 m/s, görüş mesafesi sınırsız, deniz sakin";"西​南​风 7 米​/​秒，​能​见​度​极​佳，​海​面​平​静";"風南西\t7m/s、\t視程無制限、\t海上凪";"Vento SW 7 m/s, visibilidade ilimitada, mar calmo";"Вітер Пд-Зх 7 м/с, видимість необмежена, море спокійне";"Vetar JZ 7 m/s, vidljivost neograničena, more mirno";"Délnyugati szél, szélsebesség 25 km/h, maximális látótávolság, nyugodt tenger";"남서풍, 풍속 7m/s, 시정 무한, 바다 잔잔함";"Вецер ПдЗ 7 м/с, бачнасць неабмежаваная, мора спакойнае";"Vânt SV 25 km/h, vizibilitate maximă, apă liniștită.";"西​南​風 7 公​尺​/​秒，​能​見​度​良​好，​海​面​平​靜";"西​南​风 7 米​/​秒，​能​见​度​极​佳，​海​面​平​静";"Gió Tây-Nam 7 m/s, tầm nhìn không giới hạn, biển lặng";;
"missions/britain_theHardestDay/date";"18 August 1940, day";"18 août 1940 en journée";"18 agosto 1940, giorno";"18. August 1940, tagsüber";"18 de Agosto, 1940, día";"18 августа, 1940, день";"18 sierpnia 1940, dzień";"18. srpna 1940, den";"18 Ağustos 1940, gündüz";"1940 年 8 月 18 日，​白​天";"1940年\t8月\t18日　\t昼";"18 De agosto de 1940, dia";"18 серпня, 1940, день";"18. avgust 1940, dan";"1940. augusztus 18., nappal";"1940년 8월 18일, 낮";"18 жніўня 1940, дзень";"18 august 1940, ziua.";"1940 年 8 月 18 日，​白​天";"1940 年 8 月 18 日，​白​天";"Ngày 18 tháng 8 năm 1940,";;
"missions/cut_the_wings";"Cut the Wings";"Coupez les ailes";"Taglia le ali";"Flügelstutzer";"Corta las Alas";"Подрезать крылья";"Podciąć skrzydła";"Přistřižení křídel";"Kanatları Kes";"断​其​双​翼";"飛行隊攻撃";"Corte as Asas";"Підрізати крила";"Rezanje krila";"Szárnyvágás";"날개를 끊어라";"Падрэзаць крылы";"Rupe aripile";"斷​其​雙​翼";"断​其​双​翼";"Cắt cánh";;
"missions/cut_the_wings/objective";"Destroy the enemy airfield.";"Détruisez l'aérodrome ennemi.";"Distruggi l'aeroporto nemico";"Zerstöre den feindlichen Flugplatz.";"Destruye el aeródromo enemigo.";"Уничтожить вражеский аэродром.";"Zniszcz wrogie lotnisko";"Zničte nepřátelské letiště";"Düşman uçak pistini imha et.";"摧​毁​敌​军​机​场。";"敵の\t飛行場を\t撃破せよ。";"Destruir o aeródromo inimigo.";"Знищити ворожий аеродром.";"Uništi neprijateljski aerodrom.";"Semmisítsd meg az ellenséges repülőteret.";"적의 비행장을 파괴하라.";"Знішчыце варожы аэрадром.";"Distruge aerodromul inamicului.";"摧​毀​敵​軍​機​場。";"摧​毁​敌​军​机​场。";"Phá hủy sân bay của địch.";;
"missions/cut_the_wings/date";"15 June 1951, day";"15 juin 1951, jour";"15 Giugno 1951, giorno";"15. Juni 1951, tagsüber";"15 de Junio, 1951, día";"15 июня 1951, день";"15 czerwca 1951, dzień";"15. června 1951, den";"15 Haziran 1951, gündüz";"1951 年 6 月 15 日，​白​天";"1951年\t6月\t15日　\t昼";"15 De junho de 1951, dia";"15 червня 1951, день";"15. jun 1951, dan";"1951. június 15., nappal";"1951년 6월 15일 낮";"15 чэрвеня 1951, дзень";"15 iunie 1951, ziua.";"1951 年 6 月 15 日，​白​天";"1951 年 6 月 15 日，​白​天";"Ngày 15 tháng 6 năm 1951,";;
"missions/cut_the_wings/condition";"Wind N, clouds cumulus 5, visibility 15";"Vent N, nuages cumulus 5, visibilité de 15";"Vento N, nuvole cumuli di tipo 5, visibilità 15 miglia";"Wind aus N, Kumuluswolken 5, Sicht 15";"Viento N, nubes cúmulo 5, visibilidad 15";"Ветер С, облака кучевые 5, видимость 15";"Wiatr Północny, chmury cumulus 5, widoczność 15";"Oblaka kumuly 5, viditelnost 15, severní vítr";"Rüzgar K, bulutlar kümülüs 5, görüş mesafesi 15";"北​风，​云​量 5，​能​见​度 15";"風北、\t積雲\t5、\t視程\t15";"Vento norte, nuvens verticais (cumulus) 5, visibilidade 15";"Вітер Пн, хмари купчасті 5, видимість 15";"Vetar S, oblaci kumulusni 5, vidljivost 15";"Északi szél, gomolyfelhők 5000 méteren, látótávolság 15 km";"북풍, 적운, 운량 5, 시정 15";"Вецер Пн, аблокі кучавыя 5, бачнасць 15";"Vânt N, nori cumulus 5, vizibilitate 15.";"北​風，​雲​量 5，​能​見​度 15";"北​风，​云​量 5，​能​见​度 15";"Gió Bắc, mây tích 5, tầm nhìn 15";;
"missions/the_escapes";"Retreat";"Repliez-vous";"Ritirata";"Rückzug";"Retirada";"Отступление";"Odwrót";"Ústup";"Geri Çekil";"撤​退";"避難";"Retirada";"Відступ";"Povlačenje";"Visszavonulás";"후퇴";"Адступленне";"Retragere";"撤​退";"撤​退";"Rút lui";;
"missions/the_escapes/objective";"Protect the city until the convoys with military equipment leave it.";"Protégez la ville jusqu'à ce que les convois d'équipement militaire la quittent.";"Proteggi la città fino a che i convogli con le attrezzature militari non partiranno.";"Verteidige die Stadt bis zum Abzug der Konvois mit militärischer Ausrüstung.";"Protege la ciudad hasta que los convoyes con material militar la abandonen.";"Защищать город до отбытия из него колонн с военной техникой.";"Chroń miasto, dopóki nie opuszczą go konwoje ze sprzętem wojskowym.";"Ubraňte město, dokud jej neopustí konvoje s vojenským vybavením";"Şehri askeri teçhizat konvoyları ayrılana kadar koru.";"在​运​送​军​事​装​备​的​车​队​成​功​撤​离​钱​保​卫​好​城​市。";"軍用機材を\t積載した\t輸送隊が\t退却を\t完了するまで\t都市を\t防衛せよ";"Proteja a cidade até que as caravanas com equipamento militar a deixem.";"Захищати місто до відбуття із нього колон з воєнною технікою.";"Zaštiti grad dok konvoji sa vojnom opremom ne izađu iz njega.";"Védd meg a várost, amíg a katonai felszereléseket szállító konvoj el nem hagyja azt.";"군용장비를 실은 수송대가 떠날 때까지 도시를 방어하라.";"Бараніце горад да вывядзення з яго калон ваеннай тэхнікі.";"Protejează orașul până când convoiul cu echipament militar îl părăsește.";"在​運​送​軍​事​裝​備​的​車​隊​成​功​撤​離​錢​保​衛​好​城​市。";"在​运​送​军​事​装​备​的​车​队​成​功​撤​离​钱​保​卫​好​城​市。";"Bảo vệ thành phố đến khi đoàn hộ tống cùng thiết bị quân sự rời khỏi đây.";;
"missions/the_escapes/date";"4 July 1951";"4 juillet 1951";"4 Luglio 1951";"4. Juli 1951";"4 de Julio de 1951";"4 июля 1951";"4 lipca 1951";"4. července 1951";"4 Temmuz 1951";"1951 年 7 月 4 日";"1951年\t7月\t4日";"4 De julho de 1951";"4 липня 1951";"4. jul 1951.";"1951. július 4.";"1951년 7월 4일";"4 ліпеня 1951";"4 iulie 1951";"1951 年 7 月 4 日";"1951 年 7 月 4 日";"Ngày 4 Tháng 7 năm 1951";;
"missions/the_escapes/condition";"Wind N, clouds cumulus 5, visibility 15";"Vent N, nuages cumulus 5, visibilité de 15";"Vento N, nuvole cumuli di tipo 5, visibilità 15 miglia";"Wind aus N, Kumuluswolken 5, Sicht 15";"Viento N, nubes cúmulo 5, visibilidad 15";"Ветер С, облака кучевые 5, видимость 15";"Wiatr Północny, chmury cumulus 5, widoczność 15";"Oblaka kumuly 5, viditelnost 15, severní vítr";"Rüzgar K, bulutlar kümülüs 5, görüş mesafesi 15";"北​风，​云​量 5，​能​见​度 15";"風北、\t積雲\t5、\t視程\t15";"Vento norte, nuvens cumulus 5, visibilidade 15";"Вітер Пн, хмари купчасті 5, видимість 15";"Vetar S, oblaci kumulusni 5, vidljivost 15";"Északi szél, gomolyfelhők 5000 méteren, látótávolság 15 km";"북풍, 적운, 운량 5, 시정 15";"Вецер Пн, аблокі кучавыя 5, бачнасць 15";"Vânt N, nori cumulus 5, vizibilitate 15.";"北​風，​雲​量 5，​能​見​度 15";"北​风，​云​量 5，​能​见​度 15";"Gió Bắc, mây tích 5, tầm nhìn 15";;
"missions/storm_warning";"Storm Warning";"Avertissement de tempête";"Avvisaglie di tempesta";"Sturmwarnung";"Advertencia de Tormenta";"Штормовое предупреждение";"Ostrzeżenie przed burzą";"Varování před bouří";"Fırtına Uyarısı";"风​暴​预​警";"あらしの\tサイン";"Aviso de Tempestade";"Штормове попередження";"Upozorenje na oluju";"Viharriasztás";"폭풍 경보";"Штармавое папярэджанне";"Atenționare de furtună";"風​暴​預​警";"风​暴​预​警";"Cảnh báo bão";;
"missions/storm_warning/objective";"Destroy the enemy surveillance aircraft.";"Détruisez l'avion de surveillance ennemi.";"Distruggi i velivoli di perlustrazione nemici.";"Zerstöre das feindliche Aufklärungsflugzeug.";"Destruye el avión de reconocimiento enemigo.";"Уничтожить вражеского разведчика.";"Zniszcz wrogi samolot zwiadowczy.";"Zničte nepřátelské průzkumné letadlo";"Düşman keşif uçaklarını imha et.";"摧​毁​敌​军​侦​察​机。";"敵の\t哨戒機を\t撃破せよ。";"Destrua os aviões de vigilância inimigos.";"Знищити ворожий розвідувальний літак.";"Uništi neprijateljski izviđački avion.";"Semmisítsd meg az ellenséges felderítőgépet.";"적의 정찰기를 격추하라.";"Знішчыце варожы самалёт-выведнік.";"Distruge avionul de recunoaștere inamic.";"摧​毀​敵​軍​偵​察​機。";"摧​毁​敌​军​侦​察​机。";"Tiêu diệt máy bay trinh sát của địch.";;
"missions/storm_warning/date";"2 July 1951";"2 juillet 1951";"2 Luglio 1951";"2. Juli 1951";"2 de Julio de 1951";"2 июля 1951";"2 lipca 1951";"2. července 1951";"2 Temmuz 1951";"1951 年 7 月 2 日";"1951年\t7月\t2日";"2 De julho de 1951";"2 липня 1951";"2. jul 1951.";"1951. július 2.";"1951년 7월 2일";"2 ліпеня 1951";"2 iulie 1951";"1951 年 7 月 2 日";"1951 年 7 月 2 日";"Ngày 2 Tháng 7 năm 1951";;
"missions/storm_warning/condition";"Wind N, storm, visibility 3";"Vent N, tempête, visibilité 3";"Vento N, tempesta, visibilità 3";"Wind aus N, Sturm, Sicht 3";"Viento N, tormenta, visibilidad 3";"Ветер С, шторм, видимость 3";"Wiatr: północny, widoczność: 3, burza";"Bouře, viditelnost 3, severní vítr";"Rüzgar K, fırtına, görüş mesafesi 3";"北​风，​暴​风​雨，​能​见​度 3";"風北、\t暴風雨、\t視程\t3";"Vento norte, tempestade, visibilidade 3";"Вітер Пн, шторм, видимість 3";"Vetar S, oluja, vidljivost 3";"Északi szél, vihar, látótávolság 3 km";"북풍, 폭풍, 시정 3";"Вецер Пн, шторм, бачнасць 3";"Vânt N, furtună, vizibilitate 3.";"北​風，​暴​風​雨，​能​見​度 3";"北​风，​暴​风​雨，​能​见​度 3";"Gió Bắc, có bão, tầm nhìn 3";;
"missions/the_pursuit";"Uneasy Silence";"Silence gêné";"Inquietante silenzio";"Bedrückendes Schweigen";"Silencio Inquieto";"Тревожное молчание";"Niezręczna cisza";"Napjatý klid";"Huzursuz Sessizlik";"不​安​的​沉​默";"緊迫の\t無言";"Silêncio total";"Тривожне мовчання";"Nelagodna tišina";"Kínos csend";"불안한 고요";"Трывожнае зацішша";"Liniște ciudată";"不​安​的​沉​默";"不​安​的​沉​默";"Sự im lặng khó chịu";;
"missions/the_pursuit/objective";"Find out what happened to the Allied airfield.";"Découvrez ce qui s'est passé à l'aérodrome allié.";"Scopri cosa è successo all'aeroporto Alleato.";"Finde heraus, was mit dem verbündeten Flugplatz geschehen ist.";"Averigua qué ocurrió con el aeródromo Aliado.";"Узнать, что случилось с союзным аэродромом.";"Sprawdź, co stało się z lotniskiem aliantów.";"Zjistěte, co se stalo se spojeneckým letištěm";"Müttefik havaalanına ne olduğunu öğren.";"考​察​盟​军​机​场​到​底​发​生​了​什​么​事。";"連合国軍の\t飛行場を\t偵察せよ。";"Descobrir o que aconteceu com aeródromo Aliado.";"Дізнатись, що сталося із союзним аеродромом.";"Saznaj šta se dogodilo sa savezničkim aerodromom.";"Derítsd ki, hogy mi történt a szövetséges repülőtérrel.";"연합군 비행장에 무슨 일이 있었는지 조사하라.";"Дазнайцеся, што здарылася з саюзным аэрадромам.";"Află ce s-a întâmplat cu aerodromul aliat.";"考​察​盟​軍​機​場​到​底​發​生​了​什​麼​事。";"考​察​盟​军​机​场​到​底​发​生​了​什​么​事。";"Tìm hiểu những gì đã xảy ra với sân bay đồng minh.";;
"missions/the_pursuit/date";"2 July 1951";"2 juillet 1951";"2 Luglio 1951";"2. Juli 1951";"2 de Julio de 1951";"2 июля 1951";"2 lipca 1951";"2. července 1951";"2 Temmuz 1951";"1951 年 7 月 2 日";"1951年\t7月\t2日";"2 De julho de 1951";"2 липня 1951";"2. jul 1951,";"1951. július 2.";"1951년 7월 2일";"2 ліпеня 1951";"2 iulie 1951";"1951 年 7 月 2 日";"1951 年 7 月 2 日";"Ngày 2 Tháng 7 năm 1951";;
"missions/the_pursuit/condition";"Wind N, cloudy, visibility 7";"Vent N, tempête, visibilité 7";"Vento N, nuvoloso, visibilità 7";"Wind aus N, bewölkt, Sicht 7";"Viento N, nublado, visibilidad 7";"Ветер С, облачно, видимость 7";"Wiatr: północny, pochmurno, widoczność: 7";"Oblačno, viditelnost 7, severní vítr";"Rüzgar K, bulutlu, görüş mesafesi 7";"北​风，​多​云，​能​见​度 7";"風北、\t曇、\t視程\t7";"Vento N, nublado, visibilidade 7";"Вітер Пн, хмарно, видимість 7";"Vetar S, umereno oblačno, vidljivost 7";"Északi szél, felhős ég, látótávolság 7 km";"북풍, 구름많음, 시정 7";"Вецер Пн, воблачна, бачнасць 7";"Vânt N, noros, vizibilitate 7.";"北​風，​多​雲，​能​見​度 7";"北​风，​多​云，​能​见​度 7";"Gió Bắc, có mây, tầm nhìn 7";;
"missions/blindness_hunt";"Blind Hunt";"Chasse aveugle";"Caccia alla cieca";"Blinde Jagd";"Caza a Ciegas";"Слепая охота";"Polowanie na oślep";"Lov naslepo";"Kör Av";"捉​迷​藏";"ブラインド・ハント";"Caça às Cegas";"Полювання всліпу";"Lov na slepo";"Hajtóvadászat";"눈 먼 사냥";"Паляванне ўсляпую";"Vânătoare oarbă";"捉​迷​藏";"捉​迷​藏";"Truy lùng";;
"missions/blindness_hunt/objective";"Find and destroy the enemy convoys moving down mountain roads.";"Trouvez et détruisez les convois ennemis qui se déplacent sur des routes de montagne.";"Scopri e distruggi i convogli nemici che si stanno spostando lungo le strade di montagna.";"Suche und zerstören die feindlichen Konvois in den Gebirgsstraßen.";"Encuentra y destruye los convoyes enemigos que se desplazan por las carreteras de montaña.";"Найти и уничтожить конвои войск противника, идущие по горным дорогам.";"Znajdź i zniszcz konwoje wroga przemieszczające się górskimi drogami.";"Najděte a zničte nepřátelské konvoje jedoucí po horských cestách";"Dağ yollarından aşağıya doğru ilerleyen düşman konvoylarını bul ve imha et.";"搜​寻​并​摧​毁​沿​山​路​下​山​的​敌​军​车​队。";"山岳路を\t行く\t敵の\t輸送隊を\t発見して\t撃破せよ。";"Encontrar e destruir os comboios inimigos que descem as estradas de montanha.";"Знайти та знищити військові конвої противника, що рухаються по гірським дорогам.";"Pronađi i uništi neprijateljske konvoje koji se spuštaju planinskim putevima.";"Találd meg és pusztítsd el a hegyi úton lefelé haladó ellenséges konvojokat.";"산길을 따라 내려오는 적군 수송대를 찾아서 격파하라.";"Знайсці і знішчыць варожыя канвоі, якія рухаюцца горнымі дарогамі.";"Caută și distruge convoaiele inamice ce coboară pe drumurile montane.";"搜​尋​並​摧​毀​沿​山​路​下​山​的​敵​軍​車​隊。";"搜​寻​并​摧​毁​沿​山​路​下​山​的​敌​军​车​队。";"Tìm và tiêu diệt các đoàn hộ tống của địch đang di chuyển xuống núi.";;
"missions/blindness_hunt/date";"16 August 1951";"16 août 1951";"16 Agosto 1951";"16. August 1951";"16 de Agosto de 1951";"16 августа 1951";"16 sierpnia 1951";"16. srpna 1951";"16 Ağustos 1951";"1951 年 8 月 16 日";"1951年\t8月\t16日";"16 De agosto de 1951";"16 серпня 1951";"16, avgust 1951.";"1951. augusztus 16.";"1951년 8월 16일";"16 жніўня 1951";"16 august 1951.";"1951 年 8 月 16 日";"1951 年 8 月 16 日";"Ngày 16 Tháng 8 năm 1951";;
"missions/blindness_hunt/condition";"Wind N, cloudy, visibility 5";"Vent N, tempête, visibilité 5";"Vento N, nuvoloso, visibilità 5";"Wind aus N, bewölkt, Sicht 5";"Viento N, nublado, visibilidad 5";"Ветер С, облачно, видимость 5";"Wiatr: północny, pochmurno, widoczność: 5";"Oblačno, viditelnost 5, severní vítr";"Rüzgar K, bulutlu, görüş mesafesi 5";"北​风，​多​云，​能​见​度 5";"風北、\t曇、\t視程\t5";"Vento N, nublado, visibilidade 5";"Ветер Пн, хмарно, видимість 5";"Vetar S, umereno oblačno, vidljivost 5";"Északi szél, felhős ég, látótávolság 5 km";"북풍, 구름많음, 시정 5";"Вецер Пн, воблачна, бачнасць 5";"Vânt N, noros, vizibilitate 5.";"北​風，​多​雲，​能​見​度 5";"北​风，​多​云，​能​见​度 5";"Gió Bắc, có mây, tầm nhìn 5";;
"missions/escape_from_death";"Dangerous Reconnaissance";"Reconnaissance dangereuse";"Riconoscimento pericoloso";"Gefährliche Erkundungen";"Reconocimiento Peligroso";"Опасная разведка";"Niebezpieczny rekonesans";"Nebezpečný průzkum";"Tehlikeli Keşif";"危​机​四​伏​的​侦​察​行​动";"緊迫の\tパトロール";"Reconhecimento perigoso";"Небезпечна розвідка";"Opasno izviđanje";"Veszélyes felderítés";"위험한 정찰";"Небяспечная выведка";"Recunoaștere periculoasă";"危​機​四​伏​的​偵​察​行​動";"危​机​四​伏​的​侦​察​行​动";"Cuộc trinh sát nguy hiểm";;
"missions/escape_from_death/objective";"Fly the route and make photographs throughout your flight.";"Volez la route et prenez des photographies tout au long de votre vol.";"Vola lungo il percorso e scatta fotografie durante il tragitto";"Fliege die Route ab und mache während des Flugs Aufklärungsfotos.";"Vuela por la ruta y toma fotografías durante tu vuelo.";"Пролететь по маршруту и осуществить фотосъёмку на всём его протяжении.";"Rób zdjęcia podczas lotu wyznaczoną trasą.";"Leťte po vytyčené trase a v průběhu letu pořizujte fotografie";"Güzergahta uç ve uçuş boyunca fotoğraf çek.";"沿​指​定​航​线​飞​行​并​拍​照。";"所定の\t進路を\t飛行して\t写真をさつ\t影せよ。";"Voar a rota e faça fotografias durante todo o vôo.";"Пролетіти по маршруту і виконати фотозйомку протягом усього польоту.";"Leti maršrutom i fotografiši tokom leta.";"Repülj végig a megadott útvonalon, és készíts közben fényképeket.";"정해진 경로를 따라 사진을 촬영하라.";"Здзейсніце фотаздымку падчас палёту па вызначаным маршруце.";"Zboară pe traseu și efectuează fotografii de-a lungul zborului.";"沿​指​定​航​線​飛​行​並​拍​照。";"沿​指​定​航​线​飞​行​并​拍​照。";"Bay theo tuyến đường và chụp các bức ảnh trong suốt chuyến bay.";;
"missions/escape_from_death/date";"18 September 1951";"18 septembre 1951";"18 Settembre 1951";"18. September 1951";"18 de Septiembre de 1951";"18 сентября 1951";"18 września 1951";"18. září 1951";"18 Eylül 1951";"1951 年 9 月 18 日";"1951年\t9月\t18日";"18 De setembro de 1951";"18 вересня 1951";"18. septembar 1951.";"1951. szeptember 18.";"1951년 9월 18일";"18 верасня 1951";"18 septembrie 1951";"1951 年 9 月 18 日";"1951 年 9 月 18 日";"Ngày 18 Tháng 9 năm 1951";;
"missions/escape_from_death/condition";"Wind N, clouds cumulus 5, visibility 12";"Vent N, nuages cumulus 5, visibilité de 12";"Vento N, nuvole cumuli di tipo 5, visibilità 12 miglia";"Wind aus N, Kumuluswolken 5, Sicht 12";"Viento N, nubes cúmulo 5, visibilidad 12";"Ветер С, облака кучевые 5, видимость 12";"Wiatr Północny, chmury cumulus 5, widoczność 12";"Oblaka kumuly 5, viditelnost 12, severní vítr";"Rüzgar K, bulutlar küme 5, görüş 12";"北​风，​云​量 5，​能​见​度 12";"風北、\t積雲\t5、\t視程\t12";"Vento norte, nuvens cumulus 5, visibilidade 15";"Вітер Пн, хмари купчасті 5, видимість 12";"Vetar S, oblaci kumulusni 5, vidljivost 12";"Északi szél, gomolyfelhők 5000 méteren, látótávolság 12 km";"북풍, 적운, 운량 5, 시정 12";"Вецер Пн, аблокі кучавыя 5, бачнасць 12";"Vânt N, nori cumulus 5, vizibilitate 12.";"北​風，​雲​量 5 ，​能​見​度 12";"北​风，​云​量 5，​能​见​度 12";"Gió Bắc, mây tích 5, tầm nhìn 12";;
"missions/iron_stream";"Iron Stream";"Flux de fer";"Colata di ferro";"Eiserner Strom";"Corriente de Hierro";"Железный поток";"Żelazna fala";"Železná smršť";"Demir Dere";"钢​铁​洪​流";"赤いながれ";"Fluxo de ferro";"Залізний потік";"Gvozdeni potok";"Vasfolyam";"강철의 흐름";"Жалезны віхар";"Flux de fier";"鋼​鐵​洪​流";"钢​铁​洪​流";"Hỏa lực";;
"missions/iron_stream/objective";"Stop the enemy's sudden offensive.";"Freinez l'offensive soudaine de l'ennemi.";"Ferma l'improvvisa offensiva del nemico";"Stoppe den feindlichen Überfall.";"Detén la ofensiva repentina del enemigo.";"Остановите неожиданное наступление противника.";"Powstrzymaj niespodziewaną ofensywę wroga.";"Zastavte překvapivou ofenzivu nepřítele";"Düşmanın ani saldırısını durdur.";"阻​止​敌​军​的​突​袭​行​动。";"敵の\t奇襲攻撃を\t阻止せよ";"Pare a ofensiva surpresa do inimigo.";"Зупиніть несподіваний наступ ворога.";"Zaustavi iznenadnu neprijateljsku ofanzivu.";"Akaszd meg az ellenség váratlan támadását.";"적의 기습공격을 막아라.";"Спыніце нечаканае наступленне супраціўніка.";"Oprește ofensiva bruscă a inamicului.";"阻​止​敵​軍​的​突​襲​行​動。";"阻​止​敌​军​的​突​袭​行​动。";"Ngăn chặn cuộc tấn công bất ngờ của địch.";;
"missions/iron_stream/date";"24 July 1951";"24 juillet 1951";"24 Luglio 1951";"24. Juli 1951";"24 de Julio de 1951";"24 июля 1951";"24 lipca 1951";"24. července 1951";"24 Temmuz 1951";"1951 年 7 月 24 日";"1951年\t7月\t24日";"24 de Julho de 1951";"24 липня 1951";"24. jul 1951.";"1951. július 24.";"1951년 7월 24일";"24 ліпеня 1951";"24 iulie 1951";"1951 年 7 月 24 日";"1951 年 7 月 24 日";"Ngày 24 Tháng 7 năm 1951";;
"missions/iron_stream/condition";"Wind N, clouds cumulus 5, visibility 15";"Vent N, nuages cumulus 5, visibilité de 15";"Vento N, nuvole cumuli di tipo 5, visibilità 15 miglia";"Wind aus N, Kumuluswolken 5, Sicht 15";"Viento N, nubes cúmulo 5, visibilidad 15";"Ветер С, облака кучевые 5, видимость 15";"Wiatr Północny, chmury cumulus 5, widoczność 15";"Oblaka kumuly 5, viditelnost 15, severní vítr";"Rüzgar K, bulutlar kümülüs 5, görüş mesafesi 15";"北​风，​云​量 5，​能​见​度 15";"風北、\t積雲\t5、\t視程\t15";"Vento N, nuvens verticais (cumulus) 5, visibilidade 15";"Вітер Пн, хмари купчасті 5, видимість 15";"Vetar S, oblaci kumulusni 5, vidljivost 15";"Északi szél, gomolyfelhők 5000 méteren, látótávolság 15 km";"북풍, 적운, 운량 5, 시정 15";"Вецер Пн, аблокі кучавыя 5, бачнасць 15";"Vânt N, nori cumulus 5, vizibilitate 15.";"北​風，​雲​量 5 ，​能​見​度 15";"北​风，​云​量 5，​能​见​度 15";"Gió Bắc, mây tích 5, tầm nhìn 15";;
"missions/night_breakktrough";"Night Breakthrough";"Percée de nuit";"Sfondamento notturno";"Nächtlicher Durchbruch";"Avance Nocturno";"Ночной прорыв";"Nocne przełamanie frontu";"Noční průlom";"Gece Akını";"夜​晚​突​围";"ヤミの\t進撃";"Avanço noturno";"Нічний прорив";"Noćni prodor";"Éjszakai áttörés";"야간 돌파";"Начны прарыў";"Pătrundere nocturnă";"夜​晚​突​圍";"夜​晚​突​围";"Đột phá trong đêm";;
"missions/night_breakktrough/objective";"Assist in repulsing the enemy's night attack.";"Aidez à repousser une attaque de nuit de l'ennemi.";"Aiuta a respingere l'attacco notturno nemico. ";"Schlage den feindlichen Nachtangriff zurück.";"Ayuda a rechazar el ataque nocturno del enemigo.";"Помочь в отражении ночной атаки противника.";"Pomóż w odparciu nocnego ataku.";"Pomozte s odražením nepřátelského nočního útoku";"Düşmanın gece saldırısını püskürtmeye yardım et.";"协​助​击​退​敌​军​的​夜​袭。";"敵の\t夜襲を\t撃退せよ。";"Ajudar a repelir o ataque nocturno inimigo.";"Допомога у відбитті нічної атаки противника.";"Učestvuj u odbijanju noćnog napada neprijatelja.";"Segíts visszaverni az ellenség éjszakai támadását.";"적의 야간 공격을 격퇴하는 것을 지원하라.";"Дапамажыце адбіць начную атаку супраціўніка.";"Asistă la respingerea atacului nocturn al inamicului.";"協​助​擊​退​敵​軍​的​夜​襲。";"协​助​击​退​敌​军​的​夜​袭。";"Hỗ trợ việc đẩy lui cuộc tấn công ban đêm của địch.";;
"missions/night_breakktrough/date";"4 September 1942, night";"4 septembre 1942, nuit";"4 Settembre 1942, notte";"4. September 1942, nachts";"4 de Septiembre de 1942, noche";"4 сентября 1942, ночь";"4 września 1942, noc";"4. září 1942, noc";"4 Eylül 1942, gece";"1942 年 9 月 4 日，​夜​晚";"1944年\t9月\t4日　\t夜";"Noite de 4 de Setembro de 1942";"4 вересня 1942, ніч";"4. septembar 1942, noć";"1942. szeptember 4., éjszaka";"1942년 9월 4일, 밤";"4 верасня 1942, ноч";"4 septembrie 1942, noaptea.";"1942 年 9 月 4 日，​夜​晚";"1942 年 9 月 4 日，​夜​晚";"Đêm ngày 4 tháng 9 năm 1942,";;
"missions/night_breakktrough/condition";"Wind N, clouds cumulus 5, visibility 15";"Vent N, nuages cumulus 5, visibilité de 15";"Vento N, nuvole cumuli di tipo 5, visibilità 15 miglia";"Wind aus N, Kumuluswolken 5, Sicht 15";"Viento N, nubes cúmulo 5, visibilidad 15";"Ветер С, облака кучевые 5, видимость 15";"Wiatr Północny, chmury cumulus 5, widoczność 15";"Oblaka kumuly 5, viditelnost 15, severní vítr";"Rüzgar K, bulutlar kümülüs 5, görüş mesafesi 15";"北​风，​云​量 5，​能​见​度 15";"風北、\t積雲\t5、\t視程\t15";"Vento norte, nuvens cumulus 5, visibilidade 15";"Вітер Пн, хмари купчасті 5, видимість 15";"Vetar S, oblaci kumulusni 5, vidljivost 15";"Északi szél, gomolyfelhők 5000 méteren, látótávolság 15 km";"북풍, 적운, 운량 5, 시정 15";"Вецер Пн, аблокі кучавыя 5, бачнасць 15";"Vânt N, nori cumulus 5, vizibilitate 15.";"北​風，​雲​量 5 ，​能​見​度 15";"北​风，​云​量 5，​能​见​度 15";"Gió Bắc, mây tích 5, tầm nhìn 15";;
